 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	457.000	457.000	524.000	445.000	485.000	462.000	498.000	500.000	507.000
2	536.853	536.853	546.817	466.684	465.929	480.082	502.357	484.313	508.436
3	519.550	519.550	522.654	477.519	470.946	481.982	491.003	471.441	509.297
4	525.797	525.797	485.898	484.065	496.064	494.751	512.571	504.319	514.446
5	503.029	503.029	523.866	481.124	484.149	479.916	495.357	472.952	538.988
6	504.305	504.305	535.659	485.129	502.445	482.261	499.103	486.005	483.003
7	482.026	482.026	476.238	482.795	480.014	462.386	480.185	444.620	466.567
8	484.997	484.997	475.038	494.874	474.755	468.370	510.168	428.726	469.324
9	497.444	497.444	452.408	525.689	470.873	458.488	459.414	466.716	493.287
10	466.330	466.330	459.169	475.620	483.564	470.217	454.401	446.634	443.630
11	493.011	493.011	475.308	479.552	514.439	472.795	469.342	449.759	470.544
12	477.542	477.542	470.974	480.456	539.168	442.915	460.509	418.028	491.128
13	534.458	534.458	476.048	476.564	458.469	452.224	440.484	450.416	486.571
14	454.844	454.844	466.391	473.531	476.406	457.844	440.328	446.977	458.500
15	473.221	473.221	479.397	454.905	485.598	483.864	419.584	457.690	457.838
16	473.630	473.630	476.006	464.617	453.456	462.302	434.106	432.546	467.183
17	497.284	497.284	463.172	452.006	457.225	460.550	440.686	440.544	452.888
18	512.223	512.223	440.067	443.491	490.709	459.466	455.896	422.783	405.116
19	478.973	478.973	494.208	475.952	466.279	425.535	462.922	472.042	432.410
20	496.506	496.506	485.963	463.902	470.739	450.104	478.642	475.162	427.674
21	469.881	469.881	450.279	470.674	454.033	465.659	452.768	483.084	400.373
22	473.306	473.306	498.804	435.151	443.663	464.185	412.586	460.770	466.567
23	470.564	470.564	470.071	439.222	443.643	413.378	419.934	451.599	448.371
24	470.761	470.761	488.949	470.077	484.740	429.906	436.900	430.754	433.077
25	471.559	471.559	468.719	448.139	479.178	427.417	449.038	417.882	450.331
26	468.580	468.580	465.807	416.210	471.318	385.785	447.100	448.440	453.824
27	441.625	441.625	477.719	458.969	408.156	461.500	453.375	451.531	413.781
28	444.705	444.705	470.765	451.837	401.086	460.628	429.349	435.935	421.834
29	468.659	468.659	489.158	451.579	413.882	399.856	438.773	432.334	455.759
30	467.513	467.513	459.354	475.190	444.974	472.708	448.334	449.269	410.850
31	476.193	476.193	456.354	455.007	440.680	416.060	436.457	402.132	424.545
32	465.457	465.457	479.500	470.855	424.028	433.994	428.990	410.399	423.849
33	455.858	455.858	482.521	453.426	453.047	437.834	447.994	422.408	405.456
34	447.364	447.364	474.128	473.815	464.865	451.772	447.048	423.783	406.473
35	500.937	500.937	526.617	434.066	470.727	468.675	476.068	475.248	438.489
36	456.826	456.826	466.569	446.799	430.347	428.795	474.510	422.646	443.270
37	459.074	459.074	460.844	428.762	441.071	445.614	468.754	424.104	428.486
38	455.161	455.161	457.120	406.176	414.313	418.297	441.582	446.182	413.462
39	441.658	441.658	457.316	468.461	415.231	441.374	438.760	424.356	405.455
40	438.797	438.797	443.930	424.086	437.664	445.000	455.070	426.867	415.562
41	446.157	446.157	450.115	445.234	438.754	421.695	440.636	445.793	401.867
42	462.994	462.994	442.205	442.564	450.559	432.678	459.166	446.883	421.422
43	491.699	491.699	411.166	430.907	434.769	400.685	440.647	449.069	430.741
44	490.870	490.870	465.260	442.036	416.558	457.208	456.808	465.323	440.691
45	466.784	466.784	443.850	456.876	449.825	440.232	451.038	428.502	436.998
46	446.054	446.054	444.394	472.174	447.696	427.432	440.850	448.334	459.299
47	460.307	460.307	426.338	483.454	430.623	426.551	468.132	486.606	431.476
48	438.863	438.863	431.318	465.277	463.631	468.050	465.934	433.299	423.584
49	453.680	453.680	466.686	460.278	412.373	422.822	457.521	438.006	422.083
50	454.142	454.142	456.144	472.720	426.722	448.461	475.661	454.233	433.184
51	432.396	432.396	457.048	426.774	415.917	449.049	455.383	435.874	440.352
52	445.794	445.794	446.474	427.117	459.809	447.673	436.413	489.014	423.720
53	486.375	486.375	454.500	477.375	441.500	436.250	489.250	451.250	425.250
54	458.661	458.661	463.318	480.639	442.134	437.533	505.082	482.178	439.696
55	456.475	456.475	461.763	445.163	471.711	438.119	437.089	463.604	452.205
56	474.464	474.464	448.680	466.718	470.805	423.184	478.434	432.092	429.709
57	449.405	449.405	430.071	425.047	453.408	446.033	417.485	474.660	434.595
58	446.692	446.692	448.622	483.077	451.970	440.370	465.698	469.952	421.796
59	454.812	454.812	466.773	480.687	446.315	443.186	474.952	463.235	436.084
60	432.030	432.030	439.818	447.019	453.508	488.885	511.211	449.242	429.490
61	458.049	458.049	460.645	469.792	445.550	458.163	489.297	480.971	466.789
62	433.325	433.325	470.100	498.667	463.814	455.157	481.851	482.638	492.898
63	494.429	494.429	479.686	499.352	455.280	477.422	519.261	515.242	471.188
64	485.778	485.778	460.834	505.532	493.618	450.990	510.333	520.775	454.240
65	457.917	457.917	446.249	505.509	465.373	419.692	547.834	501.367	443.213
66	437.094	437.094	493.578	489.563	472.805	472.055	547.078	488.547	461.289
67	468.669	468.669	484.394	468.228	477.216	473.029	510.367	487.157	454.913
68	471.366	471.366	480.501	506.213	515.321	472.519	512.222	483.462	454.927
69	474.393	474.393	435.894	556.632	498.129	473.987	528.072	510.859	451.446
