 	Profile_Slice_1	Profile_Slice_2
1	290.594	290.594
2	292.330	292.330
3	284.926	284.926
4	283.133	283.133
5	274.189	274.189
6	280.684	280.684
7	271.778	271.778
8	275.803	275.803
9	276.328	276.328
10	286.538	286.538
11	280.517	280.517
12	278.209	278.209
13	272.741	272.741
14	287.168	287.168
15	279.772	279.772
16	280.445	280.445
17	279.088	279.088
18	273.262	273.262
19	280.326	280.326
20	283.207	283.207
21	280.614	280.614
22	281.288	281.288
23	284.565	284.565
24	288.477	288.477
25	279.193	279.193
26	279.261	279.261
27	278.410	278.410
28	279.299	279.299
29	285.165	285.165
30	276.709	276.709
31	285.366	285.366
32	290.900	290.900
33	276.575	276.575
34	276.558	276.558
35	290.307	290.307
36	289.931	289.931
37	283.450	283.450
38	285.926	285.926
39	282.993	282.993
40	277.589	277.589
41	289.382	289.382
42	273.085	273.085
43	284.791	284.791
44	293.235	293.235
45	289.404	289.404
46	281.615	281.615
47	279.074	279.074
48	283.895	283.895
49	289.739	289.739
50	280.869	280.869
51	287.685	287.685
52	280.362	280.362
53	289.854	289.854
54	291.897	291.897
55	283.244	283.244
56	284.239	284.239
57	291.468	291.468
58	276.740	276.740
59	285.974	285.974
60	285.877	285.877
61	299.514	299.514
62	294.729	294.729
63	290.919	290.919
64	287.160	287.160
65	285.069	285.069
66	306.626	306.626
67	299.173	299.173
68	296.342	296.342
69	299.095	299.095
70	288.225	288.225
71	285.543	285.543
72	290.252	290.252
73	285.530	285.530
74	281.569	281.569
75	285.170	285.170
76	290.569	290.569
77	297.180	297.180
78	285.331	285.331
79	292.293	292.293
80	296.280	296.280
81	285.738	285.738
82	287.863	287.863
83	290.788	290.788
84	281.704	281.704
85	291.527	291.527
86	289.417	289.417
87	296.415	296.415
88	288.108	288.108
89	293.844	293.844
90	300.799	300.799
91	298.115	298.115
92	298.516	298.516
93	292.181	292.181
94	286.240	286.240
95	300.099	300.099
96	302.781	302.781
97	297.577	297.577
98	298.601	298.601
99	296.951	296.951
100	291.055	291.055
101	293.480	293.480
102	286.464	286.464
103	301.154	301.154
104	293.892	293.892
105	290.278	290.278
106	295.660	295.660
107	302.967	302.967
108	300.992	300.992
109	300.712	300.712
110	301.909	301.909
111	306.730	306.730
112	302.009	302.009
113	291.742	291.742
114	295.670	295.670
115	306.510	306.510
116	307.183	307.183
117	296.111	296.111
118	295.147	295.147
119	293.010	293.010
120	303.470	303.470
121	307.871	307.871
122	299.891	299.891
123	308.409	308.409
124	295.552	295.552
125	300.708	300.708
126	304.920	304.920
127	309.430	309.430
128	309.637	309.637
129	303.006	303.006
130	308.213	308.213
131	306.653	306.653
132	302.932	302.932
133	300.704	300.704
134	301.567	301.567
135	302.001	302.001
136	309.873	309.873
137	306.956	306.956
138	307.499	307.499
139	311.196	311.196
140	305.991	305.991
141	303.325	303.325
142	306.131	306.131
143	312.696	312.696
144	297.444	297.444
145	302.711	302.711
146	304.358	304.358
147	306.681	306.681
148	309.410	309.410
149	315.593	315.593
150	305.152	305.152
151	306.899	306.899
152	303.522	303.522
153	324.831	324.831
154	322.411	322.411
155	314.934	314.934
156	315.629	315.629
157	314.888	314.888
158	311.875	311.875
159	304.697	304.697
160	306.773	306.773
161	306.052	306.052
162	303.068	303.068
163	314.749	314.749
164	328.217	328.217
165	307.399	307.399
166	306.020	306.020
167	316.632	316.632
168	318.683	318.683
169	310.645	310.645
170	310.378	310.378
171	316.767	316.767
172	302.432	302.432
173	316.858	316.858
174	322.750	322.750
175	329.814	329.814
176	325.833	325.833
177	312.878	312.878
178	319.177	319.177
179	319.139	319.139
180	320.690	320.690
181	315.918	315.918
182	317.064	317.064
183	327.103	327.103
184	323.520	323.520
185	322.048	322.048
186	325.500	325.500
187	321.133	321.133
188	329.490	329.490
189	333.662	333.662
190	332.876	332.876
191	330.047	330.047
192	325.080	325.080
193	338.436	338.436
194	337.620	337.620
195	340.036	340.036
196	329.227	329.227
197	332.037	332.037
198	339.931	339.931
199	333.562	333.562
200	324.084	324.084
201	322.354	322.354
202	331.643	331.643
203	325.565	325.565
204	333.848	333.848
205	329.080	329.080
206	333.201	333.201
207	341.330	341.330
208	336.401	336.401
209	336.005	336.005
210	337.287	337.287
211	344.198	344.198
212	343.801	343.801
213	337.560	337.560
214	338.533	338.533
215	345.688	345.688
216	338.715	338.715
217	343.534	343.534
218	338.284	338.284
219	337.075	337.075
220	350.037	350.037
221	342.276	342.276
222	340.487	340.487
223	338.181	338.181
224	349.927	349.927
225	354.771	354.771
226	345.012	345.012
227	328.084	328.084
228	338.487	338.487
229	340.044	340.044
230	344.584	344.584
231	351.326	351.326
232	338.599	338.599
233	352.540	352.540
234	344.276	344.276
235	338.385	338.385
236	345.746	345.746
237	351.946	351.946
238	342.711	342.711
239	345.744	345.744
240	352.751	352.751
241	353.990	353.990
242	355.388	355.388
243	360.470	360.470
244	358.530	358.530
245	347.613	347.613
246	353.844	353.844
247	353.422	353.422
248	353.021	353.021
249	358.078	358.078
250	356.759	356.759
251	356.958	356.958
252	355.807	355.807
253	365.188	365.188
254	383.013	383.013
255	381.394	381.394
256	371.506	371.506
257	384.678	384.678
258	365.190	365.190
259	381.111	381.111
260	381.328	381.328
261	382.833	382.833
262	387.117	387.117
263	385.108	385.108
264	384.699	384.699
265	394.618	394.618
266	385.236	385.236
267	380.574	380.574
268	377.101	377.101
269	384.781	384.781
270	381.324	381.324
271	379.278	379.278
272	383.288	383.288
273	382.544	382.544
274	387.069	387.069
275	381.705	381.705
276	383.084	383.084
277	381.234	381.234
278	394.859	394.859
279	394.297	394.297
280	396.654	396.654
281	381.483	381.483
282	392.889	392.889
283	384.470	384.470
284	378.909	378.909
285	390.189	390.189
286	388.956	388.956
287	398.020	398.020
288	408.140	408.140
289	404.407	404.407
290	392.263	392.263
291	398.487	398.487
292	403.609	403.609
293	393.709	393.709
294	408.203	408.203
295	411.069	411.069
296	415.444	415.444
297	405.908	405.908
298	424.604	424.604
299	418.965	418.965
300	428.109	428.109
301	425.235	425.235
302	421.751	421.751
303	427.102	427.102
304	419.585	419.585
305	419.439	419.439
306	422.235	422.235
307	430.576	430.576
308	432.843	432.843
309	427.555	427.555
310	424.578	424.578
