 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	458.159	458.159	460.982	464.848	451.875	453.167	459.972	452.693	448.907	445.904	455.393
2	463.336	463.336	459.109	469.605	458.068	449.939	446.716	456.963	457.955	437.481	442.375
3	462.533	462.533	460.298	465.801	459.763	452.240	447.622	460.806	450.553	448.946	448.266
4	456.497	456.497	452.917	463.980	453.700	461.943	455.120	447.192	462.108	448.917	456.170
5	465.182	465.182	462.550	457.588	463.035	455.971	443.114	443.313	463.571	446.975	461.658
6	467.922	467.922	461.924	467.555	460.351	449.870	452.575	453.648	451.998	442.296	449.272
7	475.999	475.999	466.858	471.091	465.188	453.692	454.721	461.902	461.237	449.778	450.306
8	469.146	469.146	463.267	471.669	453.899	454.535	461.652	454.155	457.057	453.012	460.657
9	471.146	471.146	469.154	461.600	461.481	454.355	452.179	446.460	444.624	440.701	459.792
10	461.834	461.834	475.630	457.128	468.277	448.628	453.768	452.046	462.057	447.248	453.151
11	467.956	467.956	462.795	460.250	463.473	454.767	463.870	453.741	468.717	455.973	455.844
12	470.229	470.229	468.990	457.217	460.130	457.817	459.618	445.379	461.596	453.503	450.920
13	461.498	461.498	478.010	468.529	453.077	451.214	464.784	447.288	447.997	457.940	464.734
14	466.965	466.965	479.104	467.661	465.617	443.782	452.211	457.336	452.470	455.537	457.915
15	468.568	468.568	471.002	474.137	469.161	466.312	455.522	455.939	450.287	459.272	459.207
16	461.069	461.069	468.537	470.323	465.948	463.401	440.221	455.454	453.336	461.314	451.353
17	473.135	473.135	466.208	461.325	467.148	459.806	459.890	455.727	447.565	458.087	450.614
18	472.238	472.238	465.108	463.541	455.490	471.273	458.192	455.522	457.571	462.049	458.689
19	472.610	472.610	469.038	468.356	456.675	462.623	452.510	457.618	451.075	452.525	459.347
20	475.580	475.580	460.302	468.405	468.990	457.487	455.037	452.496	446.772	453.013	462.998
21	469.755	469.755	461.792	469.676	460.681	458.718	454.181	452.372	454.780	458.615	462.591
22	476.199	476.199	469.085	458.240	460.288	458.286	455.451	443.846	451.460	454.499	454.199
23	467.864	467.864	464.208	463.455	457.433	453.281	448.286	451.485	442.162	453.128	456.150
24	473.103	473.103	471.513	463.674	468.334	458.391	452.536	452.573	455.988	454.276	448.614
25	474.352	474.352	470.193	459.500	467.066	450.115	456.733	448.310	459.177	447.974	459.675
26	472.401	472.401	477.270	463.314	456.330	456.409	454.591	458.007	458.966	454.369	451.835
27	473.768	473.768	475.457	457.585	459.695	452.521	458.467	456.635	472.358	454.458	457.819
28	478.384	478.384	479.409	466.274	462.602	461.335	463.755	462.248	454.673	456.571	456.404
29	474.193	474.193	470.448	467.112	471.276	467.478	451.887	457.014	451.775	454.638	455.147
30	482.438	482.438	459.347	465.908	463.235	450.041	445.888	452.773	453.008	464.272	451.008
31	491.249	491.249	464.071	480.267	455.834	457.181	459.656	455.569	457.339	455.485	460.895
32	476.766	476.766	474.242	481.293	467.362	459.176	455.116	449.767	458.964	452.677	456.940
33	475.147	475.147	469.231	469.296	464.983	455.860	458.290	457.764	453.628	457.992	460.717
34	464.838	464.838	483.082	472.517	468.642	460.806	456.434	452.983	442.840	467.298	448.809
35	471.598	471.598	484.904	466.752	458.804	451.627	457.611	452.210	464.687	452.351	466.870
36	466.047	466.047	478.339	475.182	467.406	452.603	455.488	452.194	453.148	447.670	473.160
37	480.251	480.251	473.392	480.323	463.391	462.499	455.060	457.264	452.680	450.067	455.003
38	476.698	476.698	478.593	466.002	462.166	466.212	453.242	461.176	452.362	452.136	454.137
