 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	284.000	284.000	290.000	326.000	297.000	356.000	306.000	273.000	264.000	248.000
2	273.750	273.750	336.645	293.000	327.171	307.158	263.303	252.566	286.776	252.803
3	261.737	261.737	269.921	311.658	281.342	329.895	278.763	253.605	241.158	259.184
4	258.211	258.211	304.092	307.855	322.276	305.303	287.171	285.763	207.711	256.908
5	306.895	306.895	314.368	297.211	305.947	274.211	257.053	257.579	262.579	273.105
6	294.289	294.289	317.868	311.816	266.316	283.658	279.855	250.697	274.316	299.092
7	261.368	261.368	290.000	294.632	309.079	278.684	274.868	276.526	257.316	286.842
8	271.382	271.382	315.921	323.039	287.303	268.855	301.934	276.724	291.329	283.684
9	279.947	279.947	288.632	345.211	302.053	283.947	284.000	284.947	253.211	268.947
10	284.921	284.921	310.000	278.132	337.000	299.105	298.461	280.474	275.750	277.184
11	268.079	268.079	314.500	303.000	289.237	295.000	295.526	280.974	263.368	285.974
12	262.513	262.513	309.618	312.500	298.316	289.118	281.237	273.447	267.566	263.908
13	295.105	295.105	285.263	318.632	309.158	308.579	280.737	269.789	289.579	262.000
14	280.566	280.566	300.842	334.026	292.355	298.855	278.855	262.026	269.092	241.329
15	284.132	284.132	327.842	292.632	293.000	292.000	251.053	258.553	236.605	248.211
16	285.276	285.276	272.776	298.184	294.934	314.289	267.855	246.474	260.868	253.961
17	273.947	273.947	324.158	270.053	301.474	297.842	271.053	268.474	276.947	280.263
18	267.132	267.132	304.566	314.303	313.974	277.908	262.039	263.026	276.605	263.829
19	311.684	311.684	292.000	290.053	311.079	276.895	264.000	251.711	275.079	245.368
20	268.500	268.500	291.000	296.250	290.000	319.750	247.750	271.000	265.250	268.500
21	295.105	295.105	275.421	257.053	269.789	288.105	283.789	279.263	237.474	251.211
22	274.645	274.645	285.803	255.671	295.579	272.303	296.553	265.342	256.526	257.237
23	297.816	297.816	262.868	289.237	296.526	269.632	306.289	288.553	231.500	262.237
24	275.711	275.711	247.868	284.447	280.855	263.237	253.289	242.000	236.947	247.224
25	257.842	257.842	274.000	279.368	318.947	294.526	332.105	302.263	230.526	258.789
26	256.342	256.342	240.461	288.184	279.750	272.711	257.355	265.645	286.158	262.250
27	274.579	274.579	278.500	316.632	292.711	302.342	263.000	274.026	279.237	273.000
28	268.013	268.013	274.329	260.500	301.447	292.934	304.842	239.158	267.974	253.329
29	266.684	266.684	275.474	324.000	297.895	297.105	280.474	289.474	267.105	256.316
30	273.961	273.961	296.776	296.855	298.013	300.882	299.645	268.276	253.961	290.487
31	272.500	272.500	253.500	293.658	324.237	302.289	271.737	290.211	258.342	278.868
32	296.039	296.039	320.487	300.474	300.289	275.566	271.947	268.487	259.461	275.526
33	265.211	265.211	288.105	245.421	273.053	308.632	285.789	273.526	273.842	265.684
34	303.645	303.645	318.250	314.500	287.408	294.579	299.605	266.105	263.618	269.961
35	264.816	264.816	303.737	280.053	277.500	296.237	287.605	278.684	259.500	298.211
36	276.829	276.829	301.842	318.474	296.461	276.408	243.645	262.039	253.355	270.618
37	284.474	284.474	287.000	294.158	286.526	313.684	265.684	256.474	253.526	275.368
38	296.605	296.605	305.408	301.697	311.158	314.382	257.474	280.816	247.789	272.474
39	294.000	294.000	288.000	286.500	270.500	303.000	302.000	271.500	257.500	265.500
40	289.645	289.645	291.605	315.408	262.934	287.355	270.237	291.395	262.592	282.487
41	261.316	261.316	307.000	284.053	295.474	267.526	270.789	260.263	265.053	241.263
42	267.947	267.947	284.224	295.632	293.276	249.421	276.842	249.684	272.513	244.803
43	298.105	298.105	270.895	319.842	294.711	272.553	264.342	298.474	266.079	262.500
44	287.039	287.039	277.395	274.618	305.303	263.697	266.592	274.605	242.513	268.684
45	274.053	274.053	277.789	272.368	290.421	246.316	300.316	289.368	263.421	257.368
46	290.737	290.737	263.105	260.000	236.974	278.829	260.118	275.263	235.553	249.868
47	287.789	287.789	271.211	273.026	289.289	268.842	281.684	290.605	286.789	288.526
48	258.461	258.461	278.447	272.895	256.526	292.934	258.605	287.776	243.618	219.947
49	272.158	272.158	312.421	294.105	267.842	279.737	265.474	280.053	236.105	244.684
50	273.618	273.618	252.342	251.789	297.776	288.789	275.487	240.605	267.500	236.329
51	276.974	276.974	267.000	314.105	276.237	295.763	267.263	254.895	247.211	248.368
52	258.000	258.000	255.171	271.487	255.013	270.921	262.961	271.000	255.092	226.487
53	276.789	276.789	247.737	289.053	282.895	234.053	251.526	287.526	256.316	277.842
54	264.987	264.987	308.882	294.737	273.737	277.645	265.974	283.474	256.618	252.737
55	270.447	270.447	279.316	292.711	312.526	263.447	259.947	275.026	251.947	257.658
56	257.118	257.118	271.224	259.711	286.934	290.776	278.632	258.684	294.842	259.724
57	277.000	277.000	273.263	262.263	265.158	268.421	260.842	273.684	271.421	281.632
58	273.000	273.000	284.000	280.750	289.000	282.000	313.250	273.500	262.750	278.250
59	265.816	265.816	276.211	281.658	268.289	290.132	266.053	283.026	261.974	292.447
60	280.171	280.171	271.197	264.329	293.789	286.092	243.316	264.645	278.684	285.105
61	287.632	287.632	282.842	257.632	330.053	271.474	288.789	275.316	254.105	280.474
62	255.803	255.803	259.618	270.763	284.737	296.500	239.632	280.342	245.408	256.763
63	268.763	268.763	272.342	279.711	328.211	269.579	270.684	288.000	265.711	239.289
64	262.316	262.316	266.132	258.118	301.605	264.500	265.461	265.553	266.066	254.974
65	289.158	289.158	265.684	283.421	275.947	282.474	304.105	254.211	287.421	250.684
66	241.079	241.079	257.789	273.579	298.605	289.408	305.013	262.250	240.395	264.592
67	285.658	285.658	277.816	267.842	275.526	271.000	272.632	259.500	250.842	254.079
68	276.145	276.145	263.211	236.079	268.618	309.974	276.803	249.671	247.487	255.513
69	262.211	262.211	257.895	258.632	284.684	304.737	281.579	268.579	252.368	257.947
70	270.474	270.474	280.118	255.250	311.750	295.789	279.763	268.553	283.368	248.079
71	254.289	254.289	260.500	258.632	276.447	291.737	294.579	268.816	269.974	227.158
72	273.250	273.250	300.947	255.066	270.132	279.066	255.750	265.539	258.934	264.789
73	269.000	269.000	279.947	261.947	282.632	289.632	256.368	230.053	277.842	251.842
74	264.868	264.868	265.316	263.118	290.487	264.250	248.711	255.053	254.776	251.776
75	283.316	283.316	282.921	243.868	319.895	277.316	244.921	222.211	291.395	242.474
76	310.368	310.368	259.842	248.671	318.355	313.250	262.276	271.237	291.855	265.513
77	252.000	252.000	259.000	244.000	294.000	280.000	258.000	273.000	296.000	258.000
78	275.961	275.961	258.355	304.026	333.974	307.658	274.368	250.118	263.237	267.816
79	264.947	264.947	265.421	246.711	302.868	282.263	252.316	259.684	263.526	255.395
80	275.434	275.434	262.737	252.763	318.658	327.158	285.789	280.658	297.368	224.395
81	262.632	262.632	244.053	282.368	300.474	266.421	263.684	289.789	287.263	269.474
82	226.434	226.434	241.289	267.329	279.092	250.947	271.987	275.671	276.829	219.961
83	259.316	259.316	292.579	259.447	282.447	260.132	258.342	311.842	329.737	270.421
84	272.461	272.461	253.697	258.395	288.921	264.171	260.158	279.382	295.671	272.105
85	270.316	270.316	245.421	244.947	281.579	289.158	268.895	285.789	287.737	258.842
86	281.237	281.237	268.289	260.697	269.447	302.895	281.158	294.132	274.895	247.250
87	283.658	283.658	238.263	251.421	276.158	257.947	265.368	257.974	292.868	246.000
88	253.697	253.697	262.329	264.421	277.750	299.697	273.895	282.803	283.474	247.737
89	285.842	285.842	273.474	256.947	265.632	274.947	253.316	235.579	263.105	243.526
90	265.645	265.645	255.658	244.434	268.947	265.684	239.000	228.842	248.026	254.697
91	253.000	253.000	261.658	250.816	286.000	264.842	276.737	237.500	275.395	257.026
92	254.289	254.289	257.882	270.632	274.118	268.816	266.105	234.513	258.342	228.605
93	298.053	298.053	245.158	288.842	267.211	249.947	248.737	236.105	255.211	255.842
94	269.803	269.803	279.513	249.566	254.408	267.711	265.921	267.855	239.553	251.303
95	264.132	264.132	268.132	265.737	243.079	242.789	258.132	235.763	247.684	244.237
96	254.000	254.000	239.500	256.500	257.750	264.000	245.000	245.250	256.000	238.000
97	237.947	237.947	248.632	253.421	260.632	249.947	253.105	222.316	214.526	229.421
98	252.724	252.724	263.382	263.513	268.039	256.605	232.329	240.118	246.237	233.974
99	245.895	245.895	259.263	253.158	248.132	290.316	220.447	251.605	264.395	269.342
100	254.461	254.461	251.908	285.079	282.316	279.895	235.553	262.487	242.697	261.526
101	283.053	283.053	259.895	262.737	321.000	231.526	245.053	233.211	265.368	242.000
102	228.237	228.237	258.092	244.224	268.803	245.421	223.513	232.237	219.105	258.816
103	242.000	242.000	235.974	231.868	256.368	256.737	236.079	236.816	273.395	227.184
104	251.197	251.197	262.434	303.092	258.145	237.658	227.395	238.079	243.803	239.408
105	223.105	223.105	248.579	256.737	222.632	286.263	239.263	244.421	231.000	234.053
106	244.697	244.697	236.408	244.461	223.500	244.605	237.487	229.408	244.816	235.132
107	245.684	245.684	239.105	257.526	236.500	252.789	236.658	221.737	216.447	235.737
108	245.461	245.461	249.711	264.079	264.092	253.329	239.329	231.868	269.276	244.197
109	240.263	240.263	235.684	238.947	257.474	266.684	269.895	219.526	233.000	230.263
110	224.961	224.961	233.184	245.882	241.171	233.605	226.355	238.513	229.855	230.658
111	254.842	254.842	257.474	239.053	234.711	253.474	231.868	241.684	237.632	236.132
112	246.434	246.434	253.671	266.368	237.961	266.474	237.750	216.105	225.079	206.921
113	226.368	226.368	264.053	248.947	264.526	225.737	199.684	212.737	246.737	213.789
114	257.895	257.895	240.461	264.382	238.013	254.895	218.816	229.342	248.763	201.961
115	251.500	251.500	234.500	263.500	265.500	241.000	244.500	226.500	235.500	234.000
116	230.697	230.697	225.250	256.553	238.421	231.000	233.934	248.026	210.158	219.684
117	236.000	236.000	238.684	242.842	244.316	219.895	230.684	242.474	245.263	242.737
