 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	253.458	252.174	265.900	252.170	258.171	277.646	269.821	259.377	235.318	258.471	259.092
2	265.433	253.206	259.821	254.084	265.150	261.830	257.036	266.471	241.399	237.499	269.200
3	244.485	261.264	268.079	258.198	255.922	255.204	253.161	275.135	247.949	258.935	263.868
4	268.414	250.805	256.705	270.327	270.015	262.491	260.630	255.266	262.371	260.773	277.178
5	264.010	268.982	282.893	268.257	257.078	258.066	252.225	256.773	265.649	270.559	261.118
6	271.818	256.289	261.617	267.077	256.213	257.168	271.007	273.544	264.445	277.808	265.103
7	261.052	272.553	258.566	272.319	271.277	275.987	260.803	281.962	247.028	280.320	246.970
8	268.046	260.412	263.781	264.813	263.499	264.293	260.242	273.013	269.070	258.195	270.326
9	268.934	275.051	296.852	259.083	261.682	261.579	260.562	262.106	274.874	262.692	268.735
10	271.465	258.043	268.290	287.770	288.225	280.735	292.898	267.781	273.573	268.991	270.417
11	278.547	254.201	283.847	270.597	276.679	278.137	269.309	274.266	282.649	268.636	272.192
12	266.441	260.170	271.056	275.659	266.103	280.222	273.514	272.139	283.149	281.072	264.824
13	289.876	269.930	288.937	280.229	281.922	278.172	261.056	273.442	272.558	283.175	271.990
14	276.909	272.588	288.422	286.147	271.813	277.418	282.589	270.639	288.096	269.543	268.454
15	280.052	259.925	267.222	281.552	280.947	295.459	273.684	283.258	278.131	274.478	261.458
16	273.291	283.917	278.898	289.927	292.278	280.024	290.597	290.320	277.101	284.467	286.204
17	277.430	274.034	289.685	274.741	276.769	289.176	285.252	274.811	253.519	292.084	288.890
18	282.823	278.260	281.117	286.140	294.411	294.479	286.071	289.224	274.261	297.047	290.823
19	308.523	262.442	299.307	268.340	287.760	282.479	298.168	290.470	281.702	272.399	294.892
20	298.947	271.072	288.558	280.932	283.195	285.422	289.289	291.000	271.874	297.334	293.842
21	280.874	271.098	275.572	294.086	311.899	283.470	287.689	276.126	276.833	299.477	283.789
22	302.309	281.568	265.151	297.336	295.574	306.546	285.929	294.474	290.720	299.421	299.942
23	276.879	278.183	302.742	296.649	270.886	290.426	296.470	301.809	287.952	290.663	298.785
24	293.866	281.515	293.210	297.036	305.296	293.688	282.997	289.078	277.080	287.603	307.208
25	301.753	275.445	286.454	296.718	298.433	303.519	297.131	300.535	293.981	292.540	313.599
26	313.647	268.915	307.847	291.023	312.100	299.108	302.643	305.236	292.122	303.269	310.949
27	298.930	286.851	280.119	288.554	306.267	314.764	294.703	303.199	284.691	288.530	312.190
28	304.744	277.887	302.059	284.202	309.806	302.627	311.376	286.089	293.823	316.892	319.290
29	302.205	286.263	306.297	299.210	316.317	295.632	302.332	320.228	298.648	300.031	319.869
30	309.273	288.219	301.282	317.922	309.206	316.525	321.150	302.995	301.547	306.839	319.740
31	320.147	283.386	302.433	300.956	292.304	329.204	313.620	305.418	290.465	307.198	323.866
32	302.887	289.135	326.369	305.848	314.206	324.143	305.417	323.222	319.455	323.429	315.328
33	316.930	290.611	303.632	314.084	333.014	314.397	330.615	327.095	320.808	307.452	328.377
34	333.032	316.386	305.420	326.553	316.780	325.656	319.552	329.939	315.856	339.233	319.227
35	335.445	298.190	307.152	315.991	331.773	334.361	306.507	313.525	321.400	303.928	339.317
36	321.771	299.929	315.371	326.726	332.861	315.672	315.757	333.151	304.807	322.205	314.313
37	319.348	316.968	324.141	326.197	344.257	348.304	310.938	329.844	325.455	348.933	334.369
38	327.076	312.200	331.954	325.098	335.989	333.731	309.588	329.747	331.895	342.000	349.087
39	348.077	313.047	346.436	333.128	331.144	341.177	333.672	328.631	318.962	325.768	342.120
40	362.474	318.573	328.954	324.426	346.278	352.008	360.934	350.473	335.664	342.397	354.352
41	345.685	341.621	344.475	344.712	349.701	378.714	343.467	363.385	339.231	355.452	351.012
42	340.370	339.455	347.993	351.421	355.204	352.782	333.970	358.661	343.161	352.483	339.351
43	355.913	313.608	328.958	341.811	348.474	371.655	373.914	343.416	328.428	339.654	326.017
44	377.930	335.262	331.455	376.337	373.203	378.609	366.122	358.506	348.765	353.349	353.550
45	360.448	329.066	364.780	372.254	365.355	380.646	369.302	374.649	339.513	386.300	352.458
46	379.081	355.237	385.277	374.783	383.265	382.608	376.048	371.042	356.452	366.867	383.486
47	380.529	351.070	378.109	380.450	392.541	422.721	362.414	377.825	364.867	383.384	380.749
48	377.272	361.687	376.409	358.648	392.407	424.550	379.737	384.388	378.702	389.710	373.392
49	405.115	381.227	387.557	377.945	397.991	412.429	390.769	413.962	387.420	389.925	390.977
50	393.974	360.756	404.799	403.327	443.644	418.076	388.798	398.179	400.798	399.900	402.227
51	415.045	368.639	398.988	389.061	424.624	437.437	414.614	406.408	402.101	406.961	404.309
52	449.027	364.393	400.699	423.670	434.968	453.367	426.619	422.561	400.380	393.585	406.011
53	447.473	371.039	410.068	415.748	422.866	469.674	425.094	434.872	403.381	438.003	421.500
54	437.992	389.415	414.464	446.022	459.262	439.922	430.921	443.884	433.599	450.173	451.955
55	455.649	375.940	412.356	448.127	461.867	471.660	423.181	436.349	410.475	472.304	430.979
56	471.708	388.577	445.170	457.114	469.072	478.839	456.204	475.549	419.589	469.479	444.308
57	464.386	412.226	445.697	463.320	452.586	503.850	478.548	470.525	450.133	472.470	433.843
58	504.875	418.284	451.219	453.749	489.674	508.529	491.168	487.227	462.500	472.423	431.644
59	514.347	426.213	448.284	485.688	485.514	515.315	486.328	514.405	470.743	492.156	490.831
60	547.081	410.582	477.271	501.108	487.383	529.008	522.175	503.242	473.745	541.442	491.586
