 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	2941.000	2941.000	3092.000	3130.000	3466.000	3914.000	3616.000	3130.000	3054.000
2	2906.879	2906.879	3129.605	3173.495	3390.098	3894.121	3735.642	3063.205	3188.589
3	2847.891	2847.891	3109.280	3085.448	3238.283	3864.437	3696.037	3108.720	3071.968
4	2867.382	2867.382	3080.866	3063.690	3260.676	3767.952	3649.856	3348.822	3079.440
5	2795.576	2795.576	3002.448	3052.816	3204.683	3640.613	3618.904	3426.139	3126.933
6	2674.833	2674.833	2852.233	2968.833	3056.317	3549.800	3584.850	3345.300	3144.683
7	2770.136	2770.136	2880.864	3042.904	3016.736	3469.896	3476.832	3260.664	3104.728
8	2718.650	2718.650	2788.261	2976.231	3176.375	3513.297	3390.231	3191.617	3118.989
9	2693.789	2693.789	2841.987	3029.144	3083.789	3486.333	3360.413	3216.579	2963.837
10	2686.688	2686.688	2852.740	3042.614	3063.450	3447.370	3417.222	3221.964	2887.182
11	2638.200	2638.200	2903.533	3007.067	2922.733	3440.533	3321.600	3181.000	2853.667
12	2596.639	2596.639	2679.933	2960.796	2957.922	3282.588	3314.079	3172.320	2860.017
13	2640.064	2640.064	2756.520	3046.264	2971.208	3214.992	3203.088	3001.760	3020.560
14	2584.251	2584.251	2706.137	3011.173	2910.803	3269.459	3123.628	3155.963	3015.504
15	2687.680	2687.680	2624.904	3015.208	2849.733	3094.392	3061.893	3200.789	2913.323
16	2642.950	2642.950	2643.400	3012.800	2907.250	3043.000	3102.400	3128.950	2910.050
17	2648.896	2648.896	2753.941	3059.907	2787.061	3228.739	3218.259	3242.192	2932.824
18	2725.224	2725.224	2746.485	3011.987	2907.075	3180.618	3113.385	2984.775	2941.309
19	2646.912	2646.912	2771.400	2975.184	2824.072	3177.664	3208.664	2889.992	2940.056
20	2658.519	2658.519	2739.552	2970.115	2905.743	3111.219	3101.733	3015.637	2846.386
21	2737.067	2737.067	2747.867	2974.000	2881.133	3137.400	3141.800	3000.800	2874.333
22	2763.342	2763.342	2777.148	3055.690	2802.118	3174.434	3179.988	2965.402	3012.186
23	2729.205	2729.205	2765.917	2924.507	2740.803	3040.760	3094.675	2959.371	2910.675
24	2866.907	2866.907	2743.699	2875.921	2913.058	2922.539	3156.693	2924.952	3036.348
25	2744.976	2744.976	2879.360	2996.792	2829.776	3060.600	3115.520	3049.832	2891.984
26	2738.667	2738.667	2937.417	3067.667	2903.250	3042.833	3166.333	3155.250	3002.917
27	2754.197	2754.197	2866.445	3203.232	2948.707	3074.536	3167.827	3211.589	3146.584
28	2701.690	2701.690	2982.812	3245.076	2891.978	3046.568	3286.436	3201.734	3107.132
29	2810.560	2810.560	2824.312	3331.136	2874.875	3023.235	3089.109	3059.864	3151.192
30	2915.451	2915.451	2903.746	3554.273	2945.721	3149.983	3145.327	3286.219	3285.423
31	3183.200	3183.200	3041.000	3584.400	3018.800	3182.000	3183.000	3539.200	3473.800
32	3154.789	3154.789	3039.512	3575.153	2970.650	3217.228	3186.071	3393.473	3452.067
33	3249.536	3249.536	3060.016	3528.317	3021.773	3261.200	3213.024	3345.736	3452.395
34	3377.360	3377.360	3099.876	3593.382	3117.692	3297.202	3323.112	3425.816	3379.416
35	3355.344	3355.344	3323.603	3498.683	3330.285	3468.760	3350.848	3570.528	3400.235
36	3315.400	3315.400	3563.083	3416.233	3432.833	3398.517	3424.800	3558.067	3440.967
37	3236.624	3236.624	3614.400	3272.216	3562.304	3541.992	3589.392	3698.800	3525.984
38	3119.951	3119.951	3706.466	3235.867	3775.438	3621.709	3662.242	3673.819	3622.167
39	3073.227	3073.227	3703.893	3233.339	3640.933	3845.333	3714.408	3512.987	3656.661
