 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14	Profile_Slice_15
103	430.717	403.456	421.045	430.054	455.417	464.831	491.275	519.832	525.448	537.508	559.553	603.520	605.688	556.515	494.802
104	434.401	399.157	425.940	425.831	469.890	478.106	491.538	514.467	522.550	546.746	539.805	612.054	596.550	566.077	496.721
105	433.195	406.565	418.203	425.973	455.866	456.724	479.227	509.865	538.322	542.456	537.384	606.279	598.010	565.744	482.392
106	424.576	404.138	414.346	418.646	448.348	469.058	475.608	493.241	526.131	531.731	529.985	609.615	583.787	556.912	484.806
107	427.593	396.628	412.093	422.731	462.251	464.571	472.615	503.200	526.451	528.501	529.215	596.079	594.523	545.234	486.884
108	419.408	400.291	416.048	404.258	449.865	459.178	485.561	512.512	532.458	540.974	527.965	584.294	594.059	549.680	476.262
109	414.835	398.041	402.501	404.473	451.490	445.206	482.720	504.896	522.248	545.133	529.842	581.800	587.883	549.850	463.220
110	421.775	387.777	402.510	389.079	434.820	425.254	456.531	488.376	529.030	545.967	534.882	571.002	574.047	552.962	460.023
111	413.314	394.838	398.714	402.210	438.399	435.929	456.595	486.525	511.805	528.627	536.170	551.954	576.252	546.142	469.127
112	405.449	382.083	393.845	389.960	431.063	443.765	457.727	480.000	508.918	538.834	535.428	564.570	580.066	548.244	473.518
113	400.430	392.130	390.523	385.096	428.333	442.832	444.686	475.022	516.282	537.886	520.204	570.269	571.533	535.414	472.229
114	407.516	382.055	385.861	387.929	423.633	436.968	440.147	463.852	516.977	538.147	526.200	549.297	552.052	532.626	462.982
115	394.274	379.595	383.638	382.702	437.748	451.557	433.169	461.041	530.431	546.955	530.071	537.586	563.726	529.110	454.776
116	394.453	365.975	374.458	375.062	434.851	448.603	445.190	466.060	525.334	529.995	529.278	545.818	557.043	515.830	458.956
117	382.216	385.148	382.981	366.883	443.809	438.649	439.624	460.143	502.130	525.484	518.125	559.099	537.994	512.031	453.825
118	385.355	372.184	378.450	380.677	431.788	440.383	421.620	467.894	512.768	518.885	519.224	561.080	542.211	509.202	432.963
119	382.897	365.246	370.122	378.274	432.541	426.252	431.265	460.461	513.085	531.388	530.153	562.955	546.404	533.361	429.858
120	378.896	379.863	382.689	374.233	433.072	433.546	432.444	463.570	504.380	520.833	527.343	551.028	537.804	515.165	436.035
121	367.641	370.586	376.336	378.098	430.219	438.573	429.274	454.814	510.916	516.633	543.013	542.753	544.671	503.206	445.651
122	370.730	362.047	372.429	373.309	440.349	416.622	418.224	453.002	499.332	522.579	534.088	566.126	545.994	500.770	454.235
123	370.253	362.575	371.894	363.063	429.413	431.499	428.500	452.939	504.550	504.785	547.059	566.874	550.209	512.986	434.219
124	364.680	357.599	373.764	365.770	432.674	422.322	416.979	464.941	488.218	519.065	535.698	559.420	552.212	499.343	427.811
125	351.325	359.763	365.076	377.139	425.064	431.088	415.149	463.694	488.233	516.254	528.922	568.911	538.717	491.089	428.134
126	356.368	356.467	364.771	389.774	425.929	431.833	404.568	469.901	497.692	525.072	532.930	584.617	554.661	510.579	420.064
127	350.351	344.645	369.568	376.331	441.423	424.974	412.990	454.952	485.360	503.754	532.858	606.922	541.236	518.246	407.285
128	362.477	352.909	360.071	363.694	431.260	432.315	417.255	447.836	479.693	503.137	537.027	617.674	572.172	521.773	421.509
129	349.158	345.917	345.480	372.257	433.341	427.622	405.445	447.063	489.289	498.588	528.316	604.659	569.546	532.008	424.380
130	342.542	349.811	354.024	368.736	437.185	427.254	399.430	433.166	503.992	507.666	536.166	616.594	601.960	544.396	420.252
131	345.661	347.676	360.462	380.820	430.255	423.656	395.993	439.734	486.844	504.640	551.059	636.831	618.730	553.532	426.762
132	353.910	349.587	351.481	357.524	422.022	422.009	397.553	440.190	480.190	521.048	555.433	664.712	612.114	549.507	410.472
133	333.761	336.219	350.799	356.593	441.524	426.916	402.355	425.127	483.244	525.333	557.037	677.531	616.736	561.234	413.172
134	335.635	350.560	354.201	358.386	440.615	437.739	405.440	435.090	501.960	531.543	563.032	698.638	646.817	562.675	393.087
135	331.638	354.853	353.012	362.868	440.070	440.084	406.952	445.362	508.950	548.726	579.775	720.425	663.185	568.369	405.633
136	334.035	347.231	356.510	354.380	440.915	429.477	400.414	432.997	506.192	549.649	587.520	722.562	682.246	590.639	415.523
137	329.153	342.896	362.591	354.681	429.321	433.836	393.086	441.955	512.909	561.665	597.431	745.976	699.919	614.065	412.217
138	327.010	342.578	367.487	352.324	446.650	431.694	391.850	441.691	520.493	576.320	606.269	787.616	733.308	619.278	411.164
139	319.744	345.565	364.850	359.452	450.821	438.011	387.218	434.910	539.238	589.588	636.678	814.360	744.996	639.337	416.447
140	320.167	345.332	360.751	356.817	444.085	440.554	397.142	436.773	541.160	614.763	634.770	840.693	753.630	663.327	423.939
141	325.402	341.841	355.041	356.108	436.554	449.283	393.642	469.346	544.125	631.963	653.046	851.121	794.182	680.573	417.633
142	332.735	347.438	359.740	365.563	455.106	458.962	385.283	472.610	578.582	654.795	672.924	889.697	815.116	686.272	418.823
143	333.681	347.362	368.697	380.161	460.073	469.165	395.772	478.917	594.633	676.051	689.872	915.603	846.884	706.635	435.843
144	324.907	346.092	358.200	364.522	482.273	471.039	400.237	481.342	607.008	689.124	692.052	953.922	848.619	731.044	428.244
145	329.705	345.208	362.450	364.021	481.977	474.967	401.086	489.371	639.606	709.449	732.637	982.727	876.004	748.621	453.598
146	325.846	351.761	368.817	351.293	496.780	481.009	403.673	499.198	654.253	739.781	749.998	993.661	899.039	761.923	459.643
147	329.647	350.791	354.043	363.150	486.807	488.423	410.571	514.524	676.879	761.831	781.615	1011.747	919.323	780.608	447.785
148	329.000	358.129	363.689	372.954	484.340	479.141	404.539	511.301	679.738	785.018	793.673	1062.776	936.068	820.215	453.900
149	324.614	340.227	365.552	370.278	507.221	471.072	427.184	528.822	724.765	800.509	826.205	1080.868	961.750	850.822	461.204
150	322.132	340.812	358.156	362.917	508.244	500.029	425.858	535.035	736.141	830.295	859.293	1089.314	984.126	846.062	459.683
151	335.898	353.657	358.572	369.206	503.234	498.356	422.792	557.250	762.836	841.583	863.011	1105.468	1004.007	868.796	467.536
152	327.634	347.693	354.944	387.264	514.160	520.899	435.036	572.691	786.193	859.332	871.097	1130.456	1032.393	902.098	483.267
153	336.387	346.371	372.935	374.813	513.081	520.831	452.698	601.494	807.986	886.072	921.255	1151.200	1049.100	917.622	493.694
154	343.388	352.940	374.755	376.425	533.258	531.581	456.113	621.876	829.181	918.488	962.863	1176.414	1054.258	929.088	506.404
155	338.346	362.091	372.389	387.622	537.879	553.094	455.342	636.801	846.969	948.308	1001.689	1191.342	1079.379	948.232	519.969
156	330.342	359.708	371.106	385.700	560.540	551.737	461.407	632.756	869.984	964.411	989.219	1222.798	1103.108	988.991	521.723
157	336.616	356.822	379.811	387.830	559.441	561.472	472.153	664.584	887.301	982.048	1022.805	1276.028	1126.717	1021.338	541.466
158	340.223	361.918	379.611	388.699	577.669	590.098	485.529	704.451	895.667	1009.491	1061.843	1297.326	1143.651	1013.710	549.824
159	338.790	352.430	379.978	399.179	580.827	595.296	485.693	711.934	925.349	1056.173	1087.912	1335.185	1177.521	1033.753	564.634
160	337.370	360.402	380.136	409.525	587.060	608.627	497.652	741.740	945.944	1085.853	1122.693	1383.329	1197.663	1065.426	571.097
161	333.877	368.140	390.243	410.175	604.353	624.790	518.175	763.857	965.144	1097.753	1157.538	1393.781	1231.341	1101.271	576.971
162	346.904	370.741	384.923	404.133	611.267	644.373	509.279	777.650	996.866	1103.466	1189.525	1424.258	1258.807	1130.657	615.548
163	997.367	997.367	1020.456	1063.914	1074.527	1091.568	1121.131	1093.429	1119.145	1117.225	1153.123	1139.706	1126.718	1100.152	1137.910
164	990.375	990.375	1021.910	1011.399	1070.939	1076.998	1128.586	1070.912	1122.393	1104.278	1109.212	1114.573	1102.265	1085.306	1115.068
165	987.019	987.019	992.005	998.431	1062.914	1081.708	1107.922	1075.777	1092.297	1085.505	1104.129	1115.080	1101.104	1071.084	1077.887
166	989.178	989.178	1005.692	1021.412	1040.228	1080.284	1114.403	1065.699	1094.699	1082.754	1109.643	1108.431	1085.601	1065.765	1071.027
167	951.356	951.356	1008.169	999.242	1025.077	1064.660	1077.276	1064.094	1089.752	1091.627	1101.483	1072.040	1074.624	1059.419	1064.456
168	951.242	951.242	979.328	994.763	1003.909	1067.164	1091.565	1078.091	1083.062	1114.008	1072.062	1085.082	1062.267	1050.779	1067.158
169	963.717	963.717	985.580	986.229	1015.990	1061.733	1083.293	1077.423	1101.611	1081.125	1062.382	1057.522	1058.031	1038.549	1067.675
170	954.281	954.281	965.665	990.855	996.693	1083.840	1057.266	1083.069	1067.754	1075.360	1073.803	1041.155	1047.042	1044.465	1041.409
171	956.038	956.038	944.741	974.370	1017.240	1068.271	1047.579	1071.386	1087.618	1071.414	1073.983	1030.109	1060.417	1035.278	1034.910
172	960.635	960.635	959.884	995.203	1013.169	1047.183	1050.322	1105.088	1084.836	1064.108	1068.541	1043.664	1062.439	1073.176	1032.860
173	953.004	953.004	962.278	968.684	1009.229	1056.775	1062.053	1091.500	1051.281	1071.089	1062.747	1043.267	1069.359	1047.782	1023.828
174	959.964	959.964	968.751	973.879	999.165	1055.499	1051.524	1073.589	1075.801	1049.585	1088.785	1028.160	1052.004	1055.236	1044.621
175	974.816	974.816	941.410	973.056	1004.987	1058.170	1043.762	1065.088	1063.380	1030.945	1041.397	1038.965	1060.064	1057.068	1051.141
176	964.110	964.110	947.527	990.421	1012.935	1067.532	1059.808	1062.519	1042.241	1032.766	1045.147	1024.043	1048.329	1052.517	1049.341
177	962.935	962.935	944.081	981.470	1001.675	1058.984	1069.318	1034.177	1040.312	1025.027	1045.945	1008.635	1045.735	1048.538	1068.007
178	958.983	958.983	956.960	982.085	990.382	1058.828	1094.194	1035.639	1036.631	1028.181	1057.275	1027.177	1039.463	1027.151	1064.311
179	985.149	985.149	944.615	1002.392	1029.331	1049.528	1110.732	1025.589	1028.613	1045.158	1050.984	1025.455	1017.674	1025.421	1042.632
180	970.870	970.870	967.174	1010.175	1023.698	1053.346	1091.303	1013.120	1012.056	1035.514	1058.580	1030.688	1013.915	1012.933	1047.401
181	975.675	975.675	994.859	994.469	1030.234	1069.461	1101.122	1050.081	1026.383	1028.357	1063.982	1023.340	1011.462	1017.252	1038.990
182	974.724	974.724	956.953	1002.830	1038.992	1063.966	1108.962	1016.206	1013.295	1030.474	1038.108	1031.862	1022.546	1023.140	1057.143
183	993.427	993.427	950.848	1018.704	1052.399	1054.215	1119.208	1040.644	1022.319	1008.602	1033.466	1038.354	1007.971	1023.771	1085.617
184	992.895	992.895	972.410	999.136	1033.282	1055.115	1093.796	1028.910	1024.627	1008.382	1022.949	1043.004	1025.237	1036.296	1033.859
185	994.013	994.013	961.306	1012.518	1061.331	1077.668	1080.781	1003.052	1017.910	1007.288	1020.855	1041.684	1031.139	1054.722	1074.841
186	1017.125	1017.125	992.624	1033.189	1054.631	1055.227	1078.486	1014.491	1004.484	1027.862	1016.817	1037.822	1064.008	1065.535	1088.592
187	1012.857	1012.857	1005.942	1054.538	1062.864	1075.734	1069.466	1022.973	1011.722	1021.655	1039.537	1040.962	1046.437	1052.265	1083.183
188	1029.029	1029.029	990.822	1063.101	1053.646	1079.841	1079.093	1019.840	1029.069	1011.310	1052.783	1033.188	1036.622	1033.991	1087.579
189	1008.628	1008.628	1014.316	1039.498	1051.110	1064.578	1063.744	1021.374	1032.964	1008.153	1038.773	1054.937	1044.994	1050.907	1085.403
190	1017.131	1017.131	1021.079	1027.637	1035.712	1070.054	1039.460	1016.682	1020.974	1008.086	1027.477	1055.617	1051.968	1075.976	1082.048
191	1013.947	1013.947	1040.772	1028.081	1055.276	1077.590	1024.142	1038.027	1014.941	1023.788	1021.968	1046.940	1058.391	1058.319	1075.083
192	1008.566	1008.566	1044.197	1039.463	1053.695	1048.929	1047.029	1029.861	1022.830	1006.860	1035.801	1055.526	1032.990	1048.372	1076.574
193	1023.947	1023.947	1047.103	1043.550	1053.522	1022.007	1043.441	1019.138	1030.772	1016.147	1037.041	1043.485	1049.826	1063.412	1050.107
