 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	194.000	256.000	259.000	254.000	208.000	264.000	239.000	232.000	194.000
2	214.147	278.740	226.120	246.388	227.554	253.455	240.854	241.220	214.147
3	230.810	249.750	236.817	240.109	251.363	240.737	233.797	229.374	230.810
4	253.870	262.518	261.721	236.161	256.867	236.024	248.930	229.664	253.870
5	252.174	256.554	265.789	234.524	245.806	222.061	244.383	212.421	252.174
6	218.902	289.736	264.351	249.486	251.053	228.896	268.136	228.772	218.902
7	222.123	261.370	244.915	249.802	250.790	227.524	219.818	209.629	222.123
8	220.117	253.120	252.928	251.234	255.186	224.119	215.573	232.852	220.117
9	216.111	250.132	239.695	243.512	262.275	217.302	218.810	235.874	216.111
10	229.487	261.037	243.642	248.287	240.991	243.646	235.905	238.984	229.487
11	222.888	277.119	263.682	222.544	258.738	247.665	229.458	233.796	222.888
12	221.216	254.523	246.035	235.998	250.004	254.830	217.115	232.877	221.216
13	220.497	249.299	245.469	240.337	261.116	253.186	239.444	235.279	220.497
14	213.233	259.463	259.642	227.089	251.676	217.781	275.085	247.711	213.233
15	202.710	258.505	257.607	238.340	271.649	244.275	251.656	228.406	202.710
16	234.818	239.848	245.001	250.018	264.446	258.053	246.608	215.872	234.818
17	220.407	238.687	253.573	220.660	281.169	238.989	237.731	244.420	220.407
18	220.233	263.552	275.137	222.272	264.962	240.424	232.964	250.312	220.233
19	235.543	262.949	264.792	236.832	243.236	244.564	247.345	241.823	235.543
20	224.352	291.219	242.337	252.577	260.626	259.430	243.887	224.198	224.352
21	234.669	286.156	245.831	245.987	255.711	260.298	250.175	235.591	234.669
22	231.264	275.243	251.438	241.241	254.560	264.710	236.425	225.205	231.264
23	236.640	264.870	255.880	252.923	266.053	249.415	238.374	220.944	236.640
24	246.707	277.420	251.773	250.013	283.805	252.005	252.279	221.812	246.707
25	238.060	254.477	266.396	243.502	262.574	260.310	239.856	234.902	238.060
26	228.170	260.422	252.420	255.749	268.817	255.320	248.031	234.521	228.170
27	219.163	272.612	232.991	254.681	264.984	234.698	252.332	227.350	219.163
28	231.794	283.492	260.185	267.396	258.248	237.555	258.567	239.752	231.794
29	219.029	264.225	282.608	247.417	283.108	259.441	258.805	239.902	219.029
30	259.213	276.730	281.275	269.417	255.430	274.746	238.862	256.439	259.213
31	246.199	261.390	256.591	263.877	259.773	248.539	238.645	244.121	246.199
32	236.823	269.395	241.528	261.072	259.565	238.733	245.739	244.877	236.823
33	249.082	270.353	268.794	265.318	249.240	248.866	253.870	253.490	249.082
34	253.113	295.848	292.796	246.257	286.047	250.205	254.938	238.766	253.113
35	234.084	277.093	273.545	249.855	285.548	241.273	272.959	241.049	234.084
36	232.883	291.070	274.441	280.021	281.699	258.402	278.419	223.153	232.883
37	241.613	301.679	268.885	275.616	272.845	267.909	268.591	234.337	241.613
38	238.447	280.900	235.058	252.235	291.217	254.803	267.035	219.996	238.447
39	272.357	276.947	261.316	239.770	276.768	267.079	250.331	251.521	272.357
40	238.621	284.064	284.734	255.608	256.186	269.973	251.307	232.321	238.621
41	237.645	284.933	275.509	281.755	269.675	255.441	267.072	245.335	237.645
42	247.406	277.367	267.391	290.276	282.664	269.479	259.145	250.217	247.406
43	253.897	277.278	284.494	245.825	275.594	284.132	233.685	278.226	253.897
44	247.759	283.288	272.725	275.808	275.994	256.605	240.862	233.441	247.759
45	238.490	270.193	274.065	272.162	268.284	264.758	259.308	244.235	238.490
46	246.797	284.591	281.457	282.558	290.922	273.183	269.679	268.287	246.797
47	217.307	273.466	262.116	269.091	277.067	283.836	254.369	258.609	217.307
48	256.004	271.375	307.215	309.875	263.346	277.427	251.981	269.232	256.004
49	244.113	296.268	281.148	281.367	286.814	244.257	258.312	250.259	244.113
50	236.232	302.456	271.817	274.288	273.842	245.789	262.029	259.404	236.232
51	230.366	279.355	239.191	285.634	255.307	261.034	245.607	253.333	230.366
52	248.916	293.877	257.867	305.986	264.615	253.753	255.730	219.925	248.916
53	227.947	258.150	264.940	261.507	286.434	269.954	260.944	248.665	227.947
54	251.435	296.041	299.259	287.277	277.465	275.156	263.318	242.499	251.435
55	264.780	303.348	292.989	289.431	273.884	273.782	271.047	234.727	264.780
56	267.260	296.500	278.651	278.998	279.734	282.651	283.659	248.722	267.260
57	261.971	332.431	300.871	285.560	274.104	265.652	254.178	242.625	261.971
58	270.838	305.440	281.620	282.361	278.581	258.032	263.893	263.466	270.838
59	237.963	302.893	264.096	301.264	277.481	264.695	245.659	247.881	237.963
60	240.499	301.428	292.167	291.365	285.543	277.467	252.869	254.181	240.499
61	244.408	318.268	307.981	289.526	301.719	299.844	256.754	253.521	244.408
62	243.273	301.819	286.178	307.555	292.446	302.188	242.222	251.518	243.273
63	260.961	301.295	287.971	313.825	288.591	281.012	252.554	246.395	260.961
64	287.375	308.659	285.793	292.537	266.070	289.676	279.231	260.282	287.375
65	259.842	327.003	318.314	286.283	285.627	294.266	270.734	255.845	259.842
66	271.613	327.243	331.408	292.359	301.171	317.406	271.306	271.602	271.613
67	250.206	277.044	314.332	300.157	284.213	326.302	284.043	274.125	250.206
68	267.754	318.148	315.668	334.739	293.855	287.593	286.246	270.221	267.754
69	246.888	323.412	298.532	310.110	297.675	263.820	260.270	268.496	246.888
70	258.652	326.564	314.386	315.202	300.768	292.914	272.445	276.030	258.652
71	265.131	334.702	297.509	302.279	302.263	308.655	272.881	294.518	265.131
72	268.916	311.319	333.384	373.723	328.581	328.780	298.354	261.591	268.916
73	282.480	307.873	340.898	334.752	326.812	316.606	299.113	276.773	282.480
74	285.901	323.547	318.995	321.180	296.078	302.981	287.817	296.881	285.901
75	299.171	334.651	343.502	301.861	302.469	296.600	300.457	309.012	299.171
76	288.688	326.947	315.480	351.531	306.675	288.743	303.101	287.080	288.688
77	315.138	322.326	340.960	318.233	322.637	304.670	294.663	293.962	315.138
78	298.132	324.274	334.035	320.897	320.891	293.549	276.608	282.516	298.132
79	289.669	339.507	345.010	332.474	326.194	313.220	294.861	294.924	289.669
80	302.492	351.203	358.039	346.069	332.533	318.905	294.672	284.816	302.492
81	293.067	347.686	334.750	314.874	333.412	313.334	280.930	297.832	293.067
82	294.547	338.866	357.696	338.409	317.395	316.708	297.669	310.466	294.547
83	298.568	333.835	355.124	388.323	344.705	331.708	304.795	326.292	298.568
84	288.978	343.858	347.911	374.984	358.703	332.581	306.418	301.791	288.978
85	310.077	346.277	343.039	356.644	382.401	330.622	306.276	277.031	310.077
86	301.540	395.986	371.665	344.704	317.646	322.373	309.450	283.907	301.540
87	288.989	375.270	350.820	350.459	341.471	300.275	310.769	293.623	288.989
88	290.906	369.573	370.195	360.894	353.980	313.954	298.064	308.874	290.906
89	302.510	390.578	359.913	384.028	345.702	333.944	297.020	294.123	302.510
90	330.169	356.066	445.026	391.660	327.121	330.127	324.791	288.640	330.169
91	315.463	401.573	401.101	378.655	360.048	347.413	322.417	322.577	315.463
92	320.840	446.437	404.179	408.537	365.891	354.244	315.421	296.162	320.840
93	331.496	440.045	419.763	404.896	366.661	380.139	342.453	319.252	331.496
94	338.370	431.646	421.887	393.633	350.715	358.045	336.489	325.098	338.370
95	335.266	409.396	412.831	389.304	346.657	388.458	328.308	319.006	335.266
96	324.751	467.728	406.955	442.985	359.250	379.772	339.539	311.170	324.751
97	327.816	491.191	459.849	423.535	380.296	391.324	376.863	347.781	327.816
98	308.129	505.829	447.439	432.774	400.281	387.069	379.005	340.853	308.129
99	351.585	456.646	461.785	433.130	398.930	421.401	377.953	341.260	351.585
100	360.001	499.212	472.221	441.601	410.043	422.828	330.748	332.530	360.001
101	381.808	486.109	484.673	478.256	441.977	413.544	361.265	340.823	381.808
102	357.618	538.849	474.900	492.260	410.567	415.565	384.650	360.480	357.618
103	337.216	577.838	511.571	516.206	419.776	443.025	360.577	347.779	337.216
104	350.137	619.870	520.272	489.488	405.727	508.046	374.523	363.805	350.137
105	337.794	593.023	594.760	528.836	435.271	501.629	388.187	377.587	337.794
106	334.955	629.454	617.632	559.151	404.212	481.593	413.325	379.362	334.955
107	338.434	671.231	611.611	558.890	452.159	493.945	407.789	366.125	338.434
108	359.609	678.704	620.412	556.308	456.064	547.537	374.146	384.723	359.609
