 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	195.933	195.933	190.789	184.985	193.374	193.099	188.012	183.691	184.078	190.086	191.872
2	192.642	192.642	192.229	191.714	188.178	192.498	184.099	185.519	184.796	190.409	194.289
3	197.521	197.521	191.815	191.034	187.926	189.092	186.254	187.568	187.136	187.116	184.951
4	200.377	200.377	189.040	191.564	190.582	186.180	189.032	181.639	189.195	183.583	186.874
5	196.149	196.149	189.144	194.399	189.123	183.409	190.055	182.103	183.639	184.507	182.161
6	197.374	197.374	187.732	188.245	186.500	180.692	183.457	178.826	187.925	184.268	181.971
7	194.002	194.002	189.900	189.346	181.457	187.905	185.467	179.615	186.913	174.924	183.292
8	199.520	199.520	191.608	190.636	189.616	188.359	182.046	178.399	189.238	178.732	184.905
9	191.495	191.495	187.177	187.979	187.439	181.265	179.131	183.640	179.228	176.269	179.775
10	189.554	189.554	186.693	192.699	183.606	182.282	180.255	180.920	183.524	188.207	178.485
11	189.108	189.108	189.679	188.071	185.809	189.189	178.794	184.133	180.718	186.513	181.021
12	193.485	193.485	192.217	190.020	182.557	187.247	182.122	183.122	184.682	183.482	185.050
13	191.707	191.707	191.769	188.907	184.181	182.110	179.883	179.459	187.240	183.394	181.031
14	193.511	193.511	193.775	192.830	195.193	184.518	185.329	179.801	186.689	183.313	179.188
15	197.584	197.584	187.819	189.436	190.451	181.872	184.063	183.069	184.107	181.237	183.249
16	192.102	192.102	188.686	184.374	184.564	185.244	183.970	187.588	186.753	178.140	185.424
17	187.121	187.121	190.429	184.815	184.698	192.293	182.848	181.675	188.938	180.616	181.623
18	191.895	191.895	187.351	185.990	181.322	178.501	180.191	180.608	187.162	183.595	184.405
19	190.133	190.133	184.587	184.305	179.703	185.672	185.438	187.993	184.840	181.754	185.520
20	184.156	184.156	186.880	180.611	179.603	183.292	187.536	187.403	178.195	176.582	182.278
21	190.608	190.608	189.361	184.966	182.310	181.622	187.429	186.525	186.900	179.016	180.418
22	190.066	190.066	189.333	186.488	186.397	183.044	187.565	185.094	188.217	180.411	183.096
23	194.843	194.843	185.314	183.207	180.811	188.470	182.516	183.134	184.501	186.220	185.764
24	192.951	192.951	191.034	184.819	185.110	184.611	182.409	186.035	183.036	188.263	186.054
25	195.158	195.158	189.671	184.446	185.194	187.651	183.122	188.241	185.773	179.967	186.398
26	195.938	195.938	191.454	186.016	186.438	186.309	187.432	187.382	183.004	181.279	184.260
27	196.797	196.797	184.893	191.260	185.410	185.678	189.362	188.315	182.135	182.142	181.241
28	196.097	196.097	187.081	192.240	186.163	192.434	191.162	179.142	185.807	182.318	185.172
29	189.529	189.529	191.638	190.446	184.929	188.391	197.104	185.586	193.481	183.753	186.647
30	188.303	188.303	192.219	186.464	187.364	187.652	185.806	187.403	189.070	187.138	186.391
31	195.091	195.091	190.188	185.924	192.194	191.345	187.464	189.819	190.618	186.315	191.618
32	198.869	198.869	190.355	186.379	191.143	195.840	189.963	192.389	192.424	186.696	184.342
33	194.328	194.328	186.946	188.053	189.442	192.422	186.495	189.083	186.119	186.807	186.764
34	192.772	192.772	190.577	188.679	188.173	201.345	184.042	189.409	184.786	182.759	188.878
35	195.438	195.438	186.808	187.210	186.298	193.781	187.159	190.475	180.467	188.394	193.529
36	193.352	193.352	188.570	191.508	187.020	191.357	189.629	191.711	185.504	189.456	195.750
37	191.880	191.880	190.761	190.373	188.191	195.373	192.377	193.170	192.187	186.695	186.753
38	189.864	189.864	188.070	188.797	191.517	187.836	192.000	190.096	188.617	191.916	192.342
39	193.442	193.442	188.911	193.089	193.072	195.106	186.286	188.038	197.569	184.371	193.104
40	195.253	195.253	192.866	192.988	197.036	194.305	195.270	189.233	193.519	188.140	189.796
41	192.637	192.637	194.178	188.296	197.570	194.064	192.098	195.293	190.964	190.946	188.014
42	195.949	195.949	189.553	186.360	195.305	196.760	190.030	190.412	189.087	188.260	193.924
43	200.839	200.839	193.668	187.804	192.769	193.635	188.936	190.159	192.997	187.217	183.129
44	195.515	195.515	192.499	198.186	197.004	192.580	192.395	193.288	195.853	185.823	187.766
45	194.897	194.897	193.477	197.887	192.384	192.693	196.341	190.407	197.903	188.995	196.934
46	193.882	193.882	191.667	193.456	194.199	188.821	193.099	197.209	196.667	188.923	194.849
47	190.980	190.980	195.506	194.158	191.975	193.247	194.506	194.753	196.440	189.401	189.388
48	197.324	197.324	193.771	190.369	192.657	191.633	190.438	195.327	194.716	184.260	191.194
49	188.993	188.993	191.866	188.607	193.341	192.854	187.349	189.195	191.936	192.411	189.201
