 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12
1	505.528	509.570	511.350	500.695	516.458	515.458	519.027	522.480	516.377	520.479	531.591	513.968
2	503.834	519.582	488.809	503.240	513.681	494.366	507.175	507.952	504.355	519.688	527.324	512.566
3	530.574	525.942	468.861	508.119	514.451	501.224	507.866	507.880	487.274	507.088	528.075	532.962
4	520.083	523.220	489.910	498.444	514.129	504.196	498.065	515.527	511.889	509.449	512.685	520.984
5	525.084	507.208	501.290	511.980	508.305	505.636	499.497	512.178	515.872	520.287	505.044	526.421
6	534.691	512.627	499.976	499.027	519.298	505.861	512.323	498.150	519.796	517.758	537.803	520.856
7	530.566	514.101	492.558	500.954	518.228	512.234	505.412	507.310	515.619	517.980	516.552	523.580
8	533.556	506.137	499.366	508.250	514.638	519.341	504.533	510.897	508.478	510.618	526.963	510.796
9	540.770	502.874	508.260	507.687	505.331	514.790	505.999	499.727	517.778	512.406	518.236	533.434
10	529.642	512.435	499.885	501.111	515.308	505.929	513.397	502.793	509.142	505.194	528.631	528.549
11	536.095	509.889	503.044	509.960	505.054	506.916	501.917	509.509	518.837	514.548	537.146	529.675
12	522.414	537.690	500.539	500.114	514.011	512.073	504.542	518.353	505.804	512.229	535.718	529.793
13	519.472	518.658	495.592	504.792	505.811	495.731	513.431	509.724	495.581	492.539	517.896	530.723
14	538.226	509.145	496.464	510.034	507.624	489.722	493.897	515.927	506.018	522.038	510.395	536.485
15	515.531	513.958	493.211	506.639	505.697	499.378	495.791	496.343	510.677	511.610	518.277	528.913
16	529.016	516.469	486.210	519.131	504.931	491.504	511.407	500.054	490.771	496.811	532.001	530.005
17	526.651	518.427	495.796	514.014	509.233	492.645	500.649	507.179	504.969	509.314	516.220	538.397
18	537.302	511.901	497.594	499.626	508.217	503.667	500.739	512.505	509.719	525.687	517.834	524.584
19	533.705	519.107	496.924	508.613	507.089	507.023	491.364	504.441	511.695	521.936	522.447	521.946
20	519.816	506.067	491.803	506.247	505.157	521.065	500.045	513.206	500.176	521.992	529.435	519.596
21	519.563	496.736	501.032	498.581	498.108	500.215	491.273	508.208	511.962	525.067	509.909	521.238
22	523.537	505.043	505.967	503.336	500.290	502.334	493.962	507.572	504.380	522.193	508.557	529.994
23	523.378	523.808	495.967	501.813	493.560	517.023	501.490	497.409	502.782	503.192	519.538	527.290
24	532.876	515.251	490.482	496.980	507.621	501.307	497.673	496.924	500.263	514.626	520.460	528.646
25	523.849	514.207	483.542	497.591	513.641	496.828	490.969	491.099	505.535	509.359	512.217	531.490
26	533.583	507.889	483.414	510.222	501.107	500.531	500.548	503.752	513.375	507.200	532.741	516.053
27	543.093	521.443	492.255	506.147	505.005	507.470	495.488	508.927	505.317	509.536	530.141	522.956
28	534.660	523.329	492.996	492.831	502.197	493.879	487.691	518.759	504.002	515.894	528.530	521.674
29	527.300	510.071	500.584	491.988	491.157	498.222	501.213	506.286	515.359	512.665	528.736	512.594
30	540.489	503.920	489.988	490.994	484.223	510.344	484.321	490.331	501.530	511.106	512.191	508.906
31	546.395	490.209	495.640	502.572	492.587	490.918	494.118	494.145	510.532	526.169	534.821	521.612
32	546.941	503.417	491.996	510.485	510.414	493.062	487.985	497.632	528.909	511.633	543.906	540.474
33	550.487	506.512	481.112	506.412	506.364	497.597	484.232	506.491	520.820	519.549	549.180	527.784
34	553.168	495.476	499.648	500.152	511.386	515.849	494.916	507.968	515.736	511.882	548.645	540.031
35	539.743	503.831	504.111	504.119	510.386	519.241	505.389	509.764	519.944	518.081	561.211	545.707
36	547.812	502.534	498.257	507.392	529.064	508.530	501.192	511.036	526.561	534.607	580.580	567.805
37	560.330	503.620	497.296	513.622	529.921	515.073	493.340	498.987	526.005	527.213	582.108	568.978
38	563.340	516.897	489.787	537.407	546.380	502.939	485.599	503.102	529.736	541.806	570.258	573.517
39	541.273	512.962	488.479	528.442	537.348	504.792	502.218	514.265	535.134	548.595	570.291	590.309
40	539.564	509.441	508.148	522.205	556.697	508.041	500.326	523.518	549.961	562.993	576.710	587.146
41	528.183	522.655	502.652	528.794	553.057	519.104	505.402	528.471	559.660	562.936	573.078	568.004
42	524.795	518.242	497.258	530.788	558.711	522.937	519.946	533.544	559.915	574.897	547.351	552.671
43	523.047	517.370	510.191	556.962	564.522	536.575	523.851	525.252	551.491	564.560	538.670	531.039
44	545.730	506.752	516.815	559.517	553.273	530.127	514.397	525.529	570.214	561.792	543.608	535.990
45	542.995	518.554	526.361	535.705	539.111	532.431	508.497	532.919	553.721	547.688	538.496	545.435
46	529.269	520.391	528.974	545.455	554.081	554.389	511.065	524.997	540.870	552.166	529.066	536.561
47	520.126	525.968	534.600	534.049	547.840	529.021	520.991	523.102	513.377	532.960	514.076	531.337
48	523.012	524.118	538.363	517.897	539.464	538.354	520.826	508.242	520.933	521.524	514.688	528.915
49	517.909	513.764	538.965	517.548	517.977	526.677	502.152	511.109	529.107	511.039	520.205	522.774
50	529.761	527.678	550.662	512.459	534.972	521.721	494.769	501.094	512.258	500.858	522.699	518.961
51	534.628	525.231	524.859	514.433	515.569	521.898	496.015	499.454	498.697	519.627	522.669	530.083
52	538.320	524.935	521.434	514.291	519.352	525.250	485.394	503.772	496.496	514.226	513.763	544.433
53	534.853	513.366	513.982	504.845	520.740	528.250	482.002	498.227	482.774	501.917	524.569	534.443
54	567.629	506.176	517.775	509.691	508.160	512.317	485.921	497.872	489.072	501.328	533.892	529.914
55	574.145	511.096	501.784	516.080	506.260	499.627	488.903	503.805	474.983	505.854	532.079	523.261
56	596.445	512.672	495.075	498.052	499.062	490.177	498.450	493.897	492.426	507.368	540.594	543.089
57	614.595	506.835	486.831	493.827	492.762	484.253	495.563	497.434	497.436	519.613	559.101	561.430
58	621.931	512.593	489.904	503.859	504.426	493.094	501.609	499.677	483.760	537.846	578.595	582.091
59	642.250	498.875	501.939	505.930	504.015	499.766	508.319	483.413	500.003	544.366	597.687	587.367
60	641.059	500.376	490.279	507.487	494.552	497.553	503.917	509.576	523.786	562.628	619.550	612.457
61	622.214	500.394	495.597	504.569	494.074	499.224	494.616	514.726	528.021	578.342	628.406	632.939
62	598.035	509.748	500.566	507.469	519.182	514.757	509.113	539.845	549.681	602.195	608.509	625.833
63	583.543	512.023	513.546	526.642	534.291	531.680	526.629	555.147	582.905	604.158	597.372	615.819
64	552.081	524.276	529.615	560.202	556.818	530.194	555.274	582.966	583.769	609.689	586.240	608.707
