 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	599.421	554.603	566.499	547.829	558.584	562.416	568.024	565.663	585.955	580.943
2	585.651	549.366	562.184	547.540	574.194	572.673	563.527	578.710	568.961	586.268
3	592.772	543.620	578.614	565.104	567.500	558.133	568.654	566.931	585.008	566.196
4	590.121	558.727	571.792	578.519	562.015	561.249	576.212	562.944	579.632	566.773
5	596.790	552.089	560.604	564.612	561.403	566.413	573.511	572.669	581.879	565.507
6	602.069	556.948	571.460	557.698	572.461	567.792	568.032	564.323	579.616	586.671
7	590.767	556.495	574.141	571.390	564.603	559.381	569.948	563.816	580.640	579.067
8	594.673	557.410	573.131	579.169	562.562	568.866	574.736	576.789	577.647	580.817
9	604.957	565.925	579.669	564.942	571.574	567.425	580.104	574.656	578.348	588.921
10	601.192	560.600	566.891	576.618	567.991	562.446	580.442	573.958	594.418	584.884
11	597.048	549.453	571.749	562.088	567.503	560.131	573.794	582.361	579.230	579.363
12	590.287	560.352	573.758	572.033	567.086	575.787	572.724	578.839	579.063	579.571
13	587.352	574.038	581.433	581.475	559.716	575.595	578.064	562.599	586.870	584.210
14	595.506	578.445	595.177	571.982	575.105	580.152	572.617	571.314	602.481	583.847
15	594.256	576.039	574.718	574.284	568.808	573.416	581.440	585.012	594.471	580.778
16	608.634	572.100	563.653	567.880	577.033	581.901	589.585	576.499	578.932	588.182
17	598.915	563.360	575.988	567.999	583.033	576.809	592.628	579.321	587.611	587.861
18	605.131	571.085	576.432	566.592	566.217	576.323	574.014	579.794	600.634	589.426
19	602.576	576.713	573.384	571.546	565.607	579.121	577.896	597.835	581.462	593.151
20	607.362	570.157	589.495	573.010	581.207	573.301	589.463	586.431	597.218	593.790
21	603.338	563.154	582.918	573.576	583.864	579.112	582.743	594.779	588.093	595.110
22	598.685	562.859	599.106	582.926	588.694	561.638	583.020	590.724	600.504	599.469
23	611.175	563.112	586.254	574.117	585.730	580.317	590.056	590.408	588.721	601.218
24	599.497	570.360	580.933	572.773	590.671	571.352	575.055	584.554	599.728	583.314
25	598.095	575.183	580.000	584.367	580.593	572.337	576.058	579.270	604.795	592.822
26	606.151	574.069	572.375	582.012	578.018	573.839	575.180	589.799	588.385	587.601
27	606.224	580.680	585.985	585.793	580.429	577.974	580.959	583.229	602.223	607.498
28	612.424	581.584	592.655	594.914	582.715	569.787	586.497	595.825	598.972	597.646
29	620.800	575.854	587.488	586.007	575.258	583.967	581.511	595.305	600.689	590.320
30	620.448	570.605	581.194	583.130	588.945	580.106	579.799	591.267	597.101	593.726
31	615.616	591.656	587.546	586.482	580.899	576.178	587.732	596.372	600.971	599.831
32	601.546	583.102	589.891	589.147	577.799	578.238	585.453	594.318	606.037	602.233
33	611.477	585.066	593.669	589.560	600.139	580.303	586.318	609.653	617.967	603.856
34	614.173	582.832	586.030	586.962	599.177	578.143	586.883	610.680	610.362	608.243
35	619.705	576.385	588.682	582.874	597.706	583.372	583.244	588.587	618.963	593.403
36	603.584	581.375	586.475	592.605	592.919	583.940	582.069	596.923	620.213	602.317
37	603.474	572.066	598.908	585.068	592.280	581.684	589.229	592.776	610.787	593.917
38	606.065	575.143	597.327	594.716	594.429	591.721	581.526	599.992	606.381	595.538
39	614.960	580.305	589.867	588.545	594.967	587.048	588.160	599.794	607.506	614.574
40	617.671	584.543	593.300	591.701	592.345	590.281	594.393	603.473	609.162	606.757
41	621.622	579.663	595.049	588.447	593.818	597.925	597.157	606.807	602.061	601.618
42	625.803	580.738	590.650	595.578	591.724	598.530	587.628	603.927	606.642	596.841
43	635.708	584.417	594.520	595.385	604.072	582.359	598.075	602.979	610.086	608.184
44	617.535	587.062	605.925	602.070	594.713	599.707	599.245	617.941	608.420	614.043
45	624.031	591.171	599.554	595.818	605.920	592.696	603.439	615.106	620.321	603.954
46	627.389	595.054	603.505	585.072	598.507	605.533	592.784	613.539	614.048	617.904
47	630.898	594.482	610.036	602.315	606.791	600.303	596.542	619.920	616.356	627.306
48	640.501	582.546	607.556	608.025	596.338	596.155	606.486	613.583	619.914	621.500
49	625.999	595.186	603.811	604.456	605.333	596.815	606.169	614.241	623.223	617.862
50	622.428	585.656	609.582	597.732	618.224	606.495	603.503	608.957	629.678	624.673
51	622.142	599.309	616.348	597.051	597.130	606.641	603.809	611.609	618.318	626.909
52	644.754	612.184	601.278	604.215	604.868	595.889	614.043	601.345	622.777	619.335
53	637.503	593.613	612.467	604.419	595.207	610.104	621.537	605.428	633.482	639.127
54	630.584	600.840	612.573	609.262	614.533	617.624	604.419	624.802	638.363	625.487
55	631.030	596.259	606.224	615.377	613.439	613.170	601.671	623.674	638.736	630.834
56	640.244	614.082	613.973	605.300	608.610	601.947	615.172	630.624	629.398	636.158
57	639.579	594.723	600.865	615.526	611.048	612.372	620.383	612.361	636.389	640.193
58	646.379	599.464	617.700	614.179	602.574	614.695	613.315	622.706	640.782	630.633
59	646.230	605.566	624.414	619.407	621.060	617.183	619.816	631.308	640.626	632.539
60	634.458	623.137	619.082	619.235	607.318	617.641	618.085	637.921	637.643	636.860
61	646.507	612.695	620.404	617.073	626.704	622.454	621.510	625.029	640.799	647.393
62	652.001	613.089	620.849	624.975	625.419	621.151	644.479	628.660	640.583	641.954
63	648.019	619.137	616.401	621.530	621.274	631.515	634.113	631.625	649.969	647.763
64	653.227	622.930	627.554	607.338	639.872	626.507	649.632	632.867	642.796	648.409
65	648.845	623.872	624.770	620.610	620.294	627.661	639.228	646.639	649.403	658.005
66	665.235	616.456	626.192	628.033	629.152	626.151	633.358	650.001	647.357	651.079
67	663.901	622.913	628.144	630.327	630.173	638.738	635.328	647.389	641.006	650.601
68	658.148	616.091	636.791	630.720	631.656	618.833	628.256	647.694	643.645	650.412
