 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	542.153	548.813	558.069	546.228	548.123	545.031	552.724	575.672	549.910	528.990
2	532.539	559.468	561.889	554.912	558.438	545.516	553.285	551.588	547.001	539.146
3	535.789	558.916	556.625	551.474	567.943	556.622	561.992	548.675	546.920	547.825
4	539.525	547.721	559.017	547.033	547.435	540.644	554.270	556.032	537.705	536.926
5	541.447	548.047	553.885	565.548	549.315	549.269	556.149	546.746	544.867	536.882
6	533.051	552.319	553.077	559.496	553.134	541.630	542.088	553.354	543.711	545.535
7	547.527	554.916	558.994	546.834	555.479	555.055	558.106	551.890	549.205	542.572
8	555.442	556.691	554.553	545.738	537.374	554.348	557.045	551.845	550.259	545.520
9	536.074	560.194	547.233	550.111	543.570	549.354	559.806	548.696	556.962	544.424
10	533.451	554.783	569.311	557.007	555.129	556.146	562.470	555.854	544.920	543.458
11	531.611	558.419	573.322	556.463	561.245	547.875	561.108	548.307	543.049	549.286
12	554.329	574.453	561.391	560.011	540.370	550.520	545.940	546.842	550.583	553.083
13	559.568	557.674	564.520	545.703	561.212	558.305	557.838	542.556	557.248	552.565
14	544.827	555.283	558.291	560.382	533.744	550.709	565.878	548.960	552.247	565.914
15	552.936	576.008	554.745	549.090	545.048	540.171	547.964	543.648	547.398	546.062
16	561.188	564.373	561.197	552.140	550.235	548.636	567.029	559.842	559.900	553.243
17	540.632	581.672	547.962	546.968	552.589	547.926	549.848	567.907	553.697	548.096
18	534.338	565.793	565.337	550.876	551.760	553.617	565.472	555.048	549.483	544.096
19	555.392	561.165	553.890	565.652	540.904	557.503	553.290	568.008	536.948	556.945
20	545.594	574.698	559.999	550.413	551.404	566.012	555.280	556.963	565.760	563.174
21	544.151	576.998	577.661	554.363	557.716	567.629	551.800	550.967	546.236	562.105
22	538.567	547.794	563.561	557.249	564.671	546.203	545.700	559.824	556.723	564.085
23	544.334	572.872	560.346	569.060	558.454	549.938	576.433	572.520	556.745	556.526
24	543.449	555.889	549.426	569.243	553.332	553.361	544.274	565.447	557.257	552.107
25	539.045	549.465	566.106	561.703	563.604	562.997	570.239	569.638	545.814	559.580
26	551.274	582.912	566.173	555.493	533.706	554.823	566.938	576.548	561.348	554.837
27	541.592	565.862	550.732	572.266	559.251	562.244	565.822	564.969	551.754	577.913
28	531.047	577.835	570.664	572.362	552.421	565.092	555.501	562.785	569.137	561.618
29	562.720	573.409	572.791	563.153	559.898	566.908	570.710	559.267	560.142	571.268
30	561.372	578.323	565.399	579.430	564.884	565.405	566.200	550.541	553.411	548.187
31	537.293	555.043	561.293	566.981	549.483	572.186	542.431	548.164	550.955	571.075
32	553.078	561.414	555.490	568.847	556.541	559.251	561.648	560.042	553.866	541.678
33	555.881	587.952	564.689	568.243	556.297	566.533	570.128	576.078	551.313	557.506
34	556.863	566.572	565.087	555.883	571.431	550.011	560.364	545.030	555.105	555.644
