 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	1372.651	1472.922	1418.069	1420.889	1409.217	1422.837	1413.631	1388.146	1373.967	1367.359
2	1375.027	1457.578	1415.068	1441.061	1420.853	1425.104	1442.007	1406.062	1378.633	1394.775
3	1377.412	1459.416	1419.084	1418.854	1432.407	1392.279	1425.005	1398.131	1371.596	1373.175
4	1367.346	1463.333	1440.569	1434.399	1419.479	1407.974	1400.657	1394.540	1376.771	1383.580
5	1374.332	1464.764	1427.564	1443.485	1407.567	1427.784	1389.520	1391.104	1380.158	1392.743
6	1387.434	1427.820	1432.961	1435.174	1418.741	1430.189	1395.827	1398.078	1379.241	1364.255
7	1371.536	1440.032	1427.827	1429.156	1414.990	1426.164	1423.593	1394.475	1382.330	1376.476
8	1385.624	1451.488	1424.779	1424.359	1425.328	1419.392	1417.431	1396.813	1401.168	1394.758
9	1394.804	1452.818	1444.434	1449.570	1399.133	1403.581	1405.998	1399.818	1388.126	1387.821
10	1392.081	1440.882	1419.692	1445.710	1402.086	1408.557	1422.568	1402.541	1372.709	1386.077
11	1380.301	1449.163	1428.453	1418.617	1433.428	1421.093	1415.921	1400.578	1388.581	1374.520
12	1363.941	1467.807	1440.080	1431.457	1415.954	1438.389	1398.211	1398.228	1385.926	1385.233
13	1387.122	1454.422	1414.815	1441.464	1449.476	1428.453	1414.031	1401.182	1396.994	1387.576
14	1386.480	1466.432	1432.100	1446.546	1423.778	1434.514	1455.900	1387.479	1395.120	1372.773
15	1384.659	1467.396	1444.299	1447.876	1402.992	1440.977	1405.979	1397.997	1384.226	1369.610
16	1388.393	1474.847	1446.353	1444.699	1423.685	1444.694	1411.390	1392.802	1385.130	1386.127
17	1390.102	1472.418	1447.999	1435.667	1442.409	1433.957	1411.053	1401.507	1379.714	1394.941
18	1388.295	1480.725	1453.416	1447.430	1420.318	1413.572	1428.378	1407.159	1385.054	1389.691
19	1381.823	1469.997	1446.411	1429.431	1438.668	1410.194	1427.505	1412.526	1403.928	1412.052
20	1369.925	1469.759	1442.685	1444.865	1449.275	1429.270	1422.438	1410.426	1402.711	1386.466
21	1394.378	1477.842	1430.762	1429.328	1439.418	1422.925	1401.668	1396.627	1389.206	1382.172
22	1379.578	1463.829	1449.452	1455.964	1444.160	1425.880	1407.650	1393.107	1393.902	1374.686
23	1392.037	1462.988	1438.895	1432.820	1447.972	1419.962	1423.699	1391.449	1386.800	1391.256
24	1365.981	1485.228	1444.030	1435.984	1435.286	1423.814	1420.100	1409.999	1390.703	1377.102
25	1374.309	1500.541	1439.351	1449.965	1434.526	1431.396	1415.353	1410.007	1401.113	1387.346
26	1387.292	1480.668	1460.984	1453.775	1448.347	1434.883	1421.591	1421.954	1408.235	1383.143
27	1383.405	1468.910	1458.696	1462.094	1431.339	1421.010	1421.314	1417.002	1403.475	1394.482
28	1404.262	1493.851	1457.054	1456.012	1416.998	1433.440	1420.740	1418.865	1389.485	1382.591
29	1384.187	1469.815	1462.810	1449.520	1419.329	1454.259	1442.893	1433.009	1395.979	1371.792
30	1409.365	1482.488	1459.047	1441.501	1445.091	1442.042	1437.396	1408.582	1394.856	1380.225
31	1394.722	1478.866	1426.352	1459.685	1452.751	1424.193	1442.728	1422.835	1404.448	1383.513
32	1429.605	1466.211	1441.665	1461.268	1441.718	1437.963	1459.272	1424.182	1407.594	1370.890
33	1421.214	1474.559	1449.898	1467.463	1444.205	1441.365	1445.809	1442.160	1388.802	1383.815
34	1399.170	1470.264	1453.207	1472.111	1432.282	1470.794	1450.660	1413.768	1387.740	1382.953
35	1398.073	1488.622	1471.064	1454.875	1454.776	1460.058	1453.889	1405.209	1444.594	1393.196
36	1415.152	1511.766	1458.008	1459.420	1465.455	1435.296	1426.989	1426.567	1425.783	1362.686
37	1427.889	1481.609	1474.873	1475.902	1450.328	1441.814	1454.324	1414.449	1431.198	1381.282
38	1420.959	1503.186	1462.725	1463.198	1467.248	1430.763	1449.099	1434.104	1406.491	1385.946
39	1402.171	1506.024	1443.173	1466.481	1445.805	1447.889	1458.567	1447.153	1399.875	1397.068
40	1418.591	1494.080	1463.316	1491.438	1445.335	1448.669	1467.333	1442.528	1398.875	1389.104
41	1412.857	1487.460	1478.065	1488.684	1459.959	1436.994	1451.652	1455.780	1407.017	1397.675
42	1399.803	1504.509	1482.124	1486.184	1439.837	1454.272	1442.693	1428.692	1444.234	1407.821
43	1402.077	1522.470	1463.934	1478.605	1460.639	1434.081	1439.460	1441.819	1434.752	1395.588
44	1412.595	1522.890	1491.690	1471.307	1490.378	1460.796	1455.538	1443.677	1451.385	1400.749
45	1423.295	1489.416	1461.847	1458.121	1458.903	1454.901	1470.771	1449.889	1447.018	1407.867
46	1434.464	1483.699	1474.831	1473.767	1465.125	1440.959	1497.475	1441.707	1427.341	1403.637
47	1433.817	1517.986	1465.767	1473.729	1479.479	1450.903	1474.161	1454.672	1430.057	1423.546
48	1421.846	1514.950	1486.983	1468.916	1454.598	1469.137	1446.494	1469.789	1441.271	1435.443
49	1443.258	1506.145	1505.545	1499.468	1471.444	1486.335	1478.896	1457.848	1421.511	1412.408
50	1438.950	1518.889	1491.112	1481.642	1475.654	1468.521	1475.725	1455.315	1433.971	1426.107
51	1423.740	1530.753	1474.612	1493.658	1467.727	1481.458	1452.237	1426.973	1422.630	1429.791
