 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	2246.000	2246.000	2368.000	2291.000	2296.000	2339.000	2523.000	2399.000	2320.000
2	2322.934	2322.934	2294.415	2334.467	2322.351	2295.102	2485.343	2341.002	2323.920
3	2313.030	2313.030	2309.775	2413.452	2373.195	2345.331	2391.953	2386.259	2350.286
4	2354.906	2354.906	2338.784	2343.467	2425.976	2364.201	2465.368	2363.278	2264.658
5	2346.141	2346.141	2344.915	2414.106	2414.818	2303.011	2468.244	2423.688	2313.002
6	2401.012	2401.012	2384.456	2453.595	2394.132	2322.398	2482.554	2395.473	2347.601
7	2333.794	2333.794	2351.430	2511.332	2348.370	2341.327	2556.057	2341.150	2278.653
8	2306.594	2306.594	2357.336	2449.429	2404.550	2405.913	2660.964	2362.727	2327.490
9	2504.186	2504.186	2506.346	2449.427	2537.540	2416.549	2542.725	2415.336	2367.149
10	2447.020	2447.020	2515.088	2523.321	2546.135	2415.771	2585.846	2336.810	2373.981
11	2495.258	2495.258	2587.967	2553.281	2463.106	2392.649	2540.671	2258.960	2416.606
12	2545.575	2545.575	2503.360	2546.903	2394.774	2398.313	2515.650	2325.676	2478.471
13	2461.600	2461.600	2464.656	2533.121	2446.138	2460.812	2449.009	2330.368	2347.464
14	2492.776	2492.776	2496.320	2536.395	2457.373	2453.449	2447.935	2406.239	2370.075
15	2536.806	2536.806	2618.285	2516.178	2454.266	2465.237	2539.805	2422.501	2390.597
16	2565.419	2565.419	2605.944	2548.170	2462.652	2524.570	2534.822	2388.741	2429.128
17	2567.869	2567.869	2599.042	2570.482	2503.509	2538.382	2558.783	2451.166	2467.316
18	2594.930	2594.930	2606.210	2555.835	2502.584	2521.944	2465.544	2433.755	2471.472
19	2681.651	2681.651	2736.792	2579.497	2496.265	2480.630	2466.632	2455.711	2512.268
20	2526.454	2526.454	2587.041	2589.070	2557.877	2441.021	2468.772	2422.772	2538.387
21	2811.209	2811.209	2586.387	2505.184	2522.948	2483.325	2455.245	2388.416	2523.871
22	2668.531	2668.531	2663.724	2655.628	2505.034	2505.378	2497.404	2404.114	2564.311
23	2649.177	2649.177	2688.136	2575.629	2543.681	2463.279	2471.398	2445.317	2608.882
24	2670.077	2670.077	2634.441	2575.241	2523.553	2416.696	2352.300	2495.606	2572.554
25	2669.559	2669.559	2618.587	2558.969	2497.554	2476.787	2407.593	2474.264	2485.106
26	2624.191	2624.191	2569.535	2571.490	2506.805	2469.328	2339.983	2448.807	2503.784
27	2599.537	2599.537	2647.856	2593.846	2522.668	2476.759	2279.045	2410.711	2538.146
28	2657.068	2657.068	2662.116	2536.102	2601.478	2511.074	2313.181	2415.059	2452.520
29	2694.144	2694.144	2628.811	2530.718	2528.004	2503.385	2390.827	2422.967	2580.598
30	2742.961	2742.961	2582.379	2536.552	2484.648	2418.026	2229.832	2396.966	2558.661
31	2826.703	2826.703	2560.271	2339.947	2651.662	2426.609	2335.394	2475.988	2653.227
32	2751.599	2751.599	2657.738	2470.205	2491.453	2464.865	2347.881	2447.235	2500.610
33	2678.120	2678.120	2678.127	2491.537	2548.955	2466.176	2270.394	2452.296	2532.062
34	2634.022	2634.022	2630.388	2539.938	2546.165	2466.172	2262.374	2431.476	2499.517
35	2603.088	2603.088	2611.518	2504.794	2526.089	2425.357	2215.701	2393.058	2435.293
36	2583.708	2583.708	2537.656	2468.447	2502.899	2458.298	2167.111	2436.454	2508.165
37	2577.600	2577.600	2544.870	2451.782	2501.332	2433.300	2170.406	2395.117	2558.801
38	2518.217	2518.217	2525.132	2428.594	2529.695	2407.341	2215.654	2363.682	2568.304
39	2599.087	2599.087	2502.585	2338.321	2526.748	2433.612	2191.932	2374.830	2619.631
40	2567.455	2567.455	2508.691	2317.276	2477.144	2377.003	2137.578	2438.651	2458.349
41	2561.745	2561.745	2447.780	2428.284	2483.090	2448.503	2227.713	2407.806	2476.445
42	2549.155	2549.155	2479.403	2371.273	2479.475	2325.584	2168.682	2439.768	2456.764
43	2760.154	2760.154	2492.937	2326.241	2462.578	2252.340	2218.201	2407.285	2417.346
44	2932.904	2932.904	2425.162	2338.327	2366.334	2282.156	2220.810	2422.219	2449.707
45	3189.176	3189.176	2555.379	2429.036	2413.435	2299.667	2278.290	2528.024	2487.658
46	3356.384	3356.384	2818.453	2337.824	2364.525	2318.313	2274.045	2596.813	2478.982
47	3321.977	3321.977	3107.807	2365.489	2302.740	2252.654	2251.673	2603.084	2474.371
48	3180.458	3180.458	3381.796	2433.121	2251.468	2285.429	2306.657	2582.043	2468.313
49	2957.993	2957.993	3508.191	2465.069	2332.644	2293.839	2299.525	2495.911	2494.423
50	2924.874	2924.874	3536.984	2633.668	2286.270	2371.006	2334.928	2524.023	2489.195
51	2765.147	2765.147	3553.097	2984.298	2271.845	2310.331	2387.077	2719.018	2337.184
52	2548.366	2548.366	3307.656	3176.054	2424.031	2376.081	2412.574	3026.831	2406.801
53	2513.301	2513.301	2978.660	3479.326	2356.794	2343.754	2324.557	3402.295	2463.053
54	2456.356	2456.356	2795.216	3535.963	2338.898	2362.286	2386.837	3718.033	2471.658
55	2356.678	2356.678	2688.513	3556.890	2357.557	2404.543	2405.542	3814.493	2675.447
56	2205.349	2205.349	2515.254	3283.236	2455.108	2606.656	2502.103	3765.933	2903.011
57	2085.977	2085.977	2378.567	3006.403	2639.163	2795.781	2708.502	3564.541	3083.222
58	1961.575	1961.575	2246.207	2879.080	2923.776	3060.322	2996.910	3211.561	3346.257
59	1931.028	1931.028	2147.375	2841.330	3208.493	3406.146	3177.880	2935.771	3507.049
60	1940.704	1940.704	1963.691	2553.820	3359.486	3588.683	3353.027	2805.517	3196.396
61	1764.472	1764.472	1932.347	2411.002	3468.669	3470.135	3377.758	2727.655	3021.790
62	1683.693	1683.693	1843.535	2263.244	3372.207	3413.769	3336.617	2597.627	2845.401
63	1634.994	1634.994	1792.753	2136.308	3154.220	3047.942	3072.429	2541.951	2614.544
64	1611.346	1611.346	1660.645	2075.724	2856.446	2848.194	2874.429	2364.665	2461.212
65	1540.443	1540.443	1616.586	1964.467	2616.924	2593.672	2728.863	2271.636	2305.729
66	1535.522	1535.522	1558.029	1852.907	2393.979	2333.689	2571.982	2109.067	2136.892
67	1470.630	1470.630	1558.271	1735.668	2230.184	2246.891	2399.963	2011.929	2030.280
68	1434.670	1434.670	1571.573	1684.758	2159.686	2138.040	2262.414	1972.690	1817.050
69	1405.700	1405.700	1469.651	1676.580	1986.441	1993.531	2172.675	1840.654	1822.947
70	1391.855	1391.855	1530.866	1637.098	1851.602	1961.182	1992.568	1753.825	1758.562
71	1334.232	1334.232	1425.339	1504.093	1815.354	1873.987	1941.611	1715.519	1700.806
72	1298.865	1298.865	1360.739	1511.844	1689.766	1753.564	1907.814	1550.467	1573.668
73	1280.270	1280.270	1244.174	1496.794	1687.767	1725.233	1779.147	1575.604	1498.733
74	1218.504	1218.504	1261.098	1362.211	1554.541	1681.385	1732.325	1574.989	1522.674
75	1232.006	1232.006	1257.213	1315.829	1570.544	1614.243	1722.458	1488.045	1543.846
76	1217.440	1217.440	1265.368	1296.763	1618.178	1587.399	1628.773	1439.214	1499.115
77	1150.891	1150.891	1239.923	1283.796	1573.229	1558.063	1583.366	1451.845	1438.522
78	1143.024	1143.024	1148.133	1268.429	1427.746	1435.824	1471.379	1365.863	1467.163
