 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14	Profile_Slice_15
25	446.739	446.739	471.907	463.149	463.497	466.818	463.265	462.453	464.410	469.781	458.763	460.167	461.030	459.711	462.605
26	442.933	442.933	456.042	445.321	460.326	455.438	457.768	467.231	463.522	466.431	467.444	466.277	455.706	468.890	464.558
27	435.717	435.717	448.166	463.235	454.400	447.757	460.795	454.906	456.379	454.938	459.778	447.874	464.352	478.175	457.629
28	438.856	438.856	461.765	460.462	460.476	453.029	467.012	448.133	458.804	457.929	467.352	468.218	461.240	464.424	461.281
29	439.887	439.887	453.429	451.404	457.533	456.116	468.732	454.720	458.343	455.512	457.109	461.212	455.679	468.445	452.431
30	433.773	433.773	455.964	454.947	467.030	463.552	466.738	468.387	445.464	467.372	469.568	458.271	457.913	470.309	456.253
31	450.332	450.332	451.239	455.024	455.758	458.248	458.190	453.837	460.032	464.628	458.291	457.615	455.765	467.151	461.864
32	446.448	446.448	453.085	456.049	449.247	457.476	457.507	457.980	453.737	454.883	457.746	462.984	466.133	472.602	452.787
33	444.899	444.899	449.921	448.194	455.185	451.905	464.102	455.688	454.697	449.844	454.100	451.734	460.389	466.183	450.211
34	451.488	451.488	455.391	463.721	455.527	456.428	458.049	454.585	467.202	465.961	449.594	460.697	460.056	469.329	449.876
35	435.935	435.935	463.746	466.552	455.440	457.606	469.546	457.245	466.443	459.990	457.232	467.602	457.199	459.614	440.993
36	446.992	446.992	457.085	449.841	449.879	460.086	450.735	461.778	458.564	454.070	460.227	459.532	463.850	472.956	452.922
37	457.049	457.049	456.303	443.581	458.920	456.960	451.794	458.132	457.858	451.035	469.349	462.277	461.050	458.448	464.102
38	444.328	444.328	449.965	445.174	456.588	453.181	454.055	450.671	462.760	460.494	462.208	467.588	465.906	459.549	457.051
39	446.756	446.756	453.098	453.273	447.404	460.953	464.888	451.885	466.468	455.212	460.219	456.017	451.033	471.915	467.437
40	440.941	440.941	451.808	449.214	453.920	459.795	467.393	462.444	457.385	467.312	460.301	467.829	450.760	464.144	460.708
41	444.891	444.891	460.755	460.494	461.210	457.089	458.790	457.338	462.449	464.929	461.124	466.765	465.542	473.533	458.282
42	444.080	444.080	458.614	457.138	446.901	459.181	452.364	455.207	458.939	462.538	452.472	475.270	455.287	464.994	455.573
43	449.989	449.989	452.759	461.357	454.798	461.237	454.537	461.255	456.699	460.994	459.346	477.806	462.012	475.538	462.612
44	449.390	449.390	450.156	469.616	455.759	464.213	463.461	456.694	454.449	462.499	469.561	461.495	469.097	458.541	459.918
45	459.269	459.269	455.889	464.045	461.475	465.099	470.939	450.901	452.973	460.907	465.443	457.491	465.660	464.533	449.426
46	463.723	463.723	447.915	466.989	471.758	459.910	460.986	452.212	452.892	457.422	461.873	447.404	463.676	469.211	453.867
47	451.365	451.365	445.182	457.774	457.264	458.126	448.204	455.887	467.734	468.096	467.336	456.871	454.486	473.122	463.376
48	444.858	444.858	457.785	464.811	458.146	462.061	453.929	448.354	459.992	457.386	462.835	461.907	458.887	462.141	465.687
49	441.086	441.086	459.014	466.445	459.371	456.455	463.430	470.627	452.431	450.926	467.757	468.780	465.214	464.338	454.071
50	437.468	437.468	455.630	459.391	456.443	453.240	460.157	464.621	461.392	448.428	457.079	459.530	476.105	457.532	454.741
51	450.197	450.197	450.509	461.139	455.503	452.932	453.597	457.311	459.541	459.145	454.072	465.076	467.593	466.215	460.362
52	449.490	449.490	450.920	468.505	457.565	460.961	455.608	455.662	451.228	465.520	457.810	460.903	461.471	468.177	456.053
53	453.152	453.152	449.632	464.744	457.791	460.009	461.236	448.162	453.977	455.708	451.377	451.815	459.147	470.805	458.709
54	435.233	435.233	441.243	463.747	447.122	456.476	464.917	451.615	466.545	450.838	461.687	458.851	466.832	468.452	462.839
55	442.740	442.740	458.751	456.451	453.632	450.498	457.593	451.064	454.355	459.554	460.356	453.473	464.537	467.614	466.944
56	444.903	444.903	452.753	459.375	463.895	453.712	462.490	453.952	448.053	454.320	462.815	466.720	460.028	475.150	461.406
57	442.937	442.937	453.974	459.715	464.262	462.582	465.483	465.254	454.133	459.019	454.302	456.497	472.990	467.621	469.578
58	440.815	440.815	445.017	459.694	457.906	456.773	464.026	459.504	455.246	463.572	454.647	457.801	474.843	463.176	456.341
59	439.499	439.499	456.710	458.964	452.853	464.847	453.388	464.783	462.454	451.543	459.224	455.936	456.969	468.861	452.988
60	443.612	443.612	454.784	450.062	453.343	466.626	453.797	454.718	453.062	455.605	463.269	460.116	460.561	474.237	462.423
61	446.621	446.621	450.976	465.144	451.390	449.523	457.895	446.370	460.292	462.706	456.178	452.652	467.701	466.249	472.387
62	447.225	447.225	450.087	464.396	452.486	456.374	458.629	451.496	456.663	459.809	450.276	453.133	455.347	459.025	476.875
63	433.225	433.225	453.934	468.376	458.080	467.760	468.590	461.346	466.557	459.377	462.927	450.731	455.085	458.983	458.498
64	448.613	448.613	452.924	464.220	465.583	458.092	465.908	458.394	466.434	451.758	464.571	458.542	458.382	466.540	465.400
65	435.356	435.356	451.785	457.401	461.365	457.713	457.852	458.550	463.620	451.853	458.048	455.553	455.804	456.813	447.596
66	440.290	440.290	453.076	462.760	455.399	459.814	457.287	456.121	461.000	458.331	460.693	458.919	458.001	465.502	456.377
67	441.615	441.615	463.167	473.246	458.926	460.876	453.297	465.546	458.491	460.736	458.214	452.497	463.962	470.605	454.412
68	453.515	453.515	450.124	465.829	463.921	465.189	454.985	459.009	457.666	454.186	454.304	451.141	467.451	464.176	459.253
69	440.343	440.343	465.439	468.674	467.100	458.210	464.956	460.543	459.104	450.677	456.121	461.448	469.549	464.022	457.571
70	444.931	444.931	456.836	468.566	460.535	460.580	458.673	454.258	453.398	464.552	453.244	453.822	463.371	481.891	461.796
71	443.893	443.893	454.091	458.829	459.379	458.419	455.610	465.486	455.703	464.491	457.427	456.309	456.183	470.338	463.369
72	433.357	433.357	445.739	459.802	457.732	454.361	448.461	451.155	459.221	455.559	461.544	456.401	450.644	472.341	469.443
73	446.794	446.794	441.197	463.584	458.012	460.348	454.181	454.150	471.655	455.962	466.176	456.009	463.466	459.278	455.829
74	450.358	450.358	452.182	456.712	457.652	458.719	452.618	454.454	466.947	452.710	469.873	462.935	460.698	459.703	464.269
75	439.768	439.768	460.683	451.553	467.840	466.963	465.536	460.117	470.643	462.760	462.921	469.564	461.565	469.159	471.265
76	439.736	439.736	447.241	472.942	474.502	450.537	465.932	465.657	456.356	457.718	460.871	470.059	459.464	469.380	462.402
77	441.097	441.097	465.093	457.543	462.411	460.547	460.445	465.065	464.658	457.189	458.187	474.445	449.373	461.888	461.026
78	448.306	448.306	461.438	454.956	459.789	468.813	452.189	450.411	457.261	453.038	462.391	462.288	457.348	468.519	454.698
79	452.338	452.338	469.139	450.462	453.465	464.016	462.166	467.241	473.026	457.949	463.133	455.463	467.966	461.923	469.631
80	447.239	447.239	443.393	449.658	464.358	453.699	465.289	465.237	472.199	454.301	463.926	455.055	466.905	458.555	459.498
81	448.191	448.191	441.570	455.758	474.876	456.769	468.692	466.891	463.417	464.212	467.984	470.510	466.734	457.654	458.391
82	442.610	442.610	454.217	467.765	456.687	470.215	459.734	458.630	474.502	466.389	462.909	464.829	471.747	451.656	461.874
83	454.228	454.228	451.763	458.293	459.079	461.473	459.891	459.102	451.577	469.293	464.499	463.803	459.319	462.404	464.906
84	452.897	452.897	458.363	461.056	467.036	459.943	461.137	460.680	459.540	451.051	465.519	462.614	459.436	466.740	467.728
85	459.908	459.908	461.355	454.961	469.117	455.271	464.987	460.296	450.370	465.004	458.746	461.056	463.041	469.157	456.484
86	441.448	441.448	456.490	453.289	460.406	463.734	465.520	457.473	461.568	465.195	465.251	472.235	453.352	462.082	456.109
87	451.116	451.116	453.254	454.889	462.089	458.277	471.670	459.114	457.020	464.666	470.575	462.056	464.491	459.524	464.917
88	441.779	441.779	453.403	458.075	465.291	466.722	455.091	454.478	457.169	467.088	453.176	453.023	447.760	462.927	459.895
89	447.176	447.176	449.959	461.585	462.298	450.226	455.534	456.371	465.516	471.587	453.836	453.955	459.618	468.807	454.150
90	441.494	441.494	452.365	454.282	460.507	452.308	461.983	468.951	460.759	454.689	460.743	450.363	469.330	468.769	455.959
91	440.842	440.842	455.973	457.589	463.662	457.956	464.851	461.028	464.524	464.133	463.118	444.329	466.880	454.024	462.991
92	443.251	443.251	461.219	455.073	455.644	468.879	465.855	453.240	461.372	463.174	460.343	460.194	453.925	462.075	463.911
93	443.152	443.152	457.521	461.938	456.971	456.263	463.375	451.934	465.971	454.694	466.354	467.914	462.719	460.487	474.052
94	452.869	452.869	457.251	452.517	464.273	460.650	457.902	457.204	469.732	461.322	470.061	467.418	472.024	463.913	468.589
95	454.457	454.457	454.585	456.185	455.452	459.091	475.291	459.074	471.063	468.126	466.840	455.643	469.945	466.288	458.127
96	457.069	457.069	469.850	469.875	460.142	455.384	457.956	458.994	459.535	459.397	460.671	470.701	459.604	471.303	459.245
97	447.928	447.928	454.003	471.873	466.111	463.141	461.212	470.170	471.895	458.201	461.184	470.966	467.867	467.790	463.434
98	451.953	451.953	453.877	460.783	468.981	474.058	458.798	471.233	466.190	460.700	469.780	465.819	465.831	466.314	460.340
99	447.462	447.462	466.879	470.608	468.902	473.363	451.788	466.472	462.280	462.100	463.543	453.674	456.398	471.117	472.456
100	438.447	438.447	460.654	460.377	460.806	454.716	458.365	463.937	472.691	453.250	471.309	468.991	470.280	463.360	463.353
101	442.531	442.531	463.358	463.287	458.664	463.322	456.361	463.473	476.854	458.413	466.704	464.219	475.833	466.162	460.696
102	449.446	449.446	463.841	465.839	456.716	457.954	473.804	460.959	468.160	462.003	471.578	462.557	473.981	472.278	463.602
103	453.073	453.073	464.240	467.253	462.365	463.651	481.399	467.519	466.844	462.178	459.170	470.244	461.663	471.576	467.886
104	448.426	448.426	465.829	457.204	466.810	459.308	458.590	468.477	457.772	465.942	463.465	469.509	465.955	458.633	457.505
105	448.878	448.878	461.231	464.197	462.338	462.907	464.587	460.231	460.426	467.933	468.267	469.954	471.937	469.984	466.512
106	443.732	443.732	462.751	454.149	462.386	467.852	480.852	458.571	460.280	465.272	465.346	469.516	462.679	471.804	459.589
107	445.082	445.082	469.250	463.325	460.532	466.404	474.112	460.397	460.803	469.906	479.460	473.448	462.217	475.085	462.336
108	446.448	446.448	474.637	460.887	462.586	469.649	470.284	469.079	463.383	452.861	466.020	462.518	469.581	472.420	469.201
109	445.315	445.315	467.700	469.064	467.667	472.234	464.638	472.255	457.788	468.301	465.640	458.760	457.216	463.597	465.085
110	439.843	439.843	458.487	460.865	461.603	471.067	469.293	470.064	455.279	465.303	468.993	460.459	464.027	455.947	460.952
111	441.729	441.729	451.983	467.902	459.149	462.685	461.299	451.061	466.023	469.609	478.985	463.385	462.840	459.862	467.029
112	457.482	457.482	453.785	458.872	463.288	458.940	461.462	462.018	453.665	463.576	478.272	465.978	457.389	478.189	460.641
113	450.099	450.099	463.261	465.101	466.013	452.723	471.023	460.583	455.638	462.141	469.177	458.950	460.804	478.159	461.363
114	448.976	448.976	457.655	462.148	472.489	456.908	459.820	464.434	453.670	456.143	464.073	458.863	468.107	473.373	460.857
115	444.832	444.832	454.095	468.205	470.619	464.013	464.144	466.307	473.300	466.741	462.764	466.762	465.360	467.000	459.759
116	445.944	445.944	462.698	469.477	457.464	468.517	460.994	478.290	459.920	465.991	464.628	473.157	463.056	468.544	467.539
117	444.448	444.448	472.092	469.898	466.382	454.689	470.761	466.100	461.820	471.200	460.512	472.693	457.631	461.758	457.289
118	454.158	454.158	463.693	475.085	466.586	467.172	466.100	468.688	466.093	472.052	460.508	465.925	465.424	463.638	475.997
119	446.241	446.241	471.365	467.334	463.080	462.222	452.458	468.105	463.153	471.922	464.424	476.895	466.820	478.607	477.353
120	460.480	460.480	464.572	470.938	465.287	453.391	459.403	466.584	471.294	467.467	466.059	465.878	471.042	474.849	472.718
121	461.137	461.137	463.736	465.887	464.225	472.102	467.337	466.577	471.282	466.568	468.333	460.749	468.153	472.226	471.638
122	445.681	445.681	456.825	458.393	465.355	475.601	459.073	469.618	464.330	464.314	462.784	466.987	462.420	476.342	478.896
123	444.793	444.793	464.020	465.053	469.990	471.287	468.750	474.953	468.455	468.079	470.546	469.330	457.198	473.041	475.115
124	441.343	441.343	466.180	453.772	461.417	470.197	458.773	461.255	471.929	469.625	476.286	468.268	463.656	466.759	471.457
125	450.178	450.178	462.623	458.006	466.738	476.291	458.928	467.173	462.374	469.929	475.010	463.973	472.521	467.969	464.053
126	456.012	456.012	466.283	467.731	468.075	473.877	450.582	465.274	467.290	458.257	461.928	468.639	471.727	465.821	467.402
127	445.271	445.271	464.252	457.426	448.170	476.511	466.962	462.930	469.047	460.572	463.271	465.822	466.565	476.674	468.323
128	449.335	449.335	468.532	458.665	457.383	471.454	462.466	472.653	475.452	477.158	473.630	471.619	468.603	470.692	470.264
129	454.795	454.795	474.312	459.688	464.642	460.867	459.582	472.442	457.103	476.905	474.628	465.648	465.782	473.119	467.140
130	452.724	452.724	460.563	467.320	464.679	457.659	456.280	464.279	468.117	455.173	466.463	460.623	458.126	468.331	458.219
131	447.638	447.638	450.744	459.109	462.322	462.001	477.547	470.941	468.970	458.701	466.308	476.669	467.819	472.263	477.247
132	455.245	455.245	457.835	470.339	470.639	483.192	462.900	470.271	466.234	466.290	467.097	476.636	467.956	461.575	467.281
133	460.849	460.849	456.495	465.845	480.186	467.058	478.573	464.787	470.377	470.843	467.623	476.883	458.473	476.915	468.231
134	468.643	468.643	464.625	463.318	480.172	473.826	464.434	471.035	471.358	449.848	469.872	474.318	470.504	477.152	467.651
135	466.274	466.274	474.550	469.577	472.060	473.888	460.637	461.022	464.633	471.002	477.878	460.098	466.040	475.103	462.753
136	449.917	449.917	459.200	462.629	470.014	463.756	460.810	463.311	471.140	470.365	475.166	470.924	464.617	469.231	466.647
137	459.318	459.318	458.371	464.002	475.277	455.536	472.272	470.923	471.071	477.261	478.484	464.020	468.830	465.768	480.742
138	453.422	453.422	463.585	465.364	474.183	458.399	460.171	459.761	471.605	468.775	479.954	467.481	471.876	461.988	484.779
139	454.443	454.443	463.768	463.555	471.506	474.559	466.527	463.798	460.649	474.080	461.150	466.793	467.279	469.637	477.167
140	444.513	444.513	460.713	470.084	465.344	470.160	471.481	467.104	462.503	481.551	462.017	470.221	471.180	474.460	472.165
141	447.897	447.897	475.542	465.393	460.969	475.901	477.343	473.359	472.774	474.231	470.439	471.207	472.757	476.614	476.762
142	462.848	462.848	458.694	463.560	460.618	462.285	471.961	464.939	460.634	473.822	470.461	468.484	472.247	471.168	474.955
143	455.288	455.288	449.594	463.671	456.739	468.742	473.185	465.263	468.342	465.460	466.930	470.671	470.504	473.986	476.107
144	456.034	456.034	460.483	464.407	473.133	469.769	477.145	461.642	477.350	462.702	472.824	460.000	464.742	479.116	479.149
145	464.203	464.203	466.079	470.665	473.136	464.838	465.924	461.541	482.421	473.238	469.534	468.317	468.762	480.790	464.953
146	460.018	460.018	464.519	474.043	474.917	459.251	464.898	461.593	475.392	473.415	478.031	467.806	459.327	471.941	458.588
147	453.382	453.382	462.188	470.603	467.244	464.430	474.208	466.110	483.542	457.992	471.248	481.744	469.755	473.771	466.619
148	453.503	453.503	473.760	478.526	474.957	465.411	477.813	467.834	479.235	472.539	477.677	472.186	471.593	483.877	473.815
149	453.783	453.783	464.839	476.136	479.095	458.881	477.779	468.989	471.435	470.154	472.723	476.188	468.068	482.365	480.634
150	461.436	461.436	471.606	474.054	477.108	465.123	466.519	477.192	470.975	471.774	482.992	468.858	468.954	473.724	465.448
151	452.809	452.809	460.082	460.249	469.563	470.912	460.996	472.750	470.700	482.494	470.020	474.450	470.248	470.914	473.818
152	458.939	458.939	456.543	465.867	464.114	472.412	471.075	467.042	475.692	475.051	472.812	466.691	474.800	469.418	477.652
153	446.449	446.449	464.018	456.908	477.101	470.748	473.648	464.664	479.967	484.472	469.484	469.085	463.695	478.040	470.326
154	441.140	441.140	469.186	459.709	479.699	475.821	480.714	472.914	476.601	465.368	467.007	473.009	467.054	478.601	472.158
155	459.330	459.330	461.277	465.901	470.195	468.145	477.764	469.439	468.399	476.664	477.492	473.330	473.583	476.442	469.406
156	466.284	466.284	455.344	472.021	473.348	468.796	487.662	475.905	486.651	467.187	478.057	479.457	488.804	479.791	488.645
157	456.585	456.585	468.592	466.368	480.739	475.987	462.228	478.837	480.016	472.288	475.045	485.804	478.532	475.624	479.491
158	458.642	458.642	473.426	471.965	486.211	476.795	461.217	475.460	483.066	478.841	479.552	474.777	465.663	481.803	473.078
159	462.499	462.499	470.735	468.581	467.847	473.673	465.083	480.002	482.978	479.356	483.341	474.207	462.273	481.843	478.741
160	457.400	457.400	474.637	469.525	466.091	473.051	483.913	473.069	474.035	468.615	481.084	475.590	474.279	474.977	473.601
161	458.447	458.447	476.705	474.953	481.167	470.987	481.691	461.254	473.379	460.680	473.220	476.924	470.280	474.709	473.717
162	470.640	470.640	467.886	477.442	470.941	474.996	480.914	473.448	478.046	466.330	466.371	482.884	475.636	478.986	480.667
163	461.755	461.755	467.272	479.900	458.465	470.586	475.804	483.381	482.515	468.684	477.948	476.884	483.113	487.943	476.407
164	462.472	462.472	457.677	476.382	479.055	474.370	479.069	478.819	474.185	479.615	466.366	472.532	477.544	483.257	465.851
165	455.433	455.433	467.401	477.303	473.672	472.002	479.504	481.797	468.840	479.288	473.206	473.168	477.024	472.049	478.654
166	460.015	460.015	465.452	467.155	483.845	473.981	465.101	477.432	471.708	475.620	473.214	488.357	465.160	476.158	471.741
167	469.520	469.520	478.391	469.316	484.522	483.929	483.455	481.940	473.574	476.644	481.129	485.440	475.110	482.085	475.267
168	474.426	474.426	462.210	483.769	472.678	479.947	474.896	471.003	472.076	478.128	475.053	473.437	476.151	473.732	476.580
169	465.364	465.364	470.367	475.449	473.426	473.135	471.714	481.942	472.965	481.039	470.146	472.735	475.411	475.105	478.825
170	462.469	462.469	474.464	472.236	471.991	460.010	477.368	484.260	480.145	477.802	475.229	470.948	478.931	474.729	477.709
171	462.350	462.350	464.756	479.740	473.894	474.090	471.176	486.510	473.343	477.627	492.780	487.252	469.268	486.338	477.675
172	462.400	462.400	462.034	488.041	476.012	475.627	479.742	481.075	483.515	475.688	490.587	478.292	481.823	475.164	480.970
173	470.648	470.648	480.307	486.547	482.456	468.039	482.208	477.104	485.505	485.165	484.184	477.820	475.436	485.105	475.574
174	460.735	460.735	475.614	478.525	485.013	472.914	486.607	477.279	487.821	470.320	479.470	473.596	477.096	478.632	477.313
175	475.158	475.158	481.785	472.749	469.762	478.793	478.364	469.320	488.357	488.250	483.951	482.354	479.739	479.025	485.613
176	463.444	463.444	476.423	476.771	480.918	474.473	466.124	475.698	477.482	481.228	474.600	478.020	479.891	492.020	488.276
177	471.254	471.254	478.726	474.677	484.216	474.580	473.820	484.057	464.529	485.839	486.262	482.882	490.330	495.807	492.434
178	455.233	455.233	486.773	479.804	476.876	476.327	477.264	475.628	473.941	475.430	490.056	471.636	492.974	493.568	486.130
179	461.588	461.588	476.434	486.799	474.107	472.722	462.833	489.263	486.756	461.162	483.348	476.727	487.908	485.223	489.216
180	464.742	464.742	467.190	476.785	477.771	475.688	478.928	485.058	476.702	472.958	475.724	480.882	486.557	481.034	485.767
181	466.300	466.300	473.862	467.176	491.244	477.444	489.130	488.490	479.952	482.267	479.930	482.627	488.137	480.617	487.317
182	466.390	466.390	468.102	485.218	475.698	482.032	478.310	488.544	476.847	483.312	485.856	479.729	474.663	477.319	482.428
183	462.711	462.711	480.551	496.480	479.817	485.695	479.671	485.315	476.818	471.425	487.171	471.234	479.734	482.218	478.638
184	469.266	469.266	473.970	474.013	482.665	484.683	480.430	486.606	486.166	498.960	484.553	486.917	487.789	481.896	485.948
185	471.248	471.248	479.185	489.812	475.806	489.716	486.035	485.899	473.104	489.908	481.346	478.518	481.200	482.526	484.851
186	468.774	468.774	474.287	481.622	478.541	481.643	484.724	479.253	481.149	478.886	472.164	473.914	486.040	488.323	479.228
187	483.524	483.524	476.846	477.290	476.855	485.877	484.928	485.958	487.148	478.607	478.855	479.843	474.437	491.346	486.425
188	476.565	476.565	475.609	486.890	491.124	489.240	491.580	487.035	489.459	492.800	480.485	496.649	468.278	486.000	481.434
189	469.741	469.741	480.282	488.078	488.891	485.136	492.750	495.411	476.362	492.742	496.363	484.077	487.862	487.601	479.711
190	476.034	476.034	472.623	471.075	475.224	489.104	486.752	496.013	492.858	482.277	488.753	474.648	481.024	487.651	489.535
191	469.447	469.447	477.354	477.595	484.099	480.492	492.970	489.932	490.061	487.178	487.534	483.169	483.600	499.805	477.500
192	469.829	469.829	483.762	476.117	478.082	482.702	485.947	487.334	488.184	486.956	488.505	478.279	483.892	496.799	475.265
193	469.648	469.648	484.949	487.652	493.080	482.969	483.158	489.146	489.649	496.382	496.723	487.064	478.758	490.126	485.134
194	471.994	471.994	489.821	484.449	485.131	490.982	480.562	481.489	484.631	492.532	484.069	476.926	474.217	497.721	481.707
195	467.667	467.667	478.624	476.088	496.625	490.510	488.136	487.861	494.031	487.324	493.220	480.487	470.095	492.552	480.852
196	469.173	469.173	472.560	486.951	486.876	495.928	490.092	489.346	496.578	484.206	489.904	500.188	478.300	495.588	489.649
197	473.997	473.997	481.415	489.939	495.220	491.179	483.419	489.015	490.116	495.260	476.917	493.594	477.672	499.822	494.811
198	478.573	478.573	474.038	488.002	494.150	486.542	491.312	487.582	482.540	490.237	487.321	483.207	490.683	487.183	493.274
199	471.041	471.041	480.182	488.809	502.087	488.417	495.766	488.250	488.164	498.509	488.664	495.086	494.978	492.078	496.487
200	475.151	475.151	481.821	482.412	494.137	488.368	495.779	499.815	504.982	490.525	497.863	488.418	486.367	491.398	497.439
201	470.409	470.409	479.574	485.210	483.405	488.231	497.241	496.147	504.804	487.845	485.386	486.902	504.355	491.147	484.665
202	468.992	468.992	487.468	490.737	492.013	496.489	496.265	492.957	504.596	494.239	483.649	499.765	496.581	497.482	495.467
203	470.986	470.986	476.218	484.853	495.575	490.472	492.160	502.653	493.792	502.780	489.840	489.121	496.820	497.301	487.227
204	475.724	475.724	476.848	488.187	497.109	477.919	503.634	491.680	497.130	500.151	498.910	502.956	491.937	494.874	487.849
205	477.444	477.444	485.639	486.944	485.934	496.960	513.121	495.593	502.582	492.823	505.100	505.582	497.197	507.163	512.365
206	479.229	479.229	489.449	490.104	486.189	485.364	504.163	496.073	498.833	500.367	497.986	508.535	499.057	492.365	500.383
207	474.936	474.936	489.161	483.816	499.969	498.883	495.668	502.217	499.293	492.617	504.829	506.159	494.746	497.133	496.560
208	469.555	469.555	492.256	489.225	489.449	485.490	494.024	498.020	502.771	505.948	495.949	497.644	485.983	499.265	491.630
209	481.406	481.406	476.302	475.721	497.121	486.102	496.070	486.899	492.782	497.287	489.327	494.286	495.020	500.227	489.082
210	474.463	474.463	497.249	492.652	491.671	498.222	488.594	496.079	487.715	493.937	498.909	491.358	492.289	500.985	502.520
211	477.844	477.844	499.654	514.458	495.826	494.919	489.562	500.615	499.079	513.967	498.827	495.160	496.246	499.898	500.472
212	483.439	483.439	491.614	503.266	489.683	495.147	505.802	497.414	501.284	512.275	491.779	511.434	492.772	501.725	492.227
213	484.167	484.167	486.541	492.416	504.840	491.455	509.605	500.396	509.406	486.579	501.497	507.543	498.043	493.789	491.681
214	478.295	478.295	484.078	493.872	493.644	489.479	486.761	504.192	514.345	495.131	500.453	502.458	504.684	493.650	483.282
215	483.744	483.744	496.899	496.013	510.235	494.933	482.866	508.861	504.458	493.567	527.958	510.637	502.605	502.538	491.151
216	485.030	485.030	490.075	505.122	501.696	508.985	490.984	503.447	508.386	505.501	510.379	512.511	499.765	500.949	500.199
217	488.020	488.020	486.314	494.678	495.215	501.238	494.524	503.536	511.206	505.400	499.287	503.457	492.488	501.433	488.020
218	489.252	489.252	497.709	502.183	491.859	503.420	511.526	508.098	507.755	512.625	500.693	504.662	500.327	512.014	500.987
219	498.864	498.864	496.753	502.925	509.192	513.855	513.068	512.974	505.120	514.395	502.065	516.788	501.009	496.930	510.237
220	487.962	487.962	497.837	505.559	506.077	508.295	504.272	500.186	504.029	512.570	507.943	510.726	506.138	502.560	505.333
