 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	1112.741	1112.741	1122.172	1117.579	1087.969	1082.174	1079.155	1056.215	1062.480	1054.725	1048.336
2	1112.246	1112.246	1110.552	1091.552	1089.947	1095.521	1056.431	1066.742	1045.521	1059.550	1069.973
3	1084.861	1084.861	1113.427	1111.779	1082.327	1085.919	1061.621	1057.879	1066.141	1050.304	1050.046
4	1087.596	1087.596	1113.417	1110.688	1089.749	1094.194	1089.166	1053.599	1062.885	1071.351	1048.258
5	1098.330	1098.330	1112.063	1123.921	1082.608	1098.448	1074.110	1078.442	1068.963	1059.383	1053.506
6	1092.348	1092.348	1122.174	1109.254	1083.887	1092.928	1070.025	1066.282	1076.785	1065.632	1047.931
7	1079.473	1079.473	1118.979	1114.949	1079.826	1088.448	1070.174	1062.067	1038.003	1055.776	1036.933
8	1094.098	1094.098	1117.012	1119.495	1074.160	1078.927	1066.029	1049.356	1057.087	1063.361	1044.660
9	1109.118	1109.118	1132.349	1118.720	1070.720	1073.310	1075.572	1053.884	1070.967	1064.918	1072.820
10	1091.225	1091.225	1123.250	1129.924	1069.868	1081.587	1074.968	1048.461	1069.791	1058.137	1043.293
11	1100.209	1100.209	1133.413	1102.908	1085.461	1071.510	1057.815	1058.403	1052.512	1062.963	1047.639
12	1083.427	1083.427	1131.745	1105.389	1106.404	1076.941	1063.998	1053.248	1070.694	1064.963	1058.678
13	1072.864	1072.864	1139.386	1122.138	1087.238	1084.555	1055.905	1056.187	1071.722	1062.869	1035.128
14	1071.382	1071.382	1124.624	1117.773	1085.513	1088.552	1068.359	1055.471	1056.692	1058.436	1048.171
15	1060.373	1060.373	1116.155	1113.730	1082.145	1100.614	1071.629	1064.865	1065.738	1066.514	1032.840
16	1088.442	1088.442	1123.695	1110.812	1083.875	1083.432	1066.435	1067.069	1045.511	1057.538	1032.672
17	1108.599	1108.599	1111.609	1135.738	1089.007	1098.027	1082.397	1057.303	1052.594	1053.014	1051.196
18	1071.935	1071.935	1099.815	1119.293	1074.258	1085.061	1068.638	1046.902	1060.652	1068.211	1043.226
19	1087.032	1087.032	1099.424	1102.124	1085.973	1081.698	1066.417	1046.032	1048.139	1063.543	1033.583
20	1062.110	1062.110	1109.752	1104.570	1071.043	1080.163	1064.411	1052.591	1048.323	1076.086	1031.520
21	1067.614	1067.614	1115.359	1105.663	1078.152	1073.391	1063.648	1027.250	1051.233	1065.555	1027.047
22	1078.010	1078.010	1105.924	1130.651	1075.386	1096.197	1054.992	1043.650	1037.940	1040.883	1022.236
23	1077.944	1077.944	1102.868	1125.072	1085.440	1076.444	1062.706	1049.670	1041.625	1051.178	1016.670
24	1088.772	1088.772	1098.450	1098.656	1084.081	1064.929	1048.166	1039.603	1033.637	1030.381	1032.741
25	1090.612	1090.612	1106.795	1114.534	1071.671	1079.006	1044.418	1035.297	1066.375	1029.912	1026.397
26	1080.924	1080.924	1119.298	1114.764	1081.416	1080.497	1060.783	1032.951	1048.154	1037.561	1016.984
27	1071.557	1071.557	1111.390	1092.943	1075.651	1084.298	1052.841	1035.190	1049.684	1042.210	1026.994
28	1079.161	1079.161	1106.469	1107.177	1066.704	1080.028	1057.933	1046.670	1027.307	1022.900	1025.533
29	1069.214	1069.214	1115.082	1097.835	1079.189	1059.280	1059.267	1047.187	1041.374	1031.861	1021.483
30	1067.689	1067.689	1095.685	1085.371	1062.358	1068.829	1052.349	1044.107	1046.705	1019.162	1009.659
31	1068.934	1068.934	1103.288	1096.680	1094.609	1065.658	1054.488	1027.663	1030.220	1014.689	1013.907
32	1071.891	1071.891	1115.735	1107.262	1088.831	1065.288	1040.485	1042.067	1030.299	1021.595	1006.261
33	1066.426	1066.426	1096.611	1100.493	1064.947	1088.834	1038.895	1048.171	1035.989	1018.598	1004.967
34	1076.184	1076.184	1086.296	1092.501	1066.425	1061.957	1043.444	1046.979	1015.354	1038.707	1014.504
35	1096.722	1096.722	1084.813	1084.992	1077.435	1062.355	1041.720	1047.565	1010.568	1012.352	998.409
36	1088.504	1088.504	1099.401	1095.807	1067.165	1068.972	1022.684	1043.166	1017.115	1008.120	999.637
37	1088.183	1088.183	1095.074	1100.156	1067.362	1054.470	1041.944	1040.855	1029.128	1020.927	1006.968
38	1090.976	1090.976	1109.738	1098.402	1083.141	1052.213	1052.648	1051.979	1032.495	1018.136	1015.128
39	1084.506	1084.506	1095.864	1102.196	1083.632	1078.684	1054.524	1049.756	1017.595	1026.981	1013.024
40	1076.170	1076.170	1081.230	1096.508	1089.544	1058.049	1035.242	1029.329	1022.817	1013.035	1003.020
41	1080.765	1080.765	1100.933	1086.477	1069.173	1056.638	1056.977	1037.682	1010.654	1020.513	1002.923
42	1085.126	1085.126	1103.175	1107.854	1054.705	1079.634	1051.450	1048.365	1009.923	1019.412	991.851
43	1095.405	1095.405	1085.643	1108.073	1065.689	1078.905	1051.597	1041.047	1002.390	1026.450	1001.086
