 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14	Profile_Slice_15	Profile_Slice_16	Profile_Slice_17
35	187.338	187.338	195.795	195.826	198.610	200.516	195.515	174.975	176.085	177.591	179.805	176.514	180.009	181.196	181.357	182.121	179.461
36	193.001	193.001	190.241	200.799	194.795	196.403	194.514	177.605	179.288	178.539	175.229	175.017	180.379	186.331	177.733	186.867	178.315
37	196.689	196.689	194.228	196.777	195.816	195.741	196.074	177.057	184.299	179.502	177.466	181.255	178.951	188.350	181.530	189.834	177.971
38	193.095	193.095	196.685	194.559	199.956	202.590	193.614	174.881	181.561	176.930	176.035	182.987	183.666	182.856	180.279	188.498	181.029
39	193.622	193.622	194.841	193.915	196.751	195.437	199.386	179.067	177.375	178.686	176.233	178.469	184.390	181.819	183.138	181.498	181.834
40	192.788	192.788	185.291	190.561	194.005	193.207	192.360	181.729	178.856	180.141	180.691	178.293	186.897	188.611	183.465	183.664	181.285
41	193.628	193.628	191.024	191.615	194.122	191.194	198.775	175.384	178.892	174.043	177.784	176.824	187.551	180.018	182.515	184.580	181.192
42	190.669	190.669	192.375	194.983	196.208	197.822	194.702	177.038	178.591	173.337	179.668	176.537	180.316	180.974	180.151	187.567	184.714
43	190.914	190.914	192.132	188.348	200.994	192.583	195.176	179.211	181.692	166.080	174.840	181.359	181.578	184.974	178.562	184.875	180.622
44	192.272	192.272	196.456	187.168	198.280	194.760	193.570	177.941	180.833	169.361	183.057	179.454	182.735	187.421	184.368	184.370	181.719
45	191.023	191.023	193.446	198.342	195.178	198.459	193.819	175.144	181.886	174.928	180.892	180.244	180.437	181.381	184.366	186.375	181.982
46	188.555	188.555	185.682	191.148	193.671	194.778	198.833	182.384	179.737	175.566	179.720	183.299	180.861	185.533	183.954	180.942	184.239
47	186.315	186.315	182.445	188.354	186.362	191.246	201.842	179.854	174.611	168.746	174.430	183.979	174.405	183.843	185.263	188.350	183.617
48	185.135	185.135	188.859	183.795	188.543	196.466	201.400	179.339	181.129	172.676	187.152	180.978	175.638	186.559	182.173	193.981	191.931
49	187.709	187.709	186.743	190.921	186.272	193.199	195.014	178.698	180.563	175.549	183.420	179.256	180.390	188.675	181.292	189.295	187.438
50	187.018	187.018	183.211	185.511	188.103	191.628	192.634	181.413	182.174	175.565	185.344	187.085	179.607	181.155	187.580	184.784	182.985
51	182.853	182.853	180.265	180.573	191.799	191.230	197.319	184.480	182.923	180.724	182.655	192.464	187.658	185.531	186.574	188.570	183.638
52	184.518	184.518	181.966	182.759	189.868	186.889	194.289	183.261	180.384	175.379	182.928	183.110	185.411	193.448	188.525	188.499	181.937
53	188.520	188.520	192.480	181.852	182.283	183.356	194.815	183.555	178.543	185.948	182.613	184.690	186.257	192.992	187.783	185.630	187.293
54	180.851	180.851	186.326	182.639	177.012	186.476	186.866	187.936	182.618	187.201	181.497	180.683	187.892	184.574	192.866	187.097	183.089
55	185.500	185.500	188.461	182.581	180.116	181.656	188.474	189.152	183.748	186.254	187.314	186.296	188.219	186.358	185.180	185.317	183.543
56	180.478	180.478	187.807	186.059	182.321	180.918	185.538	190.041	184.940	186.265	191.153	188.836	193.050	183.467	184.802	189.517	186.846
57	188.321	188.321	184.584	184.384	187.008	183.894	186.184	185.081	185.448	191.456	189.975	192.989	189.964	190.155	189.593	184.416	189.308
58	186.935	186.935	193.585	191.313	180.249	184.108	190.096	186.029	186.021	186.437	183.488	191.465	191.289	188.408	191.452	190.816	186.667
59	181.581	181.581	191.146	187.656	183.611	180.891	181.514	184.783	184.431	185.511	185.066	194.954	198.366	184.515	188.828	191.944	189.141
60	182.158	182.158	189.577	188.915	185.034	182.355	184.935	179.606	182.236	181.798	186.635	196.291	194.705	184.166	187.929	193.692	192.473
61	185.963	185.963	187.820	189.070	184.393	183.545	188.129	179.841	177.269	190.356	191.905	193.603	191.998	186.881	190.164	194.145	189.860
62	190.236	190.236	187.191	190.627	185.863	187.000	188.770	181.580	187.917	193.107	185.200	192.902	192.421	187.493	192.384	187.052	190.404
63	190.443	190.443	186.088	190.777	180.910	185.785	184.768	185.875	188.466	190.446	188.477	189.662	190.379	190.278	186.951	191.136	192.491
64	185.884	185.884	185.624	190.815	188.033	179.928	188.572	184.781	187.779	188.965	188.009	190.483	194.511	191.104	191.625	190.962	189.269
65	192.378	192.378	191.124	191.092	187.981	187.304	193.170	186.807	185.324	191.879	193.243	190.732	192.796	188.967	187.425	195.754	190.327
66	192.276	192.276	188.505	189.122	185.513	188.417	196.101	186.594	186.511	189.744	186.743	187.313	187.908	180.497	188.649	188.256	185.820
67	190.190	190.190	188.825	191.946	187.643	188.534	194.662	184.442	182.208	186.908	189.444	193.930	190.153	185.163	190.164	187.771	186.661
68	190.682	190.682	189.904	186.769	185.012	183.933	194.820	186.401	185.285	184.155	185.949	189.053	188.377	186.264	187.910	186.248	183.523
69	189.846	189.846	186.514	183.405	185.742	191.814	197.207	181.233	182.766	182.477	185.440	192.718	185.349	183.756	188.583	185.052	192.286
70	187.020	187.020	191.680	187.896	191.584	188.466	199.946	182.274	176.293	185.250	191.433	198.566	187.813	191.132	188.158	190.226	187.977
71	188.530	188.530	190.586	188.576	194.666	192.892	193.769	185.610	177.091	177.532	185.502	195.273	186.957	190.966	182.976	187.011	190.094
72	190.496	190.496	189.385	185.641	193.028	199.823	191.880	181.301	184.725	179.781	184.279	192.722	187.969	187.992	187.521	189.078	184.654
73	189.470	189.470	190.213	189.013	187.612	199.597	187.878	181.610	185.180	183.358	180.919	184.682	178.729	185.540	191.161	190.069	189.294
74	187.079	187.079	191.790	186.382	183.760	197.005	188.535	184.748	177.957	183.587	182.948	188.098	190.138	188.409	189.374	185.713	185.697
75	185.720	185.720	188.001	187.567	186.504	191.811	192.319	179.344	179.162	179.497	178.260	183.080	187.843	185.023	189.476	187.234	186.796
76	181.140	181.140	187.051	190.030	185.821	191.862	190.239	178.220	177.354	179.373	180.244	183.687	182.733	181.083	186.707	186.393	189.901
77	184.303	184.303	183.527	193.461	190.028	195.829	194.487	181.122	179.288	179.148	178.730	185.460	187.938	186.786	186.334	185.152	186.324
78	187.506	187.506	185.309	188.372	187.852	191.599	194.895	176.478	179.846	176.428	181.692	180.338	187.446	188.138	181.289	185.748	188.229
79	184.694	184.694	189.953	185.137	190.658	189.339	190.157	183.375	179.331	177.631	183.184	184.153	183.910	186.637	180.204	183.940	188.444
80	184.598	184.598	192.395	186.580	188.319	189.074	193.263	177.171	179.318	178.897	185.574	184.352	188.993	185.034	180.119	184.999	185.666
81	184.581	184.581	187.728	188.220	188.931	187.516	193.627	178.834	178.481	176.908	179.204	178.604	190.074	189.515	180.628	184.637	186.566
82	185.700	185.700	186.400	181.327	189.485	191.962	190.104	176.002	178.705	177.139	179.406	178.272	179.641	182.672	180.764	184.991	185.894
83	182.449	182.449	186.619	181.929	189.511	187.273	188.754	174.900	183.153	178.901	182.196	180.478	177.588	184.617	184.897	187.713	182.135
84	183.401	183.401	178.745	180.839	187.972	185.604	190.493	176.112	178.346	178.697	185.568	183.928	182.061	183.721	182.091	183.633	184.175
85	181.748	181.748	177.776	179.062	183.463	181.294	186.837	176.798	176.721	180.674	178.060	181.770	178.263	187.301	185.462	182.756	183.323
86	188.776	188.776	180.083	179.954	188.287	187.470	190.054	178.237	176.193	174.872	179.699	187.108	185.303	181.086	182.536	181.239	190.931
87	181.833	181.833	184.965	182.608	184.726	184.788	193.805	178.554	177.895	178.623	176.711	183.421	180.751	182.239	176.609	176.492	182.090
88	185.244	185.244	181.282	185.497	186.954	181.205	189.430	173.952	176.988	175.213	177.806	181.552	185.041	179.589	180.680	181.286	179.318
89	180.434	180.434	181.681	185.790	182.874	184.966	185.129	173.244	178.922	180.318	180.992	181.195	188.027	178.768	179.607	181.409	184.073
90	186.303	186.303	185.289	180.011	184.233	179.649	191.091	177.425	174.841	175.196	183.283	184.603	184.557	182.179	179.306	184.582	182.173
91	182.100	182.100	179.152	178.640	184.366	183.911	188.689	176.032	178.643	180.283	179.161	182.766	184.140	183.560	184.759	184.140	184.881
92	181.566	181.566	183.104	182.766	189.436	182.519	194.963	180.305	180.733	180.277	180.318	184.097	180.094	180.912	181.820	182.434	180.374
93	181.399	181.399	179.061	176.953	188.745	183.083	186.440	181.670	180.814	182.068	176.155	182.580	177.410	181.822	180.608	183.837	180.652
94	183.886	183.886	183.575	185.829	187.636	183.887	183.665	176.203	174.289	181.018	182.889	177.935	186.271	182.897	184.187	179.246	184.161
95	183.217	183.217	181.317	176.161	186.350	181.388	184.609	173.210	178.463	176.670	186.300	179.288	183.141	185.502	180.690	177.671	183.007
96	185.968	185.968	181.498	181.748	184.761	188.971	183.963	175.321	174.612	180.067	180.980	185.279	179.154	181.321	179.901	182.232	181.182
97	190.131	190.131	178.949	180.530	184.629	188.100	188.503	176.317	176.906	182.256	175.804	179.004	182.171	185.563	182.439	185.442	175.435
98	186.829	186.829	184.062	180.654	182.826	183.140	186.385	175.924	174.441	177.428	177.916	179.905	183.367	182.089	183.671	181.609	179.325
99	180.633	180.633	181.686	184.509	183.681	175.422	185.819	175.424	173.069	172.232	180.712	180.320	179.555	179.568	183.424	182.596	182.642
100	183.700	183.700	181.580	187.607	184.620	182.981	184.978	179.520	178.082	175.350	180.028	181.310	181.121	178.681	181.797	183.796	180.955
101	182.479	182.479	179.431	185.029	185.311	182.885	186.365	183.247	172.190	173.969	183.691	179.314	181.644	178.384	178.682	180.309	180.806
102	181.488	181.488	177.152	182.915	188.053	181.169	186.716	182.924	175.196	171.551	181.107	177.107	179.183	183.183	181.373	179.733	179.345
103	186.087	186.087	176.691	183.689	183.016	178.258	184.340	177.604	176.507	172.793	178.933	179.435	178.247	181.235	180.138	181.560	173.946
104	183.334	183.334	177.167	177.690	181.002	184.209	180.313	174.484	178.485	172.962	176.638	178.865	182.911	179.860	176.266	178.324	174.534
105	180.798	180.798	176.168	176.113	182.688	182.420	186.719	175.190	171.980	174.173	177.693	176.258	180.228	184.079	183.153	177.754	174.199
106	183.910	183.910	174.940	177.810	182.197	178.755	180.471	173.748	177.561	178.311	174.202	177.419	177.937	181.185	178.746	182.206	180.526
107	187.566	187.566	177.120	176.306	180.934	179.777	188.080	172.959	178.562	178.360	179.512	180.097	180.519	180.580	178.388	181.772	191.984
108	181.215	181.215	180.164	180.824	180.837	179.993	188.278	172.846	179.010	178.463	176.507	184.858	184.605	184.906	181.922	179.316	185.218
109	179.950	179.950	179.747	176.799	180.952	175.307	181.497	168.941	175.782	179.139	180.712	180.429	181.271	181.681	178.272	179.850	181.874
110	182.631	182.631	179.665	181.156	183.770	177.361	182.434	173.709	173.102	178.474	180.916	180.354	177.754	182.683	184.066	183.287	184.230
111	178.373	178.373	183.459	179.313	177.285	180.133	183.607	180.051	178.376	178.194	182.388	181.953	179.895	179.453	187.444	192.793	179.597
112	178.177	178.177	180.902	178.531	182.328	183.629	185.465	178.628	176.179	174.813	182.086	175.661	181.286	180.727	177.854	186.776	179.886
113	178.039	178.039	181.051	177.164	179.588	179.996	180.336	172.515	175.118	177.831	175.661	177.962	176.925	181.632	174.368	181.627	182.329
114	173.185	173.185	178.757	174.436	178.930	180.513	182.169	174.052	174.492	178.115	181.406	178.551	185.875	182.768	181.893	179.748	181.945
115	179.652	179.652	179.972	176.602	181.188	177.909	181.903	174.705	176.290	182.501	178.964	180.538	179.320	186.214	180.534	184.553	179.291
116	174.697	174.697	177.133	180.106	182.770	176.500	180.006	174.116	177.018	182.944	177.395	174.017	176.083	182.154	176.379	181.492	186.231
117	177.159	177.159	182.781	178.449	180.592	182.652	178.591	174.899	173.007	180.463	178.158	176.314	180.777	179.125	179.936	178.601	180.849
118	176.919	176.919	171.969	177.999	178.449	173.704	180.412	178.048	172.149	174.778	169.098	178.897	177.219	177.732	183.771	180.837	183.409
119	178.625	178.625	175.077	177.097	175.013	171.810	183.603	177.791	170.131	178.931	172.034	183.082	173.739	174.166	183.856	183.315	177.327
120	175.566	175.566	176.232	178.621	176.307	175.509	178.007	172.234	177.369	175.140	178.031	180.531	178.565	176.157	183.135	177.679	178.183
121	178.768	178.768	176.316	177.784	176.683	173.634	179.397	173.563	177.598	176.124	175.135	175.105	179.337	174.498	176.053	176.935	181.863
122	178.525	178.525	181.546	182.581	179.936	182.943	175.634	171.680	174.071	174.338	176.839	171.281	179.359	176.486	179.156	183.536	182.463
123	176.941	176.941	178.849	179.319	181.826	174.951	177.834	169.934	176.117	180.465	175.167	174.907	183.703	174.217	175.478	179.482	173.565
124	175.125	175.125	175.721	184.808	175.081	177.202	179.584	174.308	172.384	180.266	180.136	177.979	178.992	178.813	177.976	181.248	175.700
125	177.055	177.055	175.062	183.072	182.226	179.163	176.901	177.127	168.296	180.172	175.405	180.260	179.682	181.143	182.090	178.301	181.972
126	182.919	182.919	177.777	181.038	182.175	178.832	183.163	172.219	171.717	181.514	179.462	179.614	179.696	177.580	177.762	177.244	181.274
127	176.789	176.789	180.225	185.862	178.728	177.312	177.430	178.561	171.891	172.839	183.326	176.133	176.504	179.286	179.088	179.997	180.967
128	176.393	176.393	182.054	177.113	178.017	175.833	179.517	174.132	170.876	174.188	174.195	183.993	178.568	179.398	183.174	176.742	178.852
129	178.744	178.744	173.053	178.207	177.830	175.458	180.092	177.879	174.478	181.651	174.376	175.874	181.264	181.758	183.619	179.124	183.308
130	173.385	173.385	176.451	183.532	177.457	176.251	173.538	170.814	170.886	175.733	176.368	175.157	179.472	177.438	174.911	176.519	182.541
131	179.008	179.008	178.545	179.158	176.592	180.516	181.282	171.456	178.321	179.547	177.742	179.160	181.129	179.777	185.139	176.657	179.079
132	178.958	178.958	177.083	178.156	174.303	181.384	178.083	174.710	179.233	174.327	178.250	178.518	175.811	174.919	178.203	178.428	183.164
133	179.156	179.156	176.466	178.327	173.339	183.891	177.082	172.183	174.030	171.443	178.783	177.562	175.435	181.447	176.401	177.886	182.965
134	179.899	179.899	175.846	176.212	180.422	180.793	179.745	174.034	172.161	177.577	178.858	177.905	178.067	183.372	176.084	181.187	178.239
135	178.567	178.567	177.546	174.025	173.157	183.912	187.575	175.789	169.833	175.286	173.434	175.263	176.891	180.243	180.363	174.786	178.809
136	174.858	174.858	177.984	173.032	174.788	185.127	183.239	167.844	169.750	167.801	178.134	173.956	180.008	177.914	180.497	175.395	178.666
137	177.542	177.542	179.600	178.207	184.032	180.380	188.548	167.184	175.542	174.476	176.761	183.250	179.544	173.028	177.113	180.062	176.357
138	176.701	176.701	176.644	181.054	180.245	179.318	189.466	170.766	177.080	166.763	176.904	180.568	182.172	176.329	176.978	177.948	179.983
139	177.643	177.643	178.831	175.847	184.708	184.760	180.580	172.691	174.053	173.066	175.934	182.566	178.808	178.768	175.357	175.049	180.594
140	177.219	177.219	181.875	175.904	184.657	185.060	184.180	175.870	172.431	173.916	176.740	178.666	175.564	178.824	177.554	177.336	177.190
141	176.337	176.337	175.543	173.733	183.441	180.754	182.446	170.613	168.409	172.230	175.333	173.427	179.753	174.948	178.400	174.636	174.861
142	175.460	175.460	176.689	175.137	178.875	180.927	180.499	172.013	170.244	173.030	176.107	176.296	178.577	179.034	172.244	174.251	180.975
143	175.820	175.820	175.870	177.129	182.834	176.101	179.390	173.157	171.520	171.973	174.935	180.100	178.102	178.556	171.473	178.931	181.316
144	172.390	172.390	182.302	176.155	185.328	181.668	179.830	171.696	170.905	179.292	176.316	180.532	178.525	172.548	180.315	181.323	176.266
145	176.263	176.263	179.846	181.047	183.251	182.612	176.242	172.080	177.265	176.722	173.107	180.458	184.123	175.128	177.326	179.785	182.739
146	175.895	175.895	181.057	184.256	182.179	184.057	176.864	171.904	170.503	171.526	172.443	174.192	176.799	172.209	175.293	177.462	182.849
147	175.646	175.646	174.805	181.244	181.533	183.313	177.065	173.885	167.858	172.025	176.652	176.190	177.815	176.311	174.950	174.941	178.545
148	171.991	171.991	181.379	178.839	179.881	180.089	180.460	172.213	169.032	168.616	173.438	176.955	176.579	181.730	183.261	182.683	179.221
149	172.037	172.037	183.275	177.818	183.139	181.665	179.849	178.859	176.600	176.080	178.216	177.380	177.907	173.385	180.942	177.763	180.212
150	177.961	177.961	179.608	180.002	182.228	182.469	177.716	178.876	172.474	176.383	176.088	174.076	180.324	175.810	183.010	176.172	180.783
151	178.549	178.549	175.870	182.907	176.920	180.120	180.385	171.296	172.544	172.051	171.588	176.152	175.474	173.467	177.113	179.461	175.900
152	171.701	171.701	176.708	172.938	178.176	180.524	177.422	169.880	172.127	169.636	167.146	175.042	170.944	173.290	174.259	179.330	175.608
153	178.195	178.195	177.691	180.206	177.885	177.513	178.806	172.053	170.276	172.590	175.816	183.043	174.576	181.924	175.028	174.941	179.813
154	178.297	178.297	183.875	180.995	180.821	174.542	179.537	173.525	169.902	177.976	178.230	180.530	174.935	177.564	177.612	174.838	176.659
155	178.655	178.655	182.684	181.707	179.276	176.412	178.077	170.711	171.891	174.375	171.806	173.430	178.919	178.015	179.502	179.043	171.789
156	174.330	174.330	180.492	181.823	180.198	176.312	182.667	169.148	172.992	181.188	170.409	170.676	182.307	174.661	177.035	177.539	174.281
157	182.386	182.386	180.557	177.657	180.971	177.800	180.851	172.988	170.688	177.657	179.063	172.046	177.184	180.700	178.221	180.744	176.197
158	181.974	181.974	181.249	179.408	182.637	180.368	175.149	174.224	171.971	175.002	173.971	178.360	182.220	177.218	179.686	180.338	176.570
159	176.755	176.755	180.582	178.794	177.370	180.094	176.309	171.199	170.215	174.657	172.677	179.662	177.000	180.241	178.244	175.043	177.340
160	174.229	174.229	175.407	171.104	175.053	181.099	180.790	174.388	171.983	173.029	170.162	179.586	179.261	179.168	179.523	175.271	174.520
161	174.357	174.357	177.026	176.947	180.630	173.408	184.752	174.313	176.256	171.963	177.053	178.065	179.083	179.077	176.973	181.187	178.633
162	178.425	178.425	183.402	181.444	179.869	174.110	176.635	172.394	175.079	174.776	177.993	178.391	176.621	173.158	182.258	175.750	172.215
163	178.147	178.147	183.635	177.224	176.438	174.996	178.229	171.211	178.136	174.183	177.316	180.983	174.254	180.421	182.561	178.545	177.069
164	180.450	180.450	181.885	179.644	180.120	174.705	178.963	170.261	174.640	174.969	172.530	177.352	173.454	178.349	180.304	180.335	179.344
165	175.367	175.367	178.684	177.068	177.322	180.202	182.493	171.061	173.998	179.327	167.506	179.911	179.339	180.443	176.414	180.685	178.901
166	173.543	173.543	175.347	172.794	178.997	177.716	179.781	169.672	177.110	177.190	173.012	175.490	182.524	175.278	179.106	177.072	175.727
167	173.540	173.540	172.077	172.139	173.799	178.253	179.636	173.145	175.792	173.269	174.917	182.569	178.875	171.192	179.208	180.376	177.949
168	177.478	177.478	177.276	171.692	178.562	183.852	182.949	173.980	166.623	173.112	172.023	174.021	181.128	175.335	175.865	181.611	177.457
169	174.910	174.910	179.069	172.206	174.008	175.689	180.483	176.075	170.719	171.644	177.091	176.645	177.322	175.176	177.662	178.757	175.380
170	174.367	174.367	174.434	178.828	171.459	177.453	171.922	172.506	171.543	175.514	175.762	176.639	176.420	178.617	175.544	177.807	178.631
171	174.122	174.122	174.631	176.184	174.441	180.400	185.751	173.205	168.800	172.091	171.426	185.021	180.187	178.770	175.493	174.790	181.356
172	173.421	173.421	173.630	172.364	178.159	179.119	181.086	176.423	168.778	169.563	167.995	176.960	175.314	177.544	176.254	172.949	174.260
173	174.481	174.481	177.978	177.353	174.242	175.758	178.563	177.607	170.532	172.043	170.731	174.756	172.654	175.891	177.543	179.551	178.546
174	173.522	173.522	173.976	179.920	172.039	178.705	184.221	170.927	173.333	172.501	172.766	175.325	172.775	177.689	171.802	174.638	179.134
175	174.966	174.966	176.481	177.570	176.626	181.773	185.181	169.829	174.745	171.919	175.165	178.000	179.469	175.566	182.059	178.422	175.322
176	178.299	178.299	181.641	179.248	179.643	177.828	187.977	170.395	176.082	173.933	172.716	183.102	178.768	177.464	177.629	177.356	180.131
177	182.404	182.404	181.374	175.841	174.737	175.822	182.186	170.935	171.712	174.798	173.467	176.408	179.185	174.444	178.309	177.723	180.691
178	180.772	180.772	175.058	179.221	175.028	179.052	181.866	174.591	172.306	168.821	176.858	178.398	176.635	178.312	177.165	175.391	180.819
179	177.058	177.058	173.890	177.171	177.315	180.716	180.893	174.998	172.637	171.258	175.881	179.493	179.996	174.949	180.631	176.129	180.359
180	173.612	173.612	174.066	174.861	180.793	172.773	178.825	177.644	170.376	173.985	178.487	178.590	176.191	180.733	176.834	183.777	178.158
181	177.068	177.068	174.584	178.505	179.212	177.020	175.933	172.858	169.781	170.962	179.402	181.607	176.927	182.139	179.070	184.923	176.949
182	185.393	185.393	173.940	178.713	177.145	178.378	176.803	173.053	172.128	171.834	176.678	181.046	179.494	179.355	179.890	173.549	174.180
183	173.847	173.847	175.330	175.353	174.494	180.547	178.363	173.866	168.598	173.198	170.534	180.954	185.153	182.467	181.373	176.676	180.326
184	176.873	176.873	175.416	175.998	176.031	176.498	177.141	175.516	167.979	174.076	173.020	178.006	178.817	177.265	183.908	182.369	180.956
185	173.981	173.981	173.326	177.613	179.667	175.340	179.057	174.557	176.898	175.254	176.568	177.729	175.779	181.712	176.255	178.773	179.767
186	174.437	174.437	171.270	181.563	177.410	175.851	182.339	174.124	174.082	178.828	174.235	178.688	177.057	177.916	179.604	180.157	178.538
187	175.655	175.655	174.028	180.612	174.615	175.861	178.855	171.644	168.167	173.626	172.373	179.100	177.416	175.468	177.124	175.702	172.261
188	178.237	178.237	174.816	175.832	171.569	172.390	181.855	177.390	173.861	174.246	174.169	185.258	177.371	178.840	179.679	180.056	178.625
189	178.611	178.611	172.355	176.542	173.694	177.220	178.415	172.201	172.240	174.145	177.800	180.076	181.490	174.886	177.201	181.919	179.274
190	171.555	171.555	178.050	172.210	176.150	173.365	183.495	173.381	172.436	176.002	176.224	177.137	174.042	172.223	180.293	179.614	178.907
191	172.684	172.684	179.975	174.423	178.768	175.775	179.529	171.514	171.273	171.646	172.522	175.844	181.395	174.545	173.678	182.524	175.794
192	180.607	180.607	174.000	179.758	178.029	178.310	180.880	171.408	175.892	173.644	175.620	181.007	176.964	180.933	173.986	179.162	172.298
193	174.850	174.850	172.795	178.338	175.361	175.391	177.286	171.695	168.629	175.702	174.308	180.884	179.268	178.812	175.109	182.028	175.721
194	175.455	175.455	175.028	180.607	177.321	176.303	179.187	169.321	171.477	177.235	175.193	174.678	174.588	176.947	176.592	176.552	175.288
195	173.425	173.425	175.572	178.509	176.000	178.676	179.158	172.715	171.393	180.860	173.979	173.379	176.343	174.644	179.089	174.850	175.404
