 	Profile_Slice_1	Profile_Slice_2
1	295.359	295.359
2	292.226	292.226
3	293.609	293.609
4	290.985	290.985
5	289.412	289.412
6	286.589	286.589
7	294.971	294.971
8	286.178	286.178
9	283.522	283.522
10	273.257	273.257
11	275.185	275.185
12	287.773	287.773
13	290.071	290.071
14	287.715	287.715
15	285.846	285.846
16	284.314	284.314
17	290.515	290.515
18	288.343	288.343
19	296.956	296.956
20	291.061	291.061
21	290.742	290.742
22	294.974	294.974
23	294.738	294.738
24	287.741	287.741
25	297.989	297.989
26	294.899	294.899
27	294.158	294.158
28	292.118	292.118
29	288.072	288.072
30	294.327	294.327
31	290.114	290.114
32	303.624	303.624
33	299.847	299.847
34	301.533	301.533
35	298.159	298.159
36	294.281	294.281
37	284.713	284.713
38	285.273	285.273
39	294.872	294.872
40	303.237	303.237
41	299.905	299.905
42	292.455	292.455
43	293.676	293.676
44	295.912	295.912
45	294.725	294.725
46	297.583	297.583
47	306.936	306.936
48	300.585	300.585
49	297.211	297.211
50	301.796	301.796
51	293.113	293.113
52	302.154	302.154
53	298.588	298.588
54	303.626	303.626
55	305.819	305.819
56	303.421	303.421
57	304.166	304.166
58	306.993	306.993
59	304.291	304.291
60	306.075	306.075
61	298.247	298.247
62	300.882	300.882
63	303.070	303.070
64	309.430	309.430
65	312.406	312.406
66	296.701	296.701
67	286.882	286.882
68	304.407	304.407
69	310.356	310.356
70	298.274	298.274
71	304.554	304.554
72	309.423	309.423
73	311.986	311.986
74	311.454	311.454
75	319.530	319.530
76	315.730	315.730
77	316.676	316.676
78	314.091	314.091
79	318.297	318.297
80	306.684	306.684
81	308.942	308.942
82	308.902	308.902
83	294.621	294.621
84	304.423	304.423
85	310.023	310.023
86	307.160	307.160
87	316.641	316.641
88	318.411	318.411
89	313.248	313.248
90	312.471	312.471
91	316.292	316.292
92	316.398	316.398
93	308.350	308.350
94	315.205	315.205
95	319.897	319.897
96	314.051	314.051
97	320.332	320.332
98	318.782	318.782
99	319.190	319.190
100	318.214	318.214
101	327.199	327.199
102	315.691	315.691
103	323.939	323.939
104	319.183	319.183
105	326.684	326.684
106	328.938	328.938
107	336.381	336.381
108	330.446	330.446
109	325.959	325.959
110	325.204	325.204
111	323.129	323.129
112	323.721	323.721
113	331.616	331.616
114	334.992	334.992
115	323.569	323.569
116	326.613	326.613
117	322.762	322.762
118	334.256	334.256
119	332.437	332.437
120	330.567	330.567
121	327.628	327.628
122	330.192	330.192
123	342.627	342.627
124	325.741	325.741
125	335.889	335.889
126	332.907	332.907
127	324.860	324.860
128	331.833	331.833
129	325.360	325.360
130	328.552	328.552
131	332.918	332.918
132	335.023	335.023
133	331.982	331.982
134	335.455	335.455
135	332.535	332.535
136	334.450	334.450
137	341.376	341.376
138	342.815	342.815
139	340.878	340.878
140	335.594	335.594
141	344.836	344.836
142	352.686	352.686
143	341.541	341.541
144	340.046	340.046
145	349.209	349.209
146	338.196	338.196
147	343.674	343.674
148	343.721	343.721
149	352.032	352.032
150	346.155	346.155
151	354.879	354.879
152	349.029	349.029
153	350.793	350.793
154	353.229	353.229
155	357.758	357.758
156	346.136	346.136
157	342.754	342.754
158	348.892	348.892
159	360.316	360.316
160	366.491	366.491
161	361.549	361.549
162	366.004	366.004
163	368.124	368.124
164	356.385	356.385
165	361.066	361.066
166	360.947	360.947
167	363.292	363.292
168	355.655	355.655
169	362.778	362.778
170	363.700	363.700
171	353.144	353.144
172	362.667	362.667
173	358.494	358.494
174	364.439	364.439
175	366.004	366.004
176	368.018	368.018
177	380.499	380.499
178	371.312	371.312
179	357.549	357.549
180	370.570	370.570
181	376.812	376.812
182	369.264	369.264
183	371.867	371.867
184	387.859	387.859
185	384.387	384.387
186	369.327	369.327
187	374.161	374.161
188	367.979	367.979
189	378.421	378.421
190	377.553	377.553
191	385.908	385.908
192	391.371	391.371
193	399.733	399.733
194	397.407	397.407
195	389.562	389.562
196	398.171	398.171
197	404.196	404.196
198	405.802	405.802
199	413.157	413.157
200	401.020	401.020
201	394.669	394.669
202	391.864	391.864
203	382.568	382.568
204	395.223	395.223
205	390.270	390.270
206	401.268	401.268
207	402.925	402.925
208	398.313	398.313
209	384.113	384.113
210	384.959	384.959
211	391.932	391.932
212	401.477	401.477
213	389.603	389.603
214	382.410	382.410
215	401.736	401.736
216	391.237	391.237
217	401.299	401.299
218	394.250	394.250
219	380.755	380.755
220	399.695	399.695
221	385.333	385.333
222	377.104	377.104
223	387.232	387.232
224	387.002	387.002
225	387.421	387.421
226	381.829	381.829
227	385.044	385.044
228	388.640	388.640
229	391.694	391.694
230	395.929	395.929
231	392.661	392.661
232	388.567	388.567
233	404.352	404.352
234	383.950	383.950
235	390.283	390.283
236	396.459	396.459
237	398.845	398.845
238	393.010	393.010
239	392.794	392.794
240	393.556	393.556
241	399.491	399.491
242	400.972	400.972
243	397.586	397.586
244	396.629	396.629
245	397.970	397.970
246	404.630	404.630
247	402.565	402.565
248	396.857	396.857
249	406.210	406.210
250	400.675	400.675
251	395.616	395.616
252	396.835	396.835
253	412.494	412.494
254	415.036	415.036
255	414.750	414.750
256	409.890	409.890
257	411.076	411.076
258	412.101	412.101
259	415.176	415.176
260	407.766	407.766
261	406.114	406.114
262	427.320	427.320
263	410.470	410.470
264	418.499	418.499
265	415.057	415.057
266	409.611	409.611
267	401.858	401.858
268	408.952	408.952
269	403.745	403.745
270	407.551	407.551
271	409.001	409.001
272	408.365	408.365
273	405.318	405.318
274	417.172	417.172
275	431.428	431.428
276	438.578	438.578
277	425.166	425.166
278	415.112	415.112
279	431.039	431.039
280	436.541	436.541
281	438.553	438.553
282	433.309	433.309
283	439.025	439.025
284	446.387	446.387
285	449.164	449.164
286	453.227	453.227
287	462.123	462.123
288	450.886	450.886
