 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14	Profile_Slice_15
35	481.602	470.638	483.542	483.777	488.009	485.120	479.447	475.518	479.270	472.497	490.500	483.646	484.244	480.983	484.671
36	484.029	485.986	481.230	486.924	498.589	484.691	489.901	483.831	478.536	481.345	485.816	475.726	489.409	488.282	482.830
37	471.001	472.521	484.096	489.703	484.907	487.436	489.347	475.897	493.608	482.970	483.315	476.543	492.081	483.595	483.821
38	497.478	479.686	496.096	489.224	483.344	484.320	496.991	488.229	486.359	478.059	493.693	483.941	480.625	488.342	491.202
39	489.606	488.167	484.439	497.133	474.817	472.281	487.221	491.706	481.307	475.591	489.182	491.120	487.498	485.536	489.559
40	474.439	488.344	486.136	493.303	492.386	482.557	483.720	495.909	480.684	481.389	493.922	497.599	488.277	487.007	476.527
41	483.620	479.551	487.546	489.223	493.273	481.640	491.420	481.405	482.189	491.178	496.335	498.650	489.278	486.282	499.663
42	481.869	470.137	487.811	495.073	494.219	493.713	480.582	477.163	488.090	488.474	494.718	486.949	498.279	501.904	485.533
43	491.715	492.134	503.616	485.434	485.039	486.964	491.381	490.948	498.305	499.447	503.024	480.615	487.153	498.391	487.024
44	495.248	494.623	491.418	487.041	496.121	495.338	497.767	486.993	497.498	495.576	498.628	490.938	492.248	494.302	499.101
45	489.594	492.307	489.890	495.904	486.213	490.712	484.867	494.975	484.907	494.807	493.349	482.012	490.332	486.645	496.700
46	489.872	483.845	495.265	496.086	501.072	485.795	497.652	504.482	493.437	495.071	487.104	478.086	494.436	494.725	491.950
47	482.112	481.764	495.155	501.495	491.452	498.528	496.505	498.515	481.557	487.093	487.093	487.718	492.513	495.994	505.724
48	485.798	488.604	488.241	506.361	499.665	502.725	485.908	488.769	488.543	476.531	497.387	490.089	485.303	499.375	497.961
49	490.509	488.423	488.337	503.998	504.533	495.173	494.682	485.960	502.279	486.912	496.345	495.383	491.365	491.243	498.055
50	501.447	489.830	497.500	508.427	499.476	500.067	498.855	498.780	498.300	492.201	487.064	499.101	490.385	498.421	503.179
51	506.397	494.384	496.011	495.123	495.113	501.858	495.910	501.423	495.483	479.288	498.290	495.055	493.195	496.143	509.136
52	506.142	499.391	492.636	508.742	501.689	498.253	499.355	501.503	499.947	500.388	508.769	497.590	499.763	500.881	497.479
53	489.334	502.834	492.585	497.976	497.338	505.759	501.838	495.817	500.388	517.174	483.557	495.047	502.493	500.430	496.065
54	493.398	495.387	503.185	511.039	506.807	494.714	505.308	500.777	496.143	501.720	497.645	490.159	493.261	509.990	499.710
55	490.055	492.533	495.977	504.815	498.848	492.837	490.742	507.968	499.033	503.300	506.886	494.484	508.489	500.208	497.154
56	501.034	486.642	516.416	500.129	495.763	501.970	494.753	496.907	498.654	499.700	497.258	498.877	506.781	489.647	495.064
57	504.227	508.050	510.733	501.597	513.728	504.919	501.662	500.887	507.283	501.600	500.810	500.994	507.094	504.630	507.483
58	501.579	498.462	508.658	507.037	506.618	508.625	502.017	491.547	504.111	501.064	502.754	504.022	505.109	506.173	507.570
59	502.687	504.468	507.068	501.950	502.293	501.062	497.397	487.154	498.303	501.644	504.175	502.762	502.210	497.982	500.491
60	493.202	501.771	518.268	513.491	512.942	495.240	514.027	496.168	490.998	504.686	508.489	498.046	504.936	502.906	508.193
61	496.831	497.294	504.092	501.300	500.438	499.265	502.719	499.135	494.529	496.892	500.260	506.910	510.907	502.074	501.477
62	501.141	506.215	506.912	499.289	502.638	501.514	504.183	502.288	497.687	502.863	506.326	501.860	509.956	512.133	500.913
63	506.531	516.072	509.531	508.964	499.182	509.130	509.154	509.935	514.109	501.170	509.835	503.976	514.689	512.066	510.406
64	502.713	503.760	506.697	501.952	516.712	499.175	505.193	505.144	504.528	495.799	507.317	503.289	517.560	511.007	518.388
65	518.066	513.866	507.231	510.706	507.576	498.969	514.363	508.939	510.840	511.047	505.093	502.654	533.241	508.046	511.930
66	509.402	515.045	505.840	498.972	505.050	508.151	513.867	520.751	513.096	501.370	513.017	500.727	524.804	519.149	514.280
67	510.321	505.140	498.688	510.525	516.301	504.305	514.598	514.887	508.468	511.883	510.414	502.972	506.638	514.769	505.120
68	511.591	509.001	508.612	509.034	511.658	504.261	502.446	510.100	512.087	516.895	516.170	513.552	509.868	513.219	506.065
69	515.487	524.642	512.237	516.769	512.432	514.688	503.852	516.994	515.261	527.205	515.100	511.945	516.520	509.857	501.391
70	516.508	512.480	522.487	510.903	515.375	515.767	515.751	517.164	510.918	511.442	495.936	519.291	519.455	518.418	520.419
71	517.166	517.847	514.191	510.002	519.944	508.985	524.247	517.682	516.447	500.225	519.316	506.276	514.877	509.645	514.386
72	521.659	518.628	517.228	517.743	525.505	502.954	515.541	517.429	512.450	517.417	515.735	508.022	517.878	527.447	518.994
73	518.424	518.542	519.679	526.953	532.459	526.747	517.374	518.192	515.415	509.982	509.804	513.279	517.104	521.646	515.270
74	523.984	508.011	516.429	525.034	526.495	516.978	522.621	509.895	520.850	512.090	525.506	525.354	526.799	514.670	515.529
75	505.924	509.716	519.038	529.258	521.455	516.377	525.764	503.577	518.904	506.528	521.309	523.178	515.854	515.339	513.590
76	512.590	517.718	519.951	540.647	526.147	530.271	523.173	517.487	504.389	523.386	536.998	516.126	516.105	514.516	508.204
77	510.010	515.711	524.467	536.641	537.198	518.642	520.893	514.645	513.213	521.232	520.567	518.659	524.685	518.092	502.069
78	518.736	516.700	517.077	527.044	528.317	519.904	525.131	520.944	512.981	509.801	524.350	518.267	508.726	527.181	514.878
79	515.366	528.389	528.169	525.619	539.834	523.511	526.381	516.156	511.820	508.168	528.943	519.623	516.418	521.889	528.936
80	522.608	529.860	536.887	526.471	532.523	514.463	528.374	526.886	521.016	523.850	530.193	528.017	527.826	514.694	521.810
81	529.482	515.679	540.502	524.899	525.146	520.718	531.995	525.255	526.479	531.893	529.399	529.437	520.203	527.051	533.453
82	528.322	521.582	543.713	532.972	529.384	532.454	535.028	521.466	526.824	522.397	519.981	524.038	540.590	518.927	523.950
83	533.717	531.590	548.345	538.230	535.346	529.808	527.754	519.110	528.979	531.430	524.595	517.420	524.323	535.664	535.374
84	536.472	522.500	550.033	546.423	533.975	528.761	516.479	523.372	517.273	534.975	520.965	514.310	520.589	522.620	526.028
85	538.179	531.625	540.700	535.585	526.950	537.474	530.294	520.982	542.653	517.115	533.097	517.914	517.862	522.849	524.479
86	529.936	529.826	543.594	532.274	532.257	535.165	533.763	524.721	536.748	534.770	526.224	536.659	532.035	533.745	545.892
87	536.877	532.883	536.643	534.818	541.717	537.544	531.996	543.662	532.970	532.105	525.763	542.803	541.808	533.305	536.534
88	539.353	539.941	548.030	532.695	542.757	540.541	543.791	538.765	536.573	528.301	529.125	520.003	532.904	533.214	532.607
89	540.945	551.040	538.083	538.575	530.533	538.934	539.030	533.001	537.610	528.757	518.888	524.719	538.328	536.990	537.301
90	546.516	555.970	538.252	543.939	540.714	550.293	527.253	534.295	542.717	534.334	538.322	525.716	545.750	541.674	539.878
91	552.883	562.371	534.910	547.202	540.025	549.913	530.695	537.450	543.972	535.597	535.021	517.112	537.823	529.578	537.142
92	536.303	562.056	541.713	555.557	554.363	538.178	544.064	529.909	541.817	527.080	525.519	525.000	546.224	536.604	543.990
93	553.320	564.324	546.732	562.903	554.642	545.926	539.369	537.224	537.382	540.963	534.247	534.895	532.127	553.441	538.047
94	555.804	555.235	556.541	562.311	538.396	540.714	544.453	544.326	549.862	531.702	545.984	526.000	534.788	536.802	547.080
95	537.490	552.838	544.307	551.157	541.756	532.415	546.799	544.189	553.627	524.272	544.315	534.596	547.535	536.797	537.882
96	538.969	548.406	558.047	556.017	551.559	539.248	546.503	539.056	544.053	548.375	545.365	544.997	544.224	555.973	545.935
97	549.409	567.462	570.305	548.197	555.365	547.227	547.781	550.042	543.692	542.576	550.667	532.131	539.208	551.021	541.668
98	551.036	558.123	551.698	563.445	562.031	558.414	554.145	545.573	544.190	548.169	555.098	541.861	552.672	550.649	560.873
99	557.908	562.345	565.967	563.764	560.635	553.971	554.904	567.091	555.347	555.515	550.417	548.288	548.958	549.173	556.898
100	561.178	568.001	569.774	574.320	559.935	550.030	550.579	551.992	565.606	552.257	548.171	546.496	547.546	547.217	564.132
101	563.989	572.098	580.385	578.810	571.300	542.413	558.649	544.724	549.333	555.366	543.321	557.031	552.004	564.913	551.067
102	558.071	579.037	586.765	567.755	564.324	556.640	565.486	565.231	562.532	555.517	548.388	551.747	562.480	560.343	565.546
103	545.980	581.753	586.400	574.401	568.843	571.501	556.141	564.886	563.912	559.643	556.260	554.191	557.230	562.368	561.958
104	562.723	575.185	578.525	577.843	579.501	572.471	551.359	558.788	570.340	565.896	564.089	564.971	561.826	548.864	564.943
105	578.586	583.673	590.291	571.720	568.738	576.333	565.348	573.636	573.272	564.036	552.705	558.466	570.536	561.869	567.542
106	567.861	579.110	593.075	577.107	576.605	569.077	571.635	582.413	570.261	572.795	564.668	551.805	574.501	569.565	567.908
107	575.323	584.602	590.088	587.867	582.053	564.373	571.799	567.101	583.757	574.770	569.152	563.833	562.934	570.892	553.985
108	568.184	588.877	598.586	578.091	586.509	572.581	588.494	576.004	578.698	572.420	565.862	563.526	567.638	577.533	564.234
109	567.865	601.603	595.298	589.661	582.816	566.175	571.613	576.211	571.987	576.758	578.772	570.851	575.081	580.806	584.710
110	554.096	595.451	594.500	594.193	592.427	574.453	570.916	580.906	577.411	575.537	575.512	564.841	571.390	566.073	590.905
111	575.558	589.729	593.739	601.301	592.971	591.285	565.213	582.446	593.862	568.082	567.237	570.544	565.169	565.695	573.747
112	590.764	583.343	601.614	610.144	586.059	588.982	567.733	591.148	582.630	565.835	576.073	573.914	568.065	581.220	587.220
113	581.907	599.814	603.762	614.660	586.776	591.884	574.656	584.773	581.449	575.117	578.981	565.092	570.836	573.031	584.888
114	578.794	605.040	595.276	614.341	599.454	581.587	582.592	592.504	590.104	585.051	576.509	574.622	575.698	583.886	582.734
115	583.623	610.793	618.622	614.853	606.088	594.751	585.840	595.134	591.700	577.211	587.547	582.129	586.337	589.916	592.276
116	587.920	620.446	617.395	616.524	601.921	600.774	592.283	591.636	598.138	586.358	576.817	580.550	583.843	603.345	613.980
117	602.621	610.189	622.660	620.950	611.627	607.464	602.444	603.858	614.698	597.090	603.227	588.613	588.326	601.551	611.801
118	613.904	623.555	650.241	628.314	621.562	595.669	608.487	604.903	614.565	603.701	589.862	586.177	603.695	600.725	596.128
119	608.130	636.367	642.043	627.644	624.017	601.981	609.004	616.509	618.288	604.480	604.178	581.838	593.178	602.914	610.803
120	613.021	634.527	651.705	634.619	628.632	609.203	609.605	627.648	617.428	596.886	606.931	596.568	597.325	601.760	621.207
121	610.535	643.261	650.180	634.424	632.626	626.229	617.301	616.841	636.003	594.411	596.318	594.803	604.188	605.820	607.833
122	619.493	652.017	662.113	646.272	650.267	634.289	625.937	630.360	639.224	598.226	600.680	598.130	604.386	612.252	613.342
123	641.457	655.444	658.570	634.679	641.557	642.767	629.580	635.815	618.654	611.633	614.088	604.986	606.223	618.518	624.999
124	652.372	661.183	672.440	642.703	645.697	643.388	639.930	642.811	642.074	615.223	616.161	613.709	617.276	621.460	643.532
125	656.027	688.442	666.817	648.710	655.372	640.852	632.904	646.362	659.064	634.444	618.949	621.238	622.625	623.802	634.062
126	666.711	684.131	676.564	663.382	653.114	650.761	628.375	645.036	650.291	644.992	631.681	621.443	644.245	634.257	629.646
127	669.806	686.438	684.042	675.465	662.026	657.337	634.504	645.119	663.903	633.648	628.814	641.960	644.096	661.371	648.935
128	665.610	704.216	704.934	675.239	668.960	667.541	647.651	664.957	681.326	641.976	637.332	636.982	647.561	648.810	656.791
129	694.514	705.221	703.420	689.453	682.538	681.391	667.598	662.804	693.251	647.069	652.149	645.940	644.093	651.716	659.249
130	697.918	713.371	702.974	691.112	687.956	685.023	662.021	659.037	682.095	651.997	652.807	660.404	652.111	661.735	667.704
131	715.093	735.726	706.705	705.422	690.701	690.279	670.547	698.068	695.861	665.454	663.205	654.921	658.653	659.521	702.608
132	722.836	719.937	704.092	695.661	692.859	694.766	687.252	708.323	715.055	682.702	658.715	672.312	659.559	678.707	709.103
133	751.573	734.521	736.192	693.900	679.319	699.584	682.244	718.649	710.982	690.595	670.893	678.386	672.182	672.939	703.397
134	743.412	749.014	736.112	698.537	698.717	732.942	696.412	730.702	734.215	695.590	681.241	677.066	684.400	701.910	726.704
135	750.341	733.608	742.342	705.474	706.310	722.873	702.599	749.628	748.052	714.200	689.901	704.947	709.790	718.810	746.326
136	757.520	764.677	752.922	720.544	712.887	724.314	700.633	746.236	760.019	730.203	685.478	713.648	737.125	736.827	778.459
137	758.625	772.058	755.973	729.238	721.605	730.090	709.594	766.562	759.898	743.268	713.339	709.993	734.932	744.826	777.965
138	746.002	798.511	781.779	739.288	722.026	741.807	724.106	751.260	773.812	748.537	736.894	718.226	742.540	755.043	781.617
139	741.109	805.245	784.627	752.834	729.527	745.495	726.270	764.840	782.507	743.682	742.614	732.052	753.376	764.261	755.464
140	739.169	813.568	789.853	753.304	745.371	748.824	755.464	776.837	786.280	762.221	762.580	724.930	751.590	760.984	748.160
141	735.763	832.463	791.849	748.374	750.253	758.672	757.827	778.794	771.719	758.212	768.764	747.235	739.744	759.742	740.571
142	732.967	824.062	778.182	763.799	768.834	752.813	757.381	770.586	780.379	744.184	768.204	747.006	743.365	753.448	724.131
143	728.406	824.403	773.799	786.929	757.085	761.218	762.790	765.429	759.564	750.955	769.247	747.403	745.919	747.690	731.923
144	724.811	796.760	767.236	768.327	732.403	748.625	754.499	755.693	742.032	740.232	766.382	739.704	732.627	750.574	728.115
145	725.371	788.180	760.304	746.322	753.367	745.995	748.583	755.988	735.993	744.272	755.154	728.776	729.361	740.913	721.055
146	711.659	786.675	752.330	748.080	730.051	749.321	759.081	734.573	729.927	727.382	732.320	732.321	721.016	736.460	707.923
147	709.086	760.541	734.668	754.106	726.450	747.246	761.410	731.085	737.083	721.694	726.586	730.611	731.438	737.575	699.866
148	725.254	754.645	737.314	743.296	730.086	739.266	736.399	731.902	729.446	728.704	733.730	724.121	736.300	735.346	698.755
149	702.530	762.610	736.423	727.750	728.903	723.983	723.752	725.313	743.234	723.394	734.488	712.658	719.968	730.979	716.497
150	696.161	756.903	730.690	743.790	729.961	719.304	727.060	725.745	725.216	720.355	723.722	710.168	717.696	722.094	713.687
151	691.574	762.563	757.796	731.428	726.107	733.015	714.052	735.341	727.971	712.959	731.081	721.381	711.726	702.869	702.859
152	682.003	757.817	735.835	706.725	706.997	714.108	720.165	705.829	734.965	715.934	723.557	709.953	713.627	716.037	696.481
153	689.172	742.051	721.154	715.542	720.745	718.378	712.191	713.194	716.981	716.675	724.275	702.600	711.813	702.743	698.627
154	676.966	747.158	729.195	725.450	719.547	705.654	714.971	713.929	718.239	715.159	733.694	693.139	718.055	702.537	692.275
155	672.308	737.526	711.780	720.016	723.154	714.246	717.615	732.161	691.499	701.909	717.774	698.764	708.716	705.449	698.506
156	687.574	730.794	724.865	711.344	719.646	718.250	709.814	715.645	700.237	696.741	704.935	693.858	692.755	707.367	680.508
157	670.973	736.378	721.548	716.022	694.551	698.169	706.578	705.489	691.677	703.055	708.466	684.151	684.153	686.163	684.062
158	677.543	725.724	701.652	705.169	702.984	689.283	682.878	699.508	684.071	689.795	707.610	691.984	682.102	688.626	684.959
159	668.517	720.972	686.866	712.349	688.003	684.995	691.299	705.186	685.284	679.927	697.459	695.612	673.534	700.484	672.826
160	664.928	711.123	705.559	706.339	707.261	685.875	682.698	705.019	691.676	684.988	712.985	700.978	696.008	680.565	677.578
161	661.990	704.773	693.674	697.006	684.833	692.069	679.837	711.031	700.841	698.620	697.289	685.259	693.326	685.456	677.238
162	664.585	706.801	694.306	692.373	693.600	681.457	684.228	699.223	692.879	696.952	703.959	683.956	673.936	681.901	658.969
163	649.652	699.754	693.923	706.413	686.616	687.191	680.083	697.173	691.702	694.300	696.709	677.706	676.253	678.459	663.026
164	648.093	715.504	689.903	685.136	667.270	661.455	679.257	683.839	684.222	680.505	695.557	667.163	686.471	669.748	669.125
165	659.061	697.191	692.619	676.492	677.983	666.006	673.704	686.778	673.443	692.380	690.887	677.114	685.185	670.459	651.464
166	653.200	704.574	696.301	680.466	678.305	684.626	678.081	681.763	687.839	673.233	673.294	659.687	675.724	665.267	659.732
167	652.696	696.500	686.803	694.317	670.796	685.284	679.490	683.682	671.875	670.541	682.495	671.023	662.722	657.668	667.746
168	653.552	682.476	692.371	678.054	683.533	683.441	675.125	676.888	672.385	676.846	687.530	667.173	650.101	658.469	657.874
169	664.024	694.233	693.019	681.526	663.546	681.985	666.141	672.531	669.371	683.975	681.947	663.290	667.719	665.293	658.959
170	660.091	701.704	691.762	668.338	663.361	666.949	665.090	682.103	663.624	659.445	682.920	653.534	664.126	660.329	646.005
171	645.981	694.268	674.074	683.568	668.618	671.363	662.904	667.330	683.527	660.819	674.753	672.072	656.339	667.250	645.306
172	659.455	691.345	674.287	685.922	677.889	669.323	674.080	673.908	669.986	649.798	669.344	668.559	662.678	669.039	643.307
173	657.494	679.720	689.249	676.687	678.020	662.543	669.003	663.213	665.388	661.542	677.721	664.104	642.446	658.188	636.143
174	650.258	680.389	666.811	667.100	672.041	662.880	672.825	660.407	652.684	663.879	678.988	661.577	644.837	664.646	665.942
175	647.771	681.620	680.875	672.714	665.503	653.738	666.234	661.132	657.114	656.059	655.914	646.824	652.307	656.035	677.555
176	659.709	680.594	669.397	659.809	669.295	654.416	659.960	667.998	661.901	654.321	670.894	641.485	653.988	652.475	662.175
177	665.028	687.477	677.514	671.474	667.243	651.787	658.044	658.005	662.157	651.183	652.948	649.330	638.779	635.503	647.879
178	652.089	682.336	665.174	669.683	649.337	656.132	654.290	665.739	664.672	647.496	668.504	642.341	652.447	637.932	656.816
179	649.386	662.121	675.851	656.650	654.911	658.861	657.061	667.054	664.146	650.942	654.769	647.317	650.617	641.751	657.133
180	640.728	679.141	671.078	654.909	657.684	660.906	662.969	649.397	659.359	652.164	657.334	644.503	650.677	635.601	650.665
181	637.244	683.594	673.244	670.965	662.906	659.033	661.505	654.189	658.195	659.772	654.318	650.574	650.244	633.403	648.293
182	638.567	679.802	653.073	657.708	658.550	657.826	656.264	650.162	638.842	649.851	664.392	654.462	642.011	639.663	646.720
183	643.954	674.811	679.811	666.854	651.329	650.205	656.589	653.980	658.260	652.064	649.867	653.111	659.897	656.004	636.542
184	638.763	674.499	672.952	675.914	662.377	657.050	658.028	670.575	657.881	650.473	641.636	654.092	638.942	657.110	639.705
185	656.081	677.558	668.717	669.277	676.155	653.841	650.279	667.391	658.030	662.908	659.622	666.532	647.481	650.025	652.295
186	654.190	671.034	670.981	655.239	680.193	659.831	652.773	647.168	651.489	650.176	658.367	648.286	646.271	656.767	651.073
187	637.068	675.759	673.497	661.397	672.941	653.489	662.886	655.570	657.268	662.646	661.855	647.275	647.943	657.439	652.941
188	634.901	661.737	668.883	660.291	664.118	664.130	674.030	662.111	662.733	669.182	659.904	649.012	657.023	650.424	644.663
189	643.628	665.246	673.978	669.989	659.937	660.439	666.147	657.931	652.673	652.394	656.772	651.765	650.579	644.055	644.908
190	629.483	674.138	660.412	657.486	663.425	657.708	656.038	649.794	656.224	650.513	648.105	655.827	644.409	637.965	643.648
191	633.991	668.024	656.041	670.808	647.884	649.582	644.827	663.205	659.721	637.063	648.331	642.575	643.610	647.163	640.868
192	635.313	659.445	664.074	658.809	644.654	646.927	648.391	665.172	652.936	643.204	650.635	628.040	639.237	643.454	650.424
193	630.269	665.014	648.263	642.399	647.668	652.163	643.797	660.349	633.187	646.187	667.245	634.520	647.105	632.650	642.981
194	635.295	660.981	655.363	629.758	659.596	645.231	650.656	643.917	651.649	638.791	668.048	656.318	621.046	638.521	647.069
195	640.822	661.199	649.005	639.239	656.482	641.301	637.858	649.653	661.593	650.915	649.061	635.010	637.045	639.874	641.295
196	631.163	667.885	653.052	653.359	651.894	648.883	648.501	647.678	651.155	650.179	656.397	619.602	649.569	643.261	653.517
197	638.007	670.718	655.294	642.298	655.119	642.756	648.387	642.979	648.975	653.873	660.109	631.134	632.121	639.841	640.269
198	634.498	664.518	660.688	642.179	648.634	638.711	643.870	651.286	646.621	623.649	659.245	624.971	628.047	649.973	642.727
199	633.887	654.025	643.128	638.348	646.857	644.591	653.305	637.559	642.756	643.741	651.142	637.918	634.866	639.756	633.951
200	645.544	655.701	645.407	634.290	646.866	639.335	639.806	638.168	648.455	649.991	644.888	631.713	646.243	647.964	636.872
201	641.394	637.713	654.091	631.074	644.631	647.726	632.826	639.334	646.198	639.022	656.811	634.662	642.109	631.800	640.620
202	637.614	651.851	661.612	638.004	650.432	638.769	630.926	634.089	639.240	645.921	645.306	639.268	633.162	629.755	646.175
203	627.439	646.559	658.752	644.420	656.355	657.141	643.571	629.999	651.238	643.813	647.190	640.074	638.675	635.101	644.342
204	638.286	649.976	660.656	639.128	658.892	651.912	639.732	634.602	642.250	650.379	649.853	644.017	640.377	638.291	651.150
205	627.716	655.652	663.928	649.056	653.712	640.046	645.882	638.650	645.213	660.759	643.749	635.892	640.117	635.820	636.097
206	630.652	648.755	663.289	645.640	660.086	660.366	639.467	631.431	634.206	660.563	653.699	634.692	636.687	646.804	651.329
207	632.832	653.986	661.171	642.530	657.256	655.523	647.615	639.879	639.505	652.299	643.160	637.666	634.891	630.857	636.715
208	638.855	665.567	663.968	649.529	668.043	651.541	655.040	639.809	644.643	640.825	646.080	622.971	629.531	643.282	644.143
209	637.390	671.330	659.457	653.857	665.645	653.922	650.234	640.985	647.887	634.170	648.842	622.701	629.004	632.092	637.143
210	622.095	673.072	648.872	650.663	655.569	669.784	646.559	649.715	636.210	636.305	637.540	637.714	640.706	634.060	638.444
211	627.615	678.781	654.521	648.704	673.846	673.773	646.618	651.765	626.291	637.888	650.429	635.488	638.319	638.136	639.186
212	631.354	679.984	657.508	650.538	651.196	658.334	639.694	636.384	633.768	628.688	650.499	636.319	626.458	635.913	639.196
213	628.395	656.840	646.308	649.929	639.014	636.288	619.928	633.746	644.611	632.934	639.084	626.973	625.634	630.591	626.995
214	629.906	652.714	639.443	653.462	644.880	647.510	638.477	642.417	617.269	634.317	644.295	621.247	628.030	638.949	627.433
215	625.303	650.621	635.894	646.615	643.881	650.424	643.032	641.119	630.027	626.498	626.618	627.088	629.938	638.351	624.455
216	624.358	650.888	639.799	630.648	636.612	646.916	636.637	639.558	629.288	637.285	625.493	626.318	645.955	623.296	607.406
217	625.888	653.474	633.657	621.596	626.710	645.948	635.631	637.541	632.497	626.944	620.552	628.689	631.359	633.905	621.873
218	613.024	643.371	620.998	629.262	639.729	644.178	630.774	636.145	630.452	623.763	636.763	623.650	627.447	619.461	607.760
219	599.127	628.946	627.778	632.704	635.548	642.754	630.814	629.444	642.496	618.017	637.075	620.905	631.666	629.945	633.739
220	613.459	629.439	637.994	626.478	634.567	641.168	643.517	626.474	633.245	620.688	627.580	627.345	625.860	629.063	626.664
