 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12
119	270.038	273.966	275.510	284.536	274.962	274.939	268.891	264.630	265.923	272.653	288.870	269.977
120	278.785	275.490	280.554	270.245	268.572	281.937	266.333	279.743	273.587	267.463	280.500	267.704
121	276.266	284.170	271.852	278.045	274.648	266.403	268.833	257.894	273.007	272.779	271.180	286.035
122	276.761	277.002	278.643	288.331	286.853	269.755	275.063	272.691	278.792	269.057	267.909	289.971
123	281.323	280.279	269.916	286.322	279.744	280.693	300.253	276.586	282.111	277.850	278.730	285.286
124	293.795	291.202	275.757	278.777	283.373	268.992	274.696	265.994	272.292	279.611	279.723	291.484
125	298.091	300.217	272.516	294.492	293.251	287.676	280.042	278.132	286.505	275.076	296.758	276.159
126	296.346	295.952	291.092	287.414	294.484	282.871	303.922	280.764	281.889	287.343	285.619	300.645
127	300.437	296.551	295.541	303.028	291.032	290.675	296.289	297.873	280.670	296.217	284.064	293.673
128	304.587	304.036	291.489	292.702	289.016	297.689	291.858	295.243	295.228	297.643	285.717	291.190
129	302.938	309.616	303.020	302.922	289.101	296.643	287.030	298.071	297.307	295.814	293.246	301.468
130	290.080	307.663	298.576	304.553	304.481	296.890	308.954	295.882	307.809	302.204	287.922	291.832
131	297.991	311.290	307.549	306.697	312.389	312.354	299.961	300.611	301.489	305.027	311.129	308.038
132	320.333	314.933	314.437	301.376	319.254	298.092	303.143	312.388	308.172	299.751	293.743	312.856
133	319.119	317.040	312.124	307.113	306.307	305.683	316.995	317.662	311.196	296.440	301.516	322.376
134	337.078	320.413	323.915	321.824	315.435	306.326	320.182	306.993	324.995	302.823	324.720	315.025
135	327.352	326.928	311.898	325.708	317.936	310.208	315.132	301.384	319.293	312.096	323.906	323.956
136	323.884	334.409	317.236	328.792	320.955	316.898	313.755	311.533	324.939	310.748	327.711	317.494
137	342.647	333.088	325.903	324.985	318.949	319.575	333.484	328.396	323.946	326.428	331.659	325.652
138	334.972	333.308	330.996	337.550	332.801	328.871	324.941	310.700	330.283	325.523	332.050	342.279
139	349.670	346.775	328.500	328.913	334.426	319.480	312.614	326.486	324.542	341.745	328.763	341.611
140	327.896	341.587	342.519	337.095	343.552	318.626	334.806	333.285	351.611	331.471	351.188	334.493
141	341.542	337.718	325.794	343.809	344.869	322.765	348.536	322.650	345.070	338.316	360.983	349.945
142	360.809	351.223	333.929	341.184	351.436	333.317	335.609	333.069	338.083	336.750	336.714	356.820
143	360.468	364.790	337.439	334.416	352.599	338.117	351.166	332.439	347.529	349.330	362.309	358.763
144	380.438	384.378	348.494	362.284	351.650	339.895	363.716	342.154	356.336	360.234	367.207	367.912
145	383.536	374.842	354.789	364.859	366.449	344.249	366.652	340.189	355.964	351.688	367.042	375.774
146	377.750	392.103	357.466	374.144	370.748	361.849	376.369	370.496	369.481	358.054	367.121	365.972
147	401.655	412.615	363.085	368.883	372.893	362.728	377.033	359.456	378.968	373.449	396.024	389.840
148	395.987	419.632	367.646	381.050	378.751	373.857	397.700	366.796	373.305	382.819	406.754	397.050
149	399.373	430.017	372.474	372.008	383.360	374.176	392.049	380.552	380.641	394.935	395.112	393.953
150	411.899	415.321	379.483	380.672	386.883	356.504	374.483	383.186	383.055	389.686	422.938	407.990
151	410.351	435.846	418.601	398.168	408.586	379.316	411.453	376.006	400.930	393.387	411.177	420.633
152	412.936	432.903	405.114	402.838	437.040	375.484	402.915	403.196	418.751	414.347	432.691	423.853
153	445.157	441.269	411.580	406.286	412.125	394.999	392.759	407.566	403.931	429.754	434.289	435.529
154	453.111	443.812	436.586	399.979	424.909	389.410	447.337	389.704	410.835	416.393	455.526	435.434
155	450.211	435.978	444.003	417.251	447.467	416.090	445.315	412.641	424.096	457.571	467.842	459.205
156	465.050	443.187	440.284	408.214	454.619	426.231	450.964	406.261	448.437	468.269	496.527	457.022
157	506.988	460.076	459.086	440.506	435.931	431.000	459.932	443.855	440.204	469.060	506.186	463.142
158	531.511	510.979	457.972	453.348	442.875	437.370	466.845	458.263	471.734	474.212	534.138	510.121
159	559.424	501.856	483.922	480.894	485.362	456.250	482.972	452.026	472.949	479.165	575.438	519.316
160	575.522	506.177	481.096	470.808	506.168	464.254	486.896	467.813	492.022	508.946	568.423	541.753
161	578.348	534.311	505.146	482.038	500.556	456.875	513.415	475.870	524.537	516.931	603.942	583.758
162	558.777	539.986	550.475	520.966	530.147	486.382	554.875	509.008	567.978	546.192	598.872	600.686
163	548.025	550.035	545.941	520.144	516.082	516.568	570.020	571.216	575.550	547.984	622.897	602.489
164	534.763	552.191	569.251	554.382	554.936	524.777	598.995	574.332	607.164	581.774	625.436	599.849
165	511.574	550.181	569.811	577.074	584.597	546.453	635.592	594.274	589.242	606.658	594.009	589.818
166	513.291	545.473	587.578	591.203	593.395	552.472	658.089	610.488	605.544	599.609	584.982	553.596
167	477.519	537.881	572.379	573.766	598.799	572.219	674.789	623.431	582.361	610.598	550.997	561.336
168	497.416	531.326	571.538	538.527	627.483	585.512	666.807	619.175	584.372	619.065	539.077	522.207
169	477.238	539.399	546.371	513.432	610.111	610.597	645.187	631.679	595.873	620.919	536.036	534.509
170	495.578	525.043	546.863	544.529	592.517	606.951	624.638	596.971	584.792	596.780	511.204	504.567
171	463.142	501.201	520.354	518.363	578.190	602.673	607.344	572.172	559.271	573.329	496.492	506.706
172	491.503	492.531	510.391	505.008	560.198	602.572	601.343	569.150	564.039	558.237	499.676	502.806
173	476.584	530.516	500.254	497.091	538.637	611.463	596.524	562.127	567.700	538.813	494.909	485.936
174	482.592	498.820	498.946	502.127	526.958	575.975	562.377	553.479	539.036	524.370	504.440	489.199
175	484.879	497.139	482.603	481.716	525.106	562.735	569.275	543.089	534.273	534.181	501.001	494.154
176	477.166	519.596	491.458	482.961	505.617	544.313	563.119	533.822	529.223	494.250	503.785	486.706
177	474.812	499.850	512.696	481.670	521.878	541.701	547.116	536.630	550.251	515.617	508.642	489.265
178	465.429	502.734	505.344	479.932	514.003	563.022	553.806	531.449	525.663	512.487	516.496	494.941
179	462.425	505.778	495.999	481.784	519.050	535.244	539.009	523.755	528.474	536.094	517.565	507.215
180	451.315	502.296	503.987	478.545	511.235	537.113	534.373	522.867	539.131	500.935	524.429	487.303
181	443.018	487.068	503.657	475.791	503.612	527.796	545.733	519.059	521.529	532.203	486.577	482.840
182	446.272	496.445	508.166	473.529	498.386	528.271	547.789	534.206	514.007	524.804	508.274	494.492
183	445.760	486.111	489.874	473.922	488.934	529.941	522.209	522.918	512.939	513.755	480.814	482.421
184	440.033	472.328	504.875	474.163	504.825	505.705	507.593	525.436	504.846	515.648	477.478	478.509
185	449.639	481.480	481.750	489.178	477.194	490.023	503.532	528.931	511.985	529.233	502.924	479.822
186	432.184	479.170	497.204	486.043	496.490	490.099	486.439	535.665	488.502	503.101	500.421	460.326
187	426.481	475.739	476.587	478.075	482.237	515.127	488.161	536.936	480.086	500.841	485.478	475.021
188	454.588	481.569	479.914	464.001	471.384	499.708	510.101	530.776	491.231	514.766	491.226	466.244
189	439.319	465.744	470.163	472.207	474.869	508.974	507.692	484.913	489.126	494.177	470.845	469.852
190	449.490	458.184	478.787	449.807	479.822	492.783	499.201	498.252	474.595	494.953	476.081	465.708
191	448.293	466.108	455.010	461.742	470.266	485.872	487.844	484.776	479.490	474.149	481.734	465.765
192	453.626	469.845	456.480	458.539	471.491	479.873	495.049	503.738	480.819	486.120	467.871	480.600
193	449.709	460.078	447.007	451.718	460.564	477.212	504.536	472.123	479.850	484.482	476.299	474.054
194	456.912	469.202	452.213	450.786	469.384	488.217	502.243	483.703	489.343	506.822	472.897	473.025
195	477.185	475.011	454.581	469.353	492.382	505.879	520.322	479.518	495.490	514.146	486.664	461.945
196	462.565	463.547	456.361	469.521	473.600	486.276	499.119	496.549	482.045	513.139	480.604	479.109
197	438.521	462.023	474.560	454.496	478.404	499.150	509.842	489.239	499.712	506.212	475.726	461.375
198	459.130	472.999	457.689	478.985	489.199	491.894	509.522	488.359	493.480	519.045	492.629	467.326
199	449.755	474.408	461.006	461.672	492.341	497.153	518.458	492.612	507.928	505.832	484.037	466.905
200	450.014	481.730	464.444	473.892	517.353	487.040	489.539	498.532	505.429	521.402	475.715	468.879
201	453.181	480.579	470.495	457.948	483.624	507.504	492.056	485.669	505.535	487.344	492.859	477.952
202	458.879	477.058	473.517	483.073	498.619	518.776	490.269	497.418	512.642	517.874	482.955	465.939
203	471.028	479.211	479.337	472.545	498.085	508.374	502.686	497.492	517.825	515.455	497.043	484.610
204	458.161	476.568	474.103	462.379	504.990	503.513	510.400	510.912	506.488	512.543	498.753	489.150
205	475.950	498.244	479.928	478.016	513.327	538.323	526.117	516.275	511.339	522.289	512.065	478.351
206	471.289	487.694	458.280	498.197	496.934	504.918	520.543	501.907	528.723	518.672	506.750	492.475
207	484.034	494.468	485.587	467.473	508.059	506.945	523.223	503.362	527.999	503.181	508.006	479.795
208	475.768	496.924	489.621	466.937	507.871	522.894	524.604	504.303	536.488	545.365	511.680	484.230
209	460.298	496.555	488.154	490.223	504.309	533.894	518.451	503.483	532.336	525.921	508.195	473.367
210	475.116	485.025	497.972	488.299	500.375	527.606	515.718	519.010	539.852	532.436	510.817	502.233
211	477.299	480.364	471.552	494.995	515.676	540.965	522.581	519.944	525.873	536.197	517.424	469.307
212	496.155	506.974	493.913	487.380	513.141	525.926	536.502	507.570	537.138	527.874	516.248	487.486
213	475.789	507.154	477.192	498.270	527.669	522.530	538.740	537.908	539.440	529.704	524.445	501.571
214	493.887	492.722	488.853	508.412	523.607	529.676	544.318	527.711	537.284	535.932	528.050	506.776
215	507.194	503.784	488.497	488.184	519.094	531.779	541.249	541.716	546.840	507.633	509.701	497.951
216	483.870	504.532	501.994	510.475	522.545	539.079	536.764	542.937	541.549	529.755	509.117	507.653
217	487.512	488.316	507.215	505.374	533.142	537.915	546.970	533.237	543.351	510.448	520.862	509.303
218	481.360	500.840	497.545	493.508	545.346	537.396	524.009	532.063	561.636	526.358	514.339	523.895
219	502.870	497.890	512.605	501.781	538.521	533.183	544.074	530.163	540.794	532.307	512.139	512.494
220	525.990	500.692	501.948	508.861	530.124	521.810	543.951	529.139	569.834	544.778	546.498	544.994
221	510.144	503.529	498.353	511.578	524.491	527.662	535.483	529.265	558.856	524.345	527.776	525.224
222	500.791	493.099	496.486	512.938	534.264	512.761	545.682	541.796	561.116	534.978	527.383	519.921
223	490.443	505.807	502.777	508.652	542.610	527.336	566.113	526.510	563.091	540.753	546.450	513.829
224	506.185	512.291	510.026	520.898	534.883	530.881	535.036	560.637	573.925	543.831	521.373	520.926
225	518.601	525.003	507.162	528.092	550.646	557.764	561.339	558.466	560.043	540.410	563.831	516.617
226	510.027	531.932	509.827	524.797	537.330	538.052	584.362	567.093	558.268	523.567	534.058	525.448
227	520.761	543.773	524.521	531.017	555.536	556.047	568.016	561.388	586.584	558.109	527.510	536.894
