20-08-04_M1_P1_C5__1__h;49.7030273074306;58.2695840858496;61.44682800716964;65.39140121780929;68.26542165474984;72.91510351041052;73.84704673591023;75.44220000563018;78.8946002046705;79.60807513783948;77.60073212065072;79.82767617149966;81.53376751575979;79.9267999650092;77.41048901568047;80.47979366301934;75.02922465965003;72.11391055941021;71.34603366279043;66.34637473278963;67.46863573868995;65.46878624296005;59.295333471800404;62.15412853921043;56.98872762896917;53.09284672537069;54.87125062267933;56.21038646179932;53.27904799354019;57.3095704640491;55.31371273111108;56.37164710520028;53.20909239240973;52.92471107309029;55.419057738649826;58.02238395892982;57.159674685110076;56.72933413437022;59.71373305183988;61.30314971905045;58.70177273537956;59.06692519162971;56.99763896169043;62.5198529850195;63.27656343564013;64.42974373621018
20-08-04_M1_P1_C5__1__f;64.0976794489559;63.4079289325247;63.2940513539619;63.1617753487924;64.215369154485;66.4018573401064;70.1287423428956;75.27015670106451;81.5510828394756;89.4796491759127;98.94279767753478;109.88524109496201;122.227928808391;136.617465374177;152.773281962745;169.786373157084;189.746151763303;211.139912656092;233.486520943427;258.369958094573;283.050962130121;310.147522074562;339.832472064339;367.962186077125;400.099419437461;433.180448036325;464.539787267521;496.78248980837503;531.876493802908;563.945409575118;599.973712365973;634.4144125797139;671.758357148778;707.6684821700529;741.7894450962959;775.824753461046;812.990302355335;848.870690839961;882.330500580859;916.6182362529089;953.686287187531;988.471049450628;1024.4057619952;1053.4255570436999;1085.84861925917;1117.94389757811
20-08-04_M1_P1_C5__2__h;34.5502907689397;39.977335053579736;47.15403744666037;48.890621319160346;51.007366503750745;53.88644945877968;53.06515847866012;55.06948932679006;58.08161006253977;58.91742193810023;53.91503877898049;57.3596636400398;52.047605548530555;53.976278834348705;49.18525659365059;49.78435834011998;48.92694893642965;48.8263145990004;42.60786063874002;33.82632736033065;34.41136250104046;29.348189799969987;28.425763215910592;22.336518368780162;19.421303093940878;17.5664271573296;17.633772955769928;14.928097860839443;16.165963720651234;15.083692205160332;15.082353653440805;13.879653012269046;12.909005487860668;16.747526336719602;10.855019210401224;11.994763433290245;15.094755096639346;12.727092313900357;15.287631293980667;13.570363456808991;13.991387099530584;10.17879976632048;13.89931341053034;13.651804187129528;14.860793684950295;16.358559671809417
20-08-04_M1_P1_C5__2__f;63.9437951934938;63.525669859504994;62.8979613608141;62.8882080517548;63.8710831190371;66.05169839687291;69.8779893952536;74.7638375518419;80.9859202158814;88.7876600914735;98.458458497335;109.01118830432699;122.019777015772;135.83337659066;152.275515115394;169.179188025324;188.238087802048;208.463977494377;231.82900050000598;257.369936461052;282.363249174261;309.925292344489;337.80528981192697;369.125963069685;400.360859382323;432.461199646749;464.988139073598;499.516775135445;533.352344548168;568.4281841662211;604.1357341503859;640.66006130616;677.840891347133;711.6394452068291;751.603877584377;788.384708406493;822.500842008509;861.586248493817;895.9651178841871;933.290771083761;969.8025102758771;1010.50261717935;1044.3402514899801;1081.6647409919901;1115.45166435804;1147.96485970824
20-08-04_M1_P1_C5__3__h;32.23026328698052;33.209890881869796;37.69689999662933;44.10696409100001;46.796180769630155;45.07123587601018;48.918976488110275;49.86698286858973;46.78681528626021;44.34451069663919;46.575579473999824;48.42134442875977;48.441049952309186;45.697553726670776;40.92126980415105;39.98094666198085;46.17096324595968;40.70544422455987;38.64833467608969;34.12178466226942;34.10967814246942;34.34444007134971;31.275952248790418;31.15765714224017;25.151964754820256;24.603791735110462;22.035007326150662;22.424604003060267;19.169972918499298;20.48222545535009;22.76952078773047;22.52668409963917;21.242242611579968;18.146622719129482;18.647094287540313;17.50420794333968;19.26643271617013;15.16512306425011;19.400267236040236;19.420923548110295;22.974149200919783;23.362474717820078;22.575111276270036;24.70639679076976;22.865448474250115;27.63264272223114
20-08-04_M1_P1_C5__3__f;65.5705886453554;65.4288838543468;65.1195091058662;64.84601196572389;65.9171766860393;68.5398326310421;72.1938028875358;77.5014322769558;84.5109620855401;92.94707528875472;102.520146721418;113.72391953861799;126.69816833225;141.50112169893498;158.652996190291;176.749383847874;195.22847914382703;217.356484347422;240.704554661386;266.32424631085;291.925618661942;318.76424646981496;348.481062126855;378.123178682684;412.382074170588;444.64936359148805;479.207458550772;513.436326373931;549.611939892393;584.477091526825;618.67632574526;655.323484207309;692.867544599508;731.8760363111189;768.1006750143209;806.2013235400591;842.8947283111861;883.642070866075;917.085436261533;954.4064250449271;987.62292020988;1023.3236166258199;1060.34599660544;1093.1453239804;1129.76215742402;1159.04291359616
20-08-04_M1_P1_C5__4__h;68.36086216849071;71.28360439812059;74.22147131449037;77.71342372683011;79.80287228934958;80.74015604596934;83.8025800751393;86.10911778050013;86.28143904954959;89.59063531409993;88.7494204045297;88.48078596986034;90.59313864075921;87.3159806920894;86.23884187642034;84.7243171523096;82.5017302055403;81.36626366994005;77.5078939777195;75.19202238448088;75.61373903498043;72.30339467087015;69.82297521133023;65.36565304134001;67.44228805089006;62.19022550525915;59.231698936769135;58.645035598320646;60.63942972561108;58.99507353893023;56.75427659465004;55.14899417937977;54.68705269671045;55.425886516570245;55.690144495750246;54.934567775469986;55.50677855930007;55.703941273000055;54.279700471080105;53.65133836524001;52.415293287959685;51.95105745419005;55.286930376339114;52.80898298036027;54.856466111159534;55.773858763089265
20-08-04_M1_P1_C5__4__f;63.2987745174343;63.0355783553671;62.866146586764;62.777222589253206;63.8250531233963;66.2220953224652;69.8912158546498;74.8733978866302;81.39261659072291;89.0556378026941;98.5383552197201;109.33594472012899;121.57686137170099;135.910984735364;151.742407341911;169.187987191908;188.46718831189602;209.089329665476;232.15126789916098;256.319651739394;281.18577767977;308.215587454649;336.963316704479;367.241669083666;396.816494274236;429.85843624293403;463.35203995083;497.022661281164;530.026537401621;565.217780713508;600.7730198189261;637.001446969472;672.76495489434;708.3106953067099;743.9986146470391;780.496810528517;815.9156019603979;852.736617790041;889.587677872852;926.618779492765;962.944948122871;999.297901799827;1031.62284248944;1068.7681564961001;1100.71665554543;1134.59030905393
20-08-04_M1_P1_C5__5__h;38.91461755995988;44.05659425472004;50.630437422630166;52.629592625909936;49.849344299500444;54.030182424490704;53.03099315457075;54.07981931019003;54.928757802730615;58.40752795054959;53.202456389500185;51.00104821674995;48.17680287380881;47.21439468307017;52.52073940016999;50.08076503136999;49.36242675393987;49.93249856800048;47.58597406649005;46.268379750329586;41.41433075997065;38.14215357873036;38.41559585943014;33.818742427620236;35.293796299710266;34.27882586479973;32.183562638089825;32.0932083696498;28.459309744500388;30.428202763900117;27.19071497827008;30.063123718240604;25.076026099089177;26.40286120948076;23.463063114460056;23.161631265049436;25.385725759880188;19.916149125820084;19.98822900903997;20.56071661337046;25.045531921110523;24.397056234510273;20.382958786360177;19.679992161570226;23.13613453284961;26.451744194750063
20-08-04_M1_P1_C5__5__f;66.7020102511501;66.347331877841;65.88983501036749;65.8395264690284;67.2939407759647;69.7423148970077;73.759352054014;78.99443653398309;85.8103413469267;93.71058805840559;104.211821039567;115.82260835737499;129.44915385252898;144.231916094712;159.972261545645;178.23164140340901;197.827864971129;218.90226718485198;242.279985345738;267.06250216095697;294.317397467954;322.637437072408;351.034241707817;382.66785317419;413.563784590216;445.975913579783;480.24263330681396;514.506610751273;551.27687642491;585.512720122147;623.730955377658;658.253377711387;698.4861436333509;734.981742065509;774.631003175818;812.4885327531771;848.871928606113;891.9012210761681;929.6979317207091;966.678792967137;999.849934032635;1036.80648945255;1076.96905034319;1113.61553518836;1145.26299368167;1177.3798387389
