 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	357.654	357.654	358.344	362.085	356.260	367.087	348.989	363.192	359.005	359.422
2	359.183	359.183	363.794	359.731	351.275	355.394	361.881	361.788	362.209	351.121
3	350.661	350.661	364.430	354.748	363.648	360.660	354.742	358.391	352.045	358.568
4	363.491	363.491	350.721	360.852	361.138	349.104	347.001	362.280	354.929	351.594
5	361.463	361.463	358.432	358.385	347.966	359.940	352.481	356.447	354.559	350.016
6	356.688	356.688	352.281	353.978	347.340	366.039	347.029	354.082	352.346	356.623
7	359.153	359.153	356.213	361.261	369.447	359.424	353.092	356.845	358.129	357.357
8	351.983	351.983	348.999	360.305	354.835	362.603	358.098	359.544	350.937	362.427
9	370.749	370.749	356.291	352.566	357.366	360.548	357.283	361.468	352.342	357.962
10	358.121	358.121	364.397	352.229	358.859	351.918	359.474	355.638	355.336	363.117
11	366.202	366.202	355.444	353.652	354.581	351.375	360.000	350.885	350.681	361.518
12	358.394	358.394	356.033	352.910	357.131	358.809	357.078	360.391	353.336	351.201
13	361.884	361.884	366.990	357.288	362.631	361.269	360.318	353.535	357.629	356.441
14	360.558	360.558	365.420	357.379	361.992	359.108	357.843	348.303	352.537	365.010
15	353.037	353.037	349.678	362.589	355.454	356.666	361.239	357.662	353.101	347.324
16	362.807	362.807	353.912	358.844	362.799	362.915	360.719	362.163	364.030	347.576
17	367.484	367.484	360.032	354.082	361.560	359.785	364.697	355.908	356.773	349.690
18	365.765	365.765	363.547	350.451	355.079	362.320	357.738	357.213	359.339	358.438
19	364.936	364.936	357.496	351.464	360.647	352.174	361.145	358.484	353.485	366.051
20	367.553	367.553	352.298	357.816	359.334	360.249	367.378	363.490	358.402	361.860
21	368.689	368.689	357.990	350.670	355.899	355.933	355.269	367.152	351.664	356.673
22	363.435	363.435	364.685	356.340	360.130	360.097	359.563	364.293	355.766	353.115
23	368.135	368.135	356.181	357.860	365.847	356.658	360.710	360.445	340.245	363.826
24	366.216	366.216	349.532	346.515	354.234	349.449	353.868	350.638	357.797	357.315
25	358.202	358.202	370.466	355.578	357.023	360.790	361.929	354.036	354.278	356.349
26	365.112	365.112	366.700	355.895	363.637	359.368	363.571	353.555	355.200	346.489
27	364.001	364.001	363.222	364.300	368.688	359.121	351.513	360.257	356.047	353.475
28	360.196	360.196	365.333	355.143	364.431	368.420	360.083	360.858	361.176	356.766
29	361.102	361.102	364.561	363.148	364.612	356.633	356.888	361.100	362.797	358.795
30	367.466	367.466	366.015	365.427	351.586	362.045	356.472	355.297	360.726	356.472
31	364.406	364.406	363.212	364.351	359.987	353.400	355.241	346.484	357.635	354.419
32	369.200	369.200	364.420	355.365	359.807	359.875	362.017	361.189	345.618	354.821
33	372.741	372.741	360.605	359.272	369.674	357.840	356.541	360.713	351.479	356.563
34	358.164	358.164	359.390	363.357	363.008	359.989	350.864	362.519	360.867	353.993
35	352.449	352.449	369.606	364.006	359.734	360.568	352.305	361.229	361.141	358.702
36	366.961	366.961	366.489	361.606	358.682	360.463	360.982	356.360	359.694	361.047
37	362.248	362.248	365.311	359.649	353.926	363.948	357.462	360.623	368.563	358.419
38	365.070	365.070	368.667	358.938	355.497	369.342	356.535	356.794	361.551	359.562
39	363.347	363.347	358.548	353.136	362.830	366.895	353.609	367.261	361.939	354.348
40	362.731	362.731	361.962	360.266	363.980	360.457	358.436	364.303	361.305	355.626
41	365.674	365.674	368.501	360.769	356.647	357.493	355.605	354.111	360.680	348.208
42	364.174	364.174	362.389	357.512	355.338	351.782	361.582	350.480	351.800	349.231
43	370.024	370.024	370.418	359.161	356.357	359.296	356.667	350.367	361.779	354.013
44	358.977	358.977	368.480	362.332	361.279	360.348	358.757	358.336	357.443	346.367
45	365.134	365.134	364.799	357.512	360.759	356.632	353.994	359.220	352.592	353.867
46	368.211	368.211	356.114	354.080	359.642	360.275	361.171	365.083	356.962	344.236
47	356.309	356.309	358.546	354.265	356.848	348.820	361.936	364.079	353.899	355.710
48	364.079	364.079	356.995	351.194	358.594	359.823	359.016	360.711	363.389	358.589
49	363.700	363.700	362.319	364.512	356.032	361.031	359.798	355.390	359.674	357.171
50	361.268	361.268	362.587	362.643	366.639	360.861	350.752	353.320	349.417	361.511
