 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	212.698	226.763	221.246	223.096	217.430	212.752	218.173	215.740	216.803	223.315	213.011
2	219.869	232.463	225.027	221.614	218.057	213.001	220.137	219.182	220.280	214.154	217.892
3	209.930	234.893	226.331	216.050	219.864	213.577	215.290	219.999	221.407	223.788	211.571
4	213.348	231.251	224.672	219.026	224.673	213.536	219.076	216.598	212.075	217.592	213.960
5	216.986	226.025	224.250	223.902	220.627	221.851	230.682	224.861	224.094	221.963	213.793
6	217.971	229.598	214.988	222.352	214.417	216.543	229.959	215.358	223.031	221.684	214.833
7	219.789	230.735	217.470	222.910	215.343	219.884	210.232	223.606	218.901	221.197	219.245
8	221.618	227.792	231.556	223.825	220.584	219.215	215.182	228.602	224.531	223.468	222.740
9	218.659	236.021	234.118	223.499	224.594	222.311	224.685	228.604	224.093	226.261	215.238
10	211.106	244.580	237.120	224.718	222.750	216.666	227.365	232.380	230.606	217.057	219.445
11	214.478	234.878	231.589	224.749	220.279	222.481	222.690	230.814	233.068	217.649	225.957
12	216.573	248.640	219.306	223.465	227.821	226.390	231.851	228.078	232.411	217.548	220.010
13	224.844	239.781	228.397	224.872	227.481	227.379	220.918	226.464	232.816	223.627	216.849
14	230.588	242.229	236.253	231.104	223.376	224.524	218.780	219.009	231.734	223.630	229.021
15	225.381	236.742	231.712	234.583	225.536	224.755	229.427	223.624	232.694	219.585	227.988
16	219.817	243.111	229.654	230.218	226.477	230.581	230.582	230.218	220.240	233.037	227.358
17	224.118	241.838	236.936	234.058	225.051	227.701	240.589	234.480	230.963	233.356	226.572
18	222.919	237.848	227.243	220.806	228.801	225.604	229.828	233.522	224.943	234.310	229.876
19	226.168	248.213	236.380	225.273	232.040	229.549	238.998	236.314	229.752	225.749	233.992
20	229.580	242.737	230.125	226.742	226.010	232.225	239.944	233.899	231.632	226.849	230.521
21	227.154	242.858	233.832	231.788	228.600	235.774	240.309	242.903	233.415	232.415	239.375
22	229.565	250.447	240.945	234.397	229.718	239.690	232.939	242.457	231.642	232.124	231.430
23	230.866	245.825	230.718	229.007	234.838	243.362	238.867	240.998	243.451	245.381	238.147
24	231.046	247.056	235.187	234.086	240.359	239.053	240.719	237.269	242.386	237.297	237.787
25	232.899	251.346	235.534	242.715	229.496	238.708	230.331	233.789	242.422	245.560	238.491
26	232.908	251.381	235.986	238.412	228.735	236.946	234.681	244.318	236.718	243.257	234.744
27	239.345	246.293	235.939	233.576	240.590	236.716	251.777	236.077	246.784	238.791	238.214
28	236.648	253.864	238.974	243.010	235.687	236.471	242.111	232.391	247.063	247.044	236.945
29	233.112	253.243	253.306	240.689	232.950	246.789	242.647	241.495	237.593	242.274	242.936
30	239.384	247.053	250.240	245.355	233.870	240.991	247.714	245.091	245.593	236.317	242.351
31	240.079	249.423	259.935	243.544	240.010	244.037	245.736	252.539	243.386	237.937	231.332
32	243.398	250.415	257.883	235.969	241.110	241.080	245.433	252.577	241.393	243.746	241.665
33	240.062	258.793	247.584	239.411	247.025	242.430	255.383	253.770	248.380	244.767	248.591
34	235.040	261.147	255.028	235.248	241.513	247.162	255.520	260.617	248.445	250.505	249.737
35	235.399	257.541	257.541	246.787	252.168	247.130	253.728	257.943	248.485	251.423	248.367
36	244.795	258.844	257.214	237.372	253.061	249.118	258.270	249.308	253.916	243.699	243.579
37	242.963	257.370	263.678	248.287	240.159	259.292	263.501	258.114	249.714	255.638	248.419
38	242.779	254.363	253.545	251.947	253.488	257.927	253.981	257.980	259.802	253.819	251.315
39	244.732	264.588	252.653	250.755	256.072	257.931	252.793	257.352	256.624	251.107	248.572
40	245.446	272.540	257.079	250.361	253.768	252.827	263.163	266.266	255.769	255.976	252.570
41	244.672	264.602	254.082	248.703	258.077	263.180	262.853	257.284	260.295	265.522	261.435
42	248.983	266.376	263.246	254.453	258.352	270.540	265.769	257.867	264.655	259.676	261.895
43	256.271	276.759	272.303	266.138	262.341	261.820	267.516	274.064	269.866	262.854	269.613
44	258.493	281.369	266.691	265.179	263.851	278.073	269.725	274.699	268.828	262.086	258.261
45	256.453	283.499	271.860	266.321	267.532	273.551	276.493	270.206	260.793	269.817	264.369
46	260.084	283.633	269.314	267.464	266.342	272.908	278.513	277.164	272.828	271.775	264.006
47	259.513	285.956	273.393	265.383	265.428	276.169	281.250	280.919	269.913	276.176	271.429
48	270.488	287.310	278.542	265.891	275.004	278.885	283.543	277.697	278.963	269.229	279.999
49	266.440	285.129	275.911	270.292	265.917	272.785	265.674	269.935	285.526	264.000	270.521
50	269.914	285.321	286.870	277.076	284.815	275.428	279.067	283.261	288.632	280.388	279.732
51	280.224	286.779	281.519	285.618	287.690	278.429	290.334	281.926	286.439	283.290	282.844
52	276.698	288.156	278.761	281.407	273.418	286.046	292.875	293.650	276.050	283.150	280.497
53	285.739	298.186	282.050	280.605	283.373	294.588	289.645	302.664	293.222	292.867	278.799
54	293.265	286.061	282.698	279.559	283.124	294.325	296.155	285.964	291.553	290.024	280.894
55	301.789	288.779	276.936	287.287	293.093	286.514	297.812	291.830	295.139	291.096	294.494
56	290.751	301.323	294.996	290.268	291.291	302.051	304.675	294.674	289.660	293.731	288.844
57	286.224	302.057	296.357	282.926	291.437	295.777	312.254	300.981	305.046	307.228	298.139
58	282.281	303.767	304.378	293.710	299.279	302.285	307.709	299.828	311.614	301.962	291.395
59	295.208	311.879	302.621	292.257	310.157	309.737	307.619	298.159	305.692	304.427	297.928
60	292.649	310.777	301.974	307.160	315.466	306.251	312.191	299.132	312.778	307.332	308.161
61	303.400	318.918	322.051	311.490	312.088	317.367	311.233	316.981	323.382	313.702	318.572
62	296.746	333.438	318.902	310.254	298.658	321.467	311.141	332.497	329.000	324.169	316.747
63	298.749	327.596	316.652	303.479	306.194	317.239	318.468	333.219	321.864	321.091	306.656
64	313.940	328.701	325.854	312.004	312.208	322.915	326.287	327.016	327.021	326.274	316.207
65	311.845	329.435	322.613	307.183	317.477	325.003	328.212	332.808	326.196	336.645	320.899
66	322.129	338.631	320.391	317.107	332.336	337.173	334.766	337.732	335.874	342.251	323.776
67	312.425	341.982	322.311	326.142	328.587	339.402	340.550	340.792	347.668	335.682	323.048
68	318.356	344.086	330.690	333.114	332.581	345.517	346.759	331.827	341.196	357.571	330.300
69	331.020	364.048	336.556	321.416	331.883	343.018	340.617	348.119	343.227	362.357	322.635
70	328.300	363.119	340.746	322.606	335.852	349.894	352.925	351.595	340.953	351.917	340.836
71	331.717	351.915	329.088	347.208	347.198	351.278	359.633	351.258	344.211	361.633	341.814
72	336.146	357.640	341.167	342.321	341.119	362.819	354.561	353.662	349.886	364.514	355.878
73	350.789	355.840	348.631	351.874	352.058	372.653	366.186	366.224	379.570	360.212	349.101
74	349.878	367.465	346.590	347.850	358.698	369.568	374.998	366.397	385.718	377.434	351.289
75	356.650	375.495	358.920	350.898	364.185	366.561	370.958	367.422	379.637	379.942	353.613
76	351.488	370.930	365.097	363.903	367.005	367.244	389.977	383.114	382.805	372.021	366.557
77	357.344	384.505	364.537	370.969	369.707	386.004	394.099	387.725	387.488	385.671	371.618
78	371.295	382.998	379.007	360.408	375.783	384.463	403.394	404.197	389.945	401.063	389.128
79	383.088	391.217	389.382	368.986	388.314	392.017	401.013	406.632	397.797	401.641	392.065
80	378.385	404.506	383.448	378.926	382.945	404.685	402.748	405.918	404.439	403.498	390.270
81	387.746	403.659	400.371	388.268	387.669	398.920	412.288	415.753	413.699	412.605	400.038
82	388.878	409.672	397.168	388.866	386.014	414.245	412.973	417.367	427.765	419.659	414.144
83	401.360	418.406	413.537	393.734	404.595	433.481	427.168	428.617	420.872	434.538	410.978
84	411.190	427.179	431.839	400.578	414.547	436.255	439.387	428.125	423.278	435.437	426.823
85	425.085	420.559	420.539	399.908	411.370	431.467	438.514	437.603	437.637	434.709	428.449
86	428.307	447.656	414.840	413.325	415.722	449.783	455.690	449.667	448.364	456.605	440.198
87	438.364	457.625	428.836	426.636	425.312	449.867	466.635	467.429	452.790	460.654	443.443
88	449.486	455.250	443.140	436.718	443.469	446.909	466.706	468.084	457.023	456.545	454.222
89	445.897	457.915	454.578	447.921	455.577	466.099	477.673	468.739	470.700	471.435	457.699
90	447.361	470.590	457.013	443.584	455.822	485.675	487.664	483.391	467.948	493.445	457.886
