 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	932.935	932.935	964.221	958.081	955.813	893.552	875.018	842.652	850.113	821.378
2	924.266	924.266	921.615	943.954	943.456	900.086	878.609	836.882	828.109	811.985
3	940.894	940.894	935.903	976.318	908.669	900.202	869.438	851.116	810.195	805.027
4	919.724	919.724	931.197	965.709	908.390	866.680	842.433	836.481	792.641	821.910
5	915.369	915.369	926.226	931.791	881.127	861.812	848.527	812.074	798.724	799.008
6	913.787	913.787	930.767	904.503	868.294	854.788	818.122	789.726	798.832	793.384
7	899.736	899.736	888.877	906.854	864.958	848.561	812.602	804.551	783.020	797.891
8	906.427	906.427	905.955	905.474	853.265	849.114	828.274	799.930	769.282	787.131
9	902.998	902.998	884.011	899.036	842.671	838.570	817.741	781.141	773.789	778.784
10	882.940	882.940	865.159	886.333	838.411	830.131	812.238	786.853	772.705	768.796
11	874.697	874.697	849.498	865.545	820.719	826.569	804.618	764.835	775.250	757.640
12	867.613	867.613	829.807	861.581	806.661	808.867	806.144	769.675	757.425	758.343
13	852.611	852.611	824.796	847.833	797.134	799.284	781.780	777.307	754.389	760.330
14	827.998	827.998	799.081	805.377	794.186	780.659	777.906	761.821	736.590	773.789
15	808.007	808.007	799.098	811.799	786.772	797.758	775.982	761.662	753.554	768.749
16	798.248	798.248	760.336	808.228	801.014	784.150	766.499	768.715	735.272	763.727
17	790.894	790.894	754.989	773.769	798.043	773.533	756.294	769.485	740.809	769.821
18	790.019	790.019	756.744	794.303	773.632	787.834	771.926	781.620	742.596	748.794
19	799.856	799.856	762.631	790.637	761.511	774.486	762.214	793.363	757.378	758.355
20	770.268	770.268	743.368	775.741	773.898	782.833	769.991	785.286	745.898	765.275
21	771.136	771.136	757.445	779.592	762.476	778.893	771.519	768.745	753.792	762.444
22	776.454	776.454	758.243	776.203	771.389	769.591	758.243	773.036	755.398	773.560
23	768.411	768.411	743.486	769.112	773.973	790.473	770.433	771.619	749.661	771.469
24	789.588	789.588	756.413	770.073	775.788	790.721	781.449	769.019	761.044	763.069
25	782.994	782.994	764.907	765.913	765.015	793.428	773.665	763.758	746.281	774.537
26	774.342	774.342	742.094	768.858	772.250	785.060	769.893	762.889	742.633	776.458
27	777.440	777.440	755.822	763.370	784.307	763.581	772.904	794.909	770.852	767.785
28	771.225	771.225	771.981	765.137	787.979	770.082	792.532	793.894	782.707	791.062
29	773.495	773.495	758.742	785.592	803.684	771.738	781.641	772.003	792.171	828.267
30	766.657	766.657	764.341	774.565	777.589	769.697	775.532	779.196	791.177	823.279
31	766.062	766.062	757.015	773.824	782.619	770.318	799.862	781.355	801.062	820.682
32	785.068	785.068	746.113	781.184	795.350	764.940	819.503	802.165	814.141	828.607
33	799.014	799.014	753.282	762.810	810.404	777.318	808.080	814.328	801.660	820.419
34	784.035	784.035	751.635	771.505	792.394	785.417	805.563	799.500	804.112	830.437
35	803.084	803.084	762.187	777.684	789.548	772.308	827.934	820.708	833.965	837.309
36	809.319	809.319	784.625	783.493	778.973	772.613	829.752	824.467	820.323	814.801
37	799.317	799.317	786.456	784.626	812.633	792.154	810.815	828.539	809.778	794.700
38	804.198	804.198	787.570	767.661	792.028	791.111	841.651	829.122	822.443	798.398
39	808.081	808.081	768.648	778.384	801.219	790.120	863.823	869.658	816.520	803.216
40	788.440	788.440	777.383	773.759	823.078	809.483	873.934	868.585	810.311	794.723
41	806.217	806.217	764.796	781.342	837.796	808.747	907.023	896.209	822.759	817.436
42	814.708	814.708	785.732	785.355	882.879	850.177	959.290	939.981	820.123	868.875
43	801.782	801.782	798.885	785.584	914.502	856.702	955.742	975.590	839.892	931.022
44	841.560	841.560	794.933	800.372	972.050	873.914	953.037	989.067	902.027	973.881
45	877.405	877.405	812.755	820.817	972.818	894.819	956.338	1000.280	945.896	1023.575
46	929.025	929.025	862.298	859.605	943.919	946.195	931.494	969.754	992.260	1050.225
47	979.692	979.692	881.174	891.386	961.970	959.918	848.689	942.104	1048.725	1036.976
48	980.374	980.374	928.896	942.154	896.155	951.606	823.485	873.496	1064.301	1015.182
49	1000.367	1000.367	995.929	949.893	847.364	923.668	766.548	846.574	1012.675	924.179
50	988.879	988.879	1020.892	945.090	791.557	875.369	744.325	784.892	943.974	832.154
51	927.102	927.102	982.472	908.886	760.010	806.213	706.714	754.362	870.219	752.956
52	869.724	869.724	940.691	851.909	717.043	775.620	671.853	715.504	834.600	732.884
53	804.873	804.873	908.990	824.675	688.402	718.775	658.527	690.252	791.148	698.642
54	748.849	748.849	832.819	760.909	648.500	679.036	613.336	653.122	743.558	645.181
55	712.051	712.051	789.789	721.058	626.490	630.258	603.384	623.335	702.871	631.536
56	680.083	680.083	732.391	688.785	598.542	617.536	594.378	617.325	644.518	601.410
57	661.802	661.802	669.523	661.118	571.042	587.016	563.042	585.272	613.616	565.010
58	608.267	608.267	638.628	628.833	547.241	564.132	544.702	556.623	594.374	545.635
59	591.526	591.526	605.656	599.173	550.491	564.939	548.727	566.443	576.902	534.477
60	580.994	580.994	577.529	580.423	542.358	557.612	530.933	564.085	581.195	528.126
61	562.347	562.347	548.244	547.757	539.115	531.827	513.756	526.618	560.739	510.310
62	534.812	534.812	532.893	546.010	532.780	517.924	499.086	514.265	534.323	479.462
63	522.222	522.222	534.547	536.258	517.433	497.861	492.160	499.710	523.375	481.099
64	513.763	513.763	512.601	518.039	494.389	483.196	461.195	498.365	497.533	486.497
65	509.963	509.963	496.560	507.258	485.406	472.622	447.746	487.376	470.745	454.272
66	499.672	499.672	483.652	508.752	479.079	462.168	444.337	478.477	461.805	440.032
67	486.500	486.500	476.424	496.615	466.541	455.586	432.485	472.178	473.571	430.440
68	466.904	466.904	460.624	476.866	455.867	449.772	424.726	467.057	454.698	425.433
69	463.078	463.078	448.901	459.597	449.199	441.829	404.492	450.000	453.155	419.519
70	460.981	460.981	458.157	456.591	437.624	427.678	405.054	428.143	429.040	414.878
71	453.689	453.689	437.956	440.824	421.547	418.597	411.276	415.350	418.281	392.370
72	428.802	428.802	439.291	445.052	409.502	407.585	398.115	423.928	408.166	380.014
73	432.441	432.441	429.990	440.838	409.266	391.987	388.690	412.952	399.701	382.320
74	427.797	427.797	404.166	423.092	398.456	397.566	396.786	404.342	390.853	372.343
75	407.808	407.808	407.824	419.531	396.499	392.295	388.274	395.544	389.382	372.648
76	411.145	411.145	402.595	406.586	388.790	385.256	382.466	375.162	387.379	362.725
77	394.324	394.324	385.483	393.940	378.028	362.979	377.679	380.202	380.055	357.763
78	384.253	384.253	374.524	390.907	375.332	361.855	362.361	366.875	383.046	349.834
79	381.229	381.229	363.849	390.339	363.275	364.566	355.843	371.649	366.949	351.929
80	361.751	361.751	377.800	385.417	350.426	354.926	348.902	359.260	356.155	338.825
81	365.915	365.915	360.150	382.494	361.257	351.082	357.030	350.554	358.627	346.561
82	364.035	364.035	357.585	369.381	353.572	354.212	343.136	339.849	345.153	317.864
83	352.289	352.289	357.000	372.148	349.136	346.230	339.875	332.961	335.252	320.172
84	346.303	346.303	348.103	358.998	339.462	335.998	335.597	343.750	334.630	314.939
85	348.289	348.289	329.578	349.734	347.853	336.974	331.827	334.327	343.437	328.946
86	336.359	336.359	339.781	338.682	332.806	318.235	331.829	332.489	333.035	315.452
87	332.831	332.831	338.060	340.646	321.337	321.050	332.390	329.002	329.358	306.994
88	336.805	336.805	331.325	335.893	327.025	317.314	324.598	329.879	327.333	310.277
89	340.759	340.759	322.185	341.436	324.163	315.185	309.574	317.397	314.325	320.363
90	324.603	324.603	329.124	325.836	319.573	307.216	313.192	311.285	303.102	310.051
91	321.492	321.492	315.582	319.426	296.430	304.284	309.466	315.548	304.238	291.015
92	318.762	318.762	313.138	306.996	309.147	314.856	302.776	315.372	307.006	295.378
93	314.645	314.645	305.664	315.800	302.160	309.717	312.146	303.838	304.943	292.584
94	304.970	304.970	304.327	314.990	287.233	295.256	305.538	300.100	304.354	286.995
95	299.722	299.722	298.490	309.736	287.236	287.580	280.245	301.385	302.476	278.155
96	311.159	311.159	292.383	315.953	296.794	290.077	289.752	295.381	296.680	278.331
97	289.212	289.212	280.218	295.238	277.788	285.854	288.784	287.498	282.622	272.850
98	285.936	285.936	287.052	293.607	280.136	278.011	279.392	281.403	286.544	279.177
99	300.000	300.000	285.916	293.280	267.317	275.948	281.182	284.199	285.764	270.846
100	287.262	287.262	290.880	290.936	278.659	278.383	274.310	282.539	275.734	267.052
101	280.781	280.781	287.139	298.753	276.056	270.893	267.546	275.619	271.783	262.183
102	273.850	273.850	285.727	293.521	263.990	267.739	266.835	272.692	265.518	253.497
103	276.556	276.556	273.927	293.251	270.535	262.064	257.888	277.413	261.988	268.104
104	274.969	274.969	270.102	285.251	260.905	268.271	266.254	270.488	260.404	253.725
105	268.111	268.111	269.807	280.653	257.008	261.253	258.816	270.034	251.302	262.606
106	277.896	277.896	259.220	266.832	263.163	250.329	264.275	263.493	263.421	243.207
107	271.171	271.171	251.809	273.490	260.285	252.877	255.298	255.455	256.205	252.176
108	266.060	266.060	263.348	262.113	254.380	255.853	241.668	260.672	257.624	249.458
109	262.413	262.413	269.012	253.317	250.590	245.535	252.219	258.755	250.377	236.071
110	259.886	259.886	260.397	268.309	250.654	245.040	248.329	258.167	251.071	245.534
111	259.896	259.896	254.661	263.171	251.414	241.737	248.680	260.021	233.855	243.014
112	261.093	261.093	256.778	253.434	243.010	231.484	250.880	250.436	234.325	239.377
113	249.176	249.176	243.250	264.244	240.683	244.312	243.657	245.458	237.731	244.812
114	249.872	249.872	246.893	268.586	246.712	238.270	238.713	242.185	234.663	235.156
115	251.846	251.846	239.891	252.967	243.661	227.211	241.183	245.825	228.996	241.431
116	249.179	249.179	230.574	245.811	241.441	235.510	238.743	248.326	235.821	232.326
117	250.257	250.257	231.312	253.461	234.717	231.757	242.982	237.856	230.776	224.135
