 	Profile_Slice_1	Profile_Slice_2
1	260.066	260.066
2	255.058	255.058
3	275.682	275.682
4	271.848	271.848
5	269.812	269.812
6	259.024	259.024
7	267.510	267.510
8	264.249	264.249
9	253.044	253.044
10	266.050	266.050
11	260.964	260.964
12	259.205	259.205
13	272.371	272.371
14	271.551	271.551
15	258.823	258.823
16	275.285	275.285
17	265.844	265.844
18	261.523	261.523
19	273.159	273.159
20	268.456	268.456
21	265.862	265.862
22	274.130	274.130
23	272.521	272.521
24	277.060	277.060
25	279.404	279.404
26	262.658	262.658
27	273.037	273.037
28	271.936	271.936
29	267.542	267.542
30	262.631	262.631
31	271.504	271.504
32	272.993	272.993
33	269.178	269.178
34	276.302	276.302
35	275.137	275.137
36	269.761	269.761
37	268.847	268.847
38	263.970	263.970
39	276.513	276.513
40	277.012	277.012
41	285.847	285.847
42	272.785	272.785
43	264.533	264.533
44	264.315	264.315
45	286.221	286.221
46	269.838	269.838
47	271.341	271.341
48	269.663	269.663
49	270.785	270.785
50	279.759	279.759
51	291.632	291.632
52	276.232	276.232
53	269.164	269.164
54	274.285	274.285
55	270.439	270.439
56	273.466	273.466
57	292.904	292.904
58	286.769	286.769
59	279.326	279.326
60	274.409	274.409
61	295.530	295.530
62	279.966	279.966
63	284.111	284.111
64	278.066	278.066
65	274.133	274.133
66	276.081	276.081
67	272.292	272.292
68	279.173	279.173
69	283.795	283.795
70	285.927	285.927
71	283.035	283.035
72	303.919	303.919
73	301.072	301.072
74	294.487	294.487
75	293.656	293.656
76	298.486	298.486
77	303.268	303.268
78	305.135	305.135
79	281.641	281.641
80	279.236	279.236
81	289.750	289.750
82	288.766	288.766
83	288.454	288.454
84	287.108	287.108
85	302.505	302.505
86	294.865	294.865
87	297.183	297.183
88	311.069	311.069
89	299.123	299.123
90	299.469	299.469
91	311.885	311.885
92	293.058	293.058
93	304.953	304.953
94	308.601	308.601
95	312.657	312.657
96	315.672	315.672
97	313.185	313.185
98	306.595	306.595
99	312.815	312.815
100	322.393	322.393
101	326.179	326.179
102	324.706	324.706
103	318.783	318.783
104	326.968	326.968
105	319.358	319.358
106	325.797	325.797
107	327.967	327.967
108	337.618	337.618
109	342.620	342.620
110	326.904	326.904
111	347.296	347.296
112	358.991	358.991
113	338.803	338.803
114	352.947	352.947
115	352.830	352.830
116	351.772	351.772
117	361.133	361.133
118	359.045	359.045
119	363.832	363.832
120	380.976	380.976
121	383.932	383.932
122	382.909	382.909
123	394.208	394.208
124	392.478	392.478
125	397.068	397.068
126	408.102	408.102
127	402.745	402.745
128	410.908	410.908
129	422.064	422.064
130	418.597	418.597
131	434.518	434.518
132	446.826	446.826
133	462.085	462.085
134	448.372	448.372
135	448.156	448.156
136	481.170	481.170
137	511.660	511.660
138	529.236	529.236
139	527.833	527.833
140	544.460	544.460
141	538.404	538.404
142	572.862	572.862
143	598.838	598.838
144	603.255	603.255
145	645.094	645.094
146	690.104	690.104
147	724.276	724.276
148	759.126	759.126
149	812.217	812.217
150	883.747	883.747
151	889.002	889.002
152	881.701	881.701
153	856.329	856.329
154	843.564	843.564
155	852.399	852.399
156	765.886	765.886
157	760.611	760.611
158	722.398	722.398
159	705.498	705.498
160	702.354	702.354
161	658.396	658.396
162	678.662	678.662
163	677.016	677.016
164	687.778	687.778
165	652.816	652.816
166	637.394	637.394
167	634.889	634.889
168	610.341	610.341
169	628.291	628.291
170	603.768	603.768
171	635.301	635.301
172	606.343	606.343
173	599.576	599.576
174	622.278	622.278
175	605.605	605.605
176	601.702	601.702
177	592.136	592.136
178	579.261	579.261
179	578.656	578.656
180	577.245	577.245
181	580.321	580.321
182	574.542	574.542
183	563.693	563.693
184	561.712	561.712
185	572.797	572.797
186	566.367	566.367
187	569.909	569.909
188	574.814	574.814
189	565.341	565.341
190	565.149	565.149
191	563.377	563.377
192	561.580	561.580
193	557.794	557.794
194	539.055	539.055
195	540.108	540.108
196	533.570	533.570
197	536.226	536.226
198	540.789	540.789
199	516.811	516.811
200	508.896	508.896
201	514.417	514.417
202	526.360	526.360
203	524.050	524.050
204	513.536	513.536
205	503.661	503.661
206	506.773	506.773
207	516.042	516.042
208	519.644	519.644
209	536.677	536.677
210	521.121	521.121
211	505.794	505.794
212	511.118	511.118
213	526.728	526.728
214	523.491	523.491
215	519.010	519.010
216	514.273	514.273
217	502.621	502.621
218	502.141	502.141
219	506.885	506.885
220	523.759	523.759
221	525.754	525.754
222	539.030	539.030
223	520.463	520.463
224	503.782	503.782
225	511.314	511.314
226	508.340	508.340
227	514.319	514.319
228	524.841	524.841
229	526.112	526.112
230	508.940	508.940
