 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	542.114	542.114	519.395	530.036	536.976	516.236	522.945	517.889	531.235	527.886
2	548.226	548.226	520.732	527.270	534.123	520.547	515.589	528.063	533.669	517.340
3	545.954	545.954	517.508	523.795	526.508	527.735	520.066	519.200	520.186	518.285
4	547.144	547.144	522.366	535.105	525.715	507.697	517.474	526.180	526.669	513.591
5	547.952	547.952	527.974	535.601	533.523	509.702	522.134	535.264	530.138	521.988
6	547.071	547.071	532.929	534.073	531.749	512.608	523.970	521.701	526.815	513.625
7	547.820	547.820	533.869	542.212	538.487	522.201	530.044	517.508	523.035	522.324
8	549.425	549.425	526.984	539.451	527.095	520.158	510.487	514.613	518.120	530.884
9	546.351	546.351	523.820	534.386	535.466	509.756	515.805	518.744	527.901	518.953
10	542.368	542.368	534.519	534.826	529.244	527.005	514.696	518.921	511.800	517.999
11	552.613	552.613	536.584	540.784	531.074	530.196	522.955	512.566	536.180	505.286
12	551.898	551.898	536.744	533.079	531.945	526.949	523.296	525.408	526.925	516.755
13	548.183	548.183	524.618	537.726	542.148	530.278	517.588	534.677	524.015	519.396
14	553.002	553.002	538.809	530.781	540.410	543.241	534.334	526.871	527.414	520.104
15	540.051	540.051	554.756	534.320	539.179	525.892	531.779	534.345	525.282	519.017
16	539.791	539.791	543.740	525.353	532.174	540.233	532.250	531.243	524.031	525.631
17	557.441	557.441	533.175	523.865	532.075	541.011	531.363	530.134	529.257	513.070
18	547.281	547.281	539.959	539.143	535.133	534.635	535.727	527.392	540.642	523.185
19	555.663	555.663	548.057	549.168	534.219	542.614	525.832	533.600	536.838	533.912
20	548.605	548.605	554.575	542.410	539.280	534.679	534.965	533.079	546.592	539.507
21	555.711	555.711	549.181	537.247	531.923	536.378	552.235	539.140	555.593	538.558
22	552.419	552.419	545.035	548.565	530.404	532.770	550.017	541.069	543.870	536.698
23	562.858	562.858	550.931	550.652	530.327	533.937	543.160	556.699	551.935	541.512
24	561.588	561.588	551.049	547.509	534.886	554.052	545.411	553.703	552.282	550.775
25	566.677	566.677	545.399	544.423	544.858	534.749	550.159	547.040	551.603	556.681
26	558.884	558.884	559.092	536.914	546.807	531.819	539.841	552.825	547.278	573.153
27	564.798	564.798	572.825	553.203	529.135	541.898	531.510	546.265	531.493	557.041
28	554.662	554.662	565.649	548.816	535.001	537.116	535.483	543.746	539.086	560.550
29	574.539	574.539	559.129	539.661	563.716	536.583	536.569	547.973	546.465	545.931
30	571.776	571.776	560.445	544.703	537.711	539.208	530.049	544.827	537.205	535.988
31	568.447	568.447	546.332	552.748	531.356	532.495	523.291	536.606	527.333	541.626
32	566.983	566.983	539.641	542.677	544.584	542.248	530.572	547.104	548.148	560.060
33	570.714	570.714	537.846	560.632	532.528	535.986	534.236	543.528	542.746	544.803
34	572.423	572.423	560.438	558.391	527.592	540.884	536.421	543.087	544.952	552.175
35	557.179	557.179	553.806	546.847	542.235	545.924	531.223	548.365	551.806	547.165
36	574.862	574.862	547.777	546.236	545.833	544.518	528.435	535.028	550.391	540.440
37	570.847	570.847	544.692	550.710	559.592	539.542	540.272	540.394	551.045	551.986
38	562.542	562.542	547.841	566.459	565.839	544.101	537.727	543.357	559.790	548.244
39	569.643	569.643	553.275	558.758	547.126	536.636	555.864	552.276	549.494	540.082
40	567.917	567.917	557.272	553.038	553.013	554.986	552.812	548.144	546.511	548.324
41	565.838	565.838	564.973	561.501	558.149	551.339	552.462	552.609	551.930	547.621
42	558.161	558.161	554.839	554.440	556.733	549.217	549.305	541.949	546.600	554.230
43	568.955	568.955	546.290	547.517	563.031	544.613	549.045	535.771	539.846	543.773
44	569.978	569.978	549.532	555.144	576.372	532.883	542.829	535.120	553.387	543.641
45	571.607	571.607	564.735	553.758	562.571	539.758	535.497	539.637	552.289	557.694
46	576.079	576.079	564.641	559.936	549.815	549.814	536.657	537.180	536.971	553.168
47	586.959	586.959	557.218	555.412	558.010	544.498	539.462	541.417	553.373	556.221
48	591.089	591.089	557.608	555.540	553.617	547.311	534.317	538.584	539.706	550.812
49	580.067	580.067	559.807	565.397	553.937	545.658	534.272	540.076	545.078	533.823
50	575.835	575.835	548.709	561.569	556.000	542.439	543.492	539.521	540.836	533.610
51	570.595	570.595	555.266	555.834	556.901	546.151	530.922	539.587	536.291	550.652
52	571.967	571.967	555.774	569.594	551.315	545.695	531.386	529.214	538.596	540.342
53	579.334	579.334	553.689	565.147	544.471	539.658	548.043	543.542	541.900	534.694
54	572.381	572.381	548.270	552.645	560.171	540.867	540.420	550.794	541.410	538.387
