 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	164.081	164.081	169.316	164.092	164.886	175.155	162.208	168.903	164.303	167.642
2	166.557	166.557	167.632	165.779	162.598	175.010	163.602	169.521	171.619	168.623
3	171.721	171.721	167.788	169.151	173.226	173.530	166.982	172.940	169.518	166.333
4	170.344	170.344	177.657	170.556	175.936	172.307	173.726	171.352	167.411	167.220
5	167.063	167.063	173.706	171.250	170.402	165.785	173.735	165.937	165.215	172.145
6	163.115	163.115	166.256	171.719	170.328	170.500	167.494	172.287	170.340	170.130
7	168.250	168.250	171.155	166.269	169.965	172.830	166.516	174.717	174.316	172.599
8	167.731	167.731	176.141	172.785	170.870	175.481	166.798	172.740	172.399	172.552
9	162.602	162.602	171.972	173.271	168.930	175.515	172.237	169.530	174.004	173.004
10	159.391	159.391	166.182	172.418	170.130	170.038	168.141	171.812	168.466	172.855
11	163.869	163.869	172.910	172.974	170.387	170.345	168.920	169.558	166.785	174.632
12	170.044	170.044	169.136	172.477	171.318	172.678	172.631	169.820	168.507	171.735
13	165.931	165.931	172.263	164.789	168.858	168.955	172.208	169.801	172.574	172.054
14	168.825	168.825	175.492	170.324	167.192	170.726	162.640	173.652	173.600	173.754
15	171.974	171.974	175.867	170.236	168.540	168.027	159.458	174.251	169.938	173.569
16	176.764	176.764	175.284	170.044	171.527	171.379	167.471	166.808	172.204	171.092
17	167.901	167.901	171.626	172.763	170.518	170.899	166.999	171.391	175.250	168.605
18	173.905	173.905	172.514	168.411	169.616	171.403	168.911	173.314	168.330	167.242
19	174.312	174.312	167.147	169.793	167.283	174.177	168.718	173.694	170.717	173.228
20	165.271	165.271	176.623	170.295	168.902	170.757	166.146	175.372	175.436	176.031
21	169.683	169.683	174.664	182.465	173.585	174.891	170.404	175.921	165.435	172.486
22	170.227	170.227	166.761	174.742	174.883	174.958	166.946	166.671	165.782	171.064
23	167.418	167.418	166.033	172.401	174.728	174.604	177.414	173.509	173.890	173.933
24	167.851	167.851	166.785	168.198	173.350	171.601	167.209	171.800	177.047	172.949
25	173.493	173.493	172.743	167.113	173.061	168.931	169.411	168.685	177.648	166.304
26	174.647	174.647	174.811	169.395	174.356	170.245	171.905	171.484	177.766	173.567
27	175.145	175.145	168.983	172.556	176.008	175.801	171.915	171.501	175.930	169.676
28	170.693	170.693	171.263	178.616	175.093	176.477	167.403	172.343	168.066	172.658
29	169.976	169.976	172.859	176.239	169.804	173.378	172.237	175.830	177.604	171.759
30	168.049	168.049	174.553	177.300	169.356	170.071	171.708	178.247	170.724	172.900
31	166.504	166.504	170.148	176.832	166.862	175.465	172.743	180.454	171.301	174.350
32	169.770	169.770	173.056	169.518	171.622	173.022	166.127	172.518	173.007	168.819
33	171.774	171.774	174.775	178.438	178.636	173.832	168.167	175.178	173.662	171.204
34	170.567	170.567	174.112	173.287	168.779	170.001	170.853	179.436	172.350	177.699
35	175.335	175.335	176.547	172.539	172.641	168.099	168.991	178.861	169.303	173.609
36	172.659	172.659	173.763	165.292	175.514	169.869	171.637	165.446	168.502	173.463
37	172.106	172.106	169.275	169.425	174.286	170.823	166.407	174.260	169.172	173.781
38	170.458	170.458	167.492	172.478	174.204	167.631	167.691	172.486	171.932	180.303
39	168.031	168.031	180.956	173.863	173.312	169.656	167.712	173.648	173.046	180.157
40	169.254	169.254	179.167	177.809	176.357	173.691	179.860	178.405	177.575	174.973
41	168.377	168.377	175.457	180.978	172.646	170.941	172.164	175.245	172.528	170.888
