 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	233.000	233.000	210.000	247.000	220.000	212.000	229.000	208.000	245.000	262.000
2	252.583	252.583	240.587	240.468	237.029	236.075	236.129	244.211	232.525	248.895
3	241.342	241.342	246.911	237.694	239.191	230.414	240.527	232.537	237.079	227.438
4	253.597	253.597	252.724	251.680	244.386	224.885	217.303	225.438	238.868	209.873
5	269.592	269.592	268.650	249.954	240.240	235.937	231.135	237.214	275.722	246.725
6	246.056	246.056	239.186	254.860	239.541	231.858	241.484	234.705	230.013	234.718
7	264.689	264.689	224.541	253.980	238.414	249.502	251.557	243.189	229.228	243.109
8	277.230	277.230	231.666	221.790	230.096	247.876	228.678	248.181	197.663	227.064
9	262.030	262.030	253.359	233.812	232.615	238.313	233.812	233.127	214.523	224.235
10	259.625	259.625	239.956	252.846	242.042	222.488	231.413	220.016	227.187	241.211
11	264.196	264.196	232.989	248.362	242.481	230.937	250.978	241.819	244.972	238.728
12	242.492	242.492	236.566	254.260	216.963	254.253	250.208	218.319	254.979	237.683
13	260.528	260.528	249.442	243.042	241.987	230.948	242.347	224.442	257.712	261.778
14	237.948	237.948	268.322	240.082	228.602	242.827	234.914	234.416	236.116	235.886
15	248.162	248.162	244.040	240.676	237.739	244.871	236.541	246.308	223.286	230.645
16	264.209	264.209	226.422	243.012	242.939	245.902	247.420	261.107	255.782	243.402
17	244.755	244.755	243.083	237.856	244.695	241.466	225.193	236.490	251.716	253.447
18	233.287	233.287	236.152	232.370	240.147	241.680	226.058	231.761	244.590	228.071
19	232.328	232.328	215.255	220.393	219.145	217.997	247.986	260.423	224.330	237.717
20	249.331	249.331	250.535	251.031	240.933	210.983	220.466	280.108	248.164	241.431
21	230.919	230.919	233.846	232.930	245.605	229.777	235.867	247.431	245.302	225.305
22	225.365	225.365	219.930	227.787	249.712	238.491	214.593	252.394	251.272	239.443
23	206.550	206.550	210.573	204.261	237.945	258.278	246.610	242.401	232.836	240.622
24	236.910	236.910	252.293	244.622	230.531	236.205	230.576	242.239	245.273	240.122
25	227.362	227.362	246.832	234.649	224.468	238.082	229.361	222.370	240.031	235.271
26	224.136	224.136	249.538	232.409	217.944	238.318	213.823	208.457	227.214	222.100
27	243.662	243.662	238.636	218.305	236.884	218.776	225.649	222.839	221.536	245.392
28	237.602	237.602	247.540	233.524	239.042	227.698	232.517	224.495	212.059	238.126
29	257.514	257.514	239.816	232.826	223.486	233.474	223.217	235.456	230.252	248.754
30	247.865	247.865	250.809	227.267	236.018	225.625	235.312	226.097	213.436	218.430
31	229.724	229.724	228.430	235.841	239.467	234.869	228.178	219.369	240.667	218.530
32	247.914	247.914	242.265	245.206	215.706	231.024	231.280	231.352	241.093	229.820
33	233.689	233.689	253.820	238.403	237.573	244.567	227.955	230.574	237.071	229.565
34	233.072	233.072	261.030	238.786	232.709	220.599	224.006	231.047	230.242	219.761
35	256.490	256.490	243.147	242.222	231.964	209.413	229.082	222.968	230.359	249.816
36	266.198	266.198	248.160	234.530	213.787	241.103	220.476	228.338	252.259	254.279
37	264.928	264.928	238.133	226.932	222.770	247.473	228.418	230.115	242.917	251.354
38	239.205	239.205	237.962	236.968	204.149	216.078	216.502	205.863	251.146	238.644
39	268.920	268.920	278.567	249.781	247.722	223.561	238.226	245.078	235.607	227.225
40	261.562	261.562	258.432	246.924	241.519	217.777	221.879	227.411	224.830	224.199
41	272.943	272.943	263.109	247.066	244.887	235.291	212.248	236.409	244.592	222.417
42	313.500	313.500	259.722	259.271	225.992	249.549	221.793	249.502	234.588	230.725
43	300.306	300.306	293.565	247.023	245.269	230.141	236.389	215.200	247.078	242.810
44	282.171	282.171	283.963	270.361	268.211	229.385	257.721	218.477	247.063	247.195
45	233.535	233.535	270.528	251.919	286.353	241.276	270.252	205.917	237.978	271.878
46	321.039	321.039	297.120	264.042	263.276	248.605	264.843	211.742	237.866	263.499
47	316.668	316.668	290.997	267.792	261.510	255.284	265.042	220.050	237.616	263.349
48	300.588	300.588	278.983	278.239	255.001	257.442	249.977	226.340	266.514	277.673
49	288.488	288.488	317.826	280.177	261.745	278.142	268.269	231.481	293.723	304.882
50	259.331	259.331	299.445	305.799	285.407	270.939	288.094	242.613	282.781	288.484
51	283.884	283.884	308.617	301.574	286.226	283.822	274.553	263.745	281.775	285.807
52	289.673	289.673	286.443	290.246	311.463	294.020	265.798	256.416	260.118	298.921
53	284.945	284.945	272.622	290.106	292.775	252.268	268.162	273.251	274.964	318.583
54	265.409	265.409	281.651	307.127	312.842	292.750	286.949	295.319	293.594	299.092
55	261.598	261.598	283.171	291.980	284.562	308.407	284.549	269.886	279.412	282.891
56	263.350	263.350	272.928	283.995	268.375	283.222	280.340	279.300	294.987	270.448
57	270.728	270.728	297.039	300.894	267.730	285.750	300.926	282.876	318.081	293.823
58	266.273	266.273	286.341	307.786	277.208	274.807	302.812	274.181	305.621	290.058
59	267.805	267.805	284.561	265.148	279.419	291.057	283.340	287.491	290.538	300.058
60	287.985	287.985	287.283	275.290	276.777	279.375	272.022	302.409	300.064	254.739
61	265.539	265.539	251.536	244.085	271.363	310.739	320.512	300.815	319.823	287.431
62	275.102	275.102	267.393	253.917	254.952	280.659	297.689	296.431	310.552	291.328
63	249.396	249.396	249.138	280.154	261.277	263.312	273.287	299.137	284.235	271.098
64	248.800	248.800	272.801	247.946	271.845	256.173	281.877	296.601	304.527	264.198
65	244.513	244.513	232.667	259.882	278.401	271.799	285.776	310.851	290.570	283.496
66	256.234	256.234	236.783	264.572	270.208	267.162	295.373	303.960	270.855	275.793
67	235.622	235.622	250.365	254.482	279.228	252.171	285.474	315.105	289.783	258.568
68	237.703	237.703	265.553	227.580	296.589	253.865	306.531	302.638	297.988	269.506
69	248.780	248.780	239.159	255.656	262.262	257.043	305.355	315.359	292.015	279.334
70	256.364	256.364	239.687	276.954	274.730	247.281	319.225	322.517	277.478	279.502
71	237.091	237.091	274.661	252.779	280.284	234.335	283.743	268.924	276.035	279.371
72	240.635	240.635	254.521	255.668	280.241	265.239	278.697	287.264	290.443	259.700
73	250.205	250.205	260.445	268.086	286.207	276.297	256.075	298.151	280.169	259.051
74	241.472	241.472	250.018	251.302	297.320	258.039	264.224	302.927	261.153	275.197
75	220.932	220.932	245.977	295.896	299.152	280.665	271.032	291.589	292.130	253.148
76	226.256	226.256	249.772	269.281	284.674	276.115	262.431	281.371	291.179	245.331
77	237.327	237.327	257.632	240.697	308.275	258.024	264.687	276.910	299.493	257.054
78	257.017	257.017	235.120	233.469	313.729	250.061	261.871	269.912	283.068	245.904
79	244.318	244.318	226.335	236.151	286.310	259.746	255.885	298.565	268.972	240.061
80	251.084	251.084	250.379	237.552	268.902	264.614	240.145	276.260	258.434	246.236
81	235.189	235.189	239.616	238.622	251.151	264.675	231.001	269.911	257.006	252.166
82	242.548	242.548	216.455	248.800	237.029	252.912	253.012	262.160	255.353	233.451
83	233.465	233.465	213.393	234.732	260.571	256.230	240.418	252.021	225.104	238.806
84	217.853	217.853	212.966	241.480	238.249	254.492	234.950	265.950	242.000	248.232
85	211.012	211.012	214.314	216.999	232.171	250.326	228.991	274.132	237.185	224.274
86	218.654	218.654	234.179	235.692	236.339	238.227	198.511	263.497	211.541	201.571
87	225.313	225.313	253.069	235.861	225.233	238.908	211.583	241.719	233.312	225.396
88	237.019	237.019	225.743	227.016	227.887	226.756	214.346	225.121	215.045	232.279
89	249.792	249.792	217.070	236.190	221.527	226.101	208.884	241.178	200.966	236.115
90	217.373	217.373	224.568	215.913	205.765	227.844	203.939	249.333	204.821	226.273
