 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	521.965	521.965	536.983	530.465	519.153	527.555	538.677	522.126	520.004	515.007
2	522.415	522.415	526.426	525.099	503.752	523.573	534.152	527.410	518.751	518.438
3	543.235	543.235	520.517	521.961	497.234	515.555	534.693	524.417	512.183	517.332
4	533.246	533.246	538.221	520.834	516.402	522.042	527.902	517.916	528.997	520.573
5	541.691	541.691	529.052	529.116	514.622	526.728	526.349	522.951	529.636	519.465
6	534.659	534.659	512.416	525.346	522.181	518.200	519.567	516.653	508.639	514.227
7	524.572	524.572	519.244	530.056	519.551	527.676	518.757	525.110	519.779	516.150
8	532.708	532.708	516.880	515.367	523.608	531.097	528.485	527.286	526.277	517.739
9	532.844	532.844	514.177	519.418	517.507	526.192	533.894	527.468	531.860	519.518
10	529.680	529.680	515.720	522.443	513.065	530.058	541.127	522.826	532.546	513.298
11	548.188	548.188	526.314	528.020	508.702	526.020	541.658	520.146	517.670	517.981
12	552.730	552.730	527.552	524.846	507.608	516.083	543.553	521.548	524.208	514.548
13	546.505	546.505	523.961	523.767	516.706	518.803	527.691	520.203	517.280	514.958
14	537.187	537.187	524.432	523.944	518.422	528.053	525.836	517.951	525.696	532.869
15	541.383	541.383	525.736	533.205	515.210	523.973	529.277	528.075	531.441	529.325
16	523.875	523.875	527.778	523.179	519.827	521.740	538.328	510.847	525.384	515.500
17	530.051	530.051	524.372	528.521	521.668	529.036	545.764	530.741	520.446	520.052
18	541.174	541.174	524.089	536.517	529.536	529.261	528.009	519.744	526.216	520.390
19	543.630	543.630	530.942	530.018	521.057	528.281	537.319	513.137	531.863	527.961
20	523.860	523.860	548.313	521.048	521.069	519.483	535.853	524.627	529.321	528.719
21	536.077	536.077	551.219	521.644	520.729	533.842	537.391	528.032	504.255	532.757
22	545.330	545.330	535.634	536.442	513.609	530.518	529.032	522.018	521.652	520.559
23	550.125	550.125	530.560	528.662	527.046	530.543	542.309	529.218	530.288	532.401
24	552.668	552.668	530.432	531.764	532.098	540.611	554.209	529.969	526.433	528.412
25	540.565	540.565	535.250	532.202	533.462	534.611	549.212	530.964	529.275	526.810
26	541.777	541.777	535.872	536.483	525.752	534.728	540.580	533.370	534.183	519.099
27	551.439	551.439	520.406	547.028	521.136	528.461	541.673	536.301	531.017	525.023
28	550.109	550.109	525.807	530.244	518.074	541.372	544.239	535.808	531.429	526.126
29	531.607	531.607	535.145	532.180	512.753	531.886	534.642	525.058	522.655	527.940
30	547.213	547.213	541.887	536.599	513.978	548.882	537.846	529.139	532.343	538.322
31	539.098	539.098	540.254	537.093	524.522	540.140	526.345	530.950	527.598	530.206
32	545.601	545.601	538.499	537.357	521.499	538.268	540.593	537.146	525.158	537.376
33	538.587	538.587	531.677	543.200	516.841	546.813	535.395	538.564	530.673	522.243
34	540.974	540.974	543.910	536.319	527.928	535.156	544.781	519.090	532.217	522.396
35	532.164	532.164	533.348	525.175	534.338	539.319	529.727	528.687	530.500	535.154
36	541.000	541.000	545.108	531.676	537.251	540.700	536.167	524.097	533.657	536.800
37	528.976	528.976	525.527	539.864	532.557	538.758	553.957	530.250	522.346	534.369
38	542.797	542.797	529.786	537.832	529.083	541.770	554.967	554.291	537.064	527.680
39	533.371	533.371	529.594	539.349	518.231	531.149	555.385	545.785	537.738	525.258
40	536.525	536.525	537.757	558.770	533.483	538.936	541.715	545.494	539.214	519.334
41	550.038	550.038	531.022	548.686	528.332	536.045	537.340	535.036	539.638	525.354
42	545.626	545.626	545.647	543.510	529.821	539.941	543.237	537.572	520.828	536.288
43	548.042	548.042	544.746	546.683	525.381	544.589	540.063	529.783	524.781	528.063
44	537.106	537.106	546.638	545.631	518.575	546.572	539.929	540.573	519.729	529.435
45	536.263	536.263	548.043	540.475	535.575	541.859	553.827	533.408	526.158	541.909
46	536.934	536.934	540.186	532.548	523.904	538.296	558.662	535.508	516.564	531.201
47	554.882	554.882	535.967	538.040	529.155	544.165	553.155	532.134	529.137	538.673
48	545.090	545.090	543.864	541.505	530.481	545.122	545.436	551.418	534.011	528.459
49	550.322	550.322	544.363	539.191	535.721	542.768	545.157	533.991	546.789	526.311
50	546.613	546.613	550.362	546.071	533.166	535.459	548.753	532.378	540.838	528.459
51	563.043	563.043	535.539	548.519	531.616	539.224	544.494	546.568	535.074	537.952
