 	Profile_Slice_1	Profile_Slice_2
1	253.997	253.997
2	258.079	258.079
3	256.142	256.142
4	259.604	259.604
5	249.032	249.032
6	245.706	245.706
7	254.768	254.768
8	258.560	258.560
9	251.611	251.611
10	250.219	250.219
11	255.460	255.460
12	254.768	254.768
13	255.280	255.280
14	250.647	250.647
15	250.503	250.503
16	251.853	251.853
17	257.729	257.729
18	259.299	259.299
19	261.770	261.770
20	261.847	261.847
21	256.795	256.795
22	260.427	260.427
23	250.275	250.275
24	252.801	252.801
25	256.988	256.988
26	255.750	255.750
27	256.804	256.804
28	253.447	253.447
29	251.473	251.473
30	251.039	251.039
31	246.586	246.586
32	250.758	250.758
33	256.841	256.841
34	257.447	257.447
35	250.274	250.274
36	261.580	261.580
37	262.099	262.099
38	266.475	266.475
39	261.115	261.115
40	257.858	257.858
41	261.664	261.664
42	260.351	260.351
43	265.494	265.494
44	255.924	255.924
45	260.632	260.632
46	256.601	256.601
47	257.458	257.458
48	249.938	249.938
49	248.714	248.714
50	255.857	255.857
51	249.535	249.535
52	253.254	253.254
53	254.127	254.127
54	263.995	263.995
55	265.599	265.599
56	259.506	259.506
57	264.060	264.060
58	253.097	253.097
59	254.554	254.554
60	261.692	261.692
61	263.785	263.785
62	257.603	257.603
63	249.348	249.348
64	257.943	257.943
65	260.451	260.451
66	259.652	259.652
67	270.324	270.324
68	262.866	262.866
69	262.727	262.727
70	260.733	260.733
71	253.351	253.351
72	263.491	263.491
73	268.967	268.967
74	258.056	258.056
75	250.806	250.806
76	261.392	261.392
77	264.481	264.481
78	257.195	257.195
79	263.924	263.924
80	259.206	259.206
81	267.289	267.289
82	269.526	269.526
83	267.779	267.779
84	258.922	258.922
85	265.763	265.763
86	263.888	263.888
87	262.307	262.307
88	256.633	256.633
89	257.283	257.283
90	263.202	263.202
91	258.028	258.028
92	255.694	255.694
93	264.098	264.098
94	268.764	268.764
95	263.869	263.869
96	269.886	269.886
97	263.939	263.939
98	266.286	266.286
99	272.075	272.075
100	261.048	261.048
101	263.715	263.715
102	273.728	273.728
103	256.941	256.941
104	253.278	253.278
105	254.021	254.021
106	257.187	257.187
107	252.966	252.966
108	259.568	259.568
109	265.249	265.249
110	265.411	265.411
111	271.465	271.465
112	258.106	258.106
113	252.914	252.914
114	264.230	264.230
115	264.649	264.649
116	269.210	269.210
117	272.206	272.206
118	260.361	260.361
119	262.881	262.881
120	266.100	266.100
121	263.238	263.238
122	259.276	259.276
123	264.165	264.165
124	260.413	260.413
125	262.162	262.162
126	267.665	267.665
127	260.231	260.231
128	264.138	264.138
129	266.409	266.409
130	262.185	262.185
131	253.744	253.744
132	261.098	261.098
133	266.071	266.071
134	266.305	266.305
135	262.568	262.568
136	266.177	266.177
137	263.654	263.654
138	270.475	270.475
139	264.675	264.675
140	256.515	256.515
141	252.620	252.620
142	263.576	263.576
143	271.842	271.842
144	269.044	269.044
145	266.021	266.021
146	265.296	265.296
147	266.722	266.722
148	264.744	264.744
149	271.205	271.205
150	273.795	273.795
151	269.657	269.657
152	262.916	262.916
153	264.377	264.377
154	263.581	263.581
155	270.917	270.917
156	261.341	261.341
157	264.210	264.210
158	262.262	262.262
159	260.809	260.809
160	270.308	270.308
161	265.195	265.195
162	272.172	272.172
163	273.310	273.310
164	267.396	267.396
165	267.224	267.224
166	271.600	271.600
167	275.172	275.172
168	265.772	265.772
169	266.364	266.364
170	276.020	276.020
171	266.836	266.836
172	271.063	271.063
173	273.057	273.057
174	262.488	262.488
175	265.197	265.197
176	278.684	278.684
177	278.109	278.109
178	264.540	264.540
179	270.037	270.037
180	270.952	270.952
181	274.158	274.158
182	279.361	279.361
183	261.727	261.727
184	269.498	269.498
185	270.632	270.632
186	275.200	275.200
187	260.281	260.281
188	266.680	266.680
189	269.845	269.845
190	275.093	275.093
191	272.439	272.439
192	275.023	275.023
193	277.006	277.006
194	283.203	283.203
195	273.460	273.460
196	278.305	278.305
197	274.858	274.858
198	276.744	276.744
199	266.852	266.852
200	266.962	266.962
201	272.157	272.157
202	266.040	266.040
203	272.217	272.217
204	276.393	276.393
205	265.384	265.384
206	277.714	277.714
207	277.491	277.491
208	270.535	270.535
209	275.365	275.365
