 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	186.350	186.350	191.143	186.869	184.033	191.823	187.517	178.076	185.359	190.164
2	186.168	186.168	188.181	180.783	186.595	185.390	189.392	185.019	191.415	183.921
3	182.337	182.337	179.761	181.451	183.696	185.198	182.113	182.355	185.968	186.984
4	188.897	188.897	181.348	191.328	185.656	193.581	181.597	177.799	181.916	186.986
5	187.150	187.150	185.297	187.784	183.296	186.496	181.525	176.457	183.453	181.292
6	183.044	183.044	186.509	186.653	188.958	179.982	185.831	179.092	181.562	188.909
7	190.491	190.491	182.087	187.504	184.152	186.185	187.074	179.577	184.774	184.045
8	182.111	182.111	182.940	186.377	181.581	191.210	191.502	182.566	181.432	184.084
9	183.587	183.587	180.339	186.307	188.084	187.038	191.487	180.397	184.617	182.954
10	184.219	184.219	184.702	183.598	187.845	189.309	192.010	179.096	183.974	185.966
11	178.634	178.634	184.310	181.893	185.820	191.290	189.125	180.179	181.005	181.556
12	180.798	180.798	186.964	191.231	185.546	182.601	190.449	180.896	186.670	181.652
13	183.526	183.526	180.233	188.753	184.291	185.585	184.523	186.040	189.224	180.092
14	183.472	183.472	180.713	186.257	185.279	186.612	187.007	185.805	180.533	178.676
15	182.364	182.364	183.783	183.095	184.022	184.510	190.975	182.336	187.205	179.024
16	178.504	178.504	182.744	185.348	186.347	179.668	186.849	180.837	187.849	182.469
17	182.454	182.454	180.759	183.645	185.162	179.011	191.182	182.767	181.668	175.913
18	179.984	179.984	182.186	182.327	182.165	182.036	183.378	173.268	176.182	178.765
19	181.479	181.479	180.232	185.805	180.478	182.850	178.040	179.490	181.052	184.998
20	182.577	182.577	185.846	187.000	182.979	188.813	178.304	177.233	184.383	187.558
21	180.723	180.723	180.903	178.780	185.858	183.479	177.900	176.954	177.832	179.762
22	183.373	183.373	186.724	181.172	181.793	180.653	181.340	176.030	177.556	181.859
23	184.317	184.317	183.784	184.401	182.822	181.224	185.294	183.636	176.893	180.355
24	187.102	187.102	182.505	182.705	181.004	187.504	181.582	179.701	179.051	180.150
25	189.961	189.961	185.666	177.839	179.993	184.404	184.288	183.253	183.951	180.483
26	190.167	190.167	184.142	184.887	179.146	184.987	182.066	177.477	183.545	178.160
27	184.122	184.122	183.118	184.752	178.398	182.434	186.891	177.892	180.036	185.282
28	182.095	182.095	180.135	184.440	176.322	185.646	184.184	178.772	178.167	186.426
29	186.596	186.596	179.105	187.077	179.421	183.476	180.079	173.894	176.654	181.220
30	183.599	183.599	181.828	182.128	181.762	184.999	177.511	177.775	170.565	182.020
31	179.744	179.744	181.612	178.145	180.119	180.567	182.506	178.685	171.660	178.951
32	177.422	177.422	178.819	181.481	177.735	181.453	174.336	179.011	175.110	187.693
33	181.113	181.113	176.427	178.741	173.984	180.358	175.495	170.454	170.093	178.495
34	185.984	185.984	178.017	176.541	179.738	179.416	178.998	173.711	178.066	178.984
35	180.710	180.710	175.177	179.309	176.140	182.107	176.768	169.472	171.524	185.947
36	179.239	179.239	179.221	174.744	176.747	180.097	178.984	173.166	170.223	182.381
37	178.076	178.076	177.226	175.548	167.972	177.018	176.376	175.181	175.184	180.822
38	179.760	179.760	171.783	169.392	174.455	175.613	175.718	175.779	181.225	174.138
39	178.020	178.020	171.981	172.594	178.179	174.589	175.476	174.645	177.633	174.050
40	178.549	178.549	175.119	173.221	172.218	176.071	177.903	170.484	170.683	178.686
41	177.054	177.054	173.957	169.632	174.995	172.873	177.655	172.474	174.176	180.176
42	176.721	176.721	179.514	174.591	180.921	173.242	174.761	171.404	175.294	175.414
43	178.870	178.870	173.407	173.410	169.776	175.526	178.337	166.902	173.797	172.933
