 	Profile_Slice_1	Profile_Slice_2
1	476.600	476.600
2	495.022	495.022
3	492.722	492.722
4	486.863	486.863
5	505.171	505.171
6	510.506	510.506
7	503.702	503.702
8	490.315	490.315
9	475.992	475.992
10	475.288	475.288
11	475.141	475.141
12	484.136	484.136
13	475.749	475.749
14	475.135	475.135
15	483.965	483.965
16	463.495	463.495
17	464.934	464.934
18	458.230	458.230
19	460.001	460.001
20	472.245	472.245
21	469.026	469.026
22	468.603	468.603
23	476.721	476.721
24	479.376	479.376
25	470.317	470.317
26	455.166	455.166
27	472.518	472.518
28	463.505	463.505
29	460.775	460.775
30	468.721	468.721
31	457.585	457.585
32	457.561	457.561
33	466.107	466.107
34	463.696	463.696
35	464.355	464.355
36	477.581	477.581
37	461.476	461.476
38	459.729	459.729
39	465.842	465.842
40	477.416	477.416
41	465.680	465.680
42	472.583	472.583
43	458.553	458.553
44	446.151	446.151
45	464.862	464.862
46	465.063	465.063
47	466.336	466.336
48	462.165	462.165
49	451.686	451.686
50	462.434	462.434
51	462.455	462.455
52	464.103	464.103
53	459.149	459.149
54	477.571	477.571
55	465.516	465.516
56	481.064	481.064
57	490.406	490.406
58	474.711	474.711
59	487.245	487.245
60	479.762	479.762
61	464.035	464.035
62	471.855	471.855
63	476.475	476.475
64	489.656	489.656
65	474.998	474.998
66	476.203	476.203
67	480.628	480.628
68	482.163	482.163
69	480.643	480.643
70	494.077	494.077
71	501.119	501.119
72	492.651	492.651
73	484.878	484.878
74	492.944	492.944
75	500.870	500.870
76	506.227	506.227
77	493.360	493.360
78	515.897	515.897
79	514.977	514.977
80	514.010	514.010
81	510.835	510.835
82	517.104	517.104
83	513.186	513.186
84	514.569	514.569
85	524.453	524.453
86	510.366	510.366
87	513.025	513.025
88	519.273	519.273
89	515.148	515.148
90	524.451	524.451
91	518.359	518.359
92	523.345	523.345
93	513.097	513.097
94	519.778	519.778
95	530.768	530.768
96	530.072	530.072
97	523.699	523.699
98	543.448	543.448
99	539.746	539.746
100	538.486	538.486
101	550.803	550.803
102	561.777	561.777
103	573.155	573.155
104	589.253	589.253
105	606.648	606.648
106	616.291	616.291
107	616.348	616.348
108	629.064	629.064
109	645.993	645.993
110	637.399	637.399
111	636.327	636.327
112	643.744	643.744
113	628.335	628.335
114	611.698	611.698
115	611.452	611.452
116	594.262	594.262
117	602.183	602.183
118	580.710	580.710
119	559.205	559.205
120	551.461	551.461
121	555.518	555.518
122	528.871	528.871
123	513.290	513.290
124	495.507	495.507
125	480.735	480.735
126	469.921	469.921
127	454.288	454.288
128	458.447	458.447
129	442.599	442.599
130	445.493	445.493
131	427.903	427.903
132	425.676	425.676
133	422.409	422.409
134	408.104	408.104
135	409.133	409.133
136	398.894	398.894
137	391.343	391.343
138	384.895	384.895
139	385.904	385.904
140	389.833	389.833
141	379.293	379.293
142	376.480	376.480
143	374.755	374.755
144	375.659	375.659
145	366.818	366.818
146	361.421	361.421
147	373.599	373.599
148	362.893	362.893
149	360.419	360.419
150	360.835	360.835
151	357.101	357.101
152	349.228	349.228
153	344.497	344.497
154	352.873	352.873
155	349.898	349.898
156	346.061	346.061
157	337.620	337.620
158	341.346	341.346
159	333.732	333.732
160	335.229	335.229
161	312.647	312.647
162	308.654	308.654
163	320.042	320.042
164	322.672	322.672
165	321.698	321.698
166	309.121	309.121
167	316.530	316.530
168	305.426	305.426
169	304.134	304.134
170	308.828	308.828
171	308.286	308.286
172	311.364	311.364
173	309.630	309.630
174	302.866	302.866
175	296.842	296.842
176	295.954	295.954
177	298.190	298.190
178	291.838	291.838
179	281.493	281.493
180	284.875	284.875
181	282.337	282.337
182	284.365	284.365
183	284.654	284.654
184	286.010	286.010
185	289.252	289.252
186	287.122	287.122
187	280.996	280.996
188	290.186	290.186
189	285.311	285.311
190	277.467	277.467
191	271.266	271.266
192	279.291	279.291
193	271.247	271.247
194	269.596	269.596
195	275.011	275.011
196	281.448	281.448
197	279.837	279.837
198	276.330	276.330
199	277.653	277.653
200	271.588	271.588
201	275.869	275.869
202	270.384	270.384
203	271.898	271.898
204	273.658	273.658
205	271.017	271.017
206	267.065	267.065
207	261.219	261.219
208	270.723	270.723
209	271.057	271.057
210	260.804	260.804
211	267.997	267.997
212	263.336	263.336
213	260.574	260.574
214	264.152	264.152
215	265.509	265.509
216	275.328	275.328
217	263.922	263.922
218	273.155	273.155
219	270.824	270.824
220	264.150	264.150
221	261.478	261.478
222	267.601	267.601
223	263.132	263.132
224	261.588	261.588
225	266.805	266.805
226	266.501	266.501
227	262.822	262.822
228	263.544	263.544
229	252.990	252.990
230	251.648	251.648
231	254.266	254.266
232	256.308	256.308
233	249.139	249.139
234	254.521	254.521
235	256.424	256.424
236	256.482	256.482
237	258.814	258.814
238	249.789	249.789
239	241.013	241.013
240	248.003	248.003
241	259.963	259.963
242	249.582	249.582
243	248.432	248.432
244	251.417	251.417
245	253.272	253.272
246	249.950	249.950
247	248.200	248.200
248	244.597	244.597
249	245.842	245.842
250	249.855	249.855
251	248.221	248.221
252	248.418	248.418
253	249.603	249.603
254	244.379	244.379
255	247.275	247.275
256	249.090	249.090
257	252.483	252.483
258	255.861	255.861
259	246.490	246.490
260	249.864	249.864
261	252.612	252.612
262	250.213	250.213
263	246.969	246.969
264	250.692	250.692
265	249.627	249.627
266	246.314	246.314
267	247.689	247.689
268	249.144	249.144
269	248.762	248.762
270	241.897	241.897
271	247.764	247.764
272	253.390	253.390
273	242.795	242.795
274	235.809	235.809
275	245.158	245.158
276	247.563	247.563
277	246.333	246.333
278	249.857	249.857
279	241.554	241.554
280	243.347	243.347
281	243.383	243.383
282	243.392	243.392
283	241.462	241.462
284	241.969	241.969
285	246.834	246.834
286	246.713	246.713
287	237.493	237.493
288	234.891	234.891
289	246.162	246.162
290	251.423	251.423
291	246.645	246.645
292	242.192	242.192
293	238.654	238.654
294	235.701	235.701
295	244.172	244.172
296	241.726	241.726
297	256.237	256.237
298	249.434	249.434
299	247.371	247.371
300	245.719	245.719
301	239.590	239.590
302	249.061	249.061
303	247.247	247.247
304	246.210	246.210
305	239.617	239.617
306	255.866	255.866
307	246.497	246.497
308	235.925	235.925
309	243.379	243.379
310	237.883	237.883
311	247.607	247.607
312	245.891	245.891
313	249.841	249.841
314	241.704	241.704
315	241.976	241.976
316	239.585	239.585
317	236.730	236.730
318	239.383	239.383
319	239.471	239.471
320	239.797	239.797
321	235.343	235.343
322	239.241	239.241
323	241.175	241.175
324	239.058	239.058
325	242.025	242.025
326	238.352	238.352
327	236.332	236.332
328	248.234	248.234
329	248.554	248.554
330	242.721	242.721
331	236.316	236.316
332	232.680	232.680
333	246.681	246.681
334	238.144	238.144
335	230.641	230.641
336	233.170	233.170
337	246.412	246.412
338	249.016	249.016
