 	Profile_Slice_1	Profile_Slice_2
1	249.305	255.342
2	246.182	251.190
3	253.543	250.081
4	251.522	251.824
5	247.761	254.826
6	240.033	249.474
7	241.196	246.174
8	257.138	253.368
9	254.818	266.349
10	245.514	261.541
11	243.616	253.553
12	243.360	251.146
13	246.011	254.262
14	252.285	250.118
15	251.665	241.566
16	262.576	255.289
17	253.411	251.978
18	255.905	247.330
19	263.537	241.482
20	260.068	248.491
21	253.472	247.159
22	254.749	253.283
23	248.857	259.415
24	250.403	254.006
25	245.270	246.785
26	244.517	257.602
27	256.268	262.305
28	251.413	265.783
29	253.765	246.092
30	257.349	257.725
31	249.411	256.020
32	269.775	254.310
33	257.308	253.973
34	255.340	253.307
35	255.308	251.475
36	253.374	259.192
37	257.684	259.778
38	254.915	260.600
39	266.006	257.303
40	258.349	258.442
41	251.074	255.396
42	256.950	257.036
43	254.800	239.067
44	261.921	253.571
45	260.454	268.864
46	256.755	265.574
47	252.762	268.147
48	251.788	263.582
49	256.044	263.631
50	262.190	263.606
51	253.788	270.734
52	251.614	266.358
53	254.179	254.772
54	264.920	266.562
55	260.291	260.825
56	267.662	270.802
57	261.046	266.163
58	253.419	255.851
59	261.502	268.514
60	247.912	270.867
61	255.557	264.191
62	257.825	271.234
63	269.487	264.261
64	257.122	267.597
65	267.443	274.731
66	266.033	262.721
67	269.114	262.013
68	269.224	263.353
69	267.858	278.512
70	260.789	268.212
71	270.024	263.882
72	263.564	281.817
73	260.455	265.210
74	267.121	271.537
75	260.649	263.901
76	264.939	273.916
77	266.739	270.032
78	258.342	274.683
79	267.249	273.008
80	272.719	269.907
81	273.675	268.161
82	268.242	269.503
83	277.511	266.149
84	269.345	262.465
85	276.385	279.801
86	276.182	269.363
87	279.729	279.522
88	263.128	263.057
89	262.801	262.849
90	271.260	267.857
91	260.769	270.437
92	280.352	264.938
93	271.134	270.082
94	268.237	270.550
95	271.077	275.878
96	274.422	275.887
97	263.485	266.993
98	270.316	276.641
99	265.386	276.279
100	276.024	277.021
101	286.692	277.978
102	282.025	273.725
103	289.579	280.484
104	265.143	279.959
105	278.544	284.279
106	266.338	271.277
107	273.674	268.323
108	276.622	279.804
109	269.160	271.756
110	278.027	269.257
111	292.312	282.088
112	285.141	266.931
113	294.419	282.176
114	277.806	282.726
115	273.367	275.746
116	286.709	284.842
117	288.853	292.554
118	294.196	289.777
119	275.244	299.136
120	274.909	288.303
121	271.341	293.266
122	285.475	293.952
123	297.670	294.029
124	298.513	295.156
125	303.062	298.120
126	300.923	286.714
127	277.918	303.306
128	282.800	294.444
129	286.192	286.861
130	294.885	297.187
131	294.851	293.128
132	285.363	307.504
133	294.617	289.215
134	293.079	286.881
135	299.610	293.959
136	292.292	295.998
137	294.044	309.130
138	288.006	305.975
139	311.401	304.677
140	291.808	289.629
141	292.559	295.058
142	299.803	291.488
143	291.780	296.572
144	290.685	309.289
145	298.335	301.003
146	308.978	312.063
147	310.264	312.273
148	295.005	292.398
149	314.016	299.112
150	327.082	297.390
151	315.292	306.304
152	299.552	308.097
153	309.694	312.369
154	299.559	316.805
155	316.308	300.359
156	325.897	311.663
157	321.160	315.373
158	310.417	309.984
159	316.333	318.047
160	318.323	333.277
161	321.147	328.806
162	322.880	331.684
163	324.461	334.785
164	322.370	324.355
165	321.159	318.999
166	314.300	318.834
167	324.969	338.167
168	346.205	331.364
169	342.327	341.758
170	346.640	353.552
171	342.190	360.155
172	354.079	361.146
173	351.394	353.927
174	351.789	355.962
175	366.727	356.650
176	373.798	360.450
177	367.198	379.968
178	373.431	371.575
179	373.356	380.107
180	407.919	382.867
181	412.782	401.213
182	421.988	424.133
183	436.205	423.750
184	442.223	424.596
185	424.380	433.057
186	432.347	438.646
187	423.002	451.055
188	428.274	424.097
189	415.674	438.098
190	402.791	433.541
191	418.925	431.148
192	414.084	413.058
193	425.152	405.991
194	407.797	399.678
195	388.873	390.699
196	394.608	416.692
197	402.322	419.133
198	388.976	393.835
199	395.321	405.213
200	400.159	397.665
201	395.794	408.438
202	406.018	411.086
203	386.897	397.571
204	395.045	395.928
205	405.758	411.533
206	376.215	408.468
207	397.290	392.993
208	394.617	411.232
209	397.657	407.239
210	381.257	388.075
211	379.347	390.381
212	387.042	397.363
213	383.848	399.088
214	384.019	400.706
215	397.946	420.072
216	403.140	404.391
217	397.815	391.517
218	391.386	401.973
219	382.485	407.500
220	379.653	403.274
221	383.670	401.028
222	380.701	401.538
223	366.490	402.733
224	387.475	429.477
225	402.653	410.218
226	388.884	402.336
227	381.989	423.149
228	404.647	402.649
229	400.146	397.612
230	382.218	404.705
231	383.260	391.183
232	383.430	385.677
233	387.001	392.877
234	384.717	391.321
235	393.891	372.891
236	397.785	390.244
237	386.935	370.915
238	366.785	387.564
239	363.232	376.213
240	363.340	380.600
241	368.048	357.823
242	364.735	360.648
243	377.372	371.176
244	367.093	369.303
245	361.690	364.596
246	353.007	366.839
247	348.127	381.465
248	364.898	376.582
249	385.675	355.108
250	376.393	362.570
251	360.581	367.552
252	350.171	368.338
253	356.470	364.904
254	366.063	378.488
255	356.486	383.133
256	352.494	366.641
257	372.072	360.566
258	354.813	380.759
259	369.022	384.856
260	373.558	378.404
261	373.997	382.804
262	373.870	367.368
263	380.584	360.632
264	363.853	369.234
265	383.749	361.589
266	380.226	362.418
267	373.691	369.693
268	381.642	383.164
269	372.627	390.972
270	379.748	369.071
271	379.398	362.588
272	373.726	368.423
273	378.709	354.884
274	372.229	379.611
275	377.187	376.372
276	367.187	372.291
277	369.414	376.446
278	391.899	376.847
279	365.167	368.340
280	373.014	374.174
281	371.179	375.331
282	375.060	380.245
283	380.716	375.096
284	371.755	357.276
285	420.199	420.199
286	418.510	418.510
287	403.779	403.779
288	387.998	387.998
289	374.546	374.546
290	376.072	376.072
291	383.930	383.930
292	381.257	381.257
293	375.865	375.865
294	365.861	365.861
295	369.639	369.639
296	367.962	367.962
297	366.382	366.382
298	374.520	374.520
299	363.350	363.350
300	363.122	363.122
301	373.472	373.472
302	360.978	360.978
303	375.423	375.423
