 	Profile_Slice_1	Profile_Slice_2
1	284.740	282.114
2	288.587	286.829
3	299.627	290.612
4	298.786	297.144
5	298.346	295.027
6	295.062	295.159
7	291.139	293.942
8	290.150	295.284
9	291.750	297.355
10	292.931	291.751
11	294.280	292.777
12	298.336	294.133
13	298.421	302.373
14	280.530	309.326
15	288.657	300.828
16	283.131	293.184
17	285.593	300.679
18	284.100	297.365
19	293.625	293.099
20	291.715	290.987
21	284.560	294.260
22	300.006	303.450
23	298.675	292.151
24	299.622	300.921
25	297.463	296.508
26	296.322	295.392
27	299.861	296.657
28	305.145	303.923
29	286.280	304.153
30	287.095	302.495
31	295.926	303.910
32	303.732	301.103
33	290.228	309.361
34	295.195	303.236
35	301.928	292.256
36	287.945	298.454
37	290.443	308.848
38	302.177	300.234
39	302.835	299.715
40	292.074	306.776
41	301.055	301.702
42	300.852	302.668
43	304.348	298.662
44	309.275	309.113
45	308.416	309.440
46	298.912	311.048
47	300.959	301.102
48	308.868	305.385
49	301.216	306.318
50	303.998	312.233
51	296.663	309.479
52	300.388	308.443
53	309.425	321.306
54	296.622	309.163
55	298.053	317.545
56	302.763	310.201
57	305.712	313.149
58	299.956	310.844
59	316.027	315.373
60	306.749	302.906
61	315.339	311.844
62	312.542	314.832
63	306.916	317.423
64	309.420	319.710
65	314.576	311.479
66	307.172	320.972
67	321.377	311.393
68	313.630	312.773
69	312.398	326.415
70	311.882	315.947
71	314.554	325.163
72	316.347	311.503
73	315.574	318.817
74	326.383	313.785
75	317.830	314.417
76	306.413	316.014
77	311.307	320.340
78	317.793	315.742
79	321.847	322.021
80	319.122	323.224
81	313.370	329.243
82	305.233	331.071
83	319.742	328.345
84	332.438	329.126
85	312.754	332.682
86	317.589	332.236
87	314.887	323.645
88	320.902	326.013
89	311.743	327.730
90	331.260	330.904
91	326.377	331.695
92	321.284	342.628
93	318.478	333.620
94	335.651	331.047
95	327.175	325.902
96	318.889	323.658
97	325.679	322.351
98	328.707	329.426
99	322.650	337.840
100	313.470	331.358
101	319.665	337.663
