 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	188.883	177.341	178.467	180.177	180.377	182.576	185.041	192.607	180.877	191.412	187.956
2	192.094	176.253	178.200	183.646	179.410	180.752	180.742	188.087	179.507	193.066	187.283
3	186.743	180.480	183.308	183.419	178.274	180.113	182.925	179.648	176.810	186.973	190.274
4	187.822	181.561	181.613	181.782	179.482	178.615	181.555	185.632	179.016	186.678	189.238
5	180.547	178.701	177.778	175.137	180.243	178.713	179.430	182.899	179.841	187.007	182.261
6	182.477	180.359	183.113	180.056	183.254	180.081	181.760	184.195	177.038	185.760	182.987
7	177.981	187.599	190.001	179.166	183.216	182.494	188.107	183.462	179.853	183.246	186.317
8	181.576	184.717	182.923	184.693	182.201	183.706	181.907	179.893	178.392	181.264	186.552
9	182.248	180.748	183.118	178.627	180.158	182.504	180.021	182.587	177.571	180.771	182.830
10	177.504	190.745	183.431	184.569	178.801	183.487	177.014	176.424	179.503	178.780	181.996
11	176.784	184.728	182.381	183.640	177.550	180.489	183.632	176.517	178.012	180.273	179.943
12	177.512	187.738	176.419	181.280	175.833	179.374	179.304	177.861	178.444	179.857	183.133
13	181.410	189.711	180.402	178.987	181.117	185.526	176.003	174.876	170.753	177.379	178.538
14	179.755	187.100	180.991	180.028	175.551	184.936	179.409	181.025	168.982	178.910	180.066
15	177.643	183.475	183.185	178.604	183.715	180.896	178.628	182.787	177.896	178.665	179.870
16	177.417	182.653	176.631	184.739	185.897	179.943	180.716	178.318	178.292	178.696	178.213
17	178.250	179.605	178.718	181.134	177.856	178.624	178.824	176.730	172.825	179.400	181.076
18	174.551	176.173	180.450	178.353	177.530	178.690	183.265	179.085	174.993	175.614	175.006
19	174.700	174.799	184.368	176.645	179.810	177.107	178.606	173.662	177.489	175.371	176.056
20	171.696	176.210	178.687	174.581	175.726	174.029	173.008	179.475	174.921	173.360	180.343
21	177.408	182.035	177.679	178.213	178.635	180.519	175.679	178.717	170.327	177.586	179.091
22	180.068	180.325	178.768	176.103	179.691	176.677	179.968	174.654	170.168	176.910	175.153
23	179.535	180.376	179.231	175.197	175.787	184.096	178.304	176.458	177.720	175.811	177.281
24	171.703	179.731	174.661	173.994	175.478	175.824	180.924	174.225	177.971	179.035	176.091
25	173.802	174.969	182.568	181.804	185.290	177.884	179.405	175.503	175.541	178.418	172.561
26	177.064	180.764	182.410	175.645	180.494	180.721	175.888	181.059	179.496	179.077	170.942
27	174.417	178.970	180.720	175.383	179.001	175.922	177.590	180.156	174.644	175.106	169.634
28	177.569	181.726	179.083	170.232	175.782	173.512	176.859	178.448	177.789	182.769	176.844
29	178.670	181.362	176.054	178.773	173.446	178.506	175.366	175.797	172.597	178.525	172.769
30	174.812	171.719	179.270	176.852	179.948	179.137	176.089	179.350	168.463	173.543	172.737
31	173.889	177.247	174.629	178.293	177.726	180.892	175.850	175.453	171.170	175.352	174.004
32	173.548	183.262	175.254	178.486	179.117	178.280	178.066	176.607	170.909	171.851	182.758
33	175.352	176.131	178.852	177.191	174.181	177.312	175.370	177.352	168.703	171.868	180.152
34	179.918	178.283	175.264	178.632	179.895	182.620	177.856	177.182	174.291	178.340	179.663
35	175.669	175.824	182.735	176.653	171.472	174.350	178.540	176.781	172.237	180.881	180.764
36	172.709	174.130	177.345	175.750	174.129	177.423	174.834	178.305	171.683	176.634	177.926
37	172.384	178.502	176.188	173.109	180.053	175.946	177.326	172.598	168.724	172.213	179.314
38	171.594	176.475	180.279	173.058	181.167	174.786	176.415	176.290	166.767	173.941	179.918
39	172.741	180.645	176.297	180.067	178.138	178.092	176.845	173.699	166.845	174.073	177.753
40	180.412	176.030	178.465	183.259	178.150	175.878	179.145	170.395	170.688	175.605	172.646
41	178.225	177.905	174.164	174.838	179.399	174.066	170.710	175.285	176.876	171.426	172.064
42	178.316	179.795	173.176	179.376	177.420	172.540	178.706	171.026	168.270	175.623	181.805
43	181.272	180.099	175.469	176.690	180.689	176.023	178.444	171.665	167.448	177.085	175.226
44	174.055	180.251	181.813	173.921	176.640	169.219	180.509	173.460	162.816	176.880	175.368
45	180.878	178.375	176.482	174.250	176.238	178.568	181.044	174.455	168.471	174.619	178.694
46	177.238	180.956	177.149	176.127	183.170	172.784	175.628	176.100	172.014	169.213	176.739
47	177.546	184.916	174.716	181.637	172.703	173.119	173.563	178.432	167.573	174.742	176.194
48	174.165	176.679	180.076	174.029	172.812	176.576	178.334	175.944	168.982	173.610	180.286
49	179.308	175.746	180.043	171.768	175.711	177.348	179.422	168.273	171.235	174.111	180.697
50	175.430	175.857	179.292	178.015	180.057	179.733	180.700	172.734	176.322	174.511	178.768
51	182.105	177.149	175.012	183.546	179.314	177.196	177.851	174.338	172.722	173.457	177.815
52	185.413	174.684	174.648	180.495	174.313	179.035	176.592	179.259	167.137	172.569	172.877
53	181.503	173.757	177.356	174.170	174.665	172.877	176.832	174.909	172.783	172.270	175.972
54	176.911	173.981	180.084	178.184	183.435	181.208	178.517	170.737	172.306	180.416	171.809
55	176.048	176.514	178.695	182.623	181.093	179.886	178.148	175.611	170.416	177.385	177.055
56	176.774	176.268	177.063	182.208	178.906	180.770	176.897	182.862	171.506	176.823	177.496
57	173.966	180.018	175.814	176.490	180.221	175.997	174.320	173.936	171.786	171.322	175.049
58	174.269	175.261	176.315	178.593	176.727	174.286	177.878	173.710	167.080	170.979	174.015
59	173.718	173.493	176.165	174.116	175.243	178.952	174.855	171.303	169.364	175.102	171.616
60	182.920	170.739	183.346	179.023	174.410	176.268	181.615	173.995	168.378	175.811	174.750
61	171.101	175.679	174.108	179.655	173.647	172.678	177.041	173.588	171.610	167.732	173.791
62	173.872	179.565	180.621	175.521	174.950	171.248	174.237	174.494	169.657	172.675	174.125
63	173.264	180.098	176.054	176.211	176.702	174.966	178.966	176.029	166.148	168.724	171.669
64	173.882	177.596	178.702	177.726	177.996	175.457	175.706	176.207	172.741	174.125	170.044
65	173.909	182.751	176.629	177.842	178.711	181.736	169.558	173.510	176.360	175.827	173.053
66	168.898	176.285	174.446	175.595	176.172	175.320	170.502	172.554	171.713	172.939	169.670
67	165.984	177.646	180.707	175.228	172.695	173.236	170.918	172.121	166.072	169.137	175.194
68	165.824	178.230	179.400	174.718	172.655	171.195	168.677	171.170	169.446	170.584	170.976
69	173.601	171.952	179.005	177.810	171.446	169.703	173.100	171.086	169.591	168.979	167.146
70	171.025	173.940	175.996	178.914	171.830	169.725	171.679	171.027	170.354	167.105	165.486
71	171.437	173.389	176.590	176.399	173.401	167.950	169.358	172.712	166.908	173.797	166.241
72	178.519	177.435	177.210	171.108	172.460	169.892	168.497	165.913	167.347	167.169	166.928
73	167.510	177.884	175.819	170.155	174.582	169.330	168.419	169.654	169.061	173.514	172.252
74	171.540	172.575	175.056	170.048	173.192	170.085	170.600	169.730	161.822	172.756	167.604
75	172.399	164.272	175.774	172.803	174.273	161.379	168.551	170.623	165.487	168.420	168.419
76	168.274	166.595	169.399	171.767	167.787	167.178	166.372	162.995	162.897	167.340	165.876
77	170.309	171.511	170.177	169.465	166.260	167.776	163.297	167.785	166.732	162.597	161.093
78	164.967	171.233	169.565	170.864	169.527	165.798	162.550	164.041	170.404	163.933	164.569
79	171.609	171.174	166.146	170.665	170.132	163.238	165.380	164.385	163.762	165.784	163.381
80	169.810	174.873	168.958	171.699	169.429	163.470	168.622	170.446	165.312	166.009	164.654
81	167.446	167.678	171.143	168.541	167.043	164.036	167.604	168.930	166.444	171.950	166.703
82	165.644	168.247	172.180	167.274	166.251	166.568	162.580	169.637	163.928	173.345	168.152
83	167.617	166.182	174.927	166.239	168.061	169.238	167.715	170.666	165.242	167.739	166.498
84	170.653	164.906	170.645	165.733	164.672	165.631	164.171	170.746	162.909	169.639	170.633
85	172.113	165.142	168.375	163.840	158.957	167.696	165.342	169.002	165.789	172.557	171.394
86	168.830	160.228	169.206	168.701	163.563	167.716	166.545	171.424	163.659	175.608	170.175
87	173.797	166.992	170.477	169.784	165.094	170.545	174.998	169.938	168.682	180.099	173.704
88	174.727	171.063	166.946	170.819	169.515	165.856	171.590	166.584	171.539	175.719	176.238
89	173.222	164.196	166.009	168.107	164.390	174.673	170.292	171.567	173.641	177.168	170.540
90	176.146	165.955	165.196	166.232	166.734	177.590	172.098	181.543	174.015	177.774	178.186
