 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	259.000	259.000	276.000	265.000	219.000	297.000	239.000	272.000	264.000
2	249.339	249.339	236.208	251.960	241.972	265.587	249.893	265.951	241.375
3	247.736	247.736	235.791	250.594	245.922	268.003	255.518	256.402	247.919
4	247.210	247.210	247.290	255.633	252.555	278.773	246.758	236.685	244.872
5	226.255	226.255	245.698	253.520	259.455	268.033	246.349	245.595	251.166
6	234.920	234.920	228.908	278.266	255.795	299.759	245.454	243.739	255.664
7	255.600	255.600	217.902	265.236	253.985	286.030	240.406	250.161	242.655
8	237.291	237.291	237.204	227.356	234.122	312.066	245.248	248.534	223.557
9	242.786	242.786	230.623	254.689	242.572	291.582	239.235	254.648	251.672
10	257.547	257.547	241.630	271.745	247.940	293.140	256.139	265.009	248.166
11	269.736	269.736	237.040	256.287	245.986	272.850	255.573	263.787	258.791
12	257.093	257.093	244.367	242.141	225.084	278.698	258.918	258.755	259.991
13	254.759	254.759	259.361	241.896	226.355	294.245	238.625	246.012	259.914
14	259.454	259.454	252.230	266.835	227.806	332.792	254.036	254.149	261.767
15	260.979	260.979	245.988	265.719	241.550	327.204	266.398	244.158	255.996
16	267.540	267.540	241.000	245.703	254.514	326.776	263.973	270.553	245.036
17	231.059	231.059	242.869	252.204	255.067	286.034	269.985	281.425	246.251
18	232.624	232.624	253.374	250.847	250.502	288.012	262.216	280.565	254.693
19	222.525	222.525	260.799	256.260	254.795	300.111	269.778	291.045	241.008
20	223.605	223.605	256.349	216.958	200.070	291.584	264.020	226.555	199.465
21	239.529	239.529	264.692	242.222	229.788	301.405	266.583	245.253	254.447
22	251.884	251.884	263.488	263.215	235.066	325.760	264.851	256.116	252.017
23	254.370	254.370	258.982	258.027	257.832	328.683	269.542	232.227	253.660
24	238.027	238.027	270.502	271.362	254.096	315.794	241.965	260.030	268.074
25	243.397	243.397	238.760	270.074	250.264	318.790	243.311	253.900	253.084
26	267.338	267.338	244.115	281.490	253.622	304.483	257.262	256.704	247.463
27	251.027	251.027	260.832	268.501	250.484	311.652	252.806	269.003	258.972
28	235.512	235.512	257.860	267.761	226.280	358.642	264.819	287.700	251.802
29	241.858	241.858	241.613	233.881	249.309	323.419	249.261	278.098	235.915
30	261.770	261.770	269.428	241.561	253.817	353.760	247.997	269.172	253.122
31	267.021	267.021	260.815	266.835	249.939	381.111	263.810	251.161	270.845
32	280.377	280.377	243.902	261.427	263.952	348.107	260.520	236.300	268.486
33	268.023	268.023	250.107	272.823	255.118	356.047	251.585	277.518	276.026
34	249.653	249.653	269.714	266.245	255.878	351.122	264.429	279.510	268.020
35	245.905	245.905	262.280	264.483	257.579	371.302	270.215	274.639	228.256
36	261.311	261.311	281.746	277.415	261.520	375.835	268.407	279.936	251.723
37	250.916	250.916	265.904	279.955	249.747	352.439	273.078	274.321	257.670
38	227.953	227.953	246.167	298.962	246.874	337.307	294.703	250.500	245.344
39	274.242	274.242	234.367	289.306	247.526	379.187	275.648	268.446	258.488
40	252.563	252.563	253.127	267.149	263.349	381.527	272.554	272.270	260.131
41	258.374	258.374	266.431	270.841	275.603	356.081	259.355	283.359	270.510
42	259.493	259.493	259.611	253.305	285.462	351.530	278.425	273.691	273.749
43	280.074	280.074	279.752	251.835	270.107	326.099	286.529	272.975	256.256
44	252.446	252.446	271.314	249.199	285.637	343.113	284.649	268.416	250.149
45	240.914	240.914	266.272	264.787	245.517	317.528	277.277	271.288	244.397
46	279.424	279.424	286.587	304.760	251.266	310.792	296.714	284.814	245.175
47	266.798	266.798	303.554	278.861	266.361	308.019	283.102	264.494	244.532
48	248.888	248.888	269.651	264.496	260.770	334.342	265.174	272.580	268.397
49	276.337	276.337	264.676	285.017	235.857	309.741	274.817	263.634	271.074
50	263.122	263.122	263.187	285.050	255.614	300.773	287.328	265.575	269.050
51	264.455	264.455	287.830	266.757	256.832	311.583	295.790	287.840	295.487
52	270.237	270.237	257.611	276.201	265.989	319.417	288.829	272.630	282.381
53	273.836	273.836	250.171	271.824	262.354	330.577	287.250	264.922	278.860
54	267.449	267.449	284.794	253.057	296.529	320.001	305.623	285.914	252.620
55	262.060	262.060	271.850	289.194	281.163	337.370	288.444	286.488	267.504
56	259.989	259.989	266.814	275.134	257.578	318.955	284.673	291.236	280.719
57	278.347	278.347	267.052	255.787	249.074	290.539	298.241	270.157	260.169
58	269.114	269.114	291.911	300.926	291.095	335.921	281.302	273.185	283.948
59	301.585	301.585	274.790	295.986	284.724	340.678	299.418	281.425	285.427
60	294.402	294.402	272.517	290.033	277.169	299.949	295.434	287.391	278.309
61	276.773	276.773	260.595	323.750	288.495	326.720	302.560	291.614	277.327
62	269.232	269.232	290.727	290.214	282.938	331.630	290.930	282.427	271.282
63	270.514	270.514	290.527	298.319	262.276	305.403	295.779	291.338	258.018
64	268.380	268.380	306.876	286.000	266.388	317.545	310.397	280.711	299.893
65	283.163	283.163	297.246	293.612	278.051	321.355	298.255	288.746	271.796
66	280.610	280.610	279.249	285.606	290.093	306.931	310.441	283.744	267.844
67	282.939	282.939	294.776	309.143	305.163	319.327	327.020	292.041	287.347
68	284.539	284.539	296.245	311.810	291.879	315.080	311.993	293.079	286.491
69	278.194	278.194	295.525	325.994	280.101	317.013	321.547	314.543	300.372
70	294.155	294.155	329.690	299.133	294.288	322.012	330.801	315.589	308.408
71	282.969	282.969	318.545	311.778	278.106	301.623	330.760	288.372	284.738
72	287.413	287.413	315.763	327.354	281.640	283.277	347.126	274.373	293.472
73	298.041	298.041	290.775	317.760	262.841	281.060	363.729	298.070	329.098
