 	Profile_Slice_1	Profile_Slice_2
1	345.772	345.772
2	339.226	339.226
3	345.767	345.767
4	341.820	341.820
5	334.424	334.424
6	331.113	331.113
7	329.762	329.762
8	341.185	341.185
9	339.015	339.015
10	343.342	343.342
11	343.333	343.333
12	336.581	336.581
13	325.318	325.318
14	329.351	329.351
15	333.215	333.215
16	336.963	336.963
17	348.798	348.798
18	331.154	331.154
19	332.370	332.370
20	332.420	332.420
21	330.768	330.768
22	331.357	331.357
23	325.252	325.252
24	317.789	317.789
25	317.635	317.635
26	325.537	325.537
27	315.778	315.778
28	322.185	322.185
29	325.271	325.271
30	315.917	315.917
31	315.087	315.087
32	324.931	324.931
33	316.752	316.752
34	323.557	323.557
35	313.209	313.209
36	313.296	313.296
37	331.053	331.053
38	327.567	327.567
39	330.993	330.993
40	325.313	325.313
41	322.281	322.281
42	317.653	317.653
43	317.337	317.337
44	320.906	320.906
45	320.603	320.603
46	326.826	326.826
47	326.736	326.736
48	320.527	320.527
49	324.581	324.581
50	326.844	326.844
51	317.762	317.762
52	314.972	314.972
53	316.782	316.782
54	310.673	310.673
55	316.235	316.235
56	322.530	322.530
57	319.607	319.607
58	313.676	313.676
59	313.071	313.071
60	309.483	309.483
61	299.336	299.336
62	306.433	306.433
63	304.499	304.499
64	300.587	300.587
65	310.380	310.380
66	307.414	307.414
67	302.415	302.415
68	306.774	306.774
69	303.198	303.198
70	306.401	306.401
71	308.633	308.633
72	303.420	303.420
73	319.738	319.738
74	314.883	314.883
75	313.621	313.621
76	307.608	307.608
77	305.216	305.216
78	306.870	306.870
79	299.408	299.408
80	304.373	304.373
81	312.252	312.252
82	315.058	315.058
83	325.317	325.317
84	318.957	318.957
85	319.683	319.683
86	318.671	318.671
87	316.363	316.363
88	320.988	320.988
89	319.202	319.202
90	320.792	320.792
91	308.656	308.656
92	314.130	314.130
93	317.401	317.401
94	321.912	321.912
95	325.955	325.955
96	326.786	326.786
97	334.486	334.486
98	334.177	334.177
99	328.330	328.330
100	331.857	331.857
101	321.962	321.962
102	315.436	315.436
103	311.720	311.720
104	309.821	309.821
105	299.383	299.383
106	290.390	290.390
107	295.347	295.347
108	291.188	291.188
109	283.365	283.365
110	285.373	285.373
111	289.993	289.993
112	288.248	288.248
113	299.857	299.857
114	283.706	283.706
115	283.992	283.992
116	286.981	286.981
117	287.411	287.411
118	279.174	279.174
119	279.850	279.850
120	281.702	281.702
121	269.716	269.716
122	281.170	281.170
123	272.632	272.632
124	270.691	270.691
125	268.227	268.227
126	272.602	272.602
127	267.871	267.871
128	270.130	270.130
129	283.048	283.048
130	277.547	277.547
131	276.361	276.361
132	271.686	271.686
133	267.878	267.878
134	271.994	271.994
135	263.558	263.558
136	262.161	262.161
137	263.675	263.675
138	269.886	269.886
139	266.409	266.409
140	264.660	264.660
141	273.706	273.706
142	272.024	272.024
143	256.771	256.771
144	257.511	257.511
145	271.380	271.380
146	262.108	262.108
147	272.094	272.094
148	265.292	265.292
149	268.134	268.134
150	257.844	257.844
151	271.901	271.901
152	269.237	269.237
153	253.975	253.975
154	263.744	263.744
155	269.057	269.057
156	276.208	276.208
157	277.402	277.402
158	265.432	265.432
159	256.920	256.920
160	262.946	262.946
161	256.703	256.703
162	260.126	260.126
163	263.195	263.195
164	259.573	259.573
165	256.354	256.354
166	263.794	263.794
167	270.017	270.017
168	268.638	268.638
169	259.530	259.530
170	261.596	261.596
171	258.986	258.986
172	263.241	263.241
173	261.303	261.303
174	260.364	260.364
175	249.678	249.678
176	265.625	265.625
177	256.966	256.966
178	249.767	249.767
179	257.050	257.050
180	258.616	258.616
181	256.367	256.367
182	255.922	255.922
183	254.373	254.373
184	268.360	268.360
185	263.482	263.482
186	257.930	257.930
187	261.570	261.570
188	258.606	258.606
189	251.829	251.829
190	265.578	265.578
191	266.905	266.905
192	256.060	256.060
193	258.986	258.986
194	263.654	263.654
195	265.417	265.417
196	259.102	259.102
197	263.702	263.702
198	260.080	260.080
199	256.449	256.449
200	262.216	262.216
201	264.861	264.861
202	264.856	264.856
203	258.137	258.137
204	256.484	256.484
205	260.875	260.875
206	258.051	258.051
207	264.263	264.263
208	257.023	257.023
209	257.039	257.039
210	267.321	267.321
211	256.991	256.991
212	246.801	246.801
213	248.423	248.423
214	249.593	249.593
215	245.448	245.448
216	255.774	255.774
