 	Profile_Slice_1	Profile_Slice_2
1	281.839	281.839
2	284.047	284.047
3	282.713	282.713
4	286.473	286.473
5	288.946	288.946
6	282.964	282.964
7	282.644	282.644
8	288.268	288.268
9	285.409	285.409
10	289.546	289.546
11	282.416	282.416
12	273.727	273.727
13	286.246	286.246
14	283.831	283.831
15	281.969	281.969
16	281.341	281.341
17	276.232	276.232
18	278.711	278.711
19	281.008	281.008
20	282.534	282.534
21	290.610	290.610
22	287.154	287.154
23	289.863	289.863
24	288.032	288.032
25	290.150	290.150
26	281.585	281.585
27	281.048	281.048
28	280.485	280.485
29	288.357	288.357
30	279.896	279.896
31	283.408	283.408
32	291.080	291.080
33	284.217	284.217
34	286.589	286.589
35	286.802	286.802
36	287.326	287.326
37	284.283	284.283
38	287.256	287.256
39	284.951	284.951
40	290.065	290.065
41	296.710	296.710
42	287.896	287.896
43	292.971	292.971
44	291.946	291.946
45	288.913	288.913
46	285.686	285.686
47	289.047	289.047
48	295.522	295.522
49	295.754	295.754
50	295.513	295.513
51	300.733	300.733
52	297.512	297.512
53	291.458	291.458
54	291.728	291.728
55	287.147	287.147
56	292.515	292.515
57	294.199	294.199
58	300.804	300.804
59	307.992	307.992
60	299.696	299.696
61	291.656	291.656
62	298.168	298.168
63	289.014	289.014
64	298.136	298.136
65	303.889	303.889
66	313.516	313.516
67	310.356	310.356
68	297.785	297.785
69	300.197	300.197
70	300.847	300.847
71	303.716	303.716
72	303.981	303.981
73	305.079	305.079
74	293.770	293.770
75	298.231	298.231
76	307.558	307.558
77	290.606	290.606
78	297.283	297.283
79	298.001	298.001
80	303.503	303.503
81	306.820	306.820
82	312.296	312.296
83	316.598	316.598
84	309.844	309.844
85	312.070	312.070
86	307.968	307.968
87	302.752	302.752
88	304.505	304.505
89	308.394	308.394
90	309.914	309.914
91	314.086	314.086
92	304.994	304.994
93	300.981	300.981
94	313.433	313.433
95	322.259	322.259
96	316.670	316.670
97	317.303	317.303
98	321.611	321.611
99	318.568	318.568
100	321.992	321.992
101	323.672	323.672
102	323.125	323.125
103	326.726	326.726
104	317.423	317.423
105	322.803	322.803
106	323.475	323.475
107	327.471	327.471
108	331.823	331.823
109	329.906	329.906
110	331.744	331.744
111	317.366	317.366
112	334.941	334.941
113	338.755	338.755
114	332.992	332.992
115	333.033	333.033
116	336.090	336.090
117	343.901	343.901
118	347.058	347.058
119	342.017	342.017
120	328.239	328.239
121	349.778	349.778
122	343.274	343.274
123	335.630	335.630
124	350.325	350.325
125	363.159	363.159
126	363.374	363.374
127	354.689	354.689
128	360.114	360.114
129	373.839	373.839
130	361.999	361.999
131	365.445	365.445
132	358.101	358.101
133	375.417	375.417
134	380.655	380.655
135	391.395	391.395
136	392.077	392.077
137	395.499	395.499
138	414.249	414.249
139	397.753	397.753
140	396.514	396.514
141	403.483	403.483
142	401.576	401.576
143	404.373	404.373
144	396.404	396.404
145	399.658	399.658
146	400.620	400.620
147	408.096	408.096
148	414.951	414.951
149	417.399	417.399
150	434.228	434.228
151	440.736	440.736
152	442.626	442.626
153	431.611	431.611
154	427.571	427.571
155	426.005	426.005
156	447.780	447.780
157	437.858	437.858
158	438.772	438.772
159	434.494	434.494
160	429.134	429.134
161	427.285	427.285
162	437.139	437.139
163	437.344	437.344
164	427.154	427.154
165	434.252	434.252
166	427.917	427.917
167	412.738	412.738
168	412.756	412.756
169	423.214	423.214
170	418.142	418.142
171	425.050	425.050
172	428.331	428.331
173	422.532	422.532
174	433.511	433.511
175	426.690	426.690
176	428.052	428.052
177	439.429	439.429
178	432.059	432.059
179	440.876	440.876
180	438.213	438.213
181	432.260	432.260
182	425.762	425.762
183	434.477	434.477
184	429.584	429.584
185	419.064	419.064
186	430.891	430.891
187	436.391	436.391
188	439.648	439.648
189	419.651	419.651
190	426.054	426.054
191	417.779	417.779
192	425.843	425.843
193	426.075	426.075
194	422.354	422.354
195	423.954	423.954
196	425.425	425.425
197	426.934	426.934
198	424.781	424.781
199	428.730	428.730
200	439.419	439.419
201	437.671	437.671
202	444.838	444.838
203	443.620	443.620
204	436.371	436.371
205	445.478	445.478
206	432.794	432.794
207	437.435	437.435
208	453.421	453.421
209	456.204	456.204
210	443.006	443.006
211	446.768	446.768
212	459.878	459.878
213	466.961	466.961
214	436.891	436.891
215	446.593	446.593
216	452.704	452.704
