 	Profile_Slice_1	Profile_Slice_2
1	268.982	276.214
2	274.230	276.407
3	285.428	281.996
4	266.042	273.254
5	286.468	267.751
6	282.511	269.567
7	281.092	267.728
8	273.230	274.836
9	271.692	272.435
10	267.332	280.961
11	276.775	276.298
12	282.060	277.485
13	280.794	282.543
14	275.618	271.808
15	275.185	276.377
16	277.572	263.321
17	276.683	273.617
18	279.527	281.180
19	283.518	284.643
20	287.105	281.372
21	281.592	279.647
22	288.418	286.265
23	283.544	281.693
24	275.008	272.891
25	282.613	277.530
26	276.486	272.409
27	282.521	274.854
28	283.823	285.106
29	279.929	287.413
30	284.809	277.214
31	280.416	281.445
32	281.781	285.622
33	281.057	292.648
34	288.265	289.636
35	287.264	283.996
36	281.007	278.504
37	278.544	274.078
38	281.741	271.085
39	284.818	277.033
40	280.316	290.424
41	283.436	280.985
42	275.902	274.808
43	287.170	286.329
44	276.460	274.548
45	285.833	275.152
46	279.604	273.553
47	283.145	274.887
48	284.607	282.456
49	288.430	285.537
50	279.152	280.456
51	274.790	279.373
52	281.735	283.306
53	282.017	275.467
54	271.860	268.939
55	274.251	273.690
56	277.593	274.367
57	286.133	281.145
58	279.329	276.708
59	280.632	287.538
60	288.622	285.168
61	282.277	285.610
62	278.503	296.347
63	279.276	275.351
64	282.102	274.108
65	285.720	277.559
66	284.975	285.627
67	289.071	277.076
68	287.071	285.357
69	292.788	286.492
70	290.631	279.764
71	289.090	293.183
72	295.381	281.137
73	299.418	284.852
74	293.376	286.933
75	281.261	298.201
76	283.591	276.505
77	286.556	286.484
78	295.080	285.153
79	291.414	283.193
80	290.158	288.555
81	291.918	289.358
82	291.152	286.869
83	286.482	285.603
84	291.854	275.761
85	288.156	284.456
86	287.315	284.357
87	279.251	281.114
88	298.087	279.905
89	287.975	283.005
90	289.572	283.887
91	286.112	291.562
92	285.843	296.106
93	293.227	289.744
94	296.196	288.103
95	289.845	288.745
96	286.076	296.288
97	293.317	291.844
98	288.159	296.089
99	278.503	290.257
100	291.425	290.044
101	292.987	292.287
102	305.216	297.123
103	298.086	293.225
104	307.359	303.036
105	300.219	292.535
106	296.494	305.144
107	293.285	291.320
108	307.440	291.375
109	311.018	286.270
110	306.520	285.547
111	301.480	302.100
112	304.264	314.345
113	303.736	296.623
114	304.510	303.874
115	309.128	306.779
116	303.669	293.780
117	305.027	311.439
118	310.525	301.829
119	318.132	299.181
120	311.128	306.556
121	319.181	300.739
122	326.236	312.949
123	315.338	316.192
124	319.934	314.363
125	324.277	315.276
126	313.536	314.278
127	311.901	313.032
