 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13
250	445.431	445.431	445.931	450.232	445.070	459.611	445.337	449.541	449.322	455.574	452.820	448.984	448.575
251	439.232	439.232	439.800	451.828	438.860	455.156	444.782	444.240	447.345	444.838	455.068	442.905	452.110
252	453.141	453.141	432.282	432.544	435.511	449.197	444.782	456.175	454.023	446.020	453.836	438.761	446.836
253	450.413	450.413	440.417	448.071	444.303	455.703	458.194	458.651	455.110	450.512	446.448	445.787	437.170
254	449.733	449.733	432.956	441.131	451.099	460.163	451.553	444.921	449.378	446.155	450.618	455.071	443.653
255	445.832	445.832	432.214	445.058	446.632	445.213	465.605	455.065	451.677	450.421	456.739	443.795	444.922
256	435.622	435.622	436.241	447.794	442.107	444.396	455.182	440.473	440.894	466.795	448.826	447.511	445.841
257	442.038	442.038	435.394	441.594	441.863	439.870	452.436	438.406	444.269	451.985	450.191	458.753	445.821
258	438.171	438.171	438.362	444.906	441.068	437.171	440.975	445.275	447.870	446.217	446.262	453.857	448.528
259	444.975	444.975	439.074	455.628	446.835	442.402	438.226	450.785	446.096	442.570	440.931	439.807	453.150
260	450.220	450.220	442.739	446.761	445.939	437.771	455.719	434.897	444.569	452.558	439.458	438.644	440.462
261	451.494	451.494	447.042	443.475	453.904	445.701	451.418	448.489	453.048	456.183	455.762	443.146	444.022
262	455.984	455.984	440.723	449.470	436.429	444.870	433.986	446.283	452.713	445.124	447.223	441.388	438.096
263	454.174	454.174	438.493	444.000	435.890	446.470	438.568	440.546	453.159	453.654	451.757	453.581	439.005
264	448.167	448.167	439.790	445.807	439.010	450.739	448.945	452.209	446.067	457.358	446.818	445.363	443.542
265	451.291	451.291	440.848	441.767	454.777	445.152	452.116	445.279	431.918	440.723	440.421	448.991	446.583
266	441.157	441.157	429.856	441.291	441.304	436.898	439.925	453.740	453.284	450.568	437.425	449.270	445.088
267	439.125	439.125	434.168	428.897	443.860	443.076	439.637	443.526	443.109	457.504	438.373	444.412	435.830
268	438.683	438.683	442.381	444.434	446.468	446.428	460.088	442.962	447.899	447.925	448.687	451.813	443.394
269	436.606	436.606	434.140	439.254	449.163	450.059	437.085	448.973	448.776	448.183	438.550	445.110	434.691
270	437.416	437.416	437.739	441.977	431.291	448.085	444.830	447.114	445.316	453.173	444.589	444.750	443.129
271	433.703	433.703	438.272	439.536	441.099	444.193	455.741	442.458	446.596	445.020	449.619	451.564	438.197
272	432.977	432.977	440.045	442.429	447.693	438.462	441.505	447.976	448.936	456.526	453.427	449.022	440.240
273	440.500	440.500	430.420	434.073	434.132	444.700	441.015	444.736	456.692	452.216	448.990	447.734	436.161
274	440.947	440.947	435.410	447.286	448.726	436.558	432.817	440.418	449.730	448.461	437.945	441.779	445.582
275	431.225	431.225	437.382	441.072	441.900	440.705	445.976	438.803	445.591	446.185	449.497	443.102	449.496
276	437.070	437.070	433.780	440.645	445.552	449.910	441.353	443.633	443.129	442.618	448.950	448.177	441.636
277	432.984	432.984	444.098	448.212	442.134	443.260	452.041	443.851	444.042	437.509	445.992	442.741	439.581
278	435.238	435.238	438.596	444.258	439.812	438.031	453.495	441.722	449.349	439.342	450.553	446.370	448.102
279	437.507	437.507	441.751	432.781	451.581	440.159	444.291	436.933	447.087	446.374	443.539	436.274	436.707
280	437.902	437.902	432.437	436.397	443.016	443.518	445.355	443.750	443.901	450.705	448.618	440.008	442.780
281	433.451	433.451	436.860	435.164	447.519	446.327	452.088	451.867	443.239	458.377	448.018	447.925	440.417
282	432.374	432.374	434.222	442.632	435.211	437.735	447.543	433.985	446.908	450.633	450.186	437.257	447.641
283	435.649	435.649	439.056	435.425	444.680	449.779	448.346	442.850	447.088	446.808	450.329	448.957	440.781
284	437.477	437.477	443.332	440.692	435.966	443.288	439.781	439.410	443.546	452.071	438.624	443.026	449.119
285	433.804	433.804	433.200	444.046	452.092	454.318	441.734	454.378	443.868	457.436	431.202	441.202	439.276
286	438.491	438.491	445.035	449.797	450.353	450.599	446.201	452.457	449.986	452.623	431.661	445.108	443.316
287	433.806	433.806	434.582	461.248	445.038	441.473	447.308	449.199	445.299	457.943	441.899	447.790	441.409
288	433.877	433.877	443.992	438.910	451.299	440.531	439.905	441.634	448.261	449.098	440.700	442.442	435.637
289	433.824	433.824	442.502	429.348	442.001	444.117	447.717	447.194	448.737	445.566	445.712	446.388	446.450
290	443.646	443.646	432.390	432.545	442.601	430.915	438.196	446.703	449.938	441.046	442.763	449.243	447.761
291	450.675	450.675	440.404	433.554	429.612	438.999	436.480	447.668	437.519	441.297	445.939	442.444	433.638
292	439.658	439.658	448.552	427.468	431.872	447.189	450.639	442.941	451.098	454.098	434.005	445.624	437.654
293	442.895	442.895	433.018	436.421	436.650	437.619	450.252	449.625	438.713	448.363	449.718	441.706	433.990
294	446.044	446.044	436.978	432.380	454.670	442.623	445.113	445.792	439.580	443.457	446.130	445.386	442.959
295	445.448	445.448	436.049	433.479	447.622	447.240	449.988	452.010	442.908	457.514	440.341	447.645	449.865
296	441.968	441.968	436.073	445.504	440.934	447.675	446.536	440.645	440.957	448.902	447.661	436.732	447.741
297	450.310	450.310	434.970	444.178	435.619	450.367	450.587	446.527	440.456	450.067	449.614	447.543	439.219
298	446.479	446.479	439.076	444.794	436.769	446.654	443.706	451.991	450.879	446.211	441.018	450.568	431.291
299	444.055	444.055	437.360	449.031	440.604	447.886	446.936	442.254	447.728	444.368	438.882	450.563	442.448
300	438.550	438.550	441.838	435.512	439.395	440.634	449.343	448.286	457.043	448.819	449.074	450.364	444.166
301	443.874	443.874	435.565	441.900	445.956	442.713	461.631	448.750	455.024	451.340	441.599	440.657	445.792
302	433.899	433.899	439.769	443.734	448.290	437.050	446.083	448.463	443.976	444.797	441.094	434.930	443.709
303	441.874	441.874	433.762	434.311	435.297	434.806	432.341	443.590	457.259	455.474	438.716	431.986	440.272
304	431.967	431.967	422.463	434.986	437.767	433.488	448.871	450.032	436.392	454.987	430.623	442.297	435.827
305	445.664	445.664	436.509	438.448	445.620	443.896	463.081	449.612	442.567	447.743	444.499	440.099	445.330
306	430.260	430.260	433.082	436.351	450.782	441.126	441.964	446.045	441.761	445.774	445.763	428.373	444.232
307	431.352	431.352	436.396	429.113	445.371	442.702	435.806	442.579	447.758	450.985	453.354	437.042	449.822
308	438.177	438.177	431.476	435.798	424.919	437.175	433.105	445.183	443.245	448.144	451.784	444.435	448.385
309	436.039	436.039	436.918	437.836	443.478	439.622	442.314	435.539	449.109	443.062	449.791	443.427	435.026
310	441.160	441.160	430.875	443.316	438.729	441.134	436.028	437.473	440.714	450.064	436.840	433.684	445.928
311	434.557	434.557	427.349	448.562	441.773	436.312	447.197	443.469	443.771	448.403	438.224	442.896	444.467
312	430.762	430.762	417.835	447.225	443.230	433.917	439.772	436.376	446.036	443.303	448.126	444.700	439.830
313	434.993	434.993	432.702	439.535	430.205	437.639	452.011	439.922	441.611	447.830	440.493	450.294	425.383
314	434.579	434.579	426.258	445.092	439.914	442.832	442.221	439.575	452.318	437.161	446.878	444.045	430.544
315	438.243	438.243	427.117	435.468	448.866	443.088	432.761	436.256	446.196	440.722	441.942	430.735	438.731
316	433.714	433.714	429.713	444.913	445.475	436.476	444.346	438.975	439.684	446.412	438.041	437.706	439.507
317	423.632	423.632	437.747	437.357	437.927	440.925	445.799	437.700	439.841	441.262	436.630	439.666	428.637
318	433.697	433.697	429.199	433.716	428.925	441.448	437.050	445.741	439.321	448.768	440.771	446.819	436.589
319	430.528	430.528	420.956	433.682	429.888	445.946	432.392	442.215	436.231	448.930	435.497	441.543	433.040
320	429.711	429.711	428.833	429.243	431.818	439.986	439.457	442.549	442.985	449.196	448.966	442.466	437.753
321	430.387	430.387	429.133	432.783	430.805	432.354	443.420	452.552	440.851	439.687	451.553	437.715	443.846
322	424.751	424.751	427.435	443.881	436.386	447.391	437.159	450.659	444.133	428.191	444.401	441.314	439.529
323	429.956	429.956	436.683	438.225	435.895	439.545	442.821	439.930	435.406	447.410	444.128	440.965	444.616
324	430.647	430.647	442.822	433.899	426.831	436.635	434.501	438.045	429.791	455.320	446.857	430.912	433.772
325	430.829	430.829	435.952	433.235	436.016	439.384	432.309	442.917	439.363	457.418	447.508	439.912	446.393
326	439.721	439.721	443.015	437.405	438.238	438.760	443.807	446.858	439.263	454.457	444.683	435.828	436.974
327	432.328	432.328	434.477	431.726	436.392	436.311	448.192	437.328	448.583	438.818	441.518	435.663	440.846
328	444.716	444.716	432.829	435.201	439.248	433.274	451.046	425.422	444.114	440.969	433.393	436.989	443.978
329	443.203	443.203	429.912	444.172	430.721	433.098	441.741	438.870	437.835	439.331	440.258	433.741	436.945
330	427.920	427.920	432.652	444.141	434.479	432.785	447.384	429.714	431.435	440.707	436.438	435.772	443.929
331	425.606	425.606	427.403	442.078	443.259	434.810	439.899	452.838	435.617	442.029	439.643	439.671	439.662
332	437.388	437.388	426.101	452.472	438.835	442.490	433.225	432.504	445.376	442.808	441.765	435.929	447.620
333	428.041	428.041	439.117	443.051	434.025	444.818	447.631	441.403	444.378	441.863	430.850	428.726	432.411
334	442.867	442.867	438.829	437.295	432.081	442.477	439.227	435.606	449.076	448.585	439.548	452.402	437.969
335	435.570	435.570	444.407	443.640	429.453	443.815	436.570	440.564	456.071	444.735	444.406	449.010	439.369
336	436.959	436.959	438.109	437.633	432.340	436.136	433.512	446.026	442.887	442.512	438.872	442.905	455.397
337	428.260	428.260	428.866	437.357	433.301	446.999	441.150	450.100	442.941	455.136	439.760	440.802	442.887
338	430.882	430.882	428.934	433.533	432.645	431.089	433.510	437.360	439.518	445.451	443.584	431.029	433.587
339	437.158	437.158	432.525	438.255	447.734	444.720	437.389	439.562	437.091	447.917	435.199	437.760	434.248
340	433.822	433.822	429.549	440.220	432.709	434.419	435.498	437.368	448.848	439.526	434.792	444.094	434.456
341	435.524	435.524	425.125	433.260	436.238	424.962	432.988	434.386	444.076	444.113	441.694	438.057	435.076
342	434.544	434.544	441.410	436.859	440.023	435.877	436.419	442.135	448.221	453.404	440.854	441.124	437.567
343	428.702	428.702	433.460	431.456	438.530	429.131	435.420	429.263	440.274	444.287	436.004	431.379	433.548
344	423.101	423.101	437.166	436.936	445.260	434.807	439.458	439.386	443.575	441.331	436.988	440.649	435.597
345	434.379	434.379	430.875	441.489	442.792	439.745	439.954	441.656	439.516	437.257	438.788	435.240	435.696
346	438.581	438.581	423.541	437.682	443.016	431.210	441.784	449.334	442.435	445.557	442.193	433.766	439.434
347	432.336	432.336	431.405	446.939	444.426	437.676	446.263	443.221	449.970	450.835	446.720	433.749	435.807
348	441.597	441.597	424.039	432.601	445.242	435.946	443.034	448.396	440.596	435.511	450.160	428.361	424.662
349	427.362	427.362	425.845	435.596	444.564	429.768	443.141	444.122	444.374	446.915	438.682	425.761	441.780
350	435.246	435.246	414.098	432.420	430.803	429.348	444.889	445.803	437.779	458.617	431.056	432.211	437.097
351	423.100	423.100	427.669	434.915	427.469	430.601	441.659	452.617	438.673	445.057	445.893	432.530	439.966
352	438.303	438.303	436.887	429.913	442.160	440.824	433.650	442.728	446.819	439.587	434.088	441.061	441.212
353	432.584	432.584	429.337	435.150	440.868	440.045	435.084	440.354	439.402	438.366	434.101	424.785	437.513
354	435.553	435.553	419.575	434.412	437.883	439.269	435.685	439.543	441.579	434.576	436.398	437.831	424.979
355	435.235	435.235	438.014	444.090	428.562	433.891	433.964	427.706	436.277	437.935	443.072	435.518	430.724
356	428.631	428.631	418.142	439.021	433.647	439.715	443.372	438.788	437.318	430.880	458.501	439.754	434.874
357	436.796	436.796	422.901	429.429	434.894	425.429	435.490	441.480	438.100	434.399	440.422	427.827	429.080
358	435.079	435.079	436.747	441.872	430.116	428.635	441.105	436.586	446.373	437.812	450.532	436.988	422.410
359	428.650	428.650	420.053	438.327	438.938	432.248	433.618	441.530	443.382	436.345	434.904	440.142	437.068
360	429.613	429.613	421.507	439.739	436.667	434.987	428.659	444.492	437.321	452.842	434.245	440.046	437.439
361	430.268	430.268	437.475	429.058	436.124	437.552	436.962	433.299	436.133	431.963	437.059	432.595	436.795
362	432.665	432.665	436.640	440.001	436.157	431.712	445.750	445.259	444.985	426.845	440.228	440.490	445.790
363	424.702	424.702	428.756	440.535	435.519	424.244	426.119	434.576	441.557	437.200	434.494	431.907	431.603
364	427.496	427.496	418.171	425.812	443.270	434.041	426.683	442.625	426.311	447.218	437.185	432.922	436.505
365	427.420	427.420	428.185	436.936	424.868	434.791	431.880	427.611	440.053	438.772	438.462	433.290	439.799
366	424.990	424.990	416.680	445.434	437.317	443.311	437.186	428.964	441.751	436.141	436.439	435.445	432.901
367	428.040	428.040	417.171	432.783	435.255	436.027	435.854	431.859	441.779	433.398	432.941	440.323	431.532
368	427.037	427.037	422.546	431.964	441.426	435.593	448.750	432.958	440.259	431.870	430.982	425.706	436.055
369	432.106	432.106	433.033	429.036	441.213	437.731	436.150	441.554	442.713	453.305	444.101	430.349	434.338
370	427.724	427.724	436.704	439.626	431.031	446.940	441.962	447.441	432.402	438.478	451.406	437.458	434.039
371	440.170	440.170	434.258	423.538	432.127	440.838	435.494	434.672	441.180	439.231	435.392	440.922	442.693
372	432.593	432.593	431.822	424.932	444.549	436.170	435.923	432.374	444.404	442.803	432.777	437.355	438.088
373	428.481	428.481	430.319	428.840	440.943	431.380	431.558	430.997	439.647	433.087	434.203	437.032	435.039
374	433.028	433.028	426.487	434.831	437.285	433.088	445.047	441.723	443.884	442.601	431.906	437.145	437.723
375	428.668	428.668	425.575	438.059	433.874	429.392	439.351	440.694	431.763	444.084	434.870	425.884	437.713
376	434.688	434.688	428.453	444.784	431.808	433.187	438.141	449.301	442.492	434.330	433.266	433.885	435.954
377	419.528	419.528	416.925	425.850	434.689	444.996	438.392	434.777	434.526	432.841	429.874	425.479	435.838
378	421.968	421.968	426.222	427.973	453.091	445.375	436.666	441.687	433.908	446.091	431.235	427.305	438.302
379	432.973	432.973	431.585	433.589	438.234	430.599	438.997	430.549	443.582	438.390	445.464	438.365	436.889
380	425.454	425.454	434.182	422.728	430.985	434.551	440.507	424.331	433.246	443.840	442.972	434.065	435.084
381	421.927	421.927	422.917	423.425	435.359	429.192	429.313	432.463	437.741	446.445	439.455	426.978	433.034
382	418.949	418.949	420.816	436.540	431.379	426.829	426.166	443.432	443.789	447.357	432.119	430.167	427.113
383	431.245	431.245	429.856	424.275	432.908	440.327	435.352	449.113	442.599	445.384	442.037	443.767	421.342
384	439.681	439.681	423.218	429.849	438.707	437.505	442.969	452.761	440.610	438.041	446.617	437.246	426.969
385	436.733	436.733	433.125	430.850	442.490	437.516	446.748	435.093	437.670	427.459	425.296	445.107	428.101
386	416.658	416.658	426.858	429.072	424.064	428.331	440.424	440.408	433.514	433.381	431.221	438.241	434.382
387	421.326	421.326	425.130	437.603	443.028	433.915	441.868	445.765	438.427	439.815	434.100	434.511	427.049
388	417.493	417.493	430.763	431.305	430.452	435.669	431.994	429.678	446.420	434.222	429.368	429.719	431.909
389	414.410	414.410	418.818	428.659	431.058	429.628	436.193	438.769	441.359	438.667	422.673	432.163	428.923
390	428.283	428.283	413.604	424.130	429.946	434.661	441.902	444.291	438.383	439.581	431.491	428.639	425.457
391	423.908	423.908	421.713	430.275	429.169	439.875	437.996	430.962	436.475	445.246	431.041	435.470	423.843
392	428.884	428.884	424.448	417.885	429.696	438.357	430.589	427.862	442.908	439.992	435.653	434.996	425.265
393	424.419	424.419	427.638	427.284	432.806	427.354	433.578	430.083	438.208	446.536	437.536	428.062	426.129
394	431.003	431.003	423.338	435.803	431.737	435.941	431.137	426.277	441.664	444.738	434.530	437.527	437.236
