 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	836.000	1009.000	1053.000	971.000	983.000	971.000	886.000	895.000	864.000	877.000
2	859.112	1078.894	1048.604	929.210	928.739	906.777	964.812	944.604	899.973	902.653
3	866.766	1060.865	979.504	934.164	912.499	904.685	964.923	918.676	900.392	871.131
4	886.125	973.907	939.985	902.569	946.928	894.536	927.868	921.487	827.472	875.834
5	870.082	1024.167	950.180	916.745	951.177	935.355	918.932	922.694	864.088	877.836
6	826.552	1036.208	957.189	986.400	919.515	943.283	916.307	889.496	847.111	881.740
7	852.070	1096.122	989.692	992.138	897.543	946.116	902.904	912.266	886.724	894.376
8	835.203	1022.766	986.827	951.589	918.808	902.809	814.536	916.713	928.618	920.012
9	857.077	1029.627	925.597	962.178	942.123	897.447	896.822	875.673	890.942	869.524
10	863.081	1058.224	913.371	912.495	931.824	932.906	901.112	850.247	918.977	885.103
11	854.777	1079.264	937.047	942.340	964.888	915.549	910.087	898.398	914.004	890.747
12	833.775	1034.383	936.804	932.573	902.831	883.844	895.674	881.809	892.247	889.033
13	855.072	999.669	932.852	924.626	954.333	952.081	889.934	941.040	910.047	889.215
14	910.492	998.480	948.377	960.837	974.560	928.312	868.162	924.162	925.013	917.847
15	894.920	994.099	961.398	969.297	958.495	919.543	880.443	937.724	923.647	896.863
16	889.250	982.513	918.315	947.563	877.248	865.914	875.094	887.320	877.345	847.311
17	843.967	1005.487	965.484	895.877	898.520	927.850	941.824	891.638	946.611	894.925
18	889.375	997.990	995.905	939.441	920.225	936.649	943.915	894.352	933.393	898.969
19	863.469	1001.000	998.908	956.215	868.435	921.922	967.837	913.337	921.015	874.203
20	917.733	924.736	889.949	938.996	957.913	920.067	900.451	959.701	919.553	830.441
21	897.618	965.597	909.711	961.553	939.006	936.892	951.641	921.318	916.294	921.608
22	915.499	958.994	924.851	957.578	931.082	949.196	940.187	909.590	911.555	945.163
23	925.152	1020.749	911.870	906.954	959.775	960.664	915.033	916.233	899.851	891.898
24	905.955	961.572	897.539	950.116	989.459	987.811	962.479	913.232	909.342	942.235
25	871.162	944.826	937.961	944.853	983.584	946.990	913.087	921.017	878.256	938.371
26	952.597	908.354	1014.967	963.081	946.206	932.571	886.950	902.344	873.427	888.820
27	905.881	925.212	924.085	944.024	935.934	950.120	903.849	846.285	861.068	902.410
28	909.926	933.633	913.196	964.628	908.466	952.679	928.331	881.081	875.536	888.434
29	940.403	967.233	943.677	941.384	965.783	910.988	906.381	854.598	905.953	882.209
30	873.412	942.048	956.049	931.141	946.987	912.150	912.836	860.825	853.025	904.839
31	893.694	940.288	919.108	924.277	955.039	904.766	925.803	922.855	912.559	837.966
32	891.342	960.715	981.549	925.841	893.490	909.660	887.873	875.687	875.379	840.775
33	889.149	904.052	1019.816	909.639	934.624	927.915	867.986	876.467	836.141	857.780
34	880.099	913.965	981.422	914.069	898.144	908.666	889.034	878.764	808.618	840.598
35	885.830	966.850	902.719	889.048	960.983	856.791	918.887	873.063	875.005	790.780
36	846.950	943.398	949.440	893.480	925.425	886.876	891.345	918.098	857.169	855.925
37	868.653	948.508	949.984	927.172	935.969	915.214	936.743	895.329	869.858	885.451
38	877.937	939.594	960.500	930.375	911.312	929.875	915.469	961.406	849.375	879.719
39	894.697	949.915	967.659	974.727	893.594	969.771	940.778	889.391	889.441	872.394
40	917.496	963.163	941.523	906.403	926.264	966.002	920.180	895.822	868.897	877.076
41	931.996	979.991	942.516	887.170	940.108	950.843	918.715	921.424	850.201	884.913
42	893.709	1007.371	893.486	886.662	998.993	920.721	923.408	913.781	896.951	829.395
43	948.587	956.445	895.356	934.905	888.120	934.793	942.452	948.181	903.614	933.565
44	897.999	940.309	917.629	963.928	913.267	954.488	929.727	912.390	899.288	938.386
45	863.099	978.887	920.628	932.508	933.471	937.810	874.812	922.473	907.216	958.981
46	931.549	1011.771	886.970	919.477	928.611	919.746	881.469	926.622	880.926	956.186
47	890.647	940.720	885.589	923.067	961.023	933.932	942.438	906.212	887.776	938.837
48	909.611	872.764	910.050	952.096	982.288	942.176	901.116	901.485	873.413	944.749
49	933.811	927.478	929.679	969.157	913.533	966.370	885.056	945.570	885.224	917.991
50	983.146	965.840	911.085	980.325	911.436	950.092	978.576	966.345	936.519	941.445
51	1006.807	984.473	939.898	935.742	922.944	961.795	944.187	955.433	920.000	995.227
52	1023.751	936.842	919.253	939.572	957.803	975.295	966.346	1005.040	900.728	985.145
53	1048.860	1016.481	836.739	958.009	953.572	982.164	943.867	988.312	947.014	981.484
54	1003.806	946.609	864.676	892.444	943.849	981.580	943.115	934.778	931.300	951.925
55	1025.146	967.184	918.022	892.731	941.602	991.894	975.117	963.471	965.291	941.479
56	986.324	961.132	888.470	927.995	969.702	971.587	968.798	978.127	939.982	931.835
57	971.775	983.161	888.721	917.285	1000.115	1003.706	941.750	943.443	972.613	933.889
58	975.354	963.528	915.313	1006.106	975.909	980.069	944.892	944.965	953.739	935.092
59	997.493	938.915	959.179	989.074	969.351	975.329	976.855	989.603	949.841	1008.617
60	1029.971	963.655	963.980	931.800	919.948	953.128	1002.231	1015.499	976.100	1028.481
61	1116.715	996.608	970.290	890.814	961.623	960.904	1009.709	973.233	1034.806	1023.864
62	1037.647	992.510	919.891	975.501	949.052	953.416	1007.240	970.918	995.194	1034.790
63	994.134	998.252	938.552	958.804	938.794	989.968	1013.661	987.118	950.213	996.124
64	1023.467	981.805	935.214	957.749	923.295	1011.839	970.270	958.232	905.363	1000.674
65	1034.902	1015.723	961.102	951.219	904.497	959.750	1003.291	1021.121	1065.232	1031.156
66	1024.048	964.348	962.512	932.377	948.891	964.356	982.963	981.065	1002.513	1059.237
67	1046.337	938.689	997.188	995.140	989.788	967.029	996.700	934.594	961.991	1040.832
68	1034.128	967.588	986.730	1017.706	980.789	986.155	1010.363	981.408	966.847	1040.811
69	1110.789	971.813	953.444	1009.913	1007.569	964.030	1061.408	1009.196	994.512	1048.252
70	1132.300	1012.018	941.148	997.297	961.982	946.541	1073.966	1026.089	989.809	1043.931
71	1105.971	968.551	915.488	985.450	941.789	976.887	1101.893	1008.216	1030.167	1044.363
72	1110.491	974.163	955.527	987.056	941.338	1012.383	1086.488	1030.041	1007.027	1058.342
73	1118.736	969.337	949.131	963.038	949.673	994.351	988.279	1031.035	989.402	1054.836
