 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	394.877	404.813	404.069	389.069	381.870	386.890	374.489	374.805	390.033	363.838	398.649
2	395.192	423.160	394.292	391.898	367.467	394.536	384.256	382.922	404.189	389.250	389.229
3	366.815	406.357	416.943	406.280	391.973	389.193	400.384	401.348	390.209	389.129	397.909
4	375.417	412.279	423.291	416.013	388.119	393.113	381.442	401.133	397.144	394.399	400.384
5	366.459	415.939	413.415	409.641	394.233	382.068	390.231	398.211	399.790	395.214	401.535
6	376.987	431.207	418.336	418.000	398.622	386.463	393.903	404.678	393.850	382.302	392.759
7	396.024	417.862	414.938	405.300	394.180	388.829	402.783	401.196	374.622	383.248	376.647
8	407.964	402.798	418.257	414.916	403.917	389.866	393.493	403.157	392.094	401.482	379.998
9	389.148	401.915	410.222	422.512	417.187	395.460	391.836	398.824	392.929	379.875	368.274
10	394.573	436.867	427.279	408.417	406.233	401.473	403.847	393.952	392.378	392.949	360.477
11	404.508	438.643	433.920	417.626	411.039	395.202	401.949	400.270	396.862	417.326	390.854
12	380.910	458.884	415.860	405.045	392.413	402.379	421.690	406.382	392.702	404.729	379.507
13	397.016	450.154	424.975	406.397	395.540	421.720	415.082	399.164	389.907	400.435	402.169
14	418.062	454.721	442.636	417.371	408.643	428.017	419.468	403.752	377.756	398.101	408.197
15	404.919	461.376	419.786	419.776	415.039	428.860	406.484	410.434	384.845	394.541	398.845
16	406.239	455.829	457.441	414.965	413.084	417.449	422.217	418.922	407.881	386.464	417.015
17	409.863	446.619	433.520	431.658	436.266	419.278	408.587	435.851	397.449	385.286	408.277
18	423.882	441.760	440.509	431.371	426.344	422.612	397.666	419.919	398.719	403.158	423.335
19	427.193	448.842	441.684	428.222	401.106	427.046	412.852	408.330	395.728	407.304	430.219
20	402.761	453.417	422.560	426.162	401.926	408.261	405.734	423.142	413.821	405.743	410.667
21	422.540	452.151	434.171	420.955	425.476	419.813	412.771	437.179	419.156	403.926	425.243
22	425.895	445.931	445.188	423.434	411.926	435.312	426.387	439.531	392.690	421.784	428.756
23	417.867	457.601	433.381	408.080	411.661	427.570	410.714	440.776	418.236	398.666	437.914
24	422.957	450.796	437.727	405.870	408.764	428.673	430.566	444.404	400.043	416.763	433.783
25	419.191	451.288	448.438	419.118	405.073	439.879	421.321	442.176	406.582	412.532	437.238
26	418.858	466.311	470.865	434.100	419.182	444.063	411.519	443.082	410.693	419.964	430.732
27	413.539	447.407	455.932	432.227	438.702	449.307	417.150	431.082	410.937	448.226	431.603
28	420.919	470.174	451.356	430.200	422.558	450.558	415.705	434.059	423.598	442.293	418.716
29	443.038	453.375	452.088	446.079	439.549	468.001	412.537	434.282	444.122	442.663	427.667
30	430.277	462.695	448.146	419.823	421.863	466.847	416.662	428.884	443.051	451.192	426.649
31	430.086	445.481	445.081	425.538	420.847	473.762	430.410	419.712	423.910	458.555	433.728
32	437.511	438.678	451.885	442.963	423.384	468.299	437.345	428.955	428.812	476.698	433.615
33	432.941	460.726	473.847	457.266	436.441	481.499	428.947	438.379	444.082	461.455	431.654
34	454.865	455.463	473.913	464.708	447.483	457.880	435.107	431.612	454.589	457.757	456.650
35	441.213	460.351	468.318	470.753	442.390	462.948	438.005	442.440	452.901	476.169	465.256
36	429.169	446.708	462.120	452.440	447.712	463.909	427.795	450.689	449.576	477.825	447.669
37	424.714	445.115	482.240	464.532	450.201	473.594	429.157	451.190	443.979	487.378	456.347
