 	Profile_Slice_1	Profile_Slice_2
1	1107.723	1161.287
2	1108.824	1131.117
3	1102.578	1115.395
4	1095.629	1125.995
5	1095.551	1099.040
6	1083.136	1089.055
7	1047.078	1092.128
8	1061.200	1062.077
9	1022.614	1067.663
10	1023.603	1049.111
11	991.528	1025.542
12	987.484	1025.626
13	1006.039	1007.934
14	980.116	986.867
15	962.101	969.334
16	975.948	964.752
17	955.364	954.336
18	951.876	968.159
19	963.043	957.441
20	979.813	950.323
21	957.675	937.135
22	928.606	945.789
23	942.949	935.995
24	954.239	934.706
25	944.737	949.240
26	940.769	965.053
27	940.131	942.433
28	942.969	944.794
29	928.497	935.910
30	955.087	941.678
31	971.368	948.426
32	944.885	942.753
33	954.626	931.467
34	957.218	954.236
35	971.831	964.463
36	958.743	938.703
37	951.620	936.207
38	938.700	937.919
39	909.037	920.275
40	881.059	906.387
41	882.209	897.190
42	832.600	827.100
43	804.728	820.650
44	791.457	822.152
45	788.114	785.384
46	748.783	763.642
47	737.199	770.951
48	748.666	751.318
49	751.199	746.197
50	731.708	739.456
51	724.744	752.713
52	720.569	730.801
53	712.164	723.830
54	714.538	713.022
55	701.439	688.368
56	694.087	679.441
57	693.321	674.270
58	674.660	659.664
59	671.058	677.910
60	664.360	668.282
61	670.904	677.398
62	653.552	657.353
63	635.002	663.606
64	639.337	647.065
65	642.069	643.334
66	636.808	634.243
67	631.882	629.091
68	609.430	634.850
69	626.885	625.318
70	618.581	618.238
71	631.575	615.328
72	620.063	609.642
73	607.215	607.098
74	603.403	594.044
75	593.840	589.183
76	583.888	581.281
77	582.988	575.652
78	572.754	581.070
79	560.371	578.396
80	553.834	569.915
81	549.923	568.528
82	558.179	552.905
83	554.586	541.904
84	542.424	546.867
85	544.341	536.565
86	544.399	538.119
87	536.129	539.943
88	533.044	531.433
89	538.903	529.653
90	518.202	524.321
91	519.454	518.760
92	513.867	516.565
93	523.243	517.745
94	517.936	505.546
95	505.737	497.127
96	503.380	488.444
97	499.038	482.869
98	494.938	494.778
99	486.303	496.800
100	475.975	484.174
101	483.281	486.104
102	483.598	485.468
103	488.142	468.463
104	487.297	475.900
105	450.313	471.958
106	461.821	459.131
107	469.203	455.073
108	467.114	469.469
109	468.971	477.294
110	452.574	464.373
111	466.934	467.050
112	450.700	447.218
113	453.676	459.100
114	458.049	454.357
115	449.004	454.456
116	445.466	445.921
117	466.322	440.514
118	456.013	430.160
119	444.722	430.772
120	442.813	414.687
121	445.274	424.573
122	433.896	428.138
123	430.702	425.827
124	427.424	427.157
125	420.424	421.544
126	423.705	416.111
127	427.123	422.636
128	424.206	415.025
129	422.468	415.685
130	414.257	410.466
131	406.274	398.256
132	412.806	396.215
133	405.635	400.181
134	404.672	391.615
