 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14
177	1485.355	1636.275	1568.305	1521.360	1559.893	1514.393	1572.577	1545.364	1515.748	1531.583	1509.328	1523.683	1487.671	1471.885
178	1487.940	1624.003	1577.948	1535.337	1570.603	1544.581	1584.967	1583.887	1509.519	1556.061	1515.721	1505.986	1494.735	1474.588
179	1473.335	1620.193	1585.644	1541.742	1567.159	1519.592	1584.242	1600.099	1548.977	1532.560	1511.161	1508.630	1509.789	1492.599
180	1507.721	1618.300	1583.750	1560.426	1556.675	1536.943	1567.705	1588.719	1537.852	1540.992	1521.858	1519.935	1490.561	1494.763
181	1491.587	1612.724	1608.642	1550.882	1582.092	1554.097	1581.959	1597.730	1528.262	1534.316	1537.805	1524.733	1500.611	1519.107
182	1513.977	1659.068	1601.587	1585.483	1572.263	1549.078	1595.760	1600.365	1550.320	1534.557	1542.338	1532.120	1502.683	1521.270
183	1500.869	1636.913	1613.725	1574.651	1588.788	1555.768	1573.383	1569.555	1544.882	1548.183	1540.265	1543.536	1505.846	1505.704
184	1477.573	1639.116	1606.317	1567.296	1604.902	1555.923	1588.470	1570.182	1543.557	1545.569	1550.454	1536.117	1519.597	1521.761
185	1519.923	1660.624	1625.471	1560.781	1605.594	1574.050	1603.132	1605.905	1544.083	1565.105	1558.965	1526.932	1526.774	1519.353
186	1504.209	1663.358	1620.484	1562.857	1603.598	1578.886	1588.342	1599.160	1558.167	1588.390	1551.066	1543.406	1539.000	1527.652
187	1505.951	1652.381	1622.118	1565.258	1580.728	1582.250	1595.326	1610.473	1577.774	1574.235	1590.163	1547.605	1555.558	1551.064
188	1539.841	1664.215	1639.385	1579.653	1595.615	1549.892	1603.433	1619.686	1575.616	1574.697	1583.173	1588.808	1543.515	1531.229
189	1553.704	1682.089	1626.208	1588.600	1604.346	1541.453	1605.628	1635.573	1588.879	1580.440	1568.640	1570.287	1533.811	1545.867
190	1531.603	1680.559	1636.525	1595.803	1631.042	1604.984	1627.033	1632.976	1583.316	1597.015	1578.864	1542.727	1572.522	1568.621
191	1546.916	1703.128	1631.416	1603.961	1637.409	1598.391	1635.422	1624.236	1595.394	1604.902	1600.215	1585.735	1562.455	1585.678
192	1566.207	1689.048	1661.166	1611.231	1654.956	1611.279	1630.140	1634.150	1593.195	1596.019	1587.867	1610.333	1565.598	1584.369
193	1567.680	1731.271	1685.375	1601.805	1645.506	1592.000	1661.612	1654.465	1598.980	1607.735	1587.743	1593.655	1577.984	1570.422
194	1565.664	1729.571	1680.106	1620.084	1669.637	1595.059	1667.475	1666.032	1602.764	1615.438	1606.282	1599.280	1597.152	1593.007
195	1575.231	1717.510	1671.774	1631.478	1654.432	1617.843	1680.792	1670.625	1607.085	1634.725	1628.028	1618.953	1605.389	1597.326
196	1579.818	1728.139	1679.773	1657.669	1653.687	1622.346	1699.055	1680.834	1597.012	1635.247	1620.661	1607.101	1598.782	1615.325
197	1603.677	1742.107	1683.698	1655.820	1678.517	1656.813	1714.627	1705.028	1638.452	1657.854	1647.926	1622.878	1615.071	1621.966
198	1612.435	1716.542	1699.013	1657.531	1691.360	1640.122	1692.855	1686.049	1661.446	1660.039	1643.533	1633.075	1644.485	1639.691
199	1638.676	1729.875	1728.574	1674.345	1675.945	1647.483	1712.740	1698.849	1659.122	1651.844	1664.670	1619.957	1621.232	1644.651
200	1628.403	1774.222	1716.189	1669.524	1696.248	1660.503	1708.367	1722.984	1658.795	1660.657	1682.684	1625.091	1627.771	1648.090
201	1610.484	1778.555	1718.852	1676.223	1706.351	1651.076	1732.835	1702.210	1665.385	1685.696	1692.033	1659.485	1634.486	1637.590
202	1650.531	1767.819	1744.540	1694.992	1725.967	1666.109	1724.004	1720.052	1689.031	1686.085	1679.647	1666.188	1664.647	1640.006
203	1652.735	1768.481	1752.974	1684.500	1747.458	1688.261	1723.170	1735.628	1697.088	1694.946	1690.531	1669.028	1671.746	1661.014
204	1674.544	1788.819	1749.310	1688.251	1761.496	1695.150	1752.511	1741.808	1676.030	1723.439	1707.784	1664.436	1672.578	1691.669
205	1658.362	1783.248	1758.965	1709.150	1753.505	1695.945	1756.060	1744.018	1692.708	1755.737	1703.451	1687.400	1686.425	1684.048
206	1687.376	1812.533	1787.247	1733.387	1750.567	1726.235	1777.546	1771.186	1702.122	1754.304	1719.823	1712.204	1699.068	1712.837
207	1689.512	1806.568	1776.708	1719.204	1752.617	1708.827	1803.087	1779.332	1727.115	1726.123	1729.928	1730.221	1704.033	1697.359
208	1703.748	1835.339	1782.013	1716.967	1760.949	1731.372	1798.739	1786.366	1730.418	1755.258	1741.153	1716.362	1728.895	1711.511
209	1728.715	1829.246	1783.761	1731.130	1788.584	1721.138	1799.146	1813.369	1741.696	1757.783	1752.976	1720.610	1697.023	1726.919
210	1744.635	1866.085	1800.887	1760.755	1795.340	1757.446	1806.389	1804.469	1761.744	1795.497	1796.008	1739.651	1721.131	1742.349
211	1726.452	1844.475	1795.635	1754.849	1805.750	1775.011	1812.095	1812.461	1751.089	1808.058	1788.568	1756.295	1721.627	1753.039
212	1752.388	1832.621	1841.434	1777.965	1820.458	1787.060	1820.497	1848.129	1779.969	1784.450	1804.728	1766.014	1765.755	1754.769
213	1761.218	1864.285	1811.159	1773.987	1817.707	1800.276	1849.424	1868.632	1782.660	1802.425	1792.648	1812.082	1771.781	1783.413
214	1752.939	1882.060	1845.056	1803.110	1826.736	1801.234	1845.372	1858.359	1766.441	1803.367	1806.940	1814.649	1779.203	1819.305
215	1787.161	1886.117	1863.258	1838.716	1850.670	1798.188	1846.343	1867.164	1804.401	1824.706	1830.102	1808.083	1815.124	1789.195
216	1805.469	1908.837	1848.341	1837.738	1852.053	1847.157	1872.588	1894.208	1797.978	1863.920	1827.246	1814.593	1822.320	1813.081
217	1797.424	1909.846	1851.925	1818.762	1868.294	1851.084	1881.586	1876.959	1846.225	1856.533	1842.629	1840.858	1812.482	1822.797
218	1809.675	1919.898	1882.655	1800.198	1904.487	1832.795	1898.272	1887.998	1842.461	1875.083	1879.587	1858.025	1833.805	1838.100
219	1839.383	1929.033	1879.763	1822.816	1895.881	1846.146	1936.076	1932.764	1866.252	1885.425	1888.671	1865.739	1850.330	1859.400
220	1877.284	1947.999	1893.627	1853.522	1883.104	1877.700	1931.047	1951.979	1895.953	1870.725	1915.013	1879.653	1884.020	1880.823
221	1871.256	1950.665	1917.137	1894.020	1903.196	1878.517	1961.322	1971.120	1905.709	1929.240	1923.745	1908.836	1877.785	1870.662
222	1887.953	1977.285	1930.858	1874.942	1920.370	1904.996	2003.998	1979.263	1927.585	1930.888	1973.109	1925.250	1907.822	1876.419
223	1913.056	1963.534	1937.847	1886.148	1942.735	1914.741	1985.941	1997.082	1911.600	1953.911	1951.408	1933.983	1932.553	1918.398
224	1929.854	1987.371	1967.563	1886.303	1932.302	1939.701	2001.300	2004.571	1965.975	1972.415	1982.960	1944.063	1944.091	1934.607
225	1929.500	2002.140	1979.199	1925.096	1966.448	1944.594	2018.944	2022.629	1986.231	2002.400	2014.222	1985.896	1961.515	1955.084
226	1929.555	2011.044	1975.394	1929.284	1964.386	1962.520	2051.581	2030.581	2006.966	2039.520	2029.680	1990.167	1987.835	1984.633
227	1945.006	2040.635	1995.283	1975.805	1990.466	1985.632	2078.333	2074.215	2008.578	2056.046	2056.308	2030.063	1998.664	1979.293
228	1989.104	2081.698	2041.721	1992.699	2030.327	1985.921	2079.875	2088.528	2027.792	2045.804	2067.847	2049.860	2034.060	2021.791
229	2022.933	2086.544	2049.762	2010.848	2050.782	1993.346	2124.621	2124.910	2071.801	2043.821	2113.910	2078.335	2032.430	2039.433
230	2047.671	2102.351	2068.632	2038.330	2073.204	2035.113	2151.192	2105.232	2115.503	2094.406	2150.470	2111.032	2086.492	2048.347
231	2048.450	2106.528	2107.125	2042.771	2083.524	2047.555	2172.343	2172.895	2118.890	2151.501	2189.495	2115.735	2076.491	2077.667
232	2091.080	2159.420	2142.593	2059.003	2083.862	2080.732	2190.035	2185.326	2129.129	2173.586	2202.144	2170.958	2095.217	2106.174
233	2097.069	2157.355	2128.693	2079.131	2078.348	2110.011	2233.689	2177.671	2164.716	2222.981	2223.670	2167.610	2113.773	2100.542
234	2086.424	2176.610	2139.813	2099.818	2143.158	2129.123	2289.620	2222.720	2187.099	2253.559	2256.951	2191.431	2165.335	2122.409
235	2137.642	2215.471	2179.972	2120.454	2174.518	2151.353	2303.313	2260.675	2244.004	2316.252	2320.603	2245.291	2210.711	2146.404
236	2158.499	2253.569	2207.981	2171.323	2187.789	2156.203	2329.242	2289.167	2281.240	2365.277	2385.983	2322.686	2231.987	2207.862
237	2206.555	2288.270	2243.196	2178.034	2198.935	2199.983	2374.873	2339.759	2355.079	2395.011	2459.723	2365.025	2298.472	2238.539
238	2248.170	2324.738	2288.476	2214.981	2270.304	2265.805	2441.982	2438.557	2427.349	2497.684	2524.285	2432.082	2369.958	2270.706
239	2259.512	2339.781	2327.102	2250.520	2284.219	2298.145	2527.963	2504.184	2493.011	2603.844	2612.951	2478.728	2434.483	2337.211
240	2331.814	2425.495	2392.183	2286.176	2323.328	2378.228	2602.153	2578.637	2575.942	2672.280	2714.035	2561.360	2486.383	2402.956
241	2402.200	2446.811	2431.084	2320.738	2391.274	2443.391	2689.190	2637.258	2674.669	2740.635	2798.915	2683.774	2591.702	2490.712
242	2496.173	2500.849	2479.172	2409.349	2442.522	2498.465	2769.933	2728.453	2755.287	2887.602	2878.207	2759.349	2633.738	2541.915
243	2560.963	2553.208	2569.201	2474.695	2502.582	2550.858	2846.955	2835.841	2838.449	2901.718	2901.299	2819.860	2753.164	2647.139
244	2657.837	2626.434	2644.057	2543.632	2552.385	2598.125	2889.674	2916.237	2859.392	2918.493	2830.833	2849.926	2843.750	2712.586
245	2726.343	2674.190	2688.842	2605.602	2634.290	2695.812	2865.005	2906.200	2806.495	2836.852	2731.276	2792.256	2875.790	2786.661
246	2753.882	2754.239	2769.757	2675.982	2693.245	2754.193	2839.430	2869.643	2760.666	2726.109	2645.994	2732.786	2789.521	2790.516
247	2752.948	2817.063	2811.873	2768.247	2759.542	2808.918	2763.675	2837.386	2636.471	2618.169	2567.579	2630.124	2715.836	2755.490
248	2736.369	2875.015	2838.770	2826.200	2841.879	2835.104	2704.063	2756.583	2577.167	2550.292	2488.616	2540.834	2622.276	2674.529
249	2646.795	2877.365	2813.173	2833.144	2850.139	2831.701	2601.107	2665.017	2519.167	2506.297	2407.641	2475.445	2556.539	2557.841
250	2510.339	2793.172	2741.107	2752.455	2849.956	2723.706	2560.522	2561.858	2423.923	2440.436	2402.590	2402.613	2470.909	2482.687
251	2460.765	2755.075	2682.512	2694.447	2843.662	2653.108	2479.845	2498.739	2398.644	2414.494	2388.384	2374.081	2419.950	2441.125
252	2381.443	2704.049	2646.926	2643.503	2770.546	2559.686	2458.959	2474.464	2392.738	2376.445	2347.336	2355.382	2398.645	2376.729
253	2348.648	2599.448	2543.563	2538.184	2688.713	2499.571	2437.495	2446.399	2367.085	2377.975	2361.297	2309.416	2361.322	2339.251
254	2320.648	2568.625	2491.613	2453.288	2587.710	2421.621	2369.443	2389.181	2336.347	2354.106	2342.576	2316.441	2339.746	2318.784
255	2262.924	2532.968	2453.861	2419.987	2501.232	2368.316	2392.884	2367.069	2324.800	2327.921	2299.874	2272.560	2350.042	2292.758
256	2277.206	2491.650	2435.680	2365.214	2443.954	2326.780	2355.588	2378.157	2333.982	2303.529	2265.370	2255.933	2281.701	2258.572
257	2236.479	2433.180	2406.261	2347.001	2373.734	2321.497	2334.787	2365.735	2291.594	2289.845	2272.703	2248.818	2264.475	2216.100
258	2219.286	2418.333	2380.757	2324.014	2341.678	2274.350	2301.667	2360.768	2298.647	2265.703	2270.911	2203.366	2239.388	2224.435
259	2187.740	2407.641	2387.275	2328.347	2311.249	2274.969	2319.153	2325.047	2291.111	2263.934	2243.519	2227.430	2194.759	2207.906
260	2168.056	2393.755	2371.788	2334.062	2323.502	2244.177	2301.221	2330.993	2257.455	2277.973	2234.273	2227.104	2208.751	2225.075
261	2169.169	2352.185	2338.255	2334.031	2327.077	2247.058	2256.398	2309.879	2240.189	2260.382	2198.756	2177.425	2202.155	2178.707
262	2136.554	2346.778	2317.118	2288.394	2302.966	2233.710	2263.565	2309.101	2239.485	2216.925	2193.915	2162.658	2154.172	2159.547
263	2137.907	2344.924	2338.474	2265.625	2295.896	2238.686	2247.661	2267.197	2196.283	2203.126	2204.505	2159.026	2161.564	2158.462
264	2094.573	2323.941	2319.665	2271.975	2273.923	2211.032	2235.017	2252.279	2151.969	2196.595	2181.484	2134.710	2163.648	2119.956
265	2104.647	2320.047	2305.765	2261.449	2283.784	2197.104	2248.352	2277.772	2165.389	2179.182	2159.563	2132.651	2141.576	2111.678
266	2075.219	2311.800	2300.757	2231.436	2266.264	2173.733	2213.837	2261.636	2157.693	2153.708	2131.442	2127.003	2091.245	2060.592
267	2065.058	2284.564	2256.285	2213.993	2224.310	2174.794	2225.713	2189.202	2112.130	2149.664	2150.390	2117.946	2082.319	2059.985
268	2054.605	2254.894	2216.865	2201.862	2232.305	2191.125	2193.325	2189.959	2149.163	2146.429	2147.927	2104.641	2081.490	2070.283
269	2092.383	2224.567	2190.144	2194.976	2260.538	2174.603	2193.163	2194.537	2137.555	2124.620	2144.079	2094.883	2062.268	2064.033
270	2054.431	2221.470	2202.846	2175.965	2211.158	2177.333	2185.390	2169.177	2128.576	2114.133	2111.946	2069.605	2037.791	2050.361
271	2019.567	2213.841	2184.833	2144.671	2196.704	2182.984	2181.223	2166.914	2102.390	2117.240	2116.166	2073.140	2049.967	2047.217
272	2020.094	2196.561	2190.529	2144.477	2241.499	2164.663	2177.204	2160.611	2096.454	2128.936	2107.457	2030.322	2025.902	1997.715
273	2017.383	2192.977	2174.613	2133.259	2206.886	2186.361	2204.598	2198.904	2108.501	2106.765	2102.068	2038.885	2019.232	2014.811
274	1989.953	2198.875	2159.676	2095.964	2198.990	2197.533	2202.560	2220.655	2114.224	2116.346	2082.624	2040.888	2001.560	2004.998
275	2001.613	2228.514	2175.658	2132.043	2232.338	2186.383	2204.053	2227.806	2098.034	2112.617	2070.852	2011.087	1983.127	1997.200
276	1961.514	2180.820	2175.933	2117.105	2239.870	2212.884	2150.142	2290.520	2099.829	2113.370	2046.846	2005.454	1972.873	2011.070
277	1949.416	2189.228	2161.329	2114.485	2223.437	2230.523	2144.043	2280.892	2095.564	2143.194	2025.225	2004.159	1978.440	1987.734
278	1945.148	2195.782	2146.272	2107.077	2237.772	2190.578	2144.671	2231.562	2096.094	2154.903	2001.654	1987.747	1984.693	1937.507
279	1934.916	2177.628	2178.486	2119.674	2258.320	2189.179	2128.596	2210.256	2074.308	2141.420	1988.368	1986.436	1968.460	1947.233
280	1922.297	2174.657	2166.072	2111.229	2232.136	2142.077	2110.642	2193.121	2054.711	2138.786	2002.933	1959.726	1976.138	1922.503
281	1921.121	2165.854	2165.110	2102.098	2225.554	2101.392	2100.755	2151.309	2046.069	2120.330	1999.277	1966.631	1959.324	1925.608
282	1890.621	2151.168	2166.394	2114.974	2189.007	2061.981	2078.120	2138.192	1993.553	2061.730	1969.928	1953.383	1945.278	1929.529
283	1889.335	2142.053	2135.049	2090.952	2148.948	2073.135	2069.515	2118.363	1998.348	2046.568	1976.584	1929.706	1906.827	1918.323
284	1888.060	2154.323	2137.665	2081.666	2130.975	2048.701	2068.161	2090.839	1985.318	2015.890	1949.310	1943.546	1916.788	1895.369
285	1909.983	2139.300	2113.689	2080.898	2106.647	2022.494	2046.179	2096.252	1972.117	1988.965	1940.586	1921.013	1941.812	1883.342
286	1882.122	2138.103	2112.671	2051.397	2093.570	2008.548	2073.077	2090.285	1984.117	1960.640	1961.472	1926.223	1918.347	1870.662
287	1880.095	2102.101	2096.598	2037.799	2070.917	2016.508	2042.452	2078.465	1949.312	1932.661	1945.177	1912.365	1893.869	1881.612
288	1897.840	2124.762	2088.898	2020.464	2079.915	1996.141	2076.362	2113.745	1950.144	1960.258	1944.723	1912.657	1904.832	1875.758
289	1860.237	2118.705	2073.005	1987.811	2067.981	1981.460	2060.366	2058.870	1942.594	1964.758	1936.963	1898.246	1903.656	1900.518
290	1846.689	2098.847	2061.077	2011.298	2031.991	1994.217	2040.334	2084.467	1946.885	1925.459	1917.687	1903.327	1900.985	1887.408
291	1882.294	2104.810	2073.384	2034.327	2041.697	2004.975	2047.525	2081.052	1953.914	1958.939	1926.038	1896.708	1889.403	1884.830
292	1869.056	2095.395	2060.863	2006.947	2055.166	2012.036	2032.258	2057.507	1947.364	1936.581	1927.825	1901.893	1914.012	1897.092
293	1900.137	2075.666	2062.168	1996.831	2055.004	1989.394	2012.559	2076.710	1956.367	1945.564	1921.258	1918.157	1910.584	1891.938
294	1861.784	2068.733	2043.203	2022.597	2044.975	1980.630	2026.423	2072.570	1915.885	1944.417	1923.327	1918.751	1877.412	1895.755
295	1883.395	2092.446	2050.410	1986.152	2008.125	1952.547	2040.368	2052.300	1916.101	1952.739	1905.828	1921.229	1866.718	1866.374
296	1876.303	2105.604	2048.392	1982.952	2026.714	1984.477	2036.814	2044.443	1931.358	1942.634	1919.342	1899.914	1882.600	1882.010
297	1859.197	2094.566	2052.073	1995.324	2027.696	1965.711	2029.702	2047.043	1936.692	1931.591	1930.418	1896.149	1908.600	1879.922
298	1850.753	2085.216	2031.028	1983.670	2013.787	1989.747	2025.832	2049.549	1926.333	1936.132	1922.715	1910.960	1925.310	1866.455
299	1854.991	2063.544	2028.727	1978.671	2005.551	1953.356	2030.131	2038.483	1913.035	1923.451	1954.118	1912.545	1895.744	1858.333
300	1864.916	2063.731	2012.630	1972.126	2014.472	1990.791	2039.416	2046.040	1927.411	1941.328	1927.829	1934.889	1927.293	1879.239
301	1869.175	2056.030	2019.153	1967.724	2005.075	1975.609	2010.097	2034.492	1927.280	1965.723	1932.396	1908.064	1895.994	1884.625
302	1885.823	2064.458	1998.672	1961.989	2001.704	1981.995	2026.249	2024.258	1941.218	1930.463	1932.763	1927.743	1911.103	1906.756
303	1892.524	2084.618	2018.198	1976.801	2008.432	1967.033	2010.513	2036.223	1919.922	1937.049	1936.380	1909.046	1899.920	1916.074
