 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14	Profile_Slice_15
127	584.342	607.083	679.788	699.386	671.458	738.773	715.363	716.828	671.517	614.928	527.395	534.941	599.476	597.360	556.180
128	613.373	632.838	692.884	724.114	708.115	699.186	739.934	739.502	692.176	653.885	533.808	580.819	635.037	624.453	582.576
129	656.962	637.299	723.195	752.761	711.021	685.953	732.969	731.505	705.314	683.246	561.747	596.114	687.853	676.911	626.403
130	704.598	678.732	753.887	750.828	702.915	674.303	743.305	748.956	730.071	720.472	625.880	646.772	723.389	725.145	687.149
131	722.861	719.218	763.903	753.858	680.059	646.734	722.443	778.771	724.924	741.837	645.789	701.551	763.594	756.941	726.900
132	741.893	742.006	789.297	749.442	667.013	622.826	705.687	773.175	685.731	755.254	681.161	753.296	797.002	798.449	742.724
133	728.857	766.904	757.727	763.813	647.961	587.856	674.066	760.887	670.171	775.982	725.067	775.379	812.392	793.916	784.848
134	711.224	795.061	711.072	734.712	619.041	599.150	630.430	737.222	671.881	785.801	740.983	804.963	801.280	776.871	788.063
135	696.178	804.431	682.315	707.091	610.185	601.810	602.397	692.053	639.664	776.373	770.384	852.570	767.675	738.280	753.157
136	662.986	798.544	676.977	657.875	606.104	603.336	587.032	670.450	618.218	764.819	797.595	861.403	740.505	699.407	710.355
137	648.633	774.221	650.102	640.232	578.732	572.635	569.223	637.854	609.983	741.614	810.775	852.681	689.323	657.989	690.547
138	641.090	730.501	641.453	639.224	586.929	567.684	588.867	625.887	593.178	716.733	833.898	854.487	651.016	634.290	673.621
139	629.165	709.818	640.260	621.015	569.591	569.949	569.963	618.973	591.840	675.526	835.378	794.327	653.242	625.549	642.173
140	608.195	698.397	606.054	607.144	570.021	568.582	588.935	604.039	572.362	647.542	797.659	749.245	635.362	625.491	626.726
141	616.498	677.240	615.206	594.603	560.988	576.587	589.141	619.374	582.199	648.102	779.501	699.982	633.944	598.942	631.444
142	599.529	657.759	604.199	604.162	559.841	562.186	600.996	603.722	589.305	626.104	728.234	686.567	625.960	600.976	608.614
143	592.430	632.400	611.049	592.162	568.520	563.647	584.297	603.227	586.700	633.050	697.539	662.540	607.150	594.496	600.654
144	603.486	617.955	593.915	607.204	573.240	560.496	587.034	607.264	582.881	619.812	684.101	662.784	608.374	592.270	609.942
145	591.407	614.866	594.920	601.409	565.934	547.261	576.372	595.557	583.936	617.364	680.959	664.875	609.759	589.126	617.678
146	606.376	609.156	589.018	601.567	566.141	551.218	603.508	589.867	602.322	607.791	648.824	672.391	616.040	592.519	617.388
147	615.047	609.281	602.884	576.596	551.210	561.432	586.278	597.159	587.244	613.703	659.979	657.279	634.166	605.996	615.661
148	619.074	588.393	589.216	584.227	565.247	562.876	576.698	589.340	589.725	603.887	654.361	634.851	611.725	594.572	602.981
149	620.625	593.495	574.567	580.133	545.454	558.055	575.829	596.664	583.366	586.399	662.266	634.471	606.283	598.936	587.422
150	619.683	593.617	579.412	589.998	542.961	559.167	572.464	598.368	575.165	616.232	644.460	632.216	618.397	604.760	606.317
151	615.894	608.558	592.768	596.672	575.349	569.849	575.674	611.155	584.529	600.285	652.701	619.568	618.055	592.301	622.316
152	612.551	616.501	593.626	589.687	561.697	568.901	577.142	609.403	596.827	590.717	653.027	665.940	607.412	607.158	609.517
153	630.443	603.082	591.323	588.529	581.256	563.085	563.220	601.672	608.499	603.795	648.038	648.510	609.279	600.286	634.466
154	624.977	615.298	589.785	599.425	587.652	575.949	574.013	612.013	597.823	584.303	649.487	631.463	615.275	596.472	618.423
155	616.823	597.299	577.721	596.738	572.134	588.265	590.179	604.408	589.662	582.830	634.900	645.108	618.199	612.580	614.925
156	632.645	602.975	592.427	581.372	590.944	592.170	607.498	624.565	605.748	582.938	631.392	643.044	612.507	606.367	650.142
157	638.509	610.218	607.732	594.865	577.315	582.834	619.981	639.441	614.491	596.230	628.044	631.143	630.172	618.036	661.671
158	644.023	597.150	592.327	604.476	586.517	605.074	627.139	659.925	636.271	615.340	615.927	642.205	644.462	610.669	645.516
159	654.153	603.661	598.804	603.971	584.212	612.276	645.814	650.807	640.105	637.664	619.525	650.110	634.754	608.641	663.973
160	658.513	607.632	591.120	605.011	570.286	592.177	645.429	642.916	638.247	614.418	621.946	654.891	644.632	624.299	653.445
161	662.365	631.362	595.452	582.095	580.245	611.761	642.611	649.676	646.133	615.062	610.526	654.180	654.095	640.521	638.263
162	657.315	606.325	589.823	592.705	561.280	612.000	637.422	649.440	642.151	633.635	602.076	649.131	661.884	645.108	649.821
163	651.449	609.775	597.517	578.269	558.872	610.387	642.618	640.839	619.236	640.832	616.088	636.949	641.680	659.348	632.650
164	659.722	626.689	594.883	593.376	565.442	619.329	633.549	631.914	630.596	657.692	647.343	657.485	647.997	684.259	645.082
165	632.897	614.399	603.734	583.270	566.908	618.595	630.311	632.508	634.270	661.863	651.346	674.888	670.853	684.921	623.110
166	624.439	612.671	606.453	584.777	559.467	630.978	633.245	616.769	629.441	632.659	652.996	681.184	688.245	673.206	614.789
167	630.763	606.681	604.927	578.079	573.371	623.443	640.433	637.151	629.555	637.252	673.036	677.196	663.053	657.345	617.495
168	611.757	619.288	588.877	582.627	582.289	623.572	626.367	650.216	629.409	634.483	664.723	680.072	668.478	643.408	632.360
169	617.072	611.181	586.908	583.929	588.054	622.546	654.260	625.097	620.689	628.965	672.281	670.168	663.449	644.199	624.899
170	618.292	601.951	591.417	582.743	583.037	627.032	646.819	641.144	604.217	617.963	675.740	663.949	671.072	635.912	615.780
171	610.962	601.428	590.248	601.218	592.949	614.762	621.815	640.901	600.895	607.726	678.372	675.231	674.916	633.619	613.557
172	602.698	610.318	603.521	601.437	588.875	604.637	631.689	632.681	622.354	614.828	647.365	670.463	662.188	622.018	629.852
173	602.834	612.400	602.185	614.768	591.209	609.471	616.155	620.535	602.896	614.739	647.301	671.310	657.852	633.083	627.104
174	611.985	595.766	595.284	589.651	605.533	610.662	645.212	640.649	610.999	622.061	644.054	658.299	655.553	623.346	634.592
175	628.042	608.985	604.517	594.742	613.455	628.134	638.614	639.812	621.516	631.814	645.030	651.535	639.349	618.348	622.804
176	622.217	620.480	603.021	612.119	616.571	617.621	627.309	642.502	622.414	619.673	656.278	659.901	656.404	628.133	630.913
177	624.475	623.149	598.554	608.493	610.430	623.260	650.194	638.847	637.914	651.437	666.080	658.736	647.713	632.177	626.196
178	638.502	624.295	606.385	604.833	624.369	621.434	652.958	656.147	650.148	645.506	657.006	649.290	650.772	622.319	625.831
179	646.010	638.690	599.388	623.193	633.871	619.727	644.207	658.459	659.400	625.471	638.361	654.153	646.329	645.103	624.302
180	632.647	617.598	629.881	626.966	618.115	629.359	660.714	652.062	634.700	619.109	636.099	658.410	663.664	653.749	648.065
181	644.147	606.557	624.563	627.179	614.418	628.064	656.470	645.991	636.869	652.657	663.272	664.659	667.259	650.808	650.726
182	648.113	620.320	620.926	635.284	630.396	627.202	643.096	662.014	648.383	646.104	663.483	670.250	670.978	651.630	656.838
183	635.366	621.760	629.728	631.502	622.886	633.523	655.122	654.572	633.130	629.971	665.583	678.248	653.948	660.395	645.521
184	653.076	625.519	610.113	641.053	628.237	639.042	661.206	649.560	646.478	645.856	664.950	674.169	655.129	675.226	658.171
185	675.302	634.626	638.035	626.083	640.013	655.395	683.818	658.046	671.101	661.218	664.383	679.462	675.999	669.872	659.951
186	680.745	636.747	634.642	640.586	656.130	655.103	668.805	674.175	668.712	662.333	641.799	684.031	673.914	688.630	667.241
187	679.303	642.059	637.513	628.501	652.137	660.924	652.085	682.956	679.581	647.458	662.892	680.874	671.948	679.636	650.746
188	820.678	820.678	838.867	844.418	817.498	823.308	795.767	818.449	826.441	830.673	836.448	802.077	828.301	829.413	831.116
189	809.763	809.763	837.496	832.430	825.741	835.056	803.820	818.704	835.963	832.472	830.276	823.680	826.910	835.202	837.046
190	815.319	815.319	840.762	843.000	824.440	828.332	827.791	830.093	827.992	827.815	847.980	833.214	841.951	831.359	842.045
191	836.090	836.090	854.584	834.696	837.069	825.930	812.886	829.348	819.431	832.896	849.458	857.958	830.363	844.094	832.336
192	844.778	844.778	862.219	835.057	841.226	819.236	823.231	838.920	834.594	837.145	850.890	836.708	837.486	870.495	844.962
193	846.850	846.850	857.911	843.007	843.238	824.070	826.824	829.260	819.625	834.743	840.237	853.479	839.279	872.801	850.417
