 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	706.959	706.959	692.939	676.623	686.304	678.529	660.090	672.790	681.341	682.529
2	692.751	692.751	691.182	691.595	672.362	678.694	666.689	679.678	681.985	671.015
3	697.450	697.450	702.581	680.470	673.338	671.738	650.174	668.343	679.090	666.715
4	684.154	684.154	687.848	676.143	668.846	674.552	656.773	669.162	668.706	662.400
5	688.058	688.058	674.893	672.435	667.295	667.727	666.889	659.679	666.480	651.710
6	691.471	691.471	677.294	690.814	669.226	671.809	665.441	664.299	661.590	670.592
7	684.405	684.405	674.165	668.849	658.078	687.887	671.476	661.058	655.605	671.322
8	689.396	689.396	677.566	671.710	664.832	677.627	669.568	651.151	667.013	666.279
9	685.537	685.537	680.732	668.971	662.568	663.149	661.458	655.554	668.927	671.325
10	690.027	690.027	669.674	665.538	677.860	654.572	652.479	658.332	670.331	677.050
11	690.673	690.673	673.055	659.844	664.908	666.845	680.797	662.702	676.831	676.209
12	675.151	675.151	663.624	667.085	671.988	662.376	681.310	672.783	664.809	675.545
13	687.659	687.659	668.051	676.079	672.217	677.687	665.885	663.385	667.201	672.350
14	682.349	682.349	681.401	682.102	653.086	678.632	667.888	677.036	668.822	677.277
15	700.860	700.860	662.233	671.536	657.386	664.991	663.478	660.558	666.332	679.235
16	691.966	691.966	675.719	673.121	673.410	672.561	668.002	673.881	662.102	665.573
17	690.236	690.236	652.189	671.593	663.561	672.795	667.037	653.097	671.930	659.564
18	689.666	689.666	672.104	666.483	652.776	671.507	658.648	654.783	676.226	670.646
19	702.547	702.547	677.171	667.099	671.307	667.309	646.082	658.955	673.294	657.420
20	698.123	698.123	680.005	656.494	666.010	671.718	641.444	660.701	657.997	663.955
21	683.037	683.037	678.877	651.159	666.861	657.364	647.594	660.041	653.397	669.882
22	687.985	687.985	675.971	653.808	666.056	666.347	653.547	670.126	652.279	664.623
23	700.251	700.251	670.386	661.910	655.159	662.725	649.828	670.576	652.831	659.082
24	694.809	694.809	676.563	653.652	656.699	666.535	651.589	666.491	664.303	648.217
25	694.930	694.930	685.697	669.842	657.039	669.817	652.283	673.177	668.940	665.983
26	683.028	683.028	688.127	666.374	664.111	672.370	657.447	673.691	673.702	662.837
27	701.342	701.342	682.066	672.472	684.369	668.005	655.522	672.123	671.657	665.622
28	705.719	705.719	680.387	674.324	688.361	664.386	668.518	658.692	668.252	655.334
29	701.529	701.529	690.308	670.390	684.270	670.031	650.882	661.554	674.008	656.508
30	691.431	691.431	683.683	689.377	670.668	674.005	646.317	649.984	668.266	663.730
31	707.407	707.407	676.130	692.987	693.747	669.398	665.798	643.632	665.863	654.780
32	697.993	697.993	685.263	677.325	686.315	667.663	660.953	667.449	668.460	656.367
33	694.373	694.373	699.991	684.457	676.871	673.500	661.907	665.216	671.162	653.153
34	695.465	695.465	697.989	699.214	696.226	672.239	661.611	644.085	667.642	662.825
35	696.811	696.811	697.890	693.618	665.346	678.412	658.024	641.756	652.173	656.998
36	697.610	697.610	693.653	693.685	680.507	671.957	662.522	655.987	658.689	647.665
37	691.084	691.084	689.144	693.947	681.246	673.390	663.475	663.944	661.502	647.700
38	682.455	682.455	684.218	700.231	680.143	667.810	647.630	672.109	652.640	634.358
39	702.214	702.214	674.580	692.046	694.384	659.575	650.427	650.622	657.747	632.186
40	682.248	682.248	678.750	674.123	684.766	667.957	652.621	654.736	664.935	649.291
41	687.480	687.480	670.305	666.852	691.114	674.311	643.942	664.997	661.803	637.153
42	675.751	675.751	666.674	671.616	673.266	661.121	653.605	658.842	663.084	653.340
43	689.329	689.329	666.629	672.855	671.168	653.510	670.626	649.766	668.578	664.724
44	677.636	677.636	649.946	670.417	678.125	665.915	657.339	662.218	658.386	658.319
45	675.861	675.861	648.838	674.015	667.866	661.643	650.528	654.564	651.789	657.099
46	678.927	678.927	675.077	669.916	659.128	665.020	665.771	658.177	653.427	656.775
47	669.449	669.449	667.132	661.902	653.228	641.993	658.634	644.576	658.946	654.264
48	675.478	675.478	653.151	668.549	662.103	643.123	648.801	667.493	652.223	639.269
49	668.996	668.996	663.958	670.494	664.902	633.819	644.856	644.073	661.393	652.108
50	664.545	664.545	650.357	668.676	672.650	644.303	641.292	648.447	648.385	645.346
51	667.588	667.588	655.286	671.588	647.049	653.780	632.672	649.987	636.139	647.240
52	652.956	652.956	648.013	679.810	653.670	645.620	631.116	654.671	633.171	637.367
53	662.864	662.864	660.154	668.349	654.431	648.546	633.327	657.080	642.948	643.123
54	659.755	659.755	661.004	659.547	652.013	651.053	624.804	649.662	638.083	635.109
55	678.431	678.431	664.500	662.106	650.574	643.001	628.427	636.449	644.078	631.663
56	660.251	660.251	666.375	658.937	659.610	651.535	646.661	625.650	630.624	634.523
57	655.526	655.526	671.991	659.798	654.632	647.297	646.298	633.909	643.172	643.672
