 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	301.247	315.180	322.001	316.523	331.811	325.496	329.272	308.306	306.422	292.350	295.598
2	304.402	316.155	330.763	323.397	317.518	330.649	319.435	313.371	304.618	298.436	288.553
3	303.595	314.064	331.054	320.297	320.167	323.346	312.185	320.093	290.759	295.893	288.301
4	315.226	322.601	322.158	320.019	324.741	326.528	316.896	312.765	299.200	298.614	292.020
5	316.847	321.831	325.819	327.256	333.646	325.172	323.336	315.447	307.038	311.616	305.491
6	316.404	326.733	335.221	334.263	336.922	332.624	337.442	328.592	317.070	312.543	303.434
7	313.173	325.163	329.662	334.660	331.573	325.978	333.830	321.722	316.643	311.623	302.708
8	323.263	340.448	332.902	332.043	338.450	334.810	330.725	335.801	309.868	312.754	309.278
9	319.579	339.199	335.063	333.368	334.115	338.662	335.238	333.866	316.468	320.896	318.810
10	326.545	345.016	347.890	342.735	334.529	348.866	348.662	329.686	322.651	318.202	313.513
11	322.533	337.337	339.242	346.548	340.399	346.260	339.266	334.309	322.795	317.233	322.834
12	326.988	357.378	338.279	344.559	333.323	345.166	344.698	335.346	314.781	322.829	316.303
13	315.980	358.378	343.773	349.690	351.956	348.274	343.638	338.658	326.760	324.018	317.675
14	318.633	348.724	342.663	346.471	356.614	353.476	350.685	342.286	324.841	315.322	318.334
15	320.254	356.064	354.181	344.675	362.816	350.722	357.150	348.601	329.649	328.497	321.676
16	327.149	356.727	354.158	347.052	351.832	357.333	352.282	361.748	326.257	324.830	325.763
17	331.432	354.215	351.256	343.001	365.877	354.391	356.566	350.598	345.309	321.025	320.224
18	326.314	354.202	370.570	340.314	364.077	364.399	360.701	351.403	339.539	329.740	328.852
19	343.492	371.471	363.419	349.296	364.080	357.101	356.674	361.686	335.228	340.206	333.191
20	356.561	359.321	363.220	371.106	366.995	369.545	359.145	363.117	335.605	323.097	336.501
21	348.853	366.382	361.481	368.256	378.643	371.571	364.148	359.137	340.099	331.300	352.477
22	336.750	376.090	371.876	367.655	377.784	372.955	363.979	359.212	353.281	332.209	331.679
23	351.587	372.241	371.861	367.983	370.577	372.524	357.319	365.054	351.387	344.427	340.512
24	346.815	367.214	377.347	375.425	372.950	386.809	376.086	366.907	358.518	360.476	348.563
25	346.486	372.712	381.895	375.218	384.386	381.210	393.740	384.596	366.607	359.738	347.039
26	344.847	372.985	390.151	377.772	385.640	374.730	381.504	375.324	360.240	357.222	345.308
27	355.191	369.273	390.965	383.871	390.746	385.010	381.423	387.662	356.778	360.414	346.740
28	365.007	383.590	377.529	391.882	382.307	388.775	374.638	376.215	364.795	358.280	349.322
29	361.576	386.427	386.888	379.216	386.246	405.692	372.133	379.500	377.835	360.400	344.062
30	380.173	387.018	389.976	392.794	378.771	400.812	390.851	391.537	384.837	356.125	359.675
31	376.962	386.005	393.389	387.566	386.903	389.967	393.646	387.506	379.120	355.646	361.820
32	378.448	395.337	398.444	398.803	388.078	389.112	391.712	389.469	379.658	359.674	367.219
33	380.352	403.914	405.288	399.898	399.344	397.271	384.263	394.050	375.874	372.571	366.285
34	385.036	417.977	409.239	404.972	414.655	408.548	397.201	394.889	380.660	382.202	384.547
35	389.252	409.128	403.759	408.933	406.232	408.142	402.171	395.479	385.600	379.595	372.668
36	392.755	411.519	406.441	405.594	405.218	416.351	395.542	409.409	388.885	381.965	369.719
37	402.840	411.241	424.741	403.497	421.500	411.065	418.208	401.829	392.887	368.940	376.748
38	406.533	422.187	409.085	413.268	418.388	414.477	419.497	414.738	407.611	377.241	386.444
39	397.083	426.654	413.694	419.221	425.212	421.888	419.622	418.242	390.973	397.813	378.060
40	396.720	413.867	425.310	424.203	423.950	430.040	425.445	418.912	412.704	382.877	385.155
41	408.012	417.759	433.804	425.827	425.298	446.005	426.805	429.795	401.841	389.003	386.091
42	409.296	413.342	450.030	444.027	440.832	438.882	426.137	431.674	390.332	393.945	388.896
43	413.389	434.422	456.751	437.740	439.750	439.470	429.686	429.585	405.438	396.576	396.005
44	417.689	444.890	434.752	438.896	440.302	445.162	434.401	425.743	422.361	410.990	407.266
45	420.709	437.467	451.787	444.401	435.883	446.056	442.188	428.215	405.856	418.262	392.640
46	440.169	449.232	452.113	450.855	457.113	450.923	446.060	434.287	416.326	411.511	405.466
47	450.542	453.089	455.559	454.056	466.213	444.976	465.913	436.849	412.851	413.855	418.253
48	447.715	452.174	453.936	462.174	471.994	447.580	472.399	440.500	430.934	430.656	422.952
49	449.709	460.355	456.291	455.029	461.253	472.295	476.435	451.618	446.451	442.218	411.208
50	443.751	472.309	459.259	467.372	467.868	475.002	478.650	459.008	453.430	447.220	417.709
51	450.122	471.586	466.270	473.336	460.431	461.581	486.137	466.238	451.119	446.561	421.928
