 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	1520.731	1559.311	1524.658	1500.603	1509.889	1497.006	1506.925	1530.585	1534.106	1504.019
2	1527.433	1572.935	1514.827	1478.356	1525.727	1514.851	1495.873	1497.590	1522.331	1520.562
3	1516.870	1559.732	1524.029	1500.614	1510.670	1495.172	1500.186	1529.845	1507.630	1511.229
4	1505.957	1562.673	1527.945	1496.018	1516.622	1509.799	1510.852	1516.241	1503.614	1512.420
5	1516.833	1557.467	1503.827	1495.883	1478.573	1486.401	1510.157	1501.014	1509.673	1493.010
6	1529.839	1547.800	1511.605	1515.140	1489.662	1490.733	1516.485	1498.776	1499.068	1518.154
7	1520.428	1579.320	1516.387	1495.525	1497.629	1511.704	1530.541	1506.004	1511.211	1524.122
8	1511.928	1591.614	1523.215	1498.558	1521.410	1516.301	1523.235	1506.117	1515.382	1518.816
9	1511.253	1551.466	1506.080	1488.260	1513.563	1485.915	1519.026	1506.602	1515.184	1520.197
10	1520.292	1544.977	1497.883	1490.463	1498.243	1514.284	1517.943	1462.982	1516.857	1512.683
11	1519.562	1580.732	1499.647	1499.650	1494.860	1505.254	1513.849	1512.539	1520.432	1507.438
12	1504.569	1568.864	1524.428	1507.007	1501.493	1510.482	1516.471	1512.267	1501.793	1518.877
13	1514.757	1573.188	1519.360	1515.856	1508.003	1502.620	1497.325	1500.804	1500.674	1509.614
14	1519.906	1567.839	1514.963	1504.868	1510.925	1516.452	1506.170	1517.211	1523.728	1507.152
15	1490.888	1563.616	1525.082	1498.779	1504.694	1514.096	1518.739	1507.918	1510.984	1512.201
16	1501.580	1575.818	1548.352	1510.362	1504.514	1520.166	1523.284	1498.127	1501.502	1496.690
17	1516.455	1553.604	1511.937	1504.898	1502.777	1498.945	1504.586	1508.575	1517.647	1508.273
18	1526.900	1550.390	1528.330	1524.498	1482.134	1508.209	1503.296	1504.548	1528.170	1545.543
19	1528.698	1562.092	1519.772	1498.548	1518.525	1497.637	1514.290	1536.540	1522.779	1528.088
20	1506.812	1570.233	1502.928	1497.022	1508.610	1492.857	1502.840	1516.006	1509.651	1519.393
21	1490.376	1558.134	1499.192	1501.176	1501.458	1504.285	1509.628	1508.786	1514.497	1509.562
22	1480.616	1567.460	1496.876	1507.578	1516.379	1496.145	1508.409	1494.585	1511.470	1547.469
23	1500.321	1559.510	1490.569	1496.011	1510.848	1517.915	1504.299	1507.248	1510.883	1531.544
24	1500.841	1570.295	1503.979	1494.768	1478.122	1502.873	1484.884	1535.207	1506.940	1529.597
25	1508.494	1589.032	1495.852	1506.573	1512.570	1506.142	1497.890	1497.651	1515.448	1510.010
26	1487.503	1599.016	1522.891	1512.546	1525.105	1507.035	1523.225	1525.347	1518.606	1499.259
27	1509.254	1584.949	1524.447	1514.959	1516.545	1521.870	1531.482	1519.982	1512.664	1506.619
28	1524.889	1580.757	1534.811	1499.298	1521.962	1500.352	1512.946	1516.387	1520.429	1531.561
29	1517.396	1598.646	1539.617	1489.524	1510.435	1486.115	1509.497	1491.323	1504.069	1514.284
30	1516.690	1557.055	1513.291	1499.274	1503.867	1505.351	1531.404	1524.090	1524.000	1524.045
31	1513.144	1575.460	1503.443	1509.357	1504.476	1516.092	1516.429	1525.232	1502.110	1517.410
32	1512.627	1575.477	1516.847	1501.982	1517.508	1534.300	1535.262	1496.607	1502.101	1517.919
33	1512.591	1565.873	1522.967	1479.716	1538.157	1519.579	1507.318	1503.725	1519.795	1534.548
34	1517.902	1597.996	1522.680	1497.195	1525.179	1512.856	1515.025	1535.249	1513.991	1504.300
35	1547.189	1560.157	1507.277	1501.991	1511.676	1518.382	1534.247	1520.826	1524.908	1503.233
36	1535.235	1566.749	1519.071	1511.022	1498.194	1519.169	1526.198	1528.695	1551.259	1518.932
37	1529.669	1583.368	1537.854	1513.795	1513.211	1522.269	1515.546	1523.651	1540.015	1530.730
38	1526.213	1603.137	1540.719	1509.256	1506.511	1515.525	1528.709	1528.608	1514.460	1527.444
39	1530.227	1583.349	1536.533	1512.525	1507.982	1499.028	1529.592	1512.836	1534.122	1526.293
40	1535.180	1568.969	1528.300	1491.398	1516.473	1501.960	1504.159	1502.555	1528.865	1518.561
41	1525.178	1568.548	1540.918	1513.052	1511.816	1525.395	1509.965	1545.685	1515.571	1514.326
42	1531.469	1588.389	1529.683	1523.285	1514.052	1520.385	1519.864	1524.974	1534.778	1512.880
43	1519.147	1576.298	1500.373	1518.809	1534.997	1522.363	1523.489	1527.821	1519.734	1507.483
44	1498.112	1595.297	1526.975	1494.805	1519.878	1536.382	1515.174	1510.343	1521.763	1511.853
