 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	1690.785	1796.500	1738.010	1691.219	1695.194	1713.241	1730.013	1728.637	1713.660	1727.315
2	1702.776	1809.711	1732.570	1708.839	1689.519	1691.207	1692.937	1727.225	1704.823	1695.167
3	1704.915	1789.790	1745.065	1701.308	1671.780	1682.470	1728.506	1717.167	1714.470	1731.325
4	1709.166	1758.002	1724.943	1692.748	1667.236	1698.044	1722.627	1718.152	1706.109	1696.911
5	1668.673	1769.412	1699.746	1685.384	1680.675	1674.590	1706.549	1696.485	1705.174	1679.875
6	1674.950	1801.306	1707.390	1711.854	1684.951	1667.056	1714.636	1695.104	1706.808	1715.731
7	1667.375	1744.276	1729.158	1701.209	1655.008	1695.017	1725.982	1697.385	1703.036	1693.919
8	1694.441	1756.045	1696.571	1686.413	1622.331	1670.617	1710.896	1677.822	1690.540	1662.790
9	1687.149	1739.727	1715.427	1691.146	1665.655	1669.551	1691.834	1687.925	1685.841	1704.799
10	1669.292	1724.823	1703.732	1705.098	1677.749	1674.682	1711.164	1701.455	1684.217	1696.180
11	1704.373	1727.443	1710.499	1690.902	1654.240	1682.211	1715.524	1672.747	1664.698	1692.342
12	1681.479	1729.193	1708.006	1693.046	1683.373	1681.826	1696.456	1671.452	1679.248	1666.479
13	1689.412	1749.907	1723.013	1696.226	1678.202	1680.389	1703.326	1671.899	1682.691	1667.114
14	1708.535	1746.027	1725.592	1698.000	1673.024	1678.036	1701.092	1674.640	1663.819	1671.638
15	1686.557	1752.514	1701.354	1707.675	1671.973	1697.384	1686.902	1683.435	1686.590	1664.117
16	1681.043	1758.526	1715.048	1695.853	1687.856	1670.784	1710.917	1665.369	1670.783	1700.110
17	1689.861	1741.461	1711.461	1693.178	1708.871	1684.899	1680.983	1671.916	1677.418	1702.562
18	1707.007	1732.700	1718.156	1687.266	1716.605	1675.990	1698.572	1683.540	1666.620	1684.563
