 	Profile_Slice_1	Profile_Slice_2
1	998.334	987.769
2	1009.260	1014.676
3	994.163	1012.366
4	1012.488	1005.483
5	971.006	1002.901
6	981.392	1006.715
7	999.374	1015.667
8	1012.390	999.611
9	988.440	1034.267
10	967.601	1005.269
11	1005.319	999.044
12	1012.580	1006.162
13	1020.261	1004.995
14	1000.170	988.743
15	1003.836	982.216
16	964.013	1000.511
17	1003.511	1008.545
18	983.067	987.097
19	991.878	973.948
20	1005.550	990.603
21	1007.586	1008.800
22	997.868	984.573
23	1009.902	982.654
24	1008.875	992.480
25	1005.454	981.555
26	995.994	1000.499
27	1027.193	1006.326
28	1000.300	1019.236
29	996.520	1008.156
30	1016.415	995.016
31	998.067	984.284
32	1032.929	1026.448
33	1002.662	1016.084
34	1001.616	1019.297
35	997.462	991.945
36	994.730	1001.658
37	1015.744	1028.148
38	1003.809	1000.154
39	992.971	1000.285
40	993.917	1033.005
41	1001.386	1024.316
42	1010.744	1020.806
43	995.710	1048.868
44	1008.002	1007.603
45	1016.469	997.844
46	1006.390	1041.830
47	1028.641	1045.621
48	1019.678	1033.827
49	1046.205	1058.352
50	1060.252	1056.188
51	1064.245	1081.182
52	1040.964	1074.479
53	1037.724	1073.064
54	1061.854	1072.233
55	1048.169	1076.159
56	1042.819	1080.356
57	1068.609	1101.433
58	1076.629	1102.240
59	1069.035	1101.782
60	1080.524	1104.159
61	1149.136	1124.511
62	1119.831	1113.463
63	1121.206	1135.351
64	1177.669	1143.564
65	1186.813	1145.202
66	1157.497	1151.193
67	1180.821	1157.080
68	1187.897	1184.426
69	1169.901	1182.461
70	1203.521	1229.847
71	1206.143	1222.681
72	1212.664	1206.010
73	1243.843	1205.969
74	1234.726	1236.268
75	1213.761	1239.203
76	1261.656	1253.253
77	1275.312	1250.050
78	1279.288	1279.234
79	1294.059	1301.510
80	1340.943	1327.852
81	1330.081	1311.096
82	1305.268	1330.582
83	1331.806	1344.408
84	1367.553	1372.630
85	1393.455	1408.431
86	1394.436	1425.870
87	1414.359	1429.936
88	1456.585	1431.270
89	1512.934	1468.064
90	1565.463	1545.112
91	1642.014	1656.247
92	1740.628	1739.928
93	1826.308	1816.981
94	1855.046	1840.355
95	1874.095	1908.962
96	1882.449	1944.313
97	1874.207	1839.441
98	1821.038	1845.325
99	1741.553	1765.517
100	1662.599	1685.610
101	1608.095	1599.306
102	1528.671	1511.030
103	1416.548	1404.542
104	1413.910	1359.415
105	1342.917	1311.129
106	1276.075	1245.153
107	1282.810	1250.283
108	1210.985	1181.485
109	1181.381	1149.147
110	1163.478	1128.528
111	1114.356	1090.992
112	1089.121	1061.187
