 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	291.000	291.000	294.000	259.000	280.000	318.000	307.000	260.000	254.000	275.000
2	275.331	305.256	310.870	305.780	313.747	293.101	296.468	281.815	272.164	296.276
3	310.757	333.869	311.050	305.976	312.253	311.977	283.811	297.848	295.378	303.964
4	309.598	337.733	299.435	308.584	315.854	310.923	305.292	302.590	310.355	315.457
5	297.787	319.693	284.995	304.418	330.680	278.705	306.436	273.171	293.777	306.282
6	299.895	297.640	307.285	299.374	317.391	280.274	313.195	281.874	290.750	313.954
7	284.862	309.259	301.094	298.336	306.006	291.612	306.501	311.201	286.468	298.937
8	299.145	329.980	309.981	295.121	324.527	293.058	297.087	287.068	298.169	333.726
9	340.869	344.060	340.694	328.878	333.373	294.648	330.691	294.662	304.388	316.140
10	331.074	329.215	325.901	334.264	308.488	310.719	298.636	291.810	305.355	333.116
11	307.837	322.581	304.150	298.506	303.975	315.176	305.437	292.807	313.726	292.659
12	305.778	324.370	319.852	307.667	307.481	320.630	317.815	307.630	322.296	322.259
13	303.912	339.251	330.895	311.129	298.595	305.890	322.873	306.992	300.124	326.840
14	298.679	336.556	304.986	306.519	322.652	306.360	318.301	294.543	304.319	298.184
15	301.780	328.385	326.902	315.000	297.382	298.568	317.112	312.741	300.035	304.713
16	311.118	337.179	329.529	316.835	292.603	322.948	318.229	334.303	307.700	325.521
17	355.231	339.454	351.377	324.273	326.726	315.516	292.803	326.774	305.230	327.132
18	332.734	304.673	327.047	339.848	333.533	301.487	331.587	334.058	314.570	321.337
19	324.306	325.967	346.331	325.711	323.388	332.083	316.314	335.231	328.868	315.942
20	308.459	332.186	335.068	299.408	324.869	337.639	326.077	303.064	313.680	318.954
21	306.693	336.927	350.016	318.967	346.252	326.440	328.062	300.848	323.594	333.063
22	295.802	357.551	364.915	350.152	351.229	337.556	348.598	304.444	346.799	331.862
23	314.630	334.037	351.074	339.185	323.741	328.074	329.481	334.370	344.037	335.852
24	319.870	366.976	340.728	358.918	337.970	354.493	304.774	341.860	376.744	347.466
25	350.738	339.179	355.174	368.978	356.730	339.262	354.460	366.229	376.072	336.435
26	353.463	388.249	356.359	346.590	359.472	322.729	364.162	309.089	334.159	320.755
27	342.565	368.740	349.916	354.827	344.654	347.964	348.295	355.234	370.899	327.518
28	361.372	399.405	366.405	361.992	337.752	346.289	342.785	353.355	354.975	333.479
29	339.430	374.788	388.727	355.921	359.554	364.023	340.276	347.003	336.266	327.104
30	366.434	387.829	370.009	357.133	369.084	364.809	345.031	322.670	333.370	338.991
31	355.584	379.237	370.300	370.036	369.636	355.342	339.534	355.446	332.906	364.882
32	360.863	379.466	367.110	361.082	351.071	355.305	324.146	351.903	348.290	364.634
33	350.379	399.014	364.188	365.714	332.712	402.649	336.576	353.329	389.412	369.977
34	374.333	395.667	389.333	380.000	352.333	381.000	344.000	372.333	393.333	362.667
35	365.964	417.944	430.224	398.222	401.098	389.137	388.468	390.490	369.941	385.323
36	394.044	396.594	376.460	403.046	373.743	400.412	391.854	378.150	386.270	370.895
37	379.149	410.421	380.521	384.397	361.570	419.223	400.405	374.331	398.826	381.810
38	394.296	405.149	384.365	415.682	377.334	408.587	388.890	369.386	383.726	391.780
39	390.038	421.810	402.281	431.879	375.909	403.911	387.759	342.781	376.179	379.771
40	402.185	427.733	422.504	412.017	391.474	402.096	377.193	361.198	385.284	399.840
41	454.357	385.157	412.969	426.716	418.475	415.300	408.203	377.274	444.398	411.317
42	387.394	416.168	412.872	446.466	427.422	449.095	401.290	413.867	433.636	414.026
43	378.061	490.515	444.058	437.680	442.041	430.887	428.033	378.320	422.333	430.898
44	420.715	443.700	449.822	442.158	450.779	427.414	439.780	401.558	403.894	406.530
45	453.370	475.333	431.148	458.444	460.519	431.815	420.667	414.296	416.444	429.519
46	453.777	446.917	460.298	462.091	446.050	438.884	433.256	431.512	427.810	429.273
47	428.791	453.472	448.827	476.287	457.614	454.238	436.683	439.109	419.969	434.673
48	422.824	460.913	445.620	472.110	463.974	480.414	454.397	456.012	426.084	437.397
49	458.763	431.579	461.207	459.118	446.118	441.113	478.636	456.931	444.804	435.353
50	424.767	485.893	485.861	455.561	483.037	503.456	481.736	469.706	440.849	471.373
51	465.505	503.246	513.437	499.803	501.976	500.689	460.615	458.029	459.687	446.474
52	473.937	476.603	485.006	458.592	471.055	490.375	529.306	471.898	448.882	470.047
53	460.408	500.659	485.445	477.196	481.539	496.545	497.002	494.313	494.017	489.178
54	483.616	526.741	511.897	482.378	517.287	479.525	512.161	507.208	507.923	480.084
55	490.521	552.116	506.603	512.562	534.380	502.264	494.455	506.281	528.959	471.438
56	494.741	559.444	552.037	518.852	508.630	504.963	513.481	491.630	555.889	481.889
57	509.976	541.738	532.601	536.258	513.253	520.260	527.040	471.475	515.195	548.549
58	490.154	522.521	532.355	548.691	508.515	536.289	488.567	548.534	518.959	549.347
59	514.869	570.219	523.137	561.838	524.084	549.675	499.353	528.571	552.618	516.756
60	505.695	614.550	583.400	559.576	584.481	573.017	508.732	529.194	599.470	582.103
61	553.474	599.350	608.306	588.019	572.209	553.975	556.512	545.895	592.518	518.510
62	572.442	621.380	578.193	562.885	584.958	537.041	543.984	593.868	589.220	534.924
