 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	359.000	403.000	355.000	391.000	334.000	287.000	312.000	312.000	357.000	295.000
2	302.257	416.343	296.743	324.086	330.543	306.057	343.771	304.943	325.429	310.600
3	284.143	406.429	381.314	359.314	327.486	348.629	322.200	341.171	307.429	363.743
4	322.714	443.543	372.629	342.543	324.886	291.886	301.171	294.400	325.657	312.086
5	344.743	423.657	355.686	337.257	303.600	314.429	295.343	328.257	305.057	291.029
6	361.143	407.857	348.714	324.143	320.000	334.000	346.000	301.857	300.143	345.571
7	337.143	410.400	333.257	313.943	344.800	358.057	342.543	302.029	299.543	318.371
8	352.000	423.800	387.400	356.400	334.400	367.000	320.400	350.200	341.600	333.200
9	326.200	394.429	358.743	333.857	341.029	295.600	301.914	335.686	284.343	298.829
10	340.257	411.429	355.086	345.171	342.514	359.314	333.571	316.257	335.143	315.971
11	345.429	400.286	349.857	313.571	335.571	302.571	368.857	308.143	297.571	325.143
12	308.686	417.857	351.714	339.114	328.000	325.600	315.657	298.771	318.057	313.200
13	291.571	426.257	336.714	336.629	349.771	298.800	306.600	332.714	335.743	345.600
14	351.800	377.086	351.543	322.514	312.629	327.629	297.057	296.257	329.057	328.429
15	354.200	396.200	340.800	343.800	306.600	334.800	317.200	304.000	335.200	320.800
16	317.429	433.000	325.286	338.571	316.714	338.857	334.571	343.286	300.571	330.714
17	313.171	393.429	350.086	317.229	311.057	316.000	314.086	331.800	312.629	321.857
18	288.114	436.943	367.286	347.000	302.200	325.600	324.771	330.029	305.200	312.000
19	310.229	397.000	358.086	335.686	317.086	332.343	301.457	336.629	296.600	301.057
20	310.143	411.571	352.714	329.714	366.943	329.200	323.171	311.886	309.143	294.771
21	333.429	407.429	332.429	322.429	327.286	332.857	336.857	296.857	326.000	329.857
22	309.200	399.400	349.600	347.000	323.000	318.200	329.600	331.600	325.200	306.800
23	319.857	409.600	346.514	327.686	333.371	371.543	340.457	316.857	325.629	353.429
24	318.486	385.886	312.743	354.486	340.629	315.371	312.143	312.543	322.314	283.771
25	342.657	368.257	393.000	358.743	335.971	341.343	320.971	335.314	331.086	311.486
26	345.286	393.571	345.000	362.000	332.000	339.143	318.000	327.000	319.714	316.571
27	325.686	377.286	315.943	342.686	331.886	368.457	313.114	324.200	347.171	308.657
28	328.457	335.086	354.800	352.371	356.571	322.857	340.257	309.771	299.457	310.429
29	309.200	368.200	351.600	347.600	342.800	323.400	316.400	310.800	302.000	326.600
30	309.743	339.886	356.514	357.343	349.857	295.229	302.229	304.771	296.629	327.829
31	289.857	356.714	347.286	355.714	307.143	311.429	288.714	290.286	306.571	314.286
32	327.371	361.029	353.771	330.800	341.543	298.457	349.829	315.686	309.800	314.800
33	297.714	337.629	345.800	356.657	348.743	314.400	343.771	298.286	336.600	312.486
34	250.486	388.000	327.657	337.400	309.657	311.200	327.686	322.829	338.886	317.571
35	327.514	329.571	354.200	365.286	331.314	341.371	269.286	281.286	272.914	287.971
36	293.000	376.000	341.000	347.000	355.000	342.000	349.000	357.000	390.000	312.000
37	325.171	328.114	327.457	320.086	356.857	324.829	280.943	286.771	320.771	288.743
38	340.400	368.543	351.486	341.143	327.057	324.143	323.743	341.143	356.000	329.600
39	335.086	379.000	335.971	353.343	314.200	361.771	357.743	324.486	312.229	305.486
40	304.257	399.086	328.686	355.829	326.886	381.571	361.343	378.057	309.343	303.314
41	297.143	362.429	287.857	302.857	299.571	324.714	295.714	306.857	280.857	260.571
42	330.086	367.257	337.429	299.457	319.886	382.914	337.543	341.057	303.543	330.086
43	306.000	352.400	356.800	323.800	352.800	299.400	324.200	331.000	312.200	345.400
44	280.114	345.171	365.114	330.629	360.714	383.257	317.486	338.943	324.429	322.000
45	329.714	349.286	337.029	336.200	337.829	320.514	319.229	319.629	331.771	302.771
46	320.143	385.857	352.571	410.143	325.571	316.571	306.857	318.571	350.143	329.286
47	331.629	391.629	364.143	291.857	343.400	343.371	329.400	323.543	325.486	336.029
48	310.486	378.200	332.743	374.629	354.029	359.029	328.686	369.143	342.171	314.343
49	342.886	372.657	372.686	335.771	318.886	369.743	330.114	342.029	344.600	295.514
50	320.600	358.000	380.800	364.600	318.200	352.800	312.800	358.400	327.400	300.800
51	349.714	374.571	325.429	337.714	363.286	352.571	326.429	361.000	359.286	362.286
52	375.457	359.800	334.029	327.086	360.943	338.800	356.657	379.486	340.657	354.229
53	313.886	340.629	342.143	326.486	314.771	319.800	295.829	328.086	315.514	335.686
54	370.000	369.914	312.686	335.829	361.000	370.171	327.114	339.743	337.143	337.514
55	315.743	351.857	336.286	326.029	356.171	360.143	361.800	334.457	338.543	352.514
56	342.571	376.286	375.714	369.143	362.286	374.000	359.857	336.000	324.571	363.000
57	309.200	371.600	347.800	338.000	351.600	396.200	334.400	346.600	344.000	371.400
58	318.714	422.629	353.543	351.686	373.457	366.657	315.257	349.000	296.800	352.857
59	392.629	389.857	339.457	352.114	389.143	385.657	315.857	373.743	344.943	391.200
60	336.286	396.486	359.571	359.543	394.486	314.314	317.171	336.086	309.143	339.600
61	322.143	333.000	341.857	349.143	349.857	340.714	343.571	319.857	302.857	316.286
62	309.029	354.086	326.486	371.600	354.314	341.800	341.086	310.257	298.114	340.400
63	334.171	330.571	359.429	400.371	367.429	328.971	350.857	293.029	335.371	334.857
64	300.400	338.600	347.800	351.400	375.400	315.600	310.400	308.400	300.000	344.400
65	309.057	341.286	365.086	365.429	373.829	301.314	283.943	314.114	315.057	346.057
66	340.286	403.857	358.571	364.714	353.857	316.286	326.286	319.714	329.857	292.286
67	330.600	360.971	342.457	373.257	328.343	282.457	331.600	330.457	310.114	303.857
68	310.600	370.229	362.143	345.686	336.943	344.657	310.771	281.029	308.000	294.429
69	349.686	429.886	372.857	330.371	331.629	360.400	359.429	302.429	313.457	357.057
70	296.314	358.486	350.229	354.057	319.571	362.429	330.600	316.114	257.829	297.257
71	310.000	383.000	346.000	309.000	310.000	324.000	278.000	296.000	267.000	302.000
72	282.886	371.429	338.343	353.686	327.000	299.400	294.686	285.686	287.571	299.857
73	318.371	367.457	351.229	330.286	342.257	293.171	285.514	290.171	272.200	333.914
74	313.143	352.571	366.657	332.486	290.200	296.143	304.886	318.714	292.400	300.229
75	290.086	368.543	277.857	320.400	310.314	321.000	309.286	257.829	284.914	263.429
76	287.429	366.571	365.286	354.286	315.000	311.143	332.714	293.857	292.429	312.000
77	299.943	354.429	328.886	319.171	308.057	326.571	300.457	284.029	290.086	326.771
78	304.000	363.600	343.600	332.800	300.200	307.000	288.200	302.800	281.000	280.400
79	279.057	373.057	325.514	346.629	322.000	333.600	317.286	280.971	295.343	302.086
80	300.886	373.429	343.114	339.371	317.286	318.886	270.257	285.286	290.600	295.343
81	296.000	358.000	345.429	272.857	321.000	317.571	306.857	311.143	293.714	306.000
82	318.343	333.314	326.514	327.171	277.543	328.171	276.029	307.943	288.686	300.343
83	290.429	328.857	332.686	313.743	345.600	314.314	295.457	283.286	268.771	293.743
84	297.114	348.714	322.057	319.686	319.943	272.571	288.857	284.000	243.714	292.486
85	285.600	374.800	287.800	311.000	327.400	300.600	278.800	302.200	299.400	303.600
86	292.714	378.286	325.286	313.571	319.429	288.714	311.714	285.286	280.286	287.714
87	255.229	364.000	307.371	297.600	327.571	295.886	308.571	290.114	300.943	273.971
