 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	1202.893	1267.906	1232.729	1225.196	1199.138	1193.001	1208.314	1202.091	1212.250	1219.184
2	1214.781	1259.415	1234.106	1228.954	1197.190	1208.313	1218.195	1197.954	1213.615	1202.265
3	1204.866	1271.216	1240.865	1204.653	1207.750	1221.924	1223.326	1195.266	1216.594	1213.785
4	1224.686	1255.763	1241.896	1212.106	1200.881	1218.170	1223.903	1216.707	1207.317	1204.431
5	1228.600	1247.808	1244.682	1219.824	1205.743	1213.909	1241.686	1202.776	1204.925	1214.478
6	1226.445	1263.402	1241.540	1217.473	1215.494	1213.024	1200.163	1192.628	1226.743	1209.651
7	1222.429	1254.806	1235.724	1227.884	1214.971	1236.626	1207.269	1210.754	1223.677	1219.189
8	1202.985	1253.093	1241.539	1205.944	1228.960	1213.889	1218.658	1202.964	1222.856	1222.455
9	1208.623	1270.318	1235.254	1216.765	1222.912	1221.952	1216.769	1219.745	1226.059	1217.394
10	1203.460	1263.045	1227.757	1232.782	1207.286	1236.767	1212.095	1231.564	1229.023	1217.841
11	1224.432	1245.332	1230.786	1209.093	1219.204	1224.474	1201.462	1220.066	1221.191	1229.617
12	1223.146	1264.475	1255.449	1229.008	1235.287	1207.223	1205.473	1217.305	1226.077	1224.247
13	1201.682	1270.888	1241.567	1215.915	1218.054	1202.164	1228.996	1223.894	1242.913	1242.423
14	1220.384	1260.512	1235.424	1221.775	1234.464	1204.194	1237.812	1222.713	1226.182	1226.382
15	1221.806	1281.035	1243.881	1226.542	1227.899	1223.117	1219.483	1223.292	1220.315	1224.461
16	1226.586	1259.842	1235.608	1205.076	1225.774	1222.814	1226.671	1214.688	1223.795	1231.630
17	1216.282	1266.343	1241.014	1223.781	1220.906	1218.491	1235.159	1211.725	1212.016	1224.999
18	1229.416	1275.953	1243.261	1236.055	1215.404	1236.387	1216.640	1218.559	1198.107	1214.860
19	1225.270	1271.471	1234.791	1232.157	1214.946	1234.465	1228.183	1233.673	1215.939	1228.665
20	1200.778	1287.084	1223.436	1214.367	1215.550	1219.034	1236.376	1205.914	1209.749	1205.028
21	1221.189	1268.652	1230.599	1208.568	1227.427	1222.856	1225.481	1205.172	1220.756	1222.209
22	1224.139	1281.686	1240.679	1219.078	1226.277	1219.999	1243.410	1223.703	1232.399	1212.809
23	1209.817	1275.554	1239.290	1233.267	1235.755	1237.454	1222.439	1231.197	1232.398	1229.938
24	1231.171	1272.649	1244.926	1225.672	1228.597	1234.867	1228.818	1228.267	1212.835	1238.338
25	1206.592	1248.900	1252.470	1220.140	1228.890	1218.031	1207.392	1227.508	1210.860	1240.270
26	1225.565	1267.248	1243.871	1228.569	1231.222	1228.475	1232.836	1219.119	1216.947	1224.950
27	1215.076	1269.063	1259.348	1231.551	1237.383	1212.457	1241.087	1211.634	1229.620	1234.587
28	1218.293	1280.896	1244.053	1228.215	1230.098	1233.231	1228.307	1223.677	1229.100	1226.930
29	1220.091	1265.711	1246.758	1236.807	1227.411	1240.523	1238.821	1247.835	1217.426	1208.901
30	1221.739	1266.467	1236.438	1214.328	1210.262	1215.651	1220.751	1232.232	1228.575	1227.493
31	1227.716	1275.767	1231.195	1223.105	1233.309	1234.065	1223.878	1226.749	1221.742	1238.025
32	1226.631	1251.460	1237.453	1236.590	1225.340	1227.285	1218.442	1234.720	1225.070	1208.475
33	1221.328	1268.356	1243.600	1229.565	1240.008	1213.793	1226.764	1220.008	1229.507	1209.995
