 	Profile_Slice_1	Profile_Slice_2
1	271.668	271.668
2	267.238	267.238
3	263.264	263.264
4	268.419	268.419
5	264.544	264.544
6	269.418	269.418
7	266.980	266.980
8	270.984	270.984
9	260.406	260.406
10	270.741	270.741
11	261.308	261.308
12	267.003	267.003
13	272.723	272.723
14	268.392	268.392
15	261.741	261.741
16	264.816	264.816
17	273.321	273.321
18	273.189	273.189
19	257.017	257.017
20	270.104	270.104
21	266.510	266.510
22	272.749	272.749
23	264.775	264.775
24	262.990	262.990
25	269.393	269.393
26	273.147	273.147
27	258.788	258.788
28	259.976	259.976
29	271.254	271.254
30	274.599	274.599
31	259.100	259.100
32	260.643	260.643
33	273.092	273.092
34	278.294	278.294
35	264.255	264.255
36	266.852	266.852
37	271.123	271.123
38	267.771	267.771
39	268.607	268.607
40	263.529	263.529
41	266.110	266.110
42	263.796	263.796
43	263.755	263.755
44	270.490	270.490
45	270.547	270.547
46	275.497	275.497
47	273.131	273.131
48	268.029	268.029
49	263.402	263.402
50	273.234	273.234
51	264.433	264.433
52	261.421	261.421
53	264.486	264.486
54	260.657	260.657
55	266.269	266.269
56	261.903	261.903
57	261.790	261.790
58	273.881	273.881
59	271.854	271.854
60	270.919	270.919
61	264.236	264.236
62	265.685	265.685
63	260.749	260.749
64	259.734	259.734
65	266.755	266.755
66	268.995	268.995
67	277.007	277.007
68	269.681	269.681
69	266.344	266.344
70	268.964	268.964
71	264.920	264.920
72	267.024	267.024
73	272.204	272.204
74	257.139	257.139
75	264.335	264.335
76	272.528	272.528
77	262.229	262.229
78	260.536	260.536
79	266.921	266.921
80	269.299	269.299
81	266.618	266.618
82	270.062	270.062
83	266.292	266.292
84	263.024	263.024
85	264.075	264.075
86	266.291	266.291
87	272.465	272.465
88	270.588	270.588
89	277.003	277.003
90	266.002	266.002
91	265.690	265.690
92	278.754	278.754
93	267.318	267.318
94	258.982	258.982
95	269.840	269.840
96	269.079	269.079
97	259.350	259.350
98	258.043	258.043
99	270.211	270.211
100	269.615	269.615
101	265.040	265.040
102	265.697	265.697
103	270.139	270.139
104	262.228	262.228
105	273.162	273.162
106	261.493	261.493
107	266.313	266.313
108	259.238	259.238
109	264.386	264.386
110	269.637	269.637
111	267.342	267.342
112	259.196	259.196
113	264.119	264.119
114	262.371	262.371
115	268.024	268.024
116	263.534	263.534
117	273.785	273.785
118	269.723	269.723
119	273.587	273.587
120	265.672	265.672
121	258.599	258.599
122	262.360	262.360
123	264.188	264.188
124	279.893	279.893
125	273.162	273.162
126	267.236	267.236
127	274.260	274.260
128	269.146	269.146
129	269.750	269.750
130	274.524	274.524
131	266.515	266.515
132	268.182	268.182
133	270.537	270.537
134	266.847	266.847
135	266.313	266.313
136	264.177	264.177
137	273.967	273.967
138	269.693	269.693
139	267.129	267.129
140	265.251	265.251
141	270.340	270.340
142	257.593	257.593
143	264.747	264.747
144	273.614	273.614
145	271.061	271.061
146	265.538	265.538
147	267.590	267.590
148	274.820	274.820
149	277.692	277.692
150	270.607	270.607
151	267.709	267.709
152	272.686	272.686
153	275.171	275.171
154	273.601	273.601
155	270.227	270.227
156	263.849	263.849
157	272.729	272.729
158	272.819	272.819
159	274.139	274.139
160	269.778	269.778
161	277.873	277.873
162	272.104	272.104
163	276.307	276.307
164	278.194	278.194
165	268.798	268.798
166	276.729	276.729
167	281.862	281.862
168	277.205	277.205
169	274.385	274.385
170	270.949	270.949
171	278.854	278.854
172	268.370	268.370
173	276.003	276.003
174	280.855	280.855
175	286.277	286.277
176	289.229	289.229
177	285.105	285.105
178	278.126	278.126
179	281.791	281.791
180	292.983	292.983
181	290.326	290.326
182	289.469	289.469
183	293.351	293.351
184	287.964	287.964
185	302.996	302.996
186	297.103	297.103
187	297.296	297.296
188	289.713	289.713
189	290.436	290.436
190	296.715	296.715
191	294.954	294.954
192	290.797	290.797
193	290.268	290.268
194	291.166	291.166
195	292.609	292.609
196	293.142	293.142
197	294.563	294.563
198	295.433	295.433
199	289.094	289.094
200	288.285	288.285
201	290.831	290.831
202	288.498	288.498
203	289.762	289.762
204	286.755	286.755
205	292.113	292.113
206	288.375	288.375
207	291.093	291.093
208	295.581	295.581
209	291.004	291.004
210	281.530	281.530
211	288.034	288.034
212	290.197	290.197
213	287.634	287.634
214	279.812	279.812
215	282.396	282.396
216	303.471	303.471
217	293.425	293.425
218	297.680	297.680
219	284.161	284.161
220	291.926	291.926
221	304.156	304.156
222	302.283	302.283
223	296.364	296.364
224	291.902	291.902
225	292.192	292.192
226	287.670	287.670
227	283.853	283.853
228	301.681	301.681
229	292.313	292.313
230	291.178	291.178
231	284.118	284.118
232	295.867	295.867
233	287.458	287.458
234	293.999	293.999
235	288.758	288.758
236	293.418	293.418
237	289.116	289.116
238	303.100	303.100
239	310.083	310.083
240	309.063	309.063
241	298.683	298.683
242	295.545	295.545
243	300.398	300.398
244	301.786	301.786
245	297.714	297.714
246	307.872	307.872
247	308.549	308.549
248	305.199	305.199
249	297.207	297.207
250	307.897	307.897
251	313.244	313.244
252	316.331	316.331
253	308.664	308.664
254	302.060	302.060
255	305.910	305.910
256	305.571	305.571
257	307.998	307.998
258	299.596	299.596
259	304.339	304.339
260	310.370	310.370
261	311.865	311.865
262	304.216	304.216
