 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	1442.660	1415.349	1440.528	1495.166	1472.483	1482.514	1507.751	1484.802	1496.558	1512.573
2	1425.889	1401.912	1445.706	1478.579	1469.584	1466.610	1490.095	1482.822	1511.033	1503.644
3	1443.490	1420.849	1441.606	1485.884	1458.374	1494.706	1484.682	1484.839	1491.886	1488.393
4	1412.484	1439.510	1455.302	1486.741	1480.571	1489.732	1497.008	1488.692	1470.565	1499.127
5	1444.552	1444.090	1431.039	1493.557	1481.105	1471.473	1480.476	1520.728	1494.305	1466.091
6	1433.385	1433.378	1467.586	1503.079	1479.738	1486.110	1488.186	1488.567	1486.013	1481.606
7	1428.764	1431.584	1456.836	1487.003	1487.367	1485.835	1488.324	1470.787	1500.774	1488.188
8	1450.314	1420.473	1469.158	1466.037	1473.005	1499.640	1484.480	1497.944	1505.159	1501.321
9	1425.838	1417.138	1452.672	1464.831	1481.447	1474.139	1494.105	1480.543	1493.563	1483.877
10	1443.527	1426.965	1451.687	1479.084	1470.352	1483.933	1490.484	1485.670	1472.694	1496.606
11	1428.081	1429.539	1447.872	1485.112	1479.355	1488.500	1495.538	1466.739	1470.872	1485.336
12	1441.102	1429.565	1472.122	1458.684	1487.082	1466.028	1504.741	1489.284	1494.616	1471.432
13	1460.455	1421.261	1479.057	1453.101	1476.400	1468.368	1475.095	1496.363	1493.602	1490.003
14	1409.430	1422.718	1465.417	1496.621	1489.388	1492.822	1478.190	1507.667	1470.030	1486.658
15	1438.628	1431.457	1466.339	1487.164	1482.795	1472.175	1476.982	1493.743	1487.407	1487.764
16	1446.536	1418.821	1460.588	1486.821	1464.225	1477.008	1482.318	1490.372	1486.775	1487.138
17	1450.432	1418.541	1457.580	1484.655	1482.313	1483.258	1484.495	1482.800	1483.299	1512.626
18	1444.425	1405.154	1481.552	1501.002	1477.864	1485.290	1494.187	1496.795	1487.575	1487.752
19	1460.452	1418.840	1476.894	1490.292	1473.852	1478.161	1482.169	1477.183	1509.331	1476.603
20	1442.131	1432.945	1457.667	1477.883	1470.698	1479.935	1500.110	1475.320	1506.652	1481.698
21	1450.972	1438.600	1474.961	1487.782	1492.010	1474.376	1483.361	1501.322	1521.617	1464.547
22	1462.464	1431.160	1475.858	1471.274	1508.313	1475.036	1495.247	1490.302	1497.939	1478.861
23	1445.757	1409.905	1462.783	1483.137	1502.955	1480.458	1510.257	1484.686	1484.306	1490.398
24	1442.819	1414.761	1456.006	1471.895	1483.499	1483.201	1518.118	1480.283	1496.690	1490.175
25	1433.674	1427.286	1462.578	1468.927	1468.654	1485.340	1491.969	1509.037	1480.600	1481.652
26	1451.690	1424.991	1460.079	1479.710	1491.549	1499.572	1483.972	1488.650	1490.332	1484.847
27	1445.783	1434.514	1485.930	1485.954	1485.830	1464.580	1483.882	1489.878	1486.104	1492.411
28	1461.735	1418.127	1491.331	1483.306	1496.482	1475.371	1491.016	1499.635	1508.241	1489.609
29	1455.705	1405.261	1504.573	1478.385	1495.426	1475.286	1505.198	1500.884	1471.665	1491.747
30	1441.832	1406.250	1478.550	1488.919	1483.713	1483.360	1496.075	1500.640	1468.062	1488.809
31	1446.887	1421.908	1479.679	1465.364	1481.529	1479.846	1513.323	1496.746	1512.417	1486.386
32	1437.855	1433.913	1479.123	1490.272	1471.385	1477.801	1515.908	1485.818	1495.637	1492.230
33	1459.107	1426.769	1475.695	1494.783	1465.838	1497.245	1509.052	1503.201	1490.835	1506.713
34	1428.792	1433.528	1464.106	1481.448	1462.381	1485.217	1511.054	1520.706	1499.107	1491.713
35	1460.734	1415.187	1474.143	1480.371	1471.875	1500.496	1494.657	1503.133	1492.981	1511.556
36	1453.848	1428.253	1476.252	1481.215	1479.311	1470.867	1507.516	1496.563	1472.818	1478.374
37	1454.253	1412.132	1476.966	1483.852	1471.559	1481.896	1517.553	1498.153	1493.733	1489.418
38	1452.141	1435.025	1478.079	1482.542	1474.757	1486.223	1497.047	1497.893	1485.201	1502.109
39	1454.668	1417.596	1490.362	1479.407	1463.430	1479.090	1490.909	1490.584	1494.188	1508.996
40	1438.572	1411.233	1490.686	1473.059	1482.766	1469.879	1521.850	1482.285	1499.956	1506.424
41	1456.591	1402.841	1473.390	1488.093	1494.036	1498.964	1514.887	1505.043	1504.120	1482.323
42	1438.185	1416.859	1485.946	1495.509	1462.258	1480.453	1519.923	1480.968	1507.794	1484.173
43	1435.099	1414.329	1495.076	1492.910	1484.647	1500.270	1508.148	1500.848	1487.988	1501.307
44	1441.978	1393.038	1491.548	1510.425	1498.710	1502.206	1495.916	1489.533	1499.979	1503.722
45	1474.253	1414.508	1473.115	1506.673	1492.478	1483.017	1499.021	1485.723	1470.344	1489.807
46	1448.955	1426.955	1490.716	1499.978	1459.413	1502.158	1497.329	1498.222	1456.972	1510.204
47	1431.351	1432.693	1487.927	1504.845	1483.813	1494.935	1505.708	1502.372	1484.021	1500.734
48	1445.679	1425.212	1471.030	1492.565	1487.379	1479.554	1486.386	1483.475	1479.617	1493.759
49	1454.805	1415.626	1466.843	1479.661	1498.214	1491.969	1507.714	1492.746	1506.750	1491.729
50	1440.747	1424.313	1464.640	1492.685	1494.283	1487.835	1493.379	1492.752	1512.950	1497.679
51	1440.771	1421.874	1491.637	1491.728	1478.797	1495.242	1489.770	1487.720	1488.209	1518.719
52	1423.518	1398.813	1489.543	1472.479	1491.061	1488.099	1499.797	1496.407	1488.045	1509.842
53	1435.608	1403.583	1494.699	1491.249	1487.652	1473.009	1508.145	1491.127	1488.074	1479.772
54	1468.105	1396.600	1477.648	1511.075	1484.807	1505.746	1504.764	1506.234	1483.453	1491.405
55	1466.564	1411.651	1497.858	1510.403	1497.133	1516.804	1506.020	1522.889	1506.370	1493.519
56	1460.025	1421.601	1487.851	1496.603	1481.320	1484.320	1496.945	1501.973	1505.581	1514.197
57	1477.109	1429.030	1489.671	1493.821	1472.371	1502.281	1491.668	1500.714	1509.930	1510.378
58	1449.252	1414.815	1485.954	1473.323	1469.041	1498.084	1490.393	1492.396	1500.170	1501.863
