;idxAnalysis;T;B;F;dx;dy;dz;D2;D3
77;0;46.897;6.0036;134.463467129794;-4650.18987341772;181.20253164557;331.738328476188;4653.71896619376;162.527894557235
78;0;47.497;6.0;133.509051708534;-4655.12658227848;164.493670886075;354.93368007588;4658.03195188669;168.535034873389
79;0;48.096;6.0036;133.832069798142;-4655.12658227848;116.962025316457;360.366874189241;4656.59571064548;167.519017883857
80;0;48.697;6.0036;134.351182085082;-4650.56962025317;128.92405063291;359.307656074122;4652.35630660994;163.210581978352
81;0;49.297;6.0048;134.459918882192;-4652.91139240506;103.164556962025;345.028684388207;4654.05493643833;163.826774633559
82;0;49.897;6.0036;134.582019374567;-4653.92405063291;70.3164556962055;335.019132602248;4654.45522838077;163.496682974357
83;0;50.496;6.0036;133.728761447391;-4659.6835443038;96.2025316455721;337.345160713784;4660.67652386975;169.869291731539
84;0;51.095;6.0012;134.038517245331;-4653.03797468354;130.949367088609;354.37928642462;4654.88024879137;165.350330602328
85;0;51.695;6.0036;133.535468882839;-4654.55696202531;139.746835443036;374.494005125831;4656.65434520909;168.688715082572
86;0;51.805;6.0012;131.41971271645;-4670.06329113924;143.354430379746;381.441683749829;4672.26301014356;184.807525278492
87;0;52.406;6.0048;131.764225316983;-4667.84810126582;148.037974683544;381.528660463752;4670.19497863198;182.753435382044
88;0;53.005;6.0012;131.923506792838;-4668.35443037975;157.151898734177;357.777482123899;4670.99880185405;181.680835834697
89;0;53.606;6.0012;132.536347662669;-4666.32911392405;170.632911392407;327.437721045838;4669.44782494734;177.914275125015
90;0;54.206;6.0012;132.224742170644;-4668.35443037975;219.620253164555;301.526317346613;4673.51753428253;180.234380564235
91;0;54.805;6.0012;132.354467137029;-4661.51898734177;293.860759493669;290.816555610302;4670.77225042263;176.817056716545
92;0;55.405;6.0036;132.224474877793;-4660.06329113924;328.227848101268;283.215684271504;4671.60822390884;177.185308458421
93;0;56.005;6.0048;132.0321279942;-4657.3417721519;361.582278481014;286.970045690691;4671.3567757925;177.163024283044
94;0;56.605;6.0036;131.257484284077;-4653.35443037975;420.000000000001;302.96031093185;4672.27005370353;179.082058735701
95;0;57.205;6.0;130.486446840424;-4649.11392405063;466.075949367087;322.815219567068;4672.41768995238;180.555992551392
96;0;57.805;6.0036;130.693417600174;-4644.93670886076;481.962025316456;327.524923438576;4669.87413354679;178.345639732535
97;0;58.406;6.0;130.400056662429;-4644.87341772152;487.46835443038;332.85794490194;4670.38268916232;179.229049791498
98;0;59.005;6.0036;130.451267205792;-4640.37974683544;511.455696202533;337.173037752512;4668.48060122548;177.640637926165
99;0;67.291;6.006;127.471502634248;-4658.16455696203;460.189873417722;455.705702859307;4680.84092437817;199.971342348573
100;0;67.954;6.0048;127.37062450403;-4651.51898734177;401.455696202533;545.360222149179;4668.81093701753;197.554577655394
101;0;68.554;6.0036;125.054404600828;-4654.30379746835;387.151898734178;633.904179586549;4670.37797526301;210.201135186056
102;0;69.154;6.0036;123.156354628382;-4652.21518987342;361.518987341771;723.962927776379;4666.24068722324;219.067817375363
103;0;69.755;6.0048;120.773747104613;-4649.05063291139;361.518987341771;812.655901901729;4663.085648536;230.368502502014
104;0;70.354;6.0012;123.800161392912;-4646.58227848101;358.037974683543;722.683197864731;4660.35600163864;213.05651646429
105;0;70.954;6.0012;126.692673515738;-4640.12658227848;354.556962025315;649.10573972057;4653.65290270858;195.704459766137
106;0;71.555;6.0048;128.02175293709;-4645.37974683544;317.911392405061;600.275579798778;4656.24533779416;191.779165992009
107;0;72.155;6.0036;129.366311048667;-4645.44303797468;301.45569620253;553.591161586672;4655.21391085742;185.014476303086
108;0;72.755;6.0012;131.08908788827;-4640.75949367089;300.443037974684;500.900861836052;4650.47467439227;174.372806453643
109;0;73.354;6.0012;132.555370877233;-4640.82278481013;271.898734177215;448.572506575334;4648.78102750172;167.372826158021
110;0;73.954;6.0012;133.369876783388;-4641.77215189873;266.898734177218;403.279945927551;4649.43906772075;163.896009044483
111;0;74.554;6.0036;135.326174948382;-4633.60759493671;197.215189873417;396.420939111745;4637.80262354619;151.714033744521
112;0;75.155;6.0048;134.499849462738;-4627.9746835443;210.949367088609;468.704440667667;4632.77986817872;153.429228465055
113;0;75.754;6.0048;133.29227294039;-4631.45569620253;219.683544303798;499.942952127449;4636.66288676724;160.53789315651
114;0;76.354;6.0048;132.599344567065;-4630.56962025317;222.151898734177;533.204371567936;4635.89543390732;163.458333252521
115;0;76.954;6.0048;132.368936684949;-4620.82278481013;275.949367088608;566.066643661764;4629.05511544387;160.537574297383
116;0;77.554;6.0012;134.009410577403;-4615.75949367089;320.632911392407;494.163062036132;4626.8824458031;150.196567861904
117;0;78.154;6.0036;131.443784539708;-4617.08860759494;321.518987341775;594.073585971944;4628.26983543573;163.241002686616
118;0;78.754;6.0036;128.399092607631;-4619.6835443038;322.59493670886;690.238309030472;4630.93333386494;179.090608473391
119;0;79.354;6.006;126.713880301217;-4624.81012658228;288.79746835443;742.40035923267;4633.81836983992;189.912845776566
120;0;79.954;6.0048;125.110421844984;-4629.17721518987;293.544303797467;774.107154938326;4638.47495928619;199.626057348352
121;0;80.555;6.0048;124.915381309697;-4625.0;263.987341772155;804.529362023377;4632.52785384135;198.870033398804
122;0;81.154;6.0036;123.39073658662;-4633.67088607595;231.835443037975;829.926465507732;4639.4669470874;210.112717861375
123;0;81.755;6.0036;127.146114644314;-4638.03797468354;241.202531645572;694.294605651676;4644.30564410643;192.915237237131
124;0;82.355;6.0036;128.919789476893;-4638.54430379747;290.316455696202;609.013932209823;4647.62056355077;184.352650736408
125;0;82.955;6.0;131.04897430954;-4636.45569620253;299.303797468353;524.540087884331;4646.10634682719;172.622577777807
126;0;83.554;6.0036;132.884504691866;-4641.96202531645;319.177215189874;394.492259821326;4652.92225801984;166.615581847755
127;0;84.154;6.0036;133.040003078546;-4641.39240506329;309.113924050634;397.690666805908;4651.67441636033;165.643565564383
128;0;84.755;6.0036;132.257854021936;-4643.35443037975;341.26582278481;401.669279118353;4655.87829822991;170.172470358403
129;0;85.355;6.0036;131.294133816343;-4647.40506329114;368.354430379746;404.092594431376;4661.98013816924;176.460399828039
130;0;85.954;6.0012;130.277552883994;-4657.84810126582;342.974683544303;409.023172411639;4670.45828244059;185.3345148984
131;0;86.555;6.0012;130.101774515978;-4659.93670886076;329.430379746838;415.965643769816;4671.56660079766;187.049245208948
132;0;87.154;6.0048;130.607247662911;-4656.89873417722;316.265822784811;424.125186360443;4667.62572311053;183.855242563865
133;0;87.755;6.0048;130.029783886539;-4661.45569620253;304.746835443038;434.157360915543;4671.40662342421;188.53838899446
134;0;88.355;6.0036;132.7464118843;-4663.60759493671;350.949367088609;148.161478490473;4676.79390798988;176.140207508184
135;0;88.955;6.0036;133.740276825554;-4657.91139240506;363.291139240507;17.7242383158156;4672.05725471634;169.090874541228
136;0;89.554;6.0048;133.64125454906;-4651.51898734177;403.164556962026;-103.978301389486;4668.95818674696;167.115848322315
137;0;90.153;6.0036;132.386711090851;-4649.74683544304;414.936708860762;-254.951175565079;4668.22429903199;172.181088256876
138;0;90.754;6.0012;131.402256338413;-4652.59493670886;415.759493670884;-299.572249895236;4671.1342949723;177.730619740222
139;0;91.353;6.0012;131.573459444226;-4639.11392405063;469.113924050632;-329.004427798269;4662.77233778989;171.365174819946
140;0;91.954;6.0012;132.516197590215;-4632.91139240506;442.278481012658;-352.532698673061;4653.97445466168;164.307310246156
141;0;92.553;6.0012;133.525454765433;-4625.75949367088;453.481012658229;-329.309743324165;4647.93458668771;156.585907478913
142;0;93.154;6.0012;137.19592736727;-4617.78481012658;446.01265822785;-7.00092685687625;4639.2740643268;136.27934672101
143;0;93.754;6.0012;136.70085362365;-4613.60759493671;472.405063291139;139.729817310094;4637.73021896281;136.83469594837
144;0;94.353;6.0012;133.904138759398;-4614.93670886076;496.518987341774;330.920059021204;4641.56998563864;150.35148221624
145;0;94.954;6.0036;129.607829359819;-4614.43037974683;525.506329113924;526.445932464087;4644.25716681035;170.999352939332
146;0;95.553;6.0048;124.591573960903;-4618.67088607595;516.139240506327;706.840635909888;4647.42084058201;197.866319525533
147;0;96.154;6.0012;118.895828748302;-4620.6329113924;529.999999999998;865.984422709926;4650.929853464;227.864352549002
148;0;96.753;6.0036;113.382628588604;-4615.44303797468;522.025316455696;1037.10279650043;4644.87081282242;256.244381025063
149;0;97.353;6.0036;106.328002901368;-4613.29113924051;570.316455696204;1194.4531223269;4648.41005022501;296.420200031388
150;0;97.955;6.006;105.201269497948;-4609.17721518987;551.582278481011;1239.93714863605;4642.06393869793;301.810271335121
151;0;98.554;6.0;103.208317965503;-4608.29113924051;546.898734177216;1287.18035759942;4640.62985482005;312.836243316104
152;0;99.155;6.0012;100.56919668051;-4611.07594936709;553.037974683544;1341.18085920883;4644.12235113091;330.905099335506
153;0;99.755;6.0036;97.2884059219942;-4616.70886075949;554.367088607596;1407.26842741869;4649.87350085424;355.160969004213
154;0;100.354;6.0048;96.3389750964374;-4623.35443037975;533.291139240509;1426.22131454673;4654.00962913749;364.639352516975
155;0;100.954;6.0012;96.26671785474;-4626.51898734177;513.544303797467;1427.86734892675;4654.93347881544;366.005119973471
156;0;101.554;6.0012;97.0197926914232;-4630.37974683544;501.012658227848;1408.28731150005;4657.40596079066;362.665775137091
157;0;102.154;6.0036;98.1325935104422;-4633.98734177215;494.430379746833;1379.6513578994;4660.28969959177;357.219949084075
158;0;102.754;6.0036;99.7752253857554;-4632.21518987342;474.367088607595;1351.78687132451;4656.44088334085;345.687394082378
159;0;103.353;6.0036;108.470729346207;-4636.70886075949;459.493670886075;1139.55953757586;4659.42093966943;293.748839861229
160;0;103.954;6.0036;114.569785846909;-4638.22784810126;477.59493670886;968.702944980827;4662.75181566337;259.314551779056
161;0;104.554;6.0012;119.789808355644;-4648.67088607595;431.32911392405;807.227690306827;4668.63853939975;234.911180632953
162;0;105.153;6.0036;124.60634213172;-4645.37974683544;452.088607594935;645.645648977928;4667.32654754583;208.772002704522
163;0;105.753;6.0036;129.408901157359;-4646.01265822785;454.556962025314;430.898883706656;4668.19618826577;185.041115446699
164;0;106.354;6.0012;128.019498171008;-4650.37974683544;482.341772151897;443.811654452789;4675.32730137045;193.344765833109
165;0;106.954;6.0036;126.602624915362;-4654.93670886076;514.746835443037;457.868665454317;4683.3108019966;202.639572141387
166;0;107.553;6.0036;125.688082965876;-4658.10126582279;530.886075949369;468.039089137588;4688.25633133436;208.561101933997
167;0;108.643;6.0048;123.276963900208;-4663.79746835443;600.822784810126;476.702249662574;4702.33929492292;223.440508396308
168;0;108.699;6.0048;125.460398290578;-4641.77215189873;604.240506329116;486.055629352768;4680.93530179936;203.102992334208
169;0;109.299;6.0048;124.01493034615;-4644.74683544304;644.493670886076;489.275163251054;4689.24783490597;211.704173386138
170;0;109.899;6.0012;123.193898884031;-4647.46835443038;658.35443037975;491.68518851462;4693.86755899998;216.549447355873
171;0;110.498;6.0036;122.439537236072;-4652.6582278481;666.265822784809;493.631449725568;4700.1211401169;222.971936007652
172;0;111.098;6.0048;122.411129266084;-4645.56962025316;694.873417721518;495.656428747427;4697.25091551166;220.329488679968
173;0;111.699;6.0;121.676746197836;-4645.25316455696;717.215189873417;495.502347494678;4700.29516003108;223.340779904085
174;0;112.298;6.0;119.658376027191;-4637.0253164557;735.94936708861;602.320818426862;4695.06392463076;230.541552017852
175;0;112.898;6.0048;118.972414914929;-4633.22784810126;744.873417721519;640.959343656205;4692.72167306449;233.292387624459
176;0;113.499;6.0012;119.242221008844;-4624.74683544304;734.936708860761;672.020354255199;4682.77858306065;227.753281931406
177;0;114.099;6.0036;118.665574681267;-4625.25316455696;717.848101265822;711.498358212881;4680.62738665824;231.39570024251
178;0;114.698;6.0012;115.494004869476;-4620.6329113924;740.759493670887;810.758952717797;4679.63386701419;246.347661386589
179;0;115.298;6.0036;116.114264547964;-4628.41772151899;736.898734177213;770.270155694106;4686.71210437584;246.588030772355
180;0;115.899;6.0012;119.079140894307;-4615.25316455696;740.569620253166;708.009203482631;4674.29193947008;224.60850405478
181;0;116.499;6.0012;121.878144383863;-4602.53164556962;747.848101265821;646.536616577726;4662.89334330485;204.502939734873
182;0;117.098;6.0036;125.571176868802;-4605.69620253164;666.265822784813;585.388557231804;4653.6381097616;187.312081254665
183;0;117.698;6.0036;127.193500974233;-4611.39240506329;642.72151898734;517.08109581767;4655.96723189122;181.592161981317
184;0;118.298;6.0036;127.367458633759;-4612.91139240506;635.189873417722;510.725965249373;4656.43830512902;181.363211905407
185;0;118.898;6.0048;125.786940185962;-4613.98734177215;635.443037974685;574.754864653747;4657.53873247922;189.868014230456
186;0;119.499;6.0048;123.416957147926;-4616.51898734177;653.797468354429;637.47585267316;4662.58497939863;202.961554544951
187;0;120.099;6.0036;121.402213926557;-4616.07594936709;658.860759493673;706.212540908939;4662.85906614449;213.035498558393
188;0;120.699;6.0012;118.236895975455;-4603.86075949367;696.075949367092;816.789022334804;4656.1846634442;224.282509761776
189;0;121.299;6.0048;117.858310972685;-4601.39240506329;735.886075949364;804.386023719069;4659.86484591026;225.781794215595
190;0;121.898;6.0012;117.017143705824;-4606.64556962025;749.556962025314;798.556986494348;4667.22819705899;232.051457386865
191;0;122.499;6.0048;116.828589401822;-4617.46835443038;716.898734177215;802.495031895886;4672.78908139784;238.197746925188
192;0;123.098;6.0036;116.883453250639;-4615.75949367089;718.291139240509;804.005680732181;4671.314361518;237.000316326356
193;0;123.699;6.006;115.723183130257;-4625.37974683544;722.405063291138;808.723999391141;4681.45350055986;247.793763687851
194;0;124.298;6.0036;114.703255016388;-4629.55696202532;732.15189873418;817.660789413515;4687.09334955654;254.879068871072
195;0;124.899;6.0012;116.088789357487;-4632.91139240506;699.493670886077;788.421530247368;4685.41987077853;248.291179757762
196;0;125.499;6.0012;118.128129893215;-4620.06329113924;711.329113924053;752.874361486592;4674.50253208278;231.743258787343
197;0;126.098;6.0012;118.691491296834;-4608.22784810127;758.417721518987;728.523899078117;4670.22069503467;223.701641933628
198;0;126.698;6.0012;118.303811747121;-4601.70886075949;800.886075949367;719.733975648694;4670.88245900515;223.0088808153
199;0;134.744;6.0012;116.588836571338;-4659.93670886076;646.772151898734;723.912452787439;4704.60671545027;256.97621699526
200;0;135.344;6.0048;115.403910013176;-4658.10126582278;694.303797468353;733.058245108973;4709.56103748946;263.271032637678
201;0;135.944;6.0012;115.023366370549;-4661.45569620253;670.886075949365;752.900415257332;4709.4858885617;266.288874649597
202;0;136.544;6.0012;115.078098309123;-4661.89873417722;656.202531645569;762.292239032784;4707.8553047286;266.170895234391
203;0;137.144;6.0036;115.12632628364;-4662.15189873418;662.784810126585;756.184550358692;4709.0279285013;266.356256939335
204;0;137.744;6.0048;114.597996862367;-4667.08860759494;668.417721518986;753.68821929898;4714.71084177843;271.572677579969
205;0;138.344;6.0012;114.089215902375;-4668.22784810126;684.810126582278;749.783024021597;4718.18992318641;274.393717747028
206;0;138.945;5.9988;114.269389307672;-4661.01265822785;698.354430379746;754.032889945196;4713.03913739227;269.976378499097
207;0;139.544;6.0036;114.11309363776;-4661.83544303797;695.253164556963;763.922642034184;4713.39438842025;271.899419234295
208;0;140.145;6.0048;112.979000719373;-4661.51898734177;728.354430379746;775.326808103559;4718.07793975488;278.358709087379
209;0;140.744;6.0048;112.119524922212;-4675.75949367089;712.974683544303;771.564976859191;4729.80546555865;289.324306173806
210;0;141.344;6.0012;111.909873684708;-4693.48101265823;660.443037974684;761.602522997844;4739.72035278375;297.519495391015
211;0;141.944;6.0012;112.274336821495;-4690.56962025317;667.974683544302;751.901558185361;4737.8933652308;294.185580473159
212;0;142.545;6.0036;112.206616966774;-4689.93670886076;682.215189873417;746.052321617343;4739.29571755274;294.657549784513
213;0;143.144;6.0036;111.924821823523;-4692.46835443038;683.797468354432;746.034030181363;4742.02891545997;297.354675359637
214;0;143.744;6.0012;111.746462134894;-4693.10126582278;692.848101265823;739.784416856714;4743.96858997771;298.303881876162
215;0;144.344;6.0012;110.692577472257;-4701.39240506329;712.658227848101;730.938791338244;4755.09960948311;307.950406394709
216;0;144.944;6.0012;110.28300511833;-4693.73417721519;737.594936708864;749.611239994992;4751.33526674518;307.10434690801
217;0;145.544;6.0036;110.530431098192;-4682.46835443038;740.126582278482;779.232687656032;4740.60093743791;301.216984020271
218;0;146.144;6.0048;109.385572819532;-4686.07594936709;731.012658227845;817.339206801711;4742.75102759211;309.663575266948
219;0;146.744;6.0048;109.018754877763;-4693.03797468354;739.113924050633;800.223410724453;4750.88358356078;314.805759017151
220;0;147.344;6.0036;109.308019947399;-4700.50632911392;731.13924050633;770.904275990724;4757.02894032065;316.08889125206
221;0;147.944;6.0036;109.579935728695;-4701.07594936709;746.645569620251;743.518659706538;4759.99944205367;314.718825926127
222;0;148.544;6.0048;109.696353910664;-4705.69620253165;732.341772151897;737.878801478038;4762.34198916451;316.166561494841
223;0;149.144;6.0036;109.361215911327;-4717.53164556962;695.0;743.041136756343;4768.45151248818;322.996265835995
224;0;149.744;6.0036;108.855020779807;-4726.64556962025;679.367088607594;744.29564098639;4775.21915537852;329.876367452954
225;0;150.345;6.0036;109.189236125015;-4727.40506329114;654.240506329117;751.067798641963;4772.46155275791;328.199862426451
226;0;150.945;6.0036;109.764373358404;-4728.41772151899;639.050632911391;738.405729057593;4771.40648662418;325.20493364815
227;0;151.545;6.006;109.065637909009;-4738.60759493671;633.037974683541;735.987614363137;4780.7048660405;334.025613399132
228;0;152.144;6.0012;109.093009051873;-4741.58227848101;634.556962025317;717.820459866742;4783.8546217104;334.409560318755
229;0;152.745;6.0012;110.279558114221;-4739.05063291139;597.911392405063;711.247885102655;4776.62003245659;326.282813061235
230;0;153.344;6.0036;110.571664677382;-4740.94936708861;585.886075949367;704.680883157388;4777.01406689254;325.709821720156
231;0;153.945;6.0012;110.543718220299;-4744.55696202532;573.227848101267;699.897143735187;4779.05962839361;327.03798572541
232;0;154.544;6.0036;111.872906428389;-4739.36708860759;521.772151898732;708.939728703536;4768.00236777142;317.419288610494
233;0;155.145;6.0036;112.806392864221;-4725.12658227848;526.202531645571;723.28015955275;4754.33594972683;306.037794826277
234;0;155.745;6.0084;112.652879631577;-4725.69620253165;511.962025316456;741.692910419153;4753.34721159607;307.864588341078
235;0;156.344;6.0036;111.848541815572;-4726.20253164557;523.924050632909;756.990392550076;4755.15370739628;312.0307616232
236;0;156.944;6.0036;112.46797588624;-4712.3417721519;518.544303797467;786.667017539501;4740.78613444738;302.61111296503
237;0;157.543;6.0012;113.352665271495;-4707.84810126582;465.506329113922;801.921942264289;4730.80647321758;295.292267934735
238;0;158.144;6.006;113.779108404643;-4709.49367088608;416.645569620255;812.847868939997;4727.88791817236;294.253987943571
239;0;158.744;6.0036;113.197541636049;-4708.54430379747;443.60759493671;819.218366917806;4729.39500984102;296.822485447206
