idxAnalysis;T;B;F;dx;dy;dz;D2;D3
0;0.686;5.7546;111.737279700063;-4804.49367088608;237.151898734178;46.6995402346944;4810.34307057798;307.569748347459
0;1.285;5.7546;111.611804750364;-4808.41772151899;194.177215189876;74.1051456762167;4812.33683105378;309.9073695774
0;1.886;5.75345;111.515481381921;-4807.59493670886;203.101265822785;101.679905322868;4811.88312406354;309.957303238203
0;2.486;5.75345;111.869862798858;-4800.6329113924;240.063291139241;116.316858067243;4806.63153712624;305.038721263292
0;3.085;5.75345;113.140210167503;-4789.87341772152;227.341772151901;98.5180777527953;4795.26554417588;293.277457654476
0;3.686;5.75115;112.907768410704;-4790.50632911392;244.556962025315;86.2445642682807;4796.74462494676;294.519892801013
0;4.286;5.75345;112.754534817048;-4789.3670886076;280.822784810127;82.0715513685362;4797.59299502429;295.294935229613
0;4.886;5.7546;112.633403894708;-4787.9746835443;308.797468354432;80.8650976019733;4797.92220098693;295.603610503108
0;5.486;5.75115;112.833616489043;-4787.0253164557;290.569620253165;81.2975422674998;4795.83591093376;293.52492696333
0;6.086;5.7546;111.997181254785;-4797.59493670886;275.000000000002;85.5977036504952;4805.47002661909;303.232323099324
0;6.686;5.75345;111.826911493634;-4798.22784810127;284.367088607595;79.605078796121;4806.64697303408;304.306115897739
0;7.285;5.75345;112.396503154162;-4796.13924050633;247.911392405065;75.5564526496588;4802.54220937295;300.136522143198
0;7.886;5.7546;113.465397600793;-4783.79746835443;277.53164556962;50.2027730854397;4791.84119441858;289.104167372858
0;8.486;5.7546;113.595392615288;-4777.84810126582;321.772151898734;49.5157685340013;4788.67098436581;285.926978754268
0;9.085;5.75115;114.12539975815;-4763.35443037975;389.430379746833;43.0752997161387;4779.24695428978;276.441068946636
0;9.686;5.75345;114.136980462757;-4753.92405063291;456.392405063292;27.8114662115944;4775.78139225253;272.862370738747
0;10.284;5.75115;113.821077624045;-4748.35443037975;502.974683544304;30.2615793338751;4774.91919604861;272.015088141317
