idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.6750000000010914;15247.18;1.1445599999999998;6.918309104696598;5.232031662451668;0.19877583337155522;-0.56875;5.235806255852991;5.266606470140836
0;1.2750000000014552;15247.78;1.1445599999999998;6.912550044774169;5.242357771024298;0.19296367293764072;-0.5215;5.245907926993422;5.271765570327689
0;1.875;15248.38;1.1445599999999998;6.905432675826643;5.25458527161619;0.17474429064542915;-0.46375;5.257490080237808;5.277903561670955
0;2.475000000000364;15248.98;1.1434199999999999;6.904184959562045;5.250760815071348;0.16236723754702181;-0.47775;5.253270624755341;5.274949982646032
0;3.0750000000007276;15249.58;1.1434199999999999;6.9043198498862;5.241306590214163;0.17676072849038918;-0.5285;5.24428633159545;5.270849208406447
0;3.6750000000010914;15250.18;1.1445599999999998;6.918201707256842;5.246838015661075;0.16343492096929155;-0.49874999999999997;5.249382833817561;5.273023013270328
1;3.786000000000058;15250.291;1.1445599999999998;6.856597637891337;5.2592659619605975;0.17722268370838534;-0.49874999999999997;5.262251071381726;5.285833699688076
1;3.8060000000004948;15250.311;1.1434199999999999;6.8214026232867475;5.2476481148881255;0.1767103666886446;-0.58975;5.250622562266701;5.283639120330242
1;3.8209999999999127;15250.326;1.1434199999999999;6.809818712584086;5.241829129505022;0.18348902320423804;-0.62825;5.245039641848651;5.282531486613575
1;3.835000000000946;15250.34;1.1468399999999999;6.841706539294817;5.2365686205631095;0.1835090314968005;-0.65625;5.239783056817059;5.280718752689554
1;3.8510000000005675;15250.356;1.1536799999999998;6.903310654362141;5.23912727651332;0.1637980020962562;-0.6597500000000001;5.241687171607688;5.283044053147447
1;3.8650000000016007;15250.37;1.16508;7.008678315495953;5.231117347915094;0.21148922789196176;-0.69475;5.235390759167131;5.281287150276207
1;3.8810000000012224;15250.386;1.1844599999999998;7.2104084874877845;5.24196510757519;0.19272142214597307;-0.65625;5.245506623348191;5.286397998456959
1;3.8950000000004366;15250.4;1.2072599999999998;7.47499227899872;5.23766161789223;0.18952883656422662;-0.658;5.241089619862538;5.282232899393101
1;3.911000000000058;15250.416;1.2368999999999999;7.758124293140417;5.241214832200296;0.21900354040636358;-0.66675;5.2457883552414595;5.287991209380637
1;3.926000000001295;15250.431;1.26996;8.12060456583935;5.235833275680437;0.21247538306072422;-0.6930000000000001;5.240142734614138;5.285768144662546
1;3.9400000000005093;15250.445;1.3098599999999998;8.629443359327965;5.2292745583902285;0.22084503002646924;-0.672;5.233935893217906;5.276899556966639
1;3.9549999999999272;15250.46;1.3509;9.145050956348017;5.226437831800692;0.17379420152502975;-0.66675;5.2293266138348296;5.271661255871933
1;3.971000000001368;15250.476;1.3999199999999998;9.713260887778066;5.226657644663435;0.16717603588583002;-0.6737500000000001;5.229330546206964;5.272555075482211
1;3.985000000000582;15250.49;1.4534999999999998;10.360041319044301;5.2232107657332065;0.1497258140145919;-0.69125;5.225356305808591;5.270879915645357
1;4.001000000000204;15250.506;1.5150599999999999;11.128992984428454;5.221989448284707;0.18820924119079357;-0.68075;5.225380035601854;5.269536704395031
1;4.015000000001237;15250.52;1.5777599999999998;11.962509830463896;5.22180323861583;0.19580385512633128;-0.65625;5.225473013278425;5.266519939675639
1;4.031000000000859;15250.536;1.64502;12.834393806974994;5.221791426468308;0.17055586573058354;-0.66325;5.224576059822753;5.266506960725775
1;4.045000000000073;15250.55;1.7213999999999998;13.822231140890834;5.222807034568147;0.17417831479864757;-0.67025;5.22571061250818;5.268518431986418
1;4.061000000001513;15250.566;1.7989199999999999;14.83865766792651;5.222181355925508;0.1551301871679223;-0.6930000000000001;5.224484997504225;5.2702459609724785
1;4.075000000000728;15250.58;1.8855599999999997;16.140086325858757;5.214251732320768;0.1752557779861078;-0.6825;5.217196154614818;5.261648217595666
1;4.091000000000349;15250.596;1.9733399999999999;17.48601975823704;5.214489603382214;0.15239883241524282;-0.6527499999999999;5.2167161344952175;5.25739572320771
1;4.105000000001382;15250.61;2.06796;18.949514338031;5.199335930066375;0.15569407594683696;-0.6930000000000001;5.201666536694188;5.24762648813386
1;4.121000000001004;15250.626;2.16714;20.525533172162643;5.203539769662218;0.14258393939441827;-0.6527499999999999;5.20549289829787;5.246259512903413
1;4.135000000000218;15250.64;2.27202;22.174997955569257;5.201163076355321;0.14885451609737935;-0.6545;5.203292708833949;5.24429454395961
1;4.151000000001659;15250.656;2.38488;23.99510403470434;5.190873989224839;0.15420073558644276;-0.6895;5.19316383709068;5.238736573723324
1;4.165000000000873;15250.67;2.4988799999999998;25.827253415043252;5.191487655731875;0.15886141498765805;-0.6895;5.193917695611697;5.239483875229346
1;4.181000000000495;15250.686;2.6174399999999998;27.972371320577277;5.184127412235597;0.1644936621309188;-0.67725;5.186736468259573;5.230765025660567
1;4.195000000001528;15250.7;2.7416999999999994;30.26486389427402;5.175048858105246;0.16354355310294497;-0.67725;5.17763239111642;5.221737712681281
1;4.21100000000115;15250.716;2.8750799999999996;32.63923238592362;5.174015127564953;0.15752985165798816;-0.672;5.1764126762106555;5.219849824892893
1;4.2260000000005675;15250.731;3.0118799999999997;35.14817627065092;5.168668164426197;0.16014202123454663;-0.679;5.171148427662656;5.215536124016203
1;4.240000000001601;15250.745;3.1498199999999996;37.627215641398415;5.166580540860143;0.16898696820601847;-0.6877500000000001;5.169343389698362;5.214893205341616
1;4.256000000001222;15250.761;3.29574;40.453282619198234;5.1597462900699504;0.14817953904604503;-0.69825;5.161873589471416;5.208885870911602
