idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.795;23101.142;11.5046;365.136402502563;4.44088607594937;0.188607594936709;0.403398013568981;4.444889420945;4.4631571697376
0;1.395;23101.742;11.50345;365.25076035913;4.43860759493671;0.191265822784811;0.413759692522919;4.4427266398908;4.46195216020433
0;1.996;23102.343;11.50345;374.848298683544;4.41303797468355;0.140632911392404;0.42397950078041;4.4152782224641;4.43558794286031
0;2.515;23102.862;11.5046;376.979529813776;4.40689873417722;0.113924050632911;0.433983416694785;4.40837103050609;4.42968133713605
0;3.155;23103.502;11.5;375.745972532281;4.40772151898734;0.124113924050633;0.443636765812308;4.40946859100814;4.43172955346642
0;3.715;23104.062;11.50115;379.650289578252;4.39537974683544;0.126202531645569;0.452733253047569;4.39719117140533;4.42043635813253
0;4.355;23104.702;11.50575;382.009677497422;4.38930379746835;0.0909493670886077;0.461708361324088;4.3902459627957;4.41445741000641
0;4.916;23105.263;11.5;381.201484306568;4.38886075949367;0.0989240506329114;0.471342594300275;4.38997548216581;4.41520651557984
1;5.021;23105.368;3.45345;78.5701341771137;4.37620253164557;0.126075949367087;0.476261106592243;4.37801824379364;4.40384699832344
1;5.043;23105.39;3.4546;78.2458052949248;4.37822784810127;0.133417721518986;0.487948019988643;4.38026019527434;4.40735438199784
1;5.064;23105.411;3.45345;78.5853168302262;4.37196202531646;0.135379746835443;0.495495585388033;4.37405757011295;4.40203311003012
1;5.085;23105.432;3.45805;78.9260717088408;4.36879746835443;0.140000000000001;0.49875;4.37104007296891;4.39940255966649
1;5.105;23105.452;3.50405;80.431132424906;4.36873417721519;0.137784810126583;0.503711192355198;4.3709064237375;4.39983498899375
1;5.126;23105.473;3.5949;83.6999273740593;4.36537974683544;0.140253164556962;0.51088419834991;4.36763222859358;4.39740991361653
1;5.147;23105.494;3.7329;88.5744625434912;4.36360759493671;0.141518987341772;0.514364801902739;4.36590183883783;4.39609713448236
1;5.168;23105.515;3.91805;94.9974706602505;4.36424050632911;0.143987341772152;0.514693994294253;4.36661511375509;4.39684403401314
1;5.19;23105.537;4.1492;103.676661166345;4.35955696202532;0.143544303797468;0.516709216910782;4.3619195169439;4.39241736258483
1;5.21;23105.557;4.42405;113.551665981916;4.35981012658228;0.140632911392405;0.520652079431762;4.36207771086395;4.39304001159023
1;5.232;23105.579;4.74835;125.703076082523;4.35772151898734;0.138227848101265;0.523479385199064;4.35991327609117;4.39122698590775
1;5.253;23105.6;5.11865;139.703516050545;4.35639240506329;0.140189873417722;0.524713685086673;4.35864749521018;4.39011758826791
1;5.273;23105.62;5.5315;154.948947697841;4.35911392405063;0.142974683544304;0.524510861606839;4.36145800885285;4.39288374612057
1;5.295;23105.642;5.9984;173.446539248496;4.35613924050633;0.139683544303798;0.523016276172541;4.35837820470279;4.38964766244054
1;5.315;23105.662;6.5067;193.75572431082;4.35297468354431;0.137784810126582;0.5246989538344;4.35515479053033;4.38664817846544
1;5.336;23105.683;7.0633;215.2497512503;4.35411392405063;0.13873417721519;0.527018920851916;4.35632359169279;4.38808661929947
1;5.357;23105.704;7.6659;239.007712409787;4.35405063291139;0.139113924050632;0.52675;4.35627244302062;4.38800355062765
1;5.379;23105.726;8.3122;264.833807931205;4.35373417721519;0.132341772151899;0.524296255498573;4.35574512919522;4.38718613624243
1;5.4;23105.747;9.0045;291.671807050869;4.35613924050633;0.136012658227848;0.520561073337486;4.35826209926357;4.38924052165651
1;5.42;23105.767;9.74165;320.83835484533;4.35626582278481;0.132405063291139;0.518267662509644;4.35827752897267;4.38898443715074
1;5.442;23105.789;10.53285;352.187615989629;4.35506329113924;0.128544303797469;0.51975;4.35695993874942;4.3878514070519
1;5.462;23105.809;11.36545;382.824466506915;4.36;0.125253164556963;0.519322542001502;4.36179875226168;4.39260563422924
1;5.484;23105.831;12.24635;416.916625867719;4.36044303797468;0.114683544303798;0.51543962047348;4.3619509170503;4.39229937562432
1;5.504;23105.851;13.17095;450.897661607495;4.36424050632911;0.10867088607595;0.509741875972186;4.36559326536089;4.39525213596262
