idxAnalysis;T;B;F;dx;dy;dz;D2;D3
0;0;5.75345;125.795091314147;-4579.62025316456;164.620253164557;-741.090184551113;4582.57803980979;139.115482469708
0;0.803;5.75115;126.287321721554;-4580;165.569620253167;-721.874320882697;4582.99174111745;136.495213307223
0;1.402;5.7546;127.089248032022;-4581.39240506329;142.531645569617;-699.191080187841;4583.60901901115;133.630220944369
0;2.003;5.7546;126.213834709252;-4582.91139240506;145.063291139239;-721.171765919531;4585.2066680873;138.5739684973
0;2.602;5.75345;127.288353599847;-4573.60759493671;166.32911392405;-715.756383993216;4576.63105423646;129.262838810913
0;3.202;5.75345;128.638568889228;-4564.6835443038;203.860759493671;-696.42423482223;4569.23353188467;119.001923814716
0;3.803;5.75115;128.639712904225;-4565.88607594937;194.936708860758;-692.105026933468;4570.04551170005;119.155919840475
0;4.403;5.7546;127.370187212412;-4568.16455696203;160.000000000001;-735.599467272473;4570.96569878664;126.776884012404
0;5.004;5.75345;127.092327744884;-4570.94936708861;136.898734177212;-737.721966558478;4572.99894816378;129.121876618746
0;5.604;5.7546;126.548093036699;-4568.60759493671;160.569620253163;-758.904934187369;4571.4284375304;130.993381371575
0;6.204;5.75345;126.805858633028;-4564.62025316456;150.506329113925;-766.055015215766;4567.1008540105;127.901693735318
0;6.804;5.7546;128.19831000398;-4558.98734177215;160.886075949367;-743.033270308132;4561.82528291835;118.942054229791
0;7.894;5.75;129.230018463323;-4564.30379746835;144.873417721518;-690.339725753049;4566.60239814529;115.48745799955
0;8.494;5.7546;130.818364419675;-4566.13924050633;168.987341772151;-628.838692913793;4569.26518002303;109.333724599344
0;9.094;5.75345;132.770583177393;-4566.13924050633;225.443037974683;-535.669558985737;4571.70122898063;99.9766459853936
0;9.694;5.7546;133.270662390559;-4562.27848101266;247.341772151898;-526.649089651052;4568.97832021147;96.2306045894975
0;10.292;5.75345;133.469822257485;-4556.26582278481;258.987341772153;-541.793116149604;4563.62056826322;92.6688818693456
0;10.892;5.75115;133.104815481342;-4557.08860759494;265.632911392405;-546.030330606886;4564.82392005282;94.3651739914058
0;11.492;5.75345;132.547174772671;-4558.92405063291;272.405063291139;-558.313284187986;4567.0551800855;98.0549595985722
0;12.092;5.75115;132.159703472521;-4566.77215189873;229.493670886076;-552.214142730076;4572.53488038468;102.758970220399
0;12.692;5.75115;131.827310177519;-4572.08860759494;231.075949367089;-538.657552947216;4577.92423813187;106.505644797757
0;13.293;5.75115;131.823933810119;-4576.77215189873;255.189873417722;-503.44199694356;4583.88101960454;108.444355749859
0;13.892;5.75345;131.826843429279;-4579.74683544304;248.54430379747;-493.771405448234;4586.4861656502;109.988786951362
0;14.492;5.75345;132.079459855089;-4580.18987341772;230.696202531646;-488.880555252971;4585.99607658148;108.980508602049
0;15.092;5.75345;132.64554691932;-4576.64556962025;238.860759493671;-479.30658577321;4582.87454905222;104.870867929802
0;15.692;5.75345;133.348150139366;-4571.83544303797;230.189873417722;-479.01927606415;4577.62675368387;99.6216619317438
0;16.292;5.7546;132.467954553706;-4578.16455696203;228.227848101267;-485.548791709787;4583.84976425627;106.494146910599
0;16.893;5.75345;132.39844651567;-4579.43037974683;225.759493670887;-481.164819086384;4584.99181590663;107.170228425107
0;17.492;5.75115;132.930564893822;-4578.22784810127;205.189873417723;-469.875892226942;4582.8237052371;103.848865263457
0;18.093;5.75115;132.951822488999;-4581.96202531646;203.924050632912;-447.50852809557;4586.49768558413;105.277867336874
0;18.692;5.75345;132.860160760202;-4579.30379746835;254.303797468354;-445.604460254301;4586.35952482085;104.955840273802
0;19.292;5.7546;131.727715037518;-4587.59493670886;263.354430379747;-447.049869365301;4595.14775163078;113.842692253761
0;19.893;5.75;130.903567960674;-4589.87341772152;286.835443037975;-452.214449544004;4598.82730292076;118.007516815549
0;20.492;5.7546;130.900241834532;-4588.98734177215;287.59493670886;-463.942596852716;4597.99039478832;118.337296036729
0;21.092;5.75345;131.207019259895;-4584.55696202532;301.898734177214;-464.362857884124;4594.48641131439;114.893269396221
0;21.692;5.75;131.80888028206;-4578.79746835443;307.405063291139;-460.755481937589;4589.10493769166;109.177332159022
0;22.293;5.7546;132.277659696944;-4578.03797468355;287.531645569619;-462.693586307527;4587.05855040554;107.335291457522
0;22.893;5.75115;132.397362514322;-4570.6329113924;318.291139240506;-474.721677224967;4581.70213567212;103.230034513009
0;23.493;5.75345;131.541726201881;-4578.67088607595;291.582278481013;-488.633975217222;4587.94587022599;110.893200959498
0;24.092;5.7546;131.575956989207;-4582.91139240506;274.683544303798;-474.980764044365;4591.13579413062;112.640216303648
0;24.693;5.75115;131.606943900323;-4586.32911392405;243.164556962026;-466.358855435699;4592.77081324443;113.387583926764
0;25.293;5.7546;131.487605040555;-4589.11392405063;224.303797468353;-470.313232607178;4594.59234333952;115.600798752749
0;25.893;5.75115;131.945751533991;-4588.29113924051;211.202531645569;-454.597777315507;4593.14947370608;112.591102659186
0;26.493;5.75115;132.50748248643;-4587.9746835443;203.481012658228;-432.640106167841;4592.48475439559;109.818409694966
0;27.093;5.75115;132.333109718257;-4591.83544303797;190.12658227848;-423.227419335618;4595.76988688823;112.216387311231
0;27.693;5.75115;133.725696374535;-4580.25316455696;192.215189873418;-425.346093881655;4584.28464764702;100.974916333985
0;28.293;5.75345;133.382762012153;-4582.3417721519;226.582278481013;-415.988595135956;4587.94023999113;103.760484007503
0;28.892;5.7546;133.246469033395;-4587.46835443038;250.886075949367;-375.704112441144;4594.32364184386;106.659782034963
0;29.492;5.75575;134.697145157283;-4583.29113924051;271.898734177215;-303.917532827438;4591.34910333419;98.3967939580716
0;30.093;5.75115;135.535043964728;-4578.92405063291;280.379746835443;-264.107234497872;4587.50021949863;92.0963967270727
0;30.693;5.75115;134.780325028604;-4583.92405063291;257.721518987342;-294.478147937558;4591.16326036441;97.5975115122519
0;31.293;5.7546;135.620458087225;-4580.94936708861;228.797468354429;-293.43216794088;4586.65950178939;93.0360989158244
0;31.893;5.75345;137.281451051898;-4569.74683544304;227.594936708861;-276.698294018973;4575.41097555806;80.770013991777
0;32.493;5.75345;136.444621286588;-4573.03797468354;238.164556962026;-297.542979646135;4579.23559932121;85.8920774874832
0;33.093;5.75345;137.476197392286;-4564.87341772152;232.974683544303;-303.952025965314;4570.81464544266;77.9096648025625
0;33.693;5.7546;136.245408835056;-4571.07594936709;263.164556962026;-310.54864476004;4578.6450964148;86.1645622798878
0;34.293;5.75345;136.189380498302;-4567.72151898734;291.012658227847;-316.072396799072;4576.98243849251;84.882954292445
0;34.893;5.75345;136.572961136877;-4565.3164556962;281.20253164557;-320.202414862056;4573.96864926449;82.1628968814075
0;35.492;5.7546;134.298669824051;-4575.82278481013;310.506329113923;-354.385034393182;4586.34585900445;97.0170750779998
0;36.091;5.75115;134.437980026676;-4566.96202531645;330.632911392404;-387.071764816763;4578.91474727128;92.2458926478303
0;36.691;5.7546;134.185808904296;-4560.25316455696;372.784810126583;-414.081644193985;4575.46472388466;91.1638028667721
0;37.292;5.75345;134.038059654962;-4557.15189873418;365.696202531645;-444.975800601716;4571.80130153122;90.4051208013116
0;37.891;5.75345;132.846125015287;-4566.26582278481;356.202531645571;-454.931824828597;4580.13796821486;99.676044772782
0;38.491;5.75115;133.075807862758;-4565.18987341772;342.848101265823;-457.283049712108;4578.04580589768;97.8272287113004
0;39.091;5.75;133.867911125687;-4563.10126582278;329.113924050634;-440.652334637275;4574.95455028326;93.1270236122482
0;39.692;5.75;133.245474435974;-4566.32911392405;350.632911392405;-434.50376734312;4579.77128416059;97.3367853948785
0;40.292;5.75115;133.025353360829;-4566.20253164557;378.227848101266;-424.65942969134;4581.84044517983;98.4777513654772
0;40.892;5.75345;133.516048940513;-4565.25316455696;392.215189873418;-395.921021984633;4582.07040666823;96.1436884831228
0;41.492;5.75115;132.964100131666;-4563.10126582279;427.53164556962;-399.790933361948;4583.08591127386;97.4901109029024
0;42.092;5.7546;132.833624554344;-4558.92405063291;450.632911392404;-414.844747624248;4581.14161757407;96.886377390274
0;42.693;5.7546;133.061956380712;-4555.75949367089;470.632911392406;-400.961473811594;4580.00435605231;94.5221592657126
0;43.292;5.75345;133.543681212772;-4556.77215189873;493.734177215191;-333.15619104895;4583.44257977235;92.5346728867598
0;43.893;5.7546;134.398186406682;-4555.69620253165;513.987341772151;-248.271438808667;4584.59931479985;88.3167593394583
0;44.493;5.7546;134.47865275883;-4554.24050632911;540.696202531646;-194.55142612972;4586.22491521306;87.3495760486594
0;45.092;5.75345;134.957179705796;-4549.3670886076;558.227848101265;-151.429480569795;4583.48767177372;82.9884566892833
0;45.692;5.7546;136.346743794797;-4538.35443037975;559.113924050633;-155.915775494701;4572.6654498022;72.3228350426689
0;46.292;5.75115;135.793521011887;-4542.08860759494;553.79746835443;-169.332910452133;4575.72513982205;75.8573017469844
0;46.893;5.7546;135.78171889792;-4538.29113924051;563.607594936709;-207.373859538714;4573.15427091403;74.8536349690357
0;47.493;5.75345;134.028420461855;-4538.98734177215;612.468354430379;-231.743985564823;4580.12265926869;82.981775889647
0;48.093;5.75345;132.546711320203;-4550.37974683544;605.063291139241;-255.566177238498;4590.43107199035;94.5397222474048
0;48.692;5.75115;131.969608433216;-4553.29113924051;604.556962025316;-268.698376987563;4593.25040891735;98.1029261270751
0;49.291;5.75115;132.281529282289;-4548.54430379747;617.405063291139;-261.284649845536;4590.25536280782;94.685718275101
0;49.892;5.75115;132.874291364353;-4544.6835443038;621.455696202533;-241.524630175755;4586.97674947326;90.3310186823928
0;50.491;5.7546;132.897983710994;-4547.21518987342;623.481012658228;-214.461859358143;4589.75974928545;91.7675072064549
0;51.092;5.75345;131.835383056;-4553.54430379747;638.924050632911;-192.382660019712;4598.15067925395;99.1734818452678
0;51.692;5.75345;130.834059380296;-4556.89873417722;659.683544303798;-189.041891045764;4604.40098733496;105.280079242287
0;52.291;5.75345;131.263847702148;-4555.25316455696;651.898734177214;-189.632114334469;4601.66310727199;102.568769610874
0;52.892;5.75115;131.457062496491;-4556.64556962025;634.240506329115;-199.449282681513;4600.57386279239;101.895208728497
0;53.491;5.75115;130.156284242175;-4560.75949367088;653.037974683545;-224.833011528087;4607.27530710808;109.757921088064
0;54.092;5.7546;130.179806530468;-4552.21518987342;659.113924050632;-302.496812840163;4599.68415217737;106.620225308171
0;54.692;5.7546;129.548160565661;-4548.10126582279;678.037974683544;-340.179255076807;4598.36499413561;107.930767738375
0;55.292;5.75345;128.320056090842;-4551.26582278481;682.025316455697;-382.840737825833;4602.0842149982;114.980744056281
0;55.891;5.75115;127.842930937062;-4547.21518987342;701.139240506329;-399.588923280998;4600.952316379;115.271703267596
0;56.491;5.75115;126.903210750682;-4538.67088607595;750.253164556961;-418.815614771782;4600.26229937394;116.287795993864
0;57.092;5.7546;126.481229422878;-4537.53164556962;763.481012658229;-430.207644345679;4601.3146698781;118.382402321718
0;57.693;5.75115;127.031952245701;-4537.84810126582;736.645569620252;-440.604004030096;4597.25049191394;115.316140518135
0;58.293;5.7546;127.681465262598;-4534.81012658228;733.164556962025;-436.587386126418;4593.69493455307;111.395052166989
0;58.893;5.7546;129.477286016565;-4523.73417721519;729.556962025317;-417.26605119347;4582.18553388494;98.1449905890804
0;59.493;5.75115;128.796224902835;-4523.41772151899;723.354430379747;-458.378603554728;4580.88959868081;100.76589972805
0;68.985;5.75345;128.510566005355;-4484.36708860759;840.126582278481;-494.585003925003;4562.38543523428;86.1148586350901
0;69.585;5.75345;128.608110649958;-4483.92405063291;821.518987341771;-522.99478728179;4558.55989742455;85.4629110336309
0;70.184;5.7546;127.311905924233;-4485.56962025316;806.075949367088;-590.691924438548;4557.42177708912;92.5424276012382
0;70.784;5.75115;125.782026448508;-4491.20253164557;786.26582278481;-644.631095224578;4559.50810113756;101.852155419268
0;71.385;5.7546;125.440848132917;-4492.08860759494;794.556962025317;-646.497923756259;4561.8177105609;104.400610952805
0;71.985;5.75345;126.354774482222;-4495.18987341772;781.139240506328;-616.892998180455;4562.5552611597;101.070751230925
0;72.585;5.75345;127.156630502164;-4491.01265822785;802.405063291139;-576.543926807197;4562.13202153971;95.4183673841908
0;73.185;5.75115;127.567838305948;-4491.51898734177;815.000000000001;-536.764398820137;4564.86229952796;93.3119817406223
0;73.785;5.75;127.369533387585;-4497.9746835443;816.265822784811;-510.136567866262;4571.44027055501;96.8158077390899
0;74.386;5.7546;126.30160700998;-4498.92405063291;836.13924050633;-525.770873843635;4575.96399055737;103.070066190921
0;74.986;5.75345;126.763885887425;-4501.26582278481;827.784810126583;-506.021350122666;4576.74793923009;101.636718138238
0;75.585;5.75345;126.239043375322;-4508.73417721519;839.367088607595;-471.132655041141;4586.19896975981;107.334800084702
0;76.186;5.75115;126.63964402485;-4514.43037974684;836.582278481012;-419.709403000598;4591.2908383427;107.434637343507
0;76.785;5.7546;127.205976587496;-4525.88607594937;822.341772151898;-345.937872856254;4599.98812636492;109.977755699088
0;77.386;5.7546;129.356133030707;-4521.26582278481;803.481012658227;-281.000239241969;4592.10478734799;97.6942424419312
0;77.986;5.7546;128.813465204256;-4521.83544303797;813.164556962026;-290.212628392635;4594.36963800407;100.526446138031
0;78.585;5.7546;128.906852721144;-4517.91139240506;821.708860759494;-294.170856005927;4592.0288328226;98.4416538729893
0;79.184;5.75345;128.512809416328;-4514.81012658228;833.60759493671;-314.276379670778;4591.12318517224;98.867201934996
0;79.785;5.7546;128.566728272868;-4509.93670886076;847.341772151899;-316.343846910752;4588.84704438526;96.7381040926266
0;80.384;5.7546;128.641204605087;-4520.6329113924;822.278481012658;-288.405455383401;4594.80835507866;100.850728096597
0;80.984;5.75345;130.266513274164;-4512.78481012658;807.658227848101;-273.988692536699;4584.4889088665;89.6689799241904
0;81.585;5.7546;130.999425504299;-4510.69620253165;782.848101265823;-308.571123036427;4578.1253129626;85.5125606410702
0;82.184;5.75345;129.488167242358;-4516.13924050633;774.620253164557;-379.271248853935;4582.09015365846;94.7599824763611
0;82.784;5.75115;128.299000916165;-4519.55696202532;778.417721518988;-411.684812012923;4586.10175226917;101.542720684481
0;83.385;5.75115;128.376582705254;-4519.55696202532;790.189873417721;-384.164314792537;4588.11455491724;101.169565709264
0;83.984;5.75115;128.523116244805;-4531.51898734177;777.025316455695;-315.298652136909;4597.65512789423;105.453744488645
0;84.584;5.75115;128.603431288114;-4536.51898734177;763.797468354429;-300.133068480991;4600.36858253521;107.148691091522
0;85.184;5.75345;128.223090038275;-4538.73417721519;760.12658227848;-322.625433727986;4601.94527917354;110.240457963986
0;85.784;5.75115;128.536117829545;-4529.49367088608;772.40506329114;-341.425160411068;4594.88003068576;104.547464384554
0;86.384;5.7546;128.945938621973;-4525.37974683544;788.481012658228;-315.366090080213;4593.55680931356;101.369656224773
0;86.985;5.75345;128.921069301039;-4536.39240506329;764.430379746836;-280.719533802786;4600.34888439951;105.905869602269
0;87.584;5.75;129.914000774538;-4526.83544303797;779.93670886076;-237.856792938699;4593.53245315339;96.6865384632947
0;88.184;5.7546;128.727770374745;-4531.32911392405;796.518987341773;-255.554776120696;4600.80275994219;104.894777389104
0;88.784;5.75115;127.187245693475;-4542.15189873418;785.949367088608;-299.270614673164;4609.64860686815;116.353112678042
