;idxCompression;T;B;F;dx;dy;dz;D2;D3
0;0;0.771;6.0012;135.913344897744;-4557.78481012658;-523.354430379745;548.604016521001;4587.73388888444;117.418660918262
1;0;1.371;6.0012;136.501431231817;-4552.3417721519;-523.227848101267;552.311520107137;4582.3119701203;112.477332492364
2;0;1.918;6.0036;133.459169695518;-4582.72151898734;-489.430379746834;558.184693702266;4608.78276958339;139.46149897791
3;0;2.572;6.0048;136.261729749338;-4563.73417721519;-473.291139240505;556.167623805568;4588.21034203594;118.795816404603
4;0;3.172;6.006;136.878806929269;-4557.59493670886;-472.594936708862;563.976574379791;4582.03203626045;113.609920468296
5;0;3.772;6.0048;137.243092645373;-4558.35443037975;-453.354430379747;561.317962575317;4580.84330145746;112.105980106778
6;0;4.372;6.0012;137.624279224765;-4554.74683544304;-451.772151898734;561.325835534388;4577.09698523088;108.388457487395
7;0;4.972;6.0012;137.649288229939;-4558.16455696203;-431.26582278481;560.406155221429;4578.52097715486;109.690039126534
8;0;5.572;6.0036;137.345835384301;-4565.88607594936;-399.873417721518;561.17397936402;4583.36278389007;114.589267557675
9;0;6.173;6.0048;135.618969810722;-4573.35443037975;-346.20253164557;624.233382694424;4586.43946202191;125.724905939214
10;0;6.772;6.006;134.717311741074;-4571.26582278481;-327.215189873417;673.507243279485;4582.96203377732;129.186633739439
11;0;7.372;6.0012;133.454377344653;-4574.05063291139;-290.126582278481;714.15221296597;4583.24258862453;135.547834125016
12;0;7.972;6.0012;131.256176071162;-4573.98734177215;-287.974683544304;779.732651265745;4583.04370708532;145.900152563424
13;0;8.572;6.0012;132.036224734402;-4572.15189873418;-271.835443037976;769.592031571932;4580.22570330221;141.431008019089
14;0;9.172;6.0012;132.42699507935;-4578.86075949367;-223.924050632912;750.606934720813;4584.33286698106;142.376045675284
15;0;9.772;6.0048;132.881001604563;-4585.69620253165;-215.126582278481;718.204822669691;4590.73949471281;143.580169933799
16;0;9.828;6.0036;133.800959203307;-4592.15189873418;-186.075949367088;671.852359220489;4595.92029086458;141.767907287822
17;0;10.428;6.0036;135.214176857461;-4591.58227848101;-189.873417721519;626.081489631054;4595.50647206792;134.958361873982
18;0;11.027;6.0;134.493363394888;-4601.20253164557;-205.379746835443;600.516101261574;4605.78392650283;141.767503923764
19;0;11.626;6.0036;134.645430863815;-4604.87341772152;-210.696202531646;580.347883249557;4609.69110494397;143.079610660128
20;0;12.226;6.006;134.033236900198;-4612.3417721519;-226.772151898734;565.049087562842;4617.91319017737;149.354533284167
21;0;12.827;6.0048;133.478277356711;-4617.27848101266;-246.075949367089;553.367536527844;4623.83108948408;153.826126726483
22;0;13.427;6.0036;134.423127996261;-4614.62025316455;-219.746835443038;538.520404568881;4619.84942964635;148.130290449919
23;0;14.026;6.0036;134.563958642917;-4616.07594936709;-243.037974683545;515.016691779302;4622.46953775399;148.071577634003
24;0;14.626;6.0012;135.483906818332;-4612.6582278481;-260.443037974682;481.727602641679;4620.0050327856;142.051989602614
25;0;15.227;6.0036;135.738289605402;-4613.73417721519;-283.417721518988;453.823306943268;4622.43103386892;141.655450816501
26;0;15.826;6.0036;135.075242998444;-4616.83544303798;-310.379746835443;449.130049712058;4627.2567570146;146.002355010336
27;0;16.426;6.0036;135.16295519515;-4619.49367088608;-281.708860759493;447.775546554558;4628.07537293711;146.686505311857
28;0;17.027;6.0012;135.784254536427;-4615.25316455696;-277.658227848101;442.545627772243;4623.59771870832;141.728463226365
29;0;17.626;6.0012;135.610010171075;-4622.40506329114;-238.417721518987;429.867179096492;4628.54961938121;145.468282212784
30;0;18.227;6.0048;135.838545483404;-4623.60759493671;-240.443037974682;414.932316209311;4629.85529433339;145.411435480054
31;0;18.826;6.0048;136.15506338065;-4624.0506329114;-232.46835443038;399.925684722354;4629.89047295288;144.130979953168
32;0;19.428;6.0;136.682222146991;-4623.67088607595;-195.379746835444;386.059011238687;4627.79706860833;140.872012488975
33;0;20.027;6.0036;136.407672158786;-4628.67088607595;-182.784810126581;378.153233459807;4632.27853851861;144.688062509817
