idxAnalysis;T;B;F;dx;dy;dz;D2;D3
0;0;5.75345;127.585685338644;-4655.69620253165;-149.367088607592;244.643947158981;4658.09163257086;161.511584111269
0;0.802;5.75115;127.327056701091;-4654.6835443038;-181.898734177213;251.779940760556;4658.23636659925;162.035818263051
0;1.402;5.75115;126.882760756587;-4656.20253164557;-205.506329113925;257.820844025085;4660.73544271808;164.861014921323
0;2.003;5.75345;127.148609983719;-4650.25316455696;-254.746835443037;259.632341611327;4657.22561667784;161.457031365053
0;2.603;5.75115;126.703051832193;-4653.35443037975;-246.518987341775;268.239920323876;4659.8797265439;164.593782743975
0;3.202;5.75115;125.921675257993;-4659.3670886076;-246.455696202532;274.613632157285;4665.88063248411;170.954933838891
0;3.802;5.75345;126.222687066518;-4658.41772151899;-227.974683544302;280.210698469139;4663.99272346123;169.402611080925
0;4.402;5.75;126.19618184684;-4661.64556962026;-171.202531645569;282.524783827143;4664.78828282721;170.336065069427
0;5.003;5.7546;126.392697112854;-4662.46835443038;-163.037974683542;274.323142981676;4665.31805317211;170.3762660446
0;5.603;5.75345;125.916217181724;-4667.59493670886;-148.101265822783;268.967891485063;4669.94394807138;174.683209108802
0;6.202;5.75115;125.997051387436;-4667.40506329114;-85.7594936708836;284.515502768181;4668.19287472041;173.855117160022
0;6.803;5.75575;126.848728619259;-4659.55696202532;-56.455696202535;308.283401700236;4659.89896113556;167.085329387052
0;7.403;5.75345;127.627610690304;-4649.87341772152;-4.68354430379825;335.052008829968;4649.87577645042;158.931422172725
0;8.003;5.75345;127.272540297139;-4649.11392405063;10.6329113924055;364.307318245028;4649.12608321243;160.377870142312
0;8.602;5.75115;127.374141899454;-4645.3164556962;40.0632911392393;379.714900608752;4645.48921437332;157.982025990137
0;9.202;5.75805;127.887247123921;-4642.91139240506;27.9113924050617;379.710258263879;4642.9952879096;155.496015215806
0;9.802;5.75115;127.196097045872;-4645.82278481013;12.3417721518983;388.684508847571;4645.83917793123;159.070067536399
0;10.402;5.75345;128.210307854067;-4635.69620253165;-22.4683544303773;403.504166261329;4635.75065217243;150.278384247755
0;11.001;5.75115;127.550921897715;-4637.08860759493;-59.3037974683552;423.31225449642;4637.46781067868;153.747895247039
0;11.601;5.75345;128.399849030069;-4628.98734177215;-56.8987341772152;433.706451357065;4629.33702340171;146.608861203977
0;12.201;5.7546;128.614812133807;-4624.3670886076;-53.8607594936708;453.268428100942;4624.68074050635;143.840240370161
0;12.801;5.75575;126.886844489494;-4636.32911392405;-41.5189873417725;471.295729591633;4636.51501441866;157.406757318611
0;13.402;5.75115;126.429658934268;-4623.60759493671;11.0126582278467;554.703261979934;4623.62071007102;153.776157326959
0;14.001;5.75345;123.634263505201;-4623.16455696202;7.59493670886105;666.735806819367;4623.17079544045;168.000411037078
0;14.601;5.7546;122.358077263648;-4616.01265822785;-5.69620253164758;738.680801632431;4616.01617280995;171.74647808235
0;15.202;5.75115;121.874019465903;-4616.58227848101;-10.06329113924;749.04394366259;4616.59324651994;173.964831314332
0;15.802;5.75345;122.033849764991;-4621.7088607595;-5.25316455696372;727.424366159726;4621.71184620598;175.607335291515
0;16.403;5.75805;121.568606440601;-4630.3164556962;-22.4050632911383;715.134088771662;4630.37066191813;182.269387311195
0;17.002;5.7546;121.430710114925;-4629.43037974684;-34.6202531645586;719.285986971952;4629.55982819664;182.103684434993
0;17.602;5.75115;120.986511298123;-4626.77215189873;-51.8354430379757;739.605082950489;4627.06250862689;182.800159787735
0;18.202;5.75345;121.693485147274;-4622.91139240507;-85.1265822784791;729.353589217445;4623.69508910773;177.866686324587
0;18.803;5.75345;122.847593030141;-4620.56962025316;-141.075949367088;690.089044443003;4622.72279496579;170.947895340357
0;19.402;5.7546;125.386901228777;-4615.25316455696;-140.126582278481;621.765588321667;4617.37990986382;156.054590669126
0;20.002;5.75115;126.719773268578;-4610.56962025316;-162.215189873417;581.918873286856;4613.4223729274;146.978017809817
0;20.602;5.75345;127.53275544973;-4604.11392405063;-132.784810126583;589.954949737682;4606.02831422444;140.656282947439
0;21.202;5.75115;127.777061913885;-4597.59493670886;-170.569620253168;597.821659651593;4600.75789380448;136.435734456596
0;22.292;5.75115;125.365481379298;-4616.51898734177;-181.582278481011;602.207312196945;4620.08870957533;156.170884525369
