idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.6820000000006985;20512.302;6.15;160.36237515067359;4.636139240506328;-0.028924050632912788;0.036750000000000005;4.636229465639897;4.636375116464111
0;1.2819999999992433;20512.902;6.15492;159.79685903575748;4.640379746835442;-0.04082278481012723;0.084;4.6405593083808565;4.641319499301919
0;1.882000000001426;20513.502;6.15369;160.6022441254277;4.635316455696202;-0.04512658227848062;-0.0035;4.635536112778773;4.635537434092852
0;2.481999999999971;20514.102;6.15492;160.9404934046484;4.6327848101265845;-0.05493670886075917;0.028;4.633110525221697;4.633195132834366
0;3.0820000000021537;20514.702;6.15492;160.15885409975058;4.6384177215189855;-0.04873417721519052;0.049;4.638673730640065;4.638932525843657
0;3.683000000000902;20515.303;6.15369;160.76450793231749;4.634240506329114;-0.034113924050632106;0.014;4.634366065635693;4.634387211953232
1;3.7930000000014843;20515.413;3.69369;79.88535680625284;4.628481012658227;-0.04221518987341782;0.014;4.628673525621976;4.628694697946039
1;3.813000000001921;20515.433;3.69;79.33945886973733;4.634936708860757;-0.04164556962025234;0.014;4.635123800786122;4.635144943646744
1;3.827000000001135;20515.447;3.6949199999999998;79.11001429092599;4.640822784810129;-0.03310126582278457;0.014;4.6409408328281785;4.64096194918811
1;3.8430000000007567;20515.463;3.70476;79.41343195303705;4.640696202531648;-0.04411392405063308;0.014;4.640905868737999;4.6409269852570185
1;3.856999999999971;20515.477;3.7367399999999997;80.38920416519753;4.640506329113923;-0.03892405063291197;0.056;4.640669571545043;4.641007441522159
1;3.8729999999995925;20515.493;3.79701;82.35324267972167;4.6376582278481;-0.043734177215188234;0.10675;4.637864434907931;4.6390928077679
1;3.8870000000024447;20515.507;3.87819;84.75630161501212;4.639367088607596;-0.02936708860759485;0.11900000000000001;4.639460034179474;4.6409859306777275
1;3.9030000000020664;20515.523;3.97782;88.12585200149763;4.636139240506328;-0.03683544303797428;0.11900000000000001;4.636285572225506;4.6378125131603145
