idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.735;19385.993;6.15;156.157761398407;4.23278481012658;0.207151898734178;-1.25163649535315;4.23785077108521;4.41882032611504
0;1.335;19386.593;6.15123;156.292023840088;4.22848101265823;0.188101265822786;-1.261354105899;4.23266272700948;4.41661045838135
0;1.935;19387.193;6.15369;156.656273629037;4.22278481012658;0.168987341772151;-1.2708039776425;4.22616472399208;4.41309540163217
0;2.535;19387.793;6.15123;155.999508349502;4.22;0.176455696202531;-1.28220978789055;4.22368756097351;4.41402294430881
0;3.135;19388.393;6.15369;156.152480500022;4.21348101265823;0.164683544303799;-1.29451023348042;4.21669810560299;4.4109295685129
0;3.735;19388.993;3.69369;77.1948215245576;4.21379746835443;0.187658227848102;-1.26764201441793;4.21797400594045;4.40434115294295
1;3.811;19389.069;3.69492;77.5464515575286;4.21632911392405;0.184683544303798;-1.25528943251809;4.22037192774051;4.40310013148143
1;3.825;19389.083;3.69369;78.5980458883988;4.21607594936709;0.187848101265823;-1.22695920091519;4.2202586792732;4.39499854387817
1;3.841;19389.099;3.70476;78.359456677412;4.21436708860759;0.188797468354432;-1.24521328308248;4.21859389389354;4.39853277377365
1;3.855;19389.113;3.73797;78.9384131427576;4.21107594936709;0.190759493670885;-1.26262797721481;4.21539438674052;4.40042943865812
1;3.871;19389.129;3.79701;80.8216124246523;4.20860759493671;0.190632911392404;-1.26604944417639;4.21292283279256;4.39904534986447
1;3.886;19389.144;3.87573;83.1742865720802;4.21;0.187531645569621;-1.26659398416201;4.21417466630063;4.40040094068773
1;3.9;19389.158;3.98151;86.5813933106559;4.20854430379747;0.188544303797466;-1.26726921210627;4.21276561317154;4.39924599988146
1;3.916;19389.174;4.10451;90.4198503723328;4.20955696202532;0.18993670886076;-1.2665934510361;4.21383978930247;4.40008008337533
1;3.93;19389.188;4.25211;95.4825657547859;4.20892405063291;0.192151898734178;-1.26018862133541;4.21330796597914;4.39773116248896
